NAV,Date (DD/MM/YYYY)
11.3496,28/07/2012
11.3496,29/07/2012
11.4756,30/07/2012
11.6971,31/07/2012
11.7620,01/08/2012
11.7890,02/08/2012
11.7607,03/08/2012
11.7607,04/08/2012
11.7607,05/08/2012
11.7341,06/08/2012
11.8830,07/08/2012
12.0064,08/08/2012
12.0096,09/08/2012
11.9644,10/08/2012
11.9644,11/08/2012
11.9644,12/08/2012
11.9582,13/08/2012
12.0188,14/08/2012
12.0188,15/08/2012
12.0993,16/08/2012
12.0629,17/08/2012
12.0629,18/08/2012
12.0629,19/08/2012
12.0629,20/08/2012
12.0694,21/08/2012
12.1923,22/08/2012
12.1738,23/08/2012
12.1797,24/08/2012
12.1797,25/08/2012
12.1797,26/08/2012
12.1155,27/08/2012
12.0361,28/08/2012
12.0013,29/08/2012
11.8971,30/08/2012
11.9566,31/08/2012
11.9566,01/09/2012
11.9566,02/09/2012
11.8323,03/09/2012
11.8212,04/09/2012
11.8659,05/09/2012
11.7594,06/09/2012
11.79,07/09/2012
11.79,08/09/2012
11.79,09/09/2012
12.02,10/09/2012
12.0673,11/09/2012
12.1268,12/09/2012
12.2182,13/09/2012
12.2279,14/09/2012
12.2279,15/09/2012
12.2279,16/09/2012
12.5470,17/09/2012
12.6191,18/09/2012
12.6191,19/09/2012
12.5975,20/09/2012
12.4947,21/09/2012
12.4947,22/09/2012
12.4947,23/09/2012
12.7982,24/09/2012
12.7503,25/09/2012
12.7594,26/09/2012
12.7366,27/09/2012
12.7055,28/09/2012
12.7052,29/09/2012
12.7277,30/09/2012
12.8277,01/10/2012
12.8277,02/10/2012
12.8631,03/10/2012
12.8911,04/10/2012
13.0176,05/10/2012
13.0176,06/10/2012
13.0176,07/10/2012
12.9260,08/10/2012
12.7674,09/10/2012
12.8314,10/10/2012
12.7141,11/10/2012
12.8393,12/10/2012
12.8393,13/10/2012
12.8393,14/10/2012
12.7669,15/10/2012
12.7918,16/10/2012
12.7034,17/10/2012
12.7311,18/10/2012
12.8669,19/10/2012
12.8669,20/10/2012
12.8669,21/10/2012
12.7906,22/10/2012
12.8634,23/10/2012
12.8634,24/10/2012
12.8056,25/10/2012
12.8056,26/10/2012
12.8056,27/10/2012
12.8056,28/10/2012
12.7445,29/10/2012
12.7475,30/10/2012
12.5966,31/10/2012
12.6462,01/11/2012
12.7121,02/11/2012
12.7121,03/11/2012
12.7121,04/11/2012
12.8299,05/11/2012
12.8455,06/11/2012
12.8908,07/11/2012
12.9716,08/11/2012
12.9221,09/11/2012
12.9221,10/11/2012
12.9221,11/11/2012
12.8048,12/11/2012
12.8048,13/11/2012
12.8048,14/11/2012
12.7985,15/11/2012
12.6803,16/11/2012
12.6803,17/11/2012
12.6803,18/11/2012
12.5531,19/11/2012
12.5467,20/11/2012
12.5470,21/11/2012
12.6446,22/11/2012
12.6736,23/11/2012
12.6736,24/11/2012
12.6736,25/11/2012
12.6708,26/11/2012
12.6913,27/11/2012
12.6913,28/11/2012
12.8965,29/11/2012
13.1161,30/11/2012
13.1161,01/12/2012
13.1161,02/12/2012
13.2381,03/12/2012
13.2181,04/12/2012
13.2589,05/12/2012
13.2840,06/12/2012
13.3517,07/12/2012
13.3517,08/12/2012
13.3517,09/12/2012
13.2991,10/12/2012
13.3020,11/12/2012
13.2792,12/12/2012
13.2549,13/12/2012
13.1733,14/12/2012
13.1733,15/12/2012
13.1733,16/12/2012
13.2362,17/12/2012
13.1870,18/12/2012
13.2744,19/12/2012
13.3480,20/12/2012
13.3182,21/12/2012
13.3182,22/12/2012
13.3182,23/12/2012
13.1648,24/12/2012
13.1648,25/12/2012
13.1883,26/12/2012
13.2998,27/12/2012
13.2201,28/12/2012
13.2201,29/12/2012
13.2201,30/12/2012
13.3054,31/12/2012
13.2977,01/01/2013
13.4003,02/01/2013
13.4951,03/01/2013
13.5310,04/01/2013
13.5310,05/01/2013
13.5310,06/01/2013
13.5457,07/01/2013
13.4826,08/01/2013
13.5123,09/01/2013
13.4441,10/01/2013
13.4378,11/01/2013
13.4378,12/01/2013
13.4378,13/01/2013
13.3988,14/01/2013
13.5613,15/01/2013
13.6332,16/01/2013
13.5080,17/01/2013
13.5914,18/01/2013
13.5914,19/01/2013
13.5914,20/01/2013
13.6481,21/01/2013
13.6882,22/01/2013
13.6103,23/01/2013
13.6251,24/01/2013
13.6251,25/01/2013
13.6251,26/01/2013
13.6251,27/01/2013
13.6708,28/01/2013
13.6702,29/01/2013
13.6146,30/01/2013
13.6275,31/01/2013
13.5803,01/02/2013
13.5803,02/02/2013
13.5803,03/02/2013
13.5010,04/02/2013
13.4735,05/02/2013
13.4073,06/02/2013
13.4121,07/02/2013
13.3666,08/02/2013
13.3666,09/02/2013
13.3666,10/02/2013
13.2873,11/02/2013
13.2741,12/02/2013
13.3285,13/02/2013
13.3462,14/02/2013
13.3144,15/02/2013
13.3144,16/02/2013
13.3144,17/02/2013
13.3116,18/02/2013
13.3116,19/02/2013
13.3975,20/02/2013
13.2674,21/02/2013
13.1937,22/02/2013
13.1937,23/02/2013
13.1937,24/02/2013
13.1987,25/02/2013
13.0650,26/02/2013
13.0453,27/02/2013
12.9191,28/02/2013
12.8812,01/03/2013
12.8812,02/03/2013
12.8812,03/03/2013
12.8718,04/03/2013
12.9811,05/03/2013
13.0972,06/03/2013
13.1897,07/03/2013
13.3463,08/03/2013
13.3463,09/03/2013
13.3463,10/03/2013
13.4031,11/03/2013
13.3581,12/03/2013
13.2437,13/03/2013
13.2837,14/03/2013
13.2731,15/03/2013
13.2731,16/03/2013
13.2731,17/03/2013
13.1926,18/03/2013
13.0308,19/03/2013
12.8887,20/03/2013
12.7982,21/03/2013
12.7642,22/03/2013
12.7642,23/03/2013
12.7641,24/03/2013
12.7291,25/03/2013
12.7271,26/03/2013
12.7271,27/03/2013
12.7961,28/03/2013
12.7961,29/03/2013
12.7960,30/03/2013
12.7959,31/03/2013
12.7959,01/04/2013
12.9379,02/04/2013
12.8519,03/04/2013
12.6492,04/04/2013
12.5509,05/04/2013
12.5509,06/04/2013
12.5508,07/04/2013
12.5228,08/04/2013
12.4402,09/04/2013
12.5109,10/04/2013
12.5109,11/04/2013
12.5274,12/04/2013
12.5274,13/04/2013
12.5273,14/04/2013
12.5485,15/04/2013
12.7689,16/04/2013
12.8449,17/04/2013
12.9967,18/04/2013
12.9967,19/04/2013
12.9966,20/04/2013
12.9965,21/04/2013
13.1382,22/04/2013
13.1745,23/04/2013
13.1745,24/04/2013
13.3048,25/04/2013
13.2823,26/04/2013
13.2823,27/04/2013
13.2822,28/04/2013
13.3065,29/04/2013
13.3687,30/04/2013
13.3687,01/05/2013
13.4959,02/05/2013
13.4493,03/05/2013
13.4493,04/05/2013
13.4493,05/05/2013
13.4583,06/05/2013
13.5923,07/05/2013
13.6790,08/05/2013
13.6637,09/05/2013
13.7324,10/05/2013
13.7324,11/05/2013
13.7323,12/05/2013
13.5749,13/05/2013
13.5291,14/05/2013
13.7846,15/05/2013
13.9135,16/05/2013
13.9546,17/05/2013
13.9546,18/05/2013
13.9545,19/05/2013
13.9150,20/05/2013
13.8263,21/05/2013
13.7691,22/05/2013
13.5501,23/05/2013
13.5011,24/05/2013
13.5011,25/05/2013
13.5010,26/05/2013
13.6771,27/05/2013
13.7861,28/05/2013
13.7922,29/05/2013
13.8398,30/05/2013
13.6418,31/05/2013
13.6418,01/06/2013
13.6417,02/06/2013
13.4905,03/06/2013
13.4308,04/06/2013
13.4266,05/06/2013
13.4291,06/06/2013
13.3621,07/06/2013
13.3621,08/06/2013
13.3620,09/06/2013
13.3329,10/06/2013
13.18,11/06/2013
13.0824,12/06/2013
12.9731,13/06/2013
13.1254,14/06/2013
13.1254,15/06/2013
13.1254,16/06/2013
13.2561,17/06/2013
13.2167,18/06/2013
13.2112,19/06/2013
12.9332,20/06/2013
12.8625,21/06/2013
12.8625,22/06/2013
12.8624,23/06/2013
12.7368,24/06/2013
12.7235,25/06/2013
12.6986,26/06/2013
12.8574,27/06/2013
13.1829,28/06/2013
13.1829,29/06/2013
13.1828,30/06/2013
13.3645,01/07/2013
13.3247,02/07/2013
13.1559,03/07/2013
13.2248,04/07/2013
13.3164,05/07/2013
13.3164,06/07/2013
13.3163,07/07/2013
13.2388,08/07/2013
13.2895,09/07/2013
13.2465,10/07/2013
13.4293,11/07/2013
13.6172,12/07/2013
13.6172,13/07/2013
13.6171,14/07/2013
13.6954,15/07/2013
13.5795,16/07/2013
13.5724,17/07/2013
13.6990,18/07/2013
13.7180,19/07/2013
13.7180,20/07/2013
13.7179,21/07/2013
13.7207,22/07/2013
13.8010,23/07/2013
13.6742,24/07/2013
13.4859,25/07/2013
13.4073,26/07/2013
13.4073,27/07/2013
13.4072,28/07/2013
13.2995,29/07/2013
13.1418,30/07/2013
13.0803,31/07/2013
13.0533,01/08/2013
12.9595,02/08/2013
12.9595,03/08/2013
12.9595,04/08/2013
12.9476,05/08/2013
12.7028,06/08/2013
12.5836,07/08/2013
12.6540,08/08/2013
12.6540,09/08/2013
12.6539,10/08/2013
12.6538,11/08/2013
12.7586,12/08/2013
12.9340,13/08/2013
13.0536,14/08/2013
13.0536,15/08/2013
12.6537,16/08/2013
12.6537,17/08/2013
12.6536,18/08/2013
12.3789,19/08/2013
12.3127,20/08/2013
12.1267,21/08/2013
12.2746,22/08/2013
12.4367,23/08/2013
12.4367,24/08/2013
12.4366,25/08/2013
12.4734,26/08/2013
12.1371,27/08/2013
12.0470,28/08/2013
12.2679,29/08/2013
12.4368,30/08/2013
12.4368,31/08/2013
12.4367,01/09/2013
12.6062,02/09/2013
12.2669,03/09/2013
12.3666,04/09/2013
12.6771,05/09/2013
12.9034,06/09/2013
12.9034,07/09/2013
12.9033,08/09/2013
12.9032,09/09/2013
13.3209,10/09/2013
13.4395,11/09/2013
13.3355,12/09/2013
13.3125,13/09/2013
13.3125,14/09/2013
13.3124,15/09/2013
13.2908,16/09/2013
13.3051,17/09/2013
13.3964,18/09/2013
13.7897,19/09/2013
13.7112,20/09/2013
13.7112,21/09/2013
13.7111,22/09/2013
13.4601,23/09/2013
13.4097,24/09/2013
13.3819,25/09/2013
13.3879,26/09/2013
13.2992,27/09/2013
13.2992,28/09/2013
13.2990,29/09/2013
13.0949,30/09/2013
13.1517,01/10/2013
13.1517,02/10/2013
13.4237,03/10/2013
13.4529,04/10/2013
13.4529,05/10/2013
13.4528,06/10/2013
13.4475,07/10/2013
13.4922,08/10/2013
13.6567,09/10/2013
13.7009,10/10/2013
13.8607,11/10/2013
13.8607,12/10/2013
13.8606,13/10/2013
13.9133,14/10/2013
13.8676,15/10/2013
13.8676,16/10/2013
13.7871,17/10/2013
14.0641,18/10/2013
14.0641,19/10/2013
14.0640,20/10/2013
14.1356,21/10/2013
14.1385,22/10/2013
14.0903,23/10/2013
14.0563,24/10/2013
14.0154,25/10/2013
14.0154,26/10/2013
14.0154,27/10/2013
13.9185,28/10/2013
14.1471,29/10/2013
14.2346,30/10/2013
14.34,31/10/2013
14.3703,01/11/2013
14.3703,02/11/2013
14.3702,03/11/2013
14.3701,04/11/2013
14.2590,05/11/2013
14.1776,06/11/2013
14.1127,07/11/2013
14.0245,08/11/2013
14.0245,09/11/2013
14.0244,10/11/2013
13.8848,11/11/2013
13.7512,12/11/2013
13.6845,13/11/2013
13.8165,14/11/2013
13.8165,15/11/2013
13.8164,16/11/2013
13.8163,17/11/2013
14.0995,18/11/2013
14.1558,19/11/2013
13.9883,20/11/2013
13.7165,21/11/2013
13.6829,22/11/2013
13.6829,23/11/2013
13.6828,24/11/2013
13.9312,25/11/2013
13.8332,26/11/2013
13.8177,27/11/2013
13.8918,28/11/2013
14.0761,29/11/2013
14.0761,30/11/2013
14.0760,01/12/2013
14.1794,02/12/2013
14.1540,03/12/2013
14.0657,04/12/2013
14.2203,05/12/2013
14.2778,06/12/2013
14.2778,07/12/2013
14.2777,08/12/2013
14.4997,09/12/2013
14.4557,10/12/2013
14.4002,11/12/2013
14.2420,12/12/2013
14.0864,13/12/2013
14.0864,14/12/2013
14.0863,15/12/2013
14.0492,16/12/2013
14.0254,17/12/2013
14.1828,18/12/2013
14.0955,19/12/2013
14.3088,20/12/2013
14.3088,21/12/2013
14.3087,22/12/2013
14.3512,23/12/2013
14.3229,24/12/2013
14.3229,25/12/2013
14.3398,26/12/2013
14.4121,27/12/2013
14.4121,28/12/2013
14.4120,29/12/2013
14.3634,30/12/2013
14.3901,31/12/2013
14.3874,01/01/2014
14.2105,02/01/2014
14.1809,03/01/2014
14.1809,04/01/2014
14.1808,05/01/2014
14.1335,06/01/2014
14.0678,07/01/2014
14.0895,08/01/2014
14.0772,09/01/2014
14.0831,10/01/2014
14.0831,11/01/2014
14.0830,12/01/2014
14.3006,13/01/2014
14.3006,14/01/2014
14.4077,15/01/2014
14.4106,16/01/2014
14.2938,17/01/2014
14.2938,18/01/2014
14.2937,19/01/2014
14.38,20/01/2014
14.4042,21/01/2014
14.4627,22/01/2014
14.4774,23/01/2014
14.3068,24/01/2014
14.3068,25/01/2014
14.3067,26/01/2014
14.0201,27/01/2014
13.9874,28/01/2014
13.9753,29/01/2014
13.8717,30/01/2014
13.9146,31/01/2014
13.9146,01/02/2014
13.9145,02/02/2014
13.7265,03/02/2014
13.7162,04/02/2014
13.7594,05/02/2014
13.7912,06/02/2014
13.8541,07/02/2014
13.8541,08/02/2014
13.8540,09/02/2014
13.8423,10/02/2014
13.8585,11/02/2014
13.9059,12/02/2014
13.7311,13/02/2014
13.8293,14/02/2014
13.8293,15/02/2014
13.8292,16/02/2014
13.8825,17/02/2014
14.0048,18/02/2014
14.0048,19/02/2014
13.9237,20/02/2014
14.0689,21/02/2014
14.0689,22/02/2014
14.0688,23/02/2014
14.1380,24/02/2014
14.1694,25/02/2014
14.2564,26/02/2014
14.2564,27/02/2014
14.3420,28/02/2014
14.3420,01/03/2014
14.3419,02/03/2014
14.2175,03/03/2014
14.3904,04/03/2014
14.4588,05/03/2014
14.6198,06/03/2014
14.8973,07/03/2014
14.8973,08/03/2014
14.8972,09/03/2014
14.9206,10/03/2014
14.8683,11/03/2014
14.8793,12/03/2014
14.8276,13/03/2014
14.8565,14/03/2014
14.8565,15/03/2014
14.8564,16/03/2014
14.8563,17/03/2014
14.8848,18/03/2014
14.9013,19/03/2014
14.8101,20/03/2014
14.8326,21/03/2014
14.8326,22/03/2014
14.8325,23/03/2014
15.0331,24/03/2014
15.0470,25/03/2014
15.0726,26/03/2014
15.1659,27/03/2014
15.2892,28/03/2014
15.2892,29/03/2014
15.2891,30/03/2014
15.3077,31/03/2014
15.3076,01/04/2014
15.4167,02/04/2014
15.3803,03/04/2014
15.2879,04/04/2014
15.2879,05/04/2014
15.2878,06/04/2014
15.2898,07/04/2014
15.2898,08/04/2014
15.5164,09/04/2014
15.5169,10/04/2014
15.4734,11/04/2014
15.4734,12/04/2014
15.4733,13/04/2014
15.4732,14/04/2014
15.3750,15/04/2014
15.2432,16/04/2014
15.4801,17/04/2014
15.4801,18/04/2014
15.48,19/04/2014
15.4799,20/04/2014
15.5667,21/04/2014
15.5621,22/04/2014
15.6196,23/04/2014
15.6196,24/04/2014
15.4883,25/04/2014
15.4883,26/04/2014
15.4882,27/04/2014
15.4394,28/04/2014
15.3352,29/04/2014
15.2922,30/04/2014
15.2922,01/05/2014
15.2883,02/05/2014
15.2883,03/05/2014
15.2882,04/05/2014
15.2985,05/05/2014
15.3344,06/05/2014
15.1926,07/05/2014
15.2091,08/05/2014
15.6609,09/05/2014
15.6609,10/05/2014
15.6607,11/05/2014
16.0123,12/05/2014
16.2267,13/05/2014
16.2267,14/05/2014
16.2592,15/05/2014
16.4508,16/05/2014
16.4508,17/05/2014
16.4507,18/05/2014
16.5877,19/05/2014
16.6146,20/05/2014
16.5638,21/05/2014
16.6165,22/05/2014
16.8205,23/05/2014
16.8205,24/05/2014
16.8204,25/05/2014
16.8022,26/05/2014
16.7105,27/05/2014
16.7370,28/05/2014
16.5403,29/05/2014
16.5273,30/05/2014
16.5273,31/05/2014
16.5271,01/06/2014
16.8278,02/06/2014
16.9708,03/06/2014
16.94,04/06/2014
17.1282,05/06/2014
17.3806,06/06/2014
17.3806,07/06/2014
17.3805,08/06/2014
17.5398,09/06/2014
17.5439,10/06/2014
17.4820,11/06/2014
17.5402,12/06/2014
17.2953,13/06/2014
17.2953,14/06/2014
17.2952,15/06/2014
17.2780,16/06/2014
17.50,17/06/2014
17.3336,18/06/2014
17.2939,19/06/2014
17.2281,20/06/2014
17.2281,21/06/2014
17.2279,22/06/2014
17.1882,23/06/2014
17.3858,24/06/2014
17.3608,25/06/2014
17.1877,26/06/2014
17.2231,27/06/2014
17.2231,28/06/2014
17.2229,29/06/2014
17.4556,30/06/2014
17.5086,01/07/2014
17.7145,02/07/2014
17.7005,03/07/2014
17.7998,04/07/2014
17.7998,05/07/2014
17.7997,06/07/2014
17.8797,07/07/2014
17.5110,08/07/2014
17.4291,09/07/2014
17.39,10/07/2014
17.1468,11/07/2014
17.1468,12/07/2014
17.1467,13/07/2014
17.1387,14/07/2014
17.3023,15/07/2014
17.5229,16/07/2014
17.5656,17/07/2014
17.6183,18/07/2014
17.6183,19/07/2014
17.6181,20/07/2014
17.6664,21/07/2014
17.8537,22/07/2014
17.9179,23/07/2014
17.9963,24/07/2014
17.9083,25/07/2014
17.9083,26/07/2014
17.9082,27/07/2014
17.8313,28/07/2014
17.8313,29/07/2014
17.9294,30/07/2014
17.7695,31/07/2014
17.4992,01/08/2014
17.4992,02/08/2014
17.4992,03/08/2014
17.6838,04/08/2014
17.8291,05/08/2014
17.6609,06/08/2014
17.6088,07/08/2014
17.4264,08/08/2014
17.4264,09/08/2014
17.4264,10/08/2014
17.5569,11/08/2014
17.7877,12/08/2014
17.8268,13/08/2014
17.9477,14/08/2014
17.9477,15/08/2014
17.9477,16/08/2014
17.9477,17/08/2014
17.9477,18/08/2014
18.1886,19/08/2014
18.1391,20/08/2014
18.1766,21/08/2014
18.2269,22/08/2014
18.2269,23/08/2014
18.2269,24/08/2014
18.2097,25/08/2014
18.2063,26/08/2014
18.2798,27/08/2014
18.3207,28/08/2014
18.3207,29/08/2014
18.3207,30/08/2014
18.3207,31/08/2014
18.4847,01/09/2014
18.6062,02/09/2014
18.6747,03/09/2014
18.6340,04/09/2014
18.6146,05/09/2014
18.6146,06/09/2014
18.6146,07/09/2014
18.8136,08/09/2014
18.7665,09/09/2014
18.6330,10/09/2014
18.6157,11/09/2014
18.6597,12/09/2014
18.6597,13/09/2014
18.6597,14/09/2014
18.5176,15/09/2014
18.2708,16/09/2014
18.3681,17/09/2014
18.6824,18/09/2014
18.6962,19/09/2014
18.6962,20/09/2014
18.6962,21/09/2014
18.7552,22/09/2014
18.4636,23/09/2014
18.4294,24/09/2014
18.2229,25/09/2014
18.3539,26/09/2014
18.3539,27/09/2014
18.3539,28/09/2014
18.3311,29/09/2014
18.3447,30/09/2014
18.3006,01/10/2014
18.3006,02/10/2014
18.3006,03/10/2014
18.3006,04/10/2014
18.3006,05/10/2014
18.3006,06/10/2014
18.0875,07/10/2014
18.0655,08/10/2014
18.3317,09/10/2014
18.1047,10/10/2014
18.1047,11/10/2014
18.1047,12/10/2014
18.1608,13/10/2014
18.1144,14/10/2014
18.1144,15/10/2014
17.8598,16/10/2014
17.9315,17/10/2014
17.9315,18/10/2014
17.9315,19/10/2014
18.1593,20/10/2014
18.2703,21/10/2014
18.4252,22/10/2014
18.4252,23/10/2014
18.4252,24/10/2014
18.4252,25/10/2014
18.4252,26/10/2014
18.4159,27/10/2014
18.4973,28/10/2014
18.6416,29/10/2014
18.8199,30/10/2014
19.1685,31/10/2014
19.1685,01/11/2014
19.1685,02/11/2014
19.1747,03/11/2014
19.1747,04/11/2014
19.2069,05/11/2014
19.2069,06/11/2014
19.2042,07/11/2014
19.2042,08/11/2014
19.2042,09/11/2014
19.2208,10/11/2014
19.2619,11/11/2014
19.3079,12/11/2014
19.2532,13/11/2014
19.3245,14/11/2014
19.3245,15/11/2014
19.3245,16/11/2014
19.4174,17/11/2014
19.4067,18/11/2014
19.3089,19/11/2014
19.3530,20/11/2014
19.5221,21/11/2014
19.5221,22/11/2014
19.5221,23/11/2014
19.6407,24/11/2014
19.4909,25/11/2014
19.5193,26/11/2014
19.5606,27/11/2014
19.7705,28/11/2014
19.7705,29/11/2014
19.7705,30/11/2014
19.6989,01/12/2014
19.6298,02/12/2014
19.6594,03/12/2014
19.7201,04/12/2014
19.6612,05/12/2014
19.6612,06/12/2014
19.6611,07/12/2014
19.4354,08/12/2014
19.2127,09/12/2014
19.2469,10/12/2014
19.1037,11/12/2014
18.9476,12/12/2014
18.9476,13/12/2014
18.9475,14/12/2014
18.9375,15/12/2014
18.5981,16/12/2014
18.5115,17/12/2014
18.8085,18/12/2014
18.9595,19/12/2014
18.9595,20/12/2014
18.9595,21/12/2014
19.1857,22/12/2014
19.0554,23/12/2014
18.8430,24/12/2014
18.8430,25/12/2014
18.9038,26/12/2014
18.9038,27/12/2014
18.9038,28/12/2014
19.0080,29/12/2014
19.0125,30/12/2014
19.0911,31/12/2014
19.0941,01/01/2015
19.3480,02/01/2015
19.3480,03/01/2015
19.3479,04/01/2015
19.3093,05/01/2015
18.7392,06/01/2015
18.6814,07/01/2015
18.9850,08/01/2015
19.0993,09/01/2015
19.0993,10/01/2015
19.0993,11/01/2015
19.1869,12/01/2015
19.1333,13/01/2015
19.0838,14/01/2015
19.5743,15/01/2015
19.6188,16/01/2015
19.6188,17/01/2015
19.6188,18/01/2015
19.7026,19/01/2015
20.0291,20/01/2015
20.1057,21/01/2015
20.1798,22/01/2015
20.3470,23/01/2015
20.3470,24/01/2015
20.3470,25/01/2015
20.3470,26/01/2015
20.5175,27/01/2015
20.5260,28/01/2015
20.6117,29/01/2015
20.2886,30/01/2015
20.2886,31/01/2015
20.2886,01/02/2015
20.2627,02/02/2015
20.1697,03/02/2015
20.0978,04/02/2015
20.0705,05/02/2015
19.9557,06/02/2015
19.9557,07/02/2015
19.9557,08/02/2015
19.6495,09/02/2015
19.7398,10/02/2015
19.8816,11/02/2015
20.0741,12/02/2015
20.2891,13/02/2015
20.2891,14/02/2015
20.2891,15/02/2015
20.2996,16/02/2015
20.2996,17/02/2015
20.4379,18/02/2015
20.4379,19/02/2015
20.3570,20/02/2015
20.3570,21/02/2015
20.3570,22/02/2015
20.1780,23/02/2015
20.1938,24/02/2015
20.2057,25/02/2015
20.0144,26/02/2015
20.3830,27/02/2015
20.5141,28/02/2015
20.5141,01/03/2015
20.6426,02/03/2015
20.7508,03/03/2015
20.5826,04/03/2015
20.6171,05/03/2015
20.6171,06/03/2015
20.6171,07/03/2015
20.6171,08/03/2015
20.2061,09/03/2015
20.1037,10/03/2015
20.0758,11/03/2015
20.2513,12/03/2015
19.9586,13/03/2015
19.9586,14/03/2015
19.9586,15/03/2015
19.9247,16/03/2015
20.1314,17/03/2015
20.0453,18/03/2015
19.9291,19/03/2015
19.8011,20/03/2015
19.8011,21/03/2015
19.8011,22/03/2015
19.7562,23/03/2015
19.7435,24/03/2015
19.7184,25/03/2015
19.2934,26/03/2015
19.2943,27/03/2015
19.2943,28/03/2015
19.2943,29/03/2015
19.6372,30/03/2015
19.6333,31/03/2015
19.6333,01/04/2015
19.6333,02/04/2015
19.6333,03/04/2015
19.6333,04/04/2015
19.6333,05/04/2015
20.0154,06/04/2015
20.0184,07/04/2015
20.1419,08/04/2015
20.2876,09/04/2015
20.2924,10/04/2015
20.2924,11/04/2015
20.2924,12/04/2015
20.4145,13/04/2015
20.4145,14/04/2015
20.2250,15/04/2015
20.1283,16/04/2015
19.8971,17/04/2015
19.8971,18/04/2015
19.8971,19/04/2015
19.5349,20/04/2015
19.3737,21/04/2015
19.4927,22/04/2015
19.4204,23/04/2015
19.2080,24/04/2015
19.2080,25/04/2015
19.2080,26/04/2015
18.9996,27/04/2015
19.1657,28/04/2015
19.0593,29/04/2015
18.9248,30/04/2015
18.9248,01/05/2015
18.9248,02/05/2015
18.9248,03/05/2015
18.9248,04/05/2015
19.2490,05/05/2015
18.7296,06/05/2015
18.6405,07/05/2015
18.9597,08/05/2015
18.9597,09/05/2015
18.9597,10/05/2015
19.2639,11/05/2015
18.8082,12/05/2015
19.0588,13/05/2015
19.0351,14/05/2015
19.1226,15/05/2015
19.1226,16/05/2015
19.1226,17/05/2015
19.3783,18/05/2015
19.3587,19/05/2015
19.4901,20/05/2015
19.4822,21/05/2015
19.5661,22/05/2015
19.5661,23/05/2015
19.5661,24/05/2015
19.3617,25/05/2015
19.2913,26/05/2015
19.2847,27/05/2015
19.2606,28/05/2015
19.5207,29/05/2015
19.5207,30/05/2015
19.5207,31/05/2015
19.5405,01/06/2015
19.0994,02/06/2015
18.8945,03/06/2015
18.9032,04/06/2015
18.8747,05/06/2015
18.8747,06/06/2015
18.8747,07/06/2015
18.7145,08/06/2015
18.6653,09/06/2015
18.9006,10/06/2015
18.5346,11/06/2015
18.5749,12/06/2015
18.5749,13/06/2015
18.5749,14/06/2015
18.6653,15/06/2015
18.7436,16/06/2015
18.8448,17/06/2015
19.0347,18/06/2015
19.1536,19/06/2015
19.1536,20/06/2015
19.1536,21/06/2015
19.4475,22/06/2015
19.5124,23/06/2015
19.4662,24/06/2015
19.5513,25/06/2015
19.5126,26/06/2015
19.5126,27/06/2015
19.5126,28/06/2015
19.3693,29/06/2015
19.4839,30/06/2015
19.6772,01/07/2015
19.6690,02/07/2015
19.7598,03/07/2015
19.7598,04/07/2015
19.7598,05/07/2015
19.8462,06/07/2015
19.8207,07/07/2015
19.4894,08/07/2015
19.4216,09/07/2015
19.4965,10/07/2015
19.4965,11/07/2015
19.4965,12/07/2015
19.7228,13/07/2015
19.7114,14/07/2015
19.8830,15/07/2015
20.0780,16/07/2015
20.0819,17/07/2015
20.0819,18/07/2015
20.0819,19/07/2015
20.0733,20/07/2015
19.9028,21/07/2015
20.1423,22/07/2015
20.0481,23/07/2015
19.8914,24/07/2015
19.8914,25/07/2015
19.8914,26/07/2015
19.5232,27/07/2015
19.4672,28/07/2015
19.5554,29/07/2015
19.6630,30/07/2015
19.9206,31/07/2015
19.9206,01/08/2015
19.9206,02/08/2015
19.9446,03/08/2015
19.8850,04/08/2015
20.0028,05/08/2015
20.0505,06/08/2015
19.9984,07/08/2015
19.9984,08/08/2015
19.9984,09/08/2015
19.91,10/08/2015
19.7662,11/08/2015
19.5061,12/08/2015
19.5227,13/08/2015
19.8975,14/08/2015
19.8975,15/08/2015
19.8975,16/08/2015
19.8030,17/08/2015
19.8030,18/08/2015
19.8440,19/08/2015
19.5642,20/08/2015
19.3951,21/08/2015
19.3951,22/08/2015
19.3951,23/08/2015
18.2539,24/08/2015
18.4203,25/08/2015
18.2168,26/08/2015
18.5815,27/08/2015
18.7084,28/08/2015
18.7084,29/08/2015
18.7084,30/08/2015
18.6374,31/08/2015
18.2182,01/09/2015
18.0571,02/09/2015
18.3064,03/09/2015
17.9158,04/09/2015
17.9158,05/09/2015
17.9158,06/09/2015
17.6963,07/09/2015
17.9944,08/09/2015
18.2939,09/09/2015
18.2235,10/09/2015
18.2264,11/09/2015
18.2264,12/09/2015
18.2264,13/09/2015
18.4164,14/09/2015
18.3178,15/09/2015
18.4768,16/09/2015
18.4768,17/09/2015
18.6649,18/09/2015
18.6649,19/09/2015
18.6649,20/09/2015
18.6555,21/09/2015
18.2831,22/09/2015
18.3532,23/09/2015
18.4053,24/09/2015
18.4053,25/09/2015
18.4053,26/09/2015
18.4053,27/09/2015
18.2375,28/09/2015
18.3431,29/09/2015
18.5850,30/09/2015
18.5940,01/10/2015
18.5940,02/10/2015
18.5940,03/10/2015
18.5940,04/10/2015
18.9688,05/10/2015
19.0573,06/10/2015
