NAV,Date (DD/MM/YYYY)
10.6419,08/01/2011
10.6441,09/01/2011
10.6487,10/01/2011
10.6489,11/01/2011
10.6537,12/01/2011
10.6449,13/01/2011
10.6387,14/01/2011
10.6412,15/01/2011
10.6436,16/01/2011
10.6444,17/01/2011
10.6471,18/01/2011
10.6334,19/01/2011
10.6295,20/01/2011
10.6301,21/01/2011
10.6325,22/01/2011
10.6349,23/01/2011
10.6383,24/01/2011
10.6324,25/01/2011
10.6348,26/01/2011
10.6378,27/01/2011
10.6405,28/01/2011
10.6429,29/01/2011
10.6453,30/01/2011
10.6488,31/01/2011
10.6432,01/02/2011
10.6438,02/02/2011
10.6487,03/02/2011
10.6493,04/02/2011
10.6517,05/02/2011
10.6540,06/02/2011
10.6535,07/02/2011
10.6562,08/02/2011
10.6604,09/02/2011
10.6610,10/02/2011
10.6638,11/02/2011
10.6658,12/02/2011
10.6678,13/02/2011
10.6718,14/02/2011
10.6745,15/02/2011
10.6765,16/02/2011
10.6799,17/02/2011
10.6843,18/02/2011
10.6863,19/02/2011
10.6883,20/02/2011
10.6907,21/02/2011
10.6952,22/02/2011
10.6979,23/02/2011
10.6989,24/02/2011
10.7016,25/02/2011
10.7036,26/02/2011
10.7055,27/02/2011
10.7097,28/02/2011
10.7124,01/03/2011
10.7143,02/03/2011
10.7178,03/03/2011
10.7205,04/03/2011
10.7224,05/03/2011
10.7243,06/03/2011
10.7287,07/03/2011
10.7314,08/03/2011
10.7357,09/03/2011
10.7385,10/03/2011
10.7412,11/03/2011
10.7431,12/03/2011
10.7450,13/03/2011
10.7494,14/03/2011
10.7521,15/03/2011
10.7548,16/03/2011
10.7576,17/03/2011
10.7604,18/03/2011
10.7622,19/03/2011
10.7641,20/03/2011
10.7687,21/03/2011
10.7684,22/03/2011
10.7727,23/03/2011
10.7755,24/03/2011
10.7783,25/03/2011
10.7801,26/03/2011
10.7819,27/03/2011
10.7868,28/03/2011
10.7972,29/03/2011
10.8047,30/03/2011
10.8062,31/03/2011
10.8080,01/04/2011
10.8098,02/04/2011
10.8116,03/04/2011
10.8134,04/04/2011
10.8280,05/04/2011
10.8441,06/04/2011
10.8527,07/04/2011
10.8568,08/04/2011
10.8596,09/04/2011
10.8624,10/04/2011
10.8651,11/04/2011
10.8679,12/04/2011
10.8706,13/04/2011
10.8733,14/04/2011
10.8753,15/04/2011
10.8781,16/04/2011
10.8808,17/04/2011
10.8785,18/04/2011
10.8812,19/04/2011
10.8810,20/04/2011
10.8727,21/04/2011
10.8754,22/04/2011
10.8781,23/04/2011
10.8808,24/04/2011
10.8808,25/04/2011
10.8819,26/04/2011
10.8832,27/04/2011
10.8860,28/04/2011
10.8873,29/04/2011
10.89,30/04/2011
10.8927,01/05/2011
10.8956,02/05/2011
10.8816,03/05/2011
10.8830,04/05/2011
10.8699,05/05/2011
10.8741,06/05/2011
10.8767,07/05/2011
10.8794,08/05/2011
10.8824,09/05/2011
10.8771,10/05/2011
10.8758,11/05/2011
10.8758,12/05/2011
10.8727,13/05/2011
10.8755,14/05/2011
10.8784,15/05/2011
10.8743,16/05/2011
10.8772,17/05/2011
10.8732,18/05/2011
10.8727,19/05/2011
10.8683,20/05/2011
10.8710,21/05/2011
10.8737,22/05/2011
10.8744,23/05/2011
10.8717,24/05/2011
10.8634,25/05/2011
10.8631,26/05/2011
10.8448,27/05/2011
10.8475,28/05/2011
10.8502,29/05/2011
10.8451,30/05/2011
10.8392,31/05/2011
10.8387,01/06/2011
10.8485,02/06/2011
10.8514,03/06/2011
10.8541,04/06/2011
10.8567,05/06/2011
10.8626,06/06/2011
10.8673,07/06/2011
10.8710,08/06/2011
10.9388,09/06/2011
10.9420,10/06/2011
10.9432,11/06/2011
10.9445,12/06/2011
10.9526,13/06/2011
10.9493,14/06/2011
10.9508,15/06/2011
10.9593,16/06/2011
10.9713,17/06/2011
10.9730,18/06/2011
10.9747,19/06/2011
10.9792,20/06/2011
10.9877,21/06/2011
10.9857,22/06/2011
10.9860,23/06/2011
10.9933,24/06/2011
10.9950,25/06/2011
10.9966,26/06/2011
11.0036,27/06/2011
11.0063,28/06/2011
11.0021,29/06/2011
11.0047,30/06/2011
11.0081,02/07/2011
11.0097,03/07/2011
11.0155,04/07/2011
11.0342,05/07/2011
11.0346,06/07/2011
11.0419,07/07/2011
11.0412,08/07/2011
11.0428,09/07/2011
11.0445,10/07/2011
11.0595,11/07/2011
11.0793,12/07/2011
11.0785,13/07/2011
11.0903,14/07/2011
11.1042,15/07/2011
11.1058,16/07/2011
11.1074,17/07/2011
11.1054,18/07/2011
11.1102,19/07/2011
11.1095,20/07/2011
11.1099,21/07/2011
11.1159,22/07/2011
11.1176,23/07/2011
11.1192,24/07/2011
11.1284,25/07/2011
11.1073,26/07/2011
11.1046,27/07/2011
11.0991,28/07/2011
11.0927,29/07/2011
11.0954,30/07/2011
11.0980,31/07/2011
11.1040,01/08/2011
11.1021,02/08/2011
11.1084,03/08/2011
11.1045,04/08/2011
11.1326,05/08/2011
11.1353,06/08/2011
11.1380,07/08/2011
11.1659,08/08/2011
11.1841,09/08/2011
11.1880,10/08/2011
11.1908,11/08/2011
11.1803,12/08/2011
11.1829,13/08/2011
11.1855,14/08/2011
11.1881,15/08/2011
11.1782,16/08/2011
11.1750,17/08/2011
11.1777,18/08/2011
11.1802,19/08/2011
11.1828,20/08/2011
11.1853,21/08/2011
11.1993,22/08/2011
11.2032,23/08/2011
11.2016,24/08/2011
11.2072,25/08/2011
11.2067,26/08/2011
11.2092,27/08/2011
11.2117,28/08/2011
11.2156,29/08/2011
11.2151,30/08/2011
11.2176,31/08/2011
11.2201,01/09/2011
11.2189,02/09/2011
11.2214,03/09/2011
11.2239,04/09/2011
11.2303,05/09/2011
11.2309,06/09/2011
11.2277,07/09/2011
11.2259,08/09/2011
11.2295,09/09/2011
11.2321,10/09/2011
11.2348,11/09/2011
11.2373,12/09/2011
11.2365,13/09/2011
11.2302,14/09/2011
11.2225,15/09/2011
11.2201,16/09/2011
11.2227,17/09/2011
11.2253,18/09/2011
11.2319,19/09/2011
11.2346,20/09/2011
11.2363,21/09/2011
11.2371,22/09/2011
11.2409,23/09/2011
11.2435,24/09/2011
11.2460,25/09/2011
11.2469,26/09/2011
11.2486,27/09/2011
11.2414,28/09/2011
11.2231,29/09/2011
11.2259,30/09/2011
11.2283,01/10/2011
11.2308,02/10/2011
11.2342,03/10/2011
11.2092,04/10/2011
11.21,05/10/2011
11.2125,06/10/2011
11.1953,07/10/2011
11.1978,08/10/2011
11.2004,09/10/2011
11.1642,10/10/2011
11.1584,11/10/2011
11.1782,12/10/2011
11.1838,13/10/2011
11.1810,14/10/2011
11.1835,15/10/2011
11.1860,16/10/2011
11.1847,17/10/2011
11.1948,18/10/2011
11.2016,19/10/2011
11.2043,20/10/2011
11.2030,21/10/2011
11.2054,22/10/2011
11.2079,23/10/2011
11.2089,24/10/2011
11.2612,25/10/2011
11.2636,26/10/2011
11.2661,27/10/2011
11.2468,28/10/2011
11.2496,29/10/2011
11.2525,30/10/2011
11.2468,31/10/2011
11.2438,01/11/2011
11.2466,02/11/2011
11.2609,03/11/2011
11.2610,04/11/2011
11.2638,05/11/2011
11.2665,06/11/2011
11.2693,07/11/2011
11.2723,08/11/2011
11.2344,09/11/2011
11.2371,10/11/2011
11.24,11/11/2011
11.2428,12/11/2011
11.2455,13/11/2011
11.2410,14/11/2011
11.2525,15/11/2011
11.2582,16/11/2011
11.2933,17/11/2011
11.2985,18/11/2011
11.3012,19/11/2011
11.3039,20/11/2011
11.3051,21/11/2011
11.3053,22/11/2011
11.3108,23/11/2011
11.3292,24/11/2011
11.3318,25/11/2011
11.3345,26/11/2011
11.3371,27/11/2011
11.3378,28/11/2011
11.3381,29/11/2011
11.3590,30/11/2011
11.3697,01/12/2011
11.3838,02/12/2011
11.3865,03/12/2011
11.3891,04/12/2011
11.4218,05/12/2011
11.4244,06/12/2011
11.4347,07/12/2011
11.4656,08/12/2011
11.4759,09/12/2011
11.4785,10/12/2011
11.4811,11/12/2011
11.4913,12/12/2011
11.5045,13/12/2011
11.5038,14/12/2011
11.5059,15/12/2011
11.5298,16/12/2011
11.5324,17/12/2011
11.5349,18/12/2011
11.5586,19/12/2011
11.5469,20/12/2011
11.5364,21/12/2011
11.5215,22/12/2011
11.5214,23/12/2011
11.5239,24/12/2011
11.5264,25/12/2011
11.5217,26/12/2011
11.5072,27/12/2011
11.5175,28/12/2011
11.51,29/12/2011
11.5133,30/12/2011
11.5158,31/12/2011
11.5183,01/01/2012
11.5511,02/01/2012
11.5643,03/01/2012
11.5646,04/01/2012
11.5734,05/01/2012
11.5868,06/01/2012
11.5893,07/01/2012
11.5918,08/01/2012
11.6173,09/01/2012
11.6110,10/01/2012
11.6008,11/01/2012
11.60,12/01/2012
11.6016,13/01/2012
11.6040,14/01/2012
11.6065,15/01/2012
11.6099,16/01/2012
11.6132,17/01/2012
11.6246,18/01/2012
11.6342,19/01/2012
11.6446,20/01/2012
11.6470,21/01/2012
11.6494,22/01/2012
11.6495,23/01/2012
11.6319,24/01/2012
11.6327,25/01/2012
11.6351,26/01/2012
11.6377,27/01/2012
11.6401,28/01/2012
11.6425,29/01/2012
11.6490,30/01/2012
11.6526,31/01/2012
11.6809,01/02/2012
11.6841,02/02/2012
11.6874,03/02/2012
11.6897,04/02/2012
11.6921,05/02/2012
11.6971,06/02/2012
11.6972,07/02/2012
11.7002,08/02/2012
11.7022,09/02/2012
11.7041,10/02/2012
11.7065,11/02/2012
11.7088,12/02/2012
11.7121,13/02/2012
11.7155,14/02/2012
11.7749,15/02/2012
11.7772,16/02/2012
11.8207,17/02/2012
11.8218,18/02/2012
11.8229,19/02/2012
11.8240,20/02/2012
11.8273,21/02/2012
11.8306,22/02/2012
11.8332,23/02/2012
11.8351,24/02/2012
11.8375,25/02/2012
11.8399,26/02/2012
11.8438,27/02/2012
11.8437,28/02/2012
11.8647,29/02/2012
11.7735,01/03/2012
11.7740,02/03/2012
11.7768,03/03/2012
11.7797,04/03/2012
11.8617,05/03/2012
11.8633,06/03/2012
11.8461,07/03/2012
11.8489,08/03/2012
11.8344,09/03/2012
11.8373,10/03/2012
11.8401,11/03/2012
11.8295,12/03/2012
11.8675,13/03/2012
11.8361,14/03/2012
11.8277,15/03/2012
11.8184,16/03/2012
11.8211,17/03/2012
11.8239,18/03/2012
11.8272,19/03/2012
11.8346,20/03/2012
11.8712,21/03/2012
11.8375,22/03/2012
11.8403,23/03/2012
11.8430,24/03/2012
11.8458,25/03/2012
11.8794,26/03/2012
11.8724,27/03/2012
11.8501,28/03/2012
11.8514,29/03/2012
11.8542,30/03/2012
11.8570,31/03/2012
11.8597,01/04/2012
11.8624,02/04/2012
11.8467,03/04/2012
11.8490,04/04/2012
11.8517,05/04/2012
11.8544,06/04/2012
11.8571,07/04/2012
11.8598,08/04/2012
11.9160,09/04/2012
11.8876,10/04/2012
11.9033,11/04/2012
11.8794,12/04/2012
11.8834,13/04/2012
11.8860,14/04/2012
11.8887,15/04/2012
11.9512,16/04/2012
11.9786,17/04/2012
11.9964,18/04/2012
11.9911,19/04/2012
11.9892,20/04/2012
11.9919,21/04/2012
11.9945,22/04/2012
11.9921,23/04/2012
11.9586,24/04/2012
11.9689,25/04/2012
11.9676,26/04/2012
11.9753,27/04/2012
11.9779,28/04/2012
11.9805,29/04/2012
11.9842,30/04/2012
11.9868,01/05/2012
11.9890,02/05/2012
12.0021,03/05/2012
12.0053,04/05/2012
12.0079,05/05/2012
12.0106,06/05/2012
12.0159,07/05/2012
12.0249,08/05/2012
12.0285,09/05/2012
12.0260,10/05/2012
12.0388,11/05/2012
12.0414,12/05/2012
12.0440,13/05/2012
12.0302,14/05/2012
12.0351,15/05/2012
12.0372,16/05/2012
12.0418,17/05/2012
12.0439,18/05/2012
12.0464,19/05/2012
12.0490,20/05/2012
12.0519,21/05/2012
12.0502,22/05/2012
12.0502,23/05/2012
12.0459,24/05/2012
11.9969,25/05/2012
11.9994,26/05/2012
12.0019,27/05/2012
12.0551,28/05/2012
12.0593,29/05/2012
12.0904,30/05/2012
12.0766,31/05/2012
12.0862,01/06/2012
12.0887,02/06/2012
12.0912,03/06/2012
12.0370,04/06/2012
12.0989,05/06/2012
12.1154,06/06/2012
12.1150,07/06/2012
12.1335,08/06/2012
12.1360,09/06/2012
12.1385,10/06/2012
12.1411,11/06/2012
12.1541,12/06/2012
12.1628,13/06/2012
12.1486,14/06/2012
12.1477,15/06/2012
12.1501,16/06/2012
12.1525,17/06/2012
12.1381,18/06/2012
12.1337,19/06/2012
12.1345,20/06/2012
12.1464,21/06/2012
12.1783,22/06/2012
12.1807,23/06/2012
12.1831,24/06/2012
12.1873,25/06/2012
12.1594,26/06/2012
12.1571,27/06/2012
12.1971,28/06/2012
12.1623,29/06/2012
12.1647,30/06/2012
12.1671,01/07/2012
12.1303,02/07/2012
12.1256,03/07/2012
12.1788,04/07/2012
12.1832,05/07/2012
12.1874,06/07/2012
12.1898,07/07/2012
12.1922,08/07/2012
12.1999,09/07/2012
12.2050,10/07/2012
12.1818,11/07/2012
12.2148,12/07/2012
12.2176,13/07/2012
12.2199,14/07/2012
12.2223,15/07/2012
12.2409,16/07/2012
12.2432,17/07/2012
12.2625,18/07/2012
12.2608,19/07/2012
12.2713,20/07/2012
12.2737,21/07/2012
12.2760,22/07/2012
12.2863,23/07/2012
12.2947,24/07/2012
12.2977,25/07/2012
12.2984,26/07/2012
12.3008,27/07/2012
12.3031,28/07/2012
12.3055,29/07/2012
12.3016,30/07/2012
12.2946,31/07/2012
12.2999,01/08/2012
12.3336,02/08/2012
12.3160,03/08/2012
12.3184,04/08/2012
12.3207,05/08/2012
12.3192,06/08/2012
12.3407,07/08/2012
12.3430,08/08/2012
12.3440,09/08/2012
12.3413,10/08/2012
12.3436,11/08/2012
12.3459,12/08/2012
12.3487,13/08/2012
12.3524,14/08/2012
12.3546,15/08/2012
12.3560,16/08/2012
12.3618,17/08/2012
12.3638,18/08/2012
12.3659,19/08/2012
12.3680,20/08/2012
12.3742,21/08/2012
12.3757,22/08/2012
12.4089,23/08/2012
12.4058,24/08/2012
12.4088,25/08/2012
12.4118,26/08/2012
12.4237,27/08/2012
12.4165,28/08/2012
12.4391,29/08/2012
12.4604,30/08/2012
12.4419,31/08/2012
12.4445,01/09/2012
12.4472,02/09/2012
12.4666,03/09/2012
12.4753,04/09/2012
12.4834,05/09/2012
12.4958,06/09/2012
12.4959,07/09/2012
12.4982,08/09/2012
12.5004,09/09/2012
12.5095,10/09/2012
12.5175,11/09/2012
12.5195,12/09/2012
12.5259,13/09/2012
12.5375,14/09/2012
12.5397,15/09/2012
12.5420,16/09/2012
12.5581,17/09/2012
12.5769,18/09/2012
12.5791,19/09/2012
12.5774,20/09/2012
12.5901,21/09/2012
12.5923,22/09/2012
12.5945,23/09/2012
12.6134,24/09/2012
12.6661,25/09/2012
12.6651,26/09/2012
12.6657,27/09/2012
12.6947,28/09/2012
12.6974,29/09/2012
12.7002,30/09/2012
12.7083,01/10/2012
12.7111,02/10/2012
12.7232,03/10/2012
12.7098,04/10/2012
12.7256,05/10/2012
12.7283,06/10/2012
12.7310,07/10/2012
12.7125,08/10/2012
12.7423,09/10/2012
12.7260,10/10/2012
12.7522,11/10/2012
12.7557,12/10/2012
12.7583,13/10/2012
12.7609,14/10/2012
12.7702,15/10/2012
12.7831,16/10/2012
12.7902,17/10/2012
12.7935,18/10/2012
12.8024,19/10/2012
12.8048,20/10/2012
12.8073,21/10/2012
12.7987,22/10/2012
12.7889,23/10/2012
12.7913,24/10/2012
12.8090,25/10/2012
12.8113,26/10/2012
12.8137,27/10/2012
12.8160,28/10/2012
12.8050,29/10/2012
12.8040,30/10/2012
12.7783,31/10/2012
12.7812,01/11/2012
12.8018,02/11/2012
12.8041,03/11/2012
12.8064,04/11/2012
12.8076,05/11/2012
12.8088,06/11/2012
12.8001,07/11/2012
12.8205,08/11/2012
12.8241,09/11/2012
12.8268,10/11/2012
12.8294,11/11/2012
12.8331,12/11/2012
12.8358,13/11/2012
12.8385,14/11/2012
12.8422,15/11/2012
12.8461,16/11/2012
12.8488,17/11/2012
12.8514,18/11/2012
12.8581,19/11/2012
12.8595,20/11/2012
12.8603,21/11/2012
12.8361,22/11/2012
12.8539,23/11/2012
12.8563,24/11/2012
12.8588,25/11/2012
12.8702,26/11/2012
12.8874,27/11/2012
12.8898,28/11/2012
12.9065,29/11/2012
12.9206,30/11/2012
12.9235,01/12/2012
12.9265,02/12/2012
12.9164,03/12/2012
12.9427,04/12/2012
12.94,05/12/2012
12.9410,06/12/2012
12.9483,07/12/2012
12.9512,08/12/2012
12.9541,09/12/2012
12.9579,10/12/2012
12.9687,11/12/2012
12.9696,12/12/2012
12.9643,13/12/2012
12.9746,14/12/2012
12.9774,15/12/2012
12.9802,16/12/2012
12.9881,17/12/2012
12.9989,18/12/2012
12.9867,19/12/2012
12.9969,20/12/2012
12.9697,21/12/2012
12.9725,22/12/2012
12.9753,23/12/2012
13.0034,24/12/2012
13.0061,25/12/2012
13.0109,26/12/2012
13.0186,27/12/2012
13.0257,28/12/2012
13.0284,29/12/2012
13.0311,30/12/2012
13.0472,31/12/2012
13.0559,01/01/2013
13.0929,02/01/2013
13.1121,03/01/2013
13.1598,04/01/2013
13.1629,05/01/2013
13.1660,06/01/2013
13.1803,07/01/2013
13.1864,08/01/2013
13.1605,09/01/2013
13.2174,10/01/2013
13.2356,11/01/2013
13.2387,12/01/2013
13.2417,13/01/2013
13.2730,14/01/2013
13.2133,15/01/2013
13.1758,16/01/2013
13.1813,17/01/2013
13.2207,18/01/2013
13.2237,19/01/2013
13.2268,20/01/2013
13.2346,21/01/2013
13.2310,22/01/2013
13.1972,23/01/2013
13.2610,24/01/2013
13.2640,25/01/2013
13.2670,26/01/2013
13.27,27/01/2013
13.2406,28/01/2013
13.2450,29/01/2013
13.2724,30/01/2013
13.2402,31/01/2013
13.2259,01/02/2013
13.2288,02/02/2013
13.2318,03/02/2013
13.2244,04/02/2013
13.2274,05/02/2013
13.2352,06/02/2013
13.2734,07/02/2013
13.2782,08/02/2013
13.2811,09/02/2013
13.2841,10/02/2013
13.2843,11/02/2013
13.2661,12/02/2013
13.2915,13/02/2013
13.2881,14/02/2013
13.2858,15/02/2013
13.2887,16/02/2013
13.2916,17/02/2013
13.2451,18/02/2013
