NAV,Date (DD/MM/YYYY)
10.2536,19/04/2017
10.2554,20/04/2017
10.2571,21/04/2017
10.2571,22/04/2017
10.2571,23/04/2017
10.2624,24/04/2017
10.2642,25/04/2017
10.2660,26/04/2017
10.2677,27/04/2017
10.2695,28/04/2017
10.2695,29/04/2017
10.2695,30/04/2017
10.2695,01/05/2017
10.2767,02/05/2017
10.2784,03/05/2017
10.2802,04/05/2017
10.2820,05/05/2017
10.2820,06/05/2017
10.2820,07/05/2017
10.2873,08/05/2017
10.2891,09/05/2017
10.2891,10/05/2017
10.2927,11/05/2017
10.2945,12/05/2017
10.2945,13/05/2017
10.2945,14/05/2017
10.2999,15/05/2017
10.3017,16/05/2017
10.3035,17/05/2017
10.3054,18/05/2017
10.3073,19/05/2017
10.3073,20/05/2017
10.3072,21/05/2017
10.3126,22/05/2017
10.3144,23/05/2017
10.3163,24/05/2017
10.3181,25/05/2017
10.3199,26/05/2017
10.3199,27/05/2017
10.3199,28/05/2017
10.3253,29/05/2017
10.3272,30/05/2017
10.3290,31/05/2017
10.3309,01/06/2017
10.3327,02/06/2017
10.3327,03/06/2017
10.3327,04/06/2017
10.3381,05/06/2017
10.3399,06/06/2017
10.3417,07/06/2017
10.3435,08/06/2017
10.3453,09/06/2017
10.3453,10/06/2017
10.3453,11/06/2017
10.3507,12/06/2017
10.3525,13/06/2017
10.3544,14/06/2017
10.3562,15/06/2017
10.3580,16/06/2017
10.3580,17/06/2017
10.3580,18/06/2017
10.3634,19/06/2017
10.3652,20/06/2017
10.3670,21/06/2017
10.3688,22/06/2017
10.3705,23/06/2017
10.3705,24/06/2017
10.3705,25/06/2017
10.3705,26/06/2017
10.3779,27/06/2017
10.3797,28/06/2017
10.3816,29/06/2017
10.3835,30/06/2017
10.3835,01/07/2017
10.3835,02/07/2017
10.3896,03/07/2017
10.3914,04/07/2017
10.3933,05/07/2017
10.3951,06/07/2017
10.3970,07/07/2017
10.3970,08/07/2017
10.3970,09/07/2017
10.4025,10/07/2017
10.4045,11/07/2017
10.4063,12/07/2017
10.4082,13/07/2017
10.4101,14/07/2017
10.4101,15/07/2017
10.41,16/07/2017
10.4156,17/07/2017
10.4174,18/07/2017
10.4193,19/07/2017
10.4212,20/07/2017
10.4230,21/07/2017
10.4230,22/07/2017
10.4230,23/07/2017
10.4286,24/07/2017
10.4304,25/07/2017
10.4323,26/07/2017
10.4341,27/07/2017
10.4360,28/07/2017
10.4360,29/07/2017
10.4360,30/07/2017
10.4415,31/07/2017
10.4434,01/08/2017
10.4452,02/08/2017
10.4472,03/08/2017
10.4490,04/08/2017
10.4490,05/08/2017
10.4490,06/08/2017
10.4545,07/08/2017
10.4563,08/08/2017
10.4582,09/08/2017
10.4601,10/08/2017
10.4620,11/08/2017
10.4620,12/08/2017
10.4620,13/08/2017
10.4675,14/08/2017
10.4675,15/08/2017
10.4712,16/08/2017
10.4712,17/08/2017
10.4748,18/08/2017
10.4748,19/08/2017
10.4748,20/08/2017
10.4802,21/08/2017
10.4820,22/08/2017
10.4838,23/08/2017
10.4856,24/08/2017
10.4856,25/08/2017
10.4856,26/08/2017
10.4856,27/08/2017
10.4927,28/08/2017
10.4946,29/08/2017
10.4966,30/08/2017
10.4983,31/08/2017
10.5002,01/09/2017
10.5002,02/09/2017
10.5002,03/09/2017
10.5056,04/09/2017
10.5074,05/09/2017
10.5092,06/09/2017
10.5110,07/09/2017
10.5128,08/09/2017
10.5128,09/09/2017
10.5127,10/09/2017
10.5181,11/09/2017
10.5199,12/09/2017
10.5217,13/09/2017
10.5235,14/09/2017
10.5253,15/09/2017
10.5253,16/09/2017
10.5253,17/09/2017
10.5307,18/09/2017
10.5326,19/09/2017
10.5344,20/09/2017
10.5363,21/09/2017
10.5381,22/09/2017
10.5381,23/09/2017
10.5381,24/09/2017
10.5433,25/09/2017
10.5451,26/09/2017
10.5470,27/09/2017
10.5489,28/09/2017
10.5508,29/09/2017
10.5507,30/09/2017
10.5507,01/10/2017
10.5507,02/10/2017
10.5585,03/10/2017
10.5605,04/10/2017
10.5623,05/10/2017
10.5642,06/10/2017
10.5642,07/10/2017
10.5642,08/10/2017
10.5695,09/10/2017
10.5713,10/10/2017
10.5731,11/10/2017
10.5750,12/10/2017
10.5768,13/10/2017
10.5768,14/10/2017
10.5768,15/10/2017
10.5824,16/10/2017
10.5843,17/10/2017
10.5861,18/10/2017
10.5861,19/10/2017
10.5861,20/10/2017
10.5861,21/10/2017
10.5861,22/10/2017
10.5953,23/10/2017
10.5971,24/10/2017
10.5833,25/10/2017
10.5853,26/10/2017
10.6170,27/10/2017
10.6185,28/10/2017
10.62,29/10/2017
10.5898,30/10/2017
10.5817,31/10/2017
10.7082,01/11/2017
10.5864,02/11/2017
10.5886,03/11/2017
10.5899,04/11/2017
10.5913,05/11/2017
10.5949,06/11/2017
10.5941,07/11/2017
10.6785,08/11/2017
10.6806,09/11/2017
10.6648,10/11/2017
10.6661,11/11/2017
10.6675,12/11/2017
10.6827,13/11/2017
10.6511,14/11/2017
10.5936,15/11/2017
10.6381,16/11/2017
10.6809,17/11/2017
10.6822,18/11/2017
10.6835,19/11/2017
10.7321,20/11/2017
10.7284,21/11/2017
10.6131,22/11/2017
10.6171,23/11/2017
10.6126,24/11/2017
10.6138,25/11/2017
10.6151,26/11/2017
10.6625,27/11/2017
10.6646,28/11/2017
10.6667,29/11/2017
10.6243,30/11/2017
10.6255,01/12/2017
10.6267,02/12/2017
10.6279,03/12/2017
10.6672,04/12/2017
10.6788,05/12/2017
10.6841,06/12/2017
10.6359,07/12/2017
10.6941,08/12/2017
10.6953,09/12/2017
10.6964,10/12/2017
10.6659,11/12/2017
10.6402,12/12/2017
10.63,13/12/2017
10.6320,14/12/2017
10.6431,15/12/2017
10.6442,16/12/2017
10.6454,17/12/2017
10.6433,18/12/2017
10.6513,19/12/2017
10.6534,20/12/2017
10.6317,21/12/2017
10.6397,22/12/2017
10.6408,23/12/2017
10.6419,24/12/2017
10.6430,25/12/2017
10.6451,26/12/2017
10.6442,27/12/2017
10.6199,28/12/2017
10.6344,29/12/2017
10.6355,30/12/2017
10.6366,31/12/2017
10.6460,01/01/2018
10.6424,02/01/2018
10.6417,03/01/2018
10.6493,04/01/2018
10.6887,05/01/2018
10.6897,06/01/2018
10.6908,07/01/2018
10.6964,08/01/2018
10.6591,09/01/2018
10.6786,10/01/2018
10.6857,11/01/2018
10.7860,12/01/2018
10.7880,13/01/2018
10.79,14/01/2018
10.8050,15/01/2018
10.8926,16/01/2018
10.8012,17/01/2018
10.8088,18/01/2018
10.8156,19/01/2018
10.8175,20/01/2018
10.8194,21/01/2018
10.8050,22/01/2018
10.8223,23/01/2018
10.8265,24/01/2018
10.7443,25/01/2018
10.7460,26/01/2018
10.7476,27/01/2018
10.7492,28/01/2018
10.8774,29/01/2018
10.8719,30/01/2018
10.6888,31/01/2018
10.7008,01/02/2018
10.8566,02/02/2018
10.8590,03/02/2018
10.8614,04/02/2018
10.9386,05/02/2018
10.6970,06/02/2018
10.7681,07/02/2018
10.7733,08/02/2018
10.9534,09/02/2018
10.9555,10/02/2018
10.9576,11/02/2018
10.9724,12/02/2018
10.9745,13/02/2018
10.9678,14/02/2018
10.8249,15/02/2018
10.8353,16/02/2018
10.8373,17/02/2018
10.8394,18/02/2018
10.8414,19/02/2018
10.8490,20/02/2018
10.7420,21/02/2018
10.9148,22/02/2018
10.7258,23/02/2018
10.7278,24/02/2018
10.7298,25/02/2018
10.8192,26/02/2018
10.8936,27/02/2018
10.8841,28/02/2018
10.6717,01/03/2018
10.6735,02/03/2018
10.6754,03/03/2018
10.6772,04/03/2018
10.8266,05/03/2018
10.8918,06/03/2018
10.8342,07/03/2018
10.9148,08/03/2018
10.8619,09/03/2018
10.8636,10/03/2018
10.8654,11/03/2018
10.8858,12/03/2018
10.9412,13/03/2018
10.9347,14/03/2018
10.8745,15/03/2018
10.9007,16/03/2018
10.9029,17/03/2018
10.9051,18/03/2018
10.9590,19/03/2018
10.7573,20/03/2018
10.9302,21/03/2018
10.9666,22/03/2018
10.9246,23/03/2018
10.9265,24/03/2018
10.9285,25/03/2018
10.9793,26/03/2018
10.9667,27/03/2018
10.9205,28/03/2018
10.9224,29/03/2018
10.9242,30/03/2018
11.0049,31/03/2018
11.0068,01/04/2018
11.0087,02/04/2018
11.0146,03/04/2018
11.0112,04/04/2018
11.1484,05/04/2018
11.1577,06/04/2018
11.1599,07/04/2018
11.1620,08/04/2018
11.1618,09/04/2018
11.1407,10/04/2018
11.1478,11/04/2018
11.1185,12/04/2018
11.1322,13/04/2018
11.1343,14/04/2018
11.1364,15/04/2018
11.1270,16/04/2018
11.1272,17/04/2018
11.1411,18/04/2018
11.0808,19/04/2018
11.0661,20/04/2018
11.0682,21/04/2018
11.0703,22/04/2018
11.0192,23/04/2018
11.0714,24/04/2018
11.0154,25/04/2018
11.0027,26/04/2018
11.0090,27/04/2018
11.0111,28/04/2018
11.0132,29/04/2018
11.0153,30/04/2018
11.0174,01/05/2018
11.1169,02/05/2018
11.0659,03/05/2018
11.0805,04/05/2018
11.0826,05/05/2018
11.0847,06/05/2018
11.0771,07/05/2018
11.1711,08/05/2018
11.0476,09/05/2018
11.0347,10/05/2018
11.0274,11/05/2018
11.0295,12/05/2018
11.0316,13/05/2018
11.0841,14/05/2018
10.7890,15/05/2018
11.0119,16/05/2018
10.7522,17/05/2018
10.7665,18/05/2018
10.7686,19/05/2018
10.7707,20/05/2018
10.8032,21/05/2018
11.0527,22/05/2018
10.7993,23/05/2018
11.0210,24/05/2018
11.0535,25/05/2018
11.0556,26/05/2018
11.0577,27/05/2018
11.0785,28/05/2018
10.8184,29/05/2018
10.8236,30/05/2018
11.0357,31/05/2018
11.0480,01/06/2018
11.05,02/06/2018
11.0521,03/06/2018
11.0535,04/06/2018
11.0276,05/06/2018
11.1391,06/06/2018
10.6350,07/06/2018
10.6418,08/06/2018
11.1404,11/06/2018
10.6438,11/06/2018
10.6458,11/06/2018
11.0259,12/06/2018
11.0280,13/06/2018
10.9523,15/06/2018
11.06,15/06/2018
11.0623,16/06/2018
11.0647,17/06/2018
10.6383,18/06/2018
10.6513,19/06/2018
10.6694,20/06/2018
11.0843,21/06/2018
10.7793,22/06/2018
10.7816,23/06/2018
10.7840,24/06/2018
11.0969,25/06/2018
11.2294,26/06/2018
10.7907,27/06/2018
10.7586,28/06/2018
11.1564,29/06/2018
11.1587,30/06/2018
11.1611,01/07/2018
11.1768,02/07/2018
10.80,03/07/2018
10.8207,04/07/2018
10.8269,05/07/2018
10.8160,06/07/2018
10.8183,07/07/2018
10.8206,08/07/2018
10.8236,09/07/2018
10.8239,11/07/2018
10.8297,11/07/2018
10.8323,12/07/2018
10.8467,13/07/2018
10.8490,14/07/2018
10.8513,15/07/2018
10.8293,16/07/2018
10.8748,17/07/2018
10.8811,18/07/2018
10.8783,19/07/2018
10.8648,20/07/2018
10.8672,21/07/2018
10.8695,22/07/2018
10.86,23/07/2018
10.8596,24/07/2018
10.8687,25/07/2018
10.8644,26/07/2018
10.8746,27/07/2018
10.8770,28/07/2018
10.8794,29/07/2018
10.8868,30/07/2018
11.2472,31/07/2018
11.0125,01/08/2018
11.0571,02/08/2018
11.2597,03/08/2018
11.2618,04/08/2018
11.2639,05/08/2018
10.9322,06/08/2018
10.9044,07/08/2018
10.9242,08/08/2018
10.9373,09/08/2018
10.9477,10/08/2018
10.9502,11/08/2018
10.9527,12/08/2018
10.9357,13/08/2018
10.8980,14/08/2018
10.9004,15/08/2018
10.8864,16/08/2018
10.8889,17/08/2018
10.8913,18/08/2018
10.8938,19/08/2018
10.9148,20/08/2018
10.9214,21/08/2018
10.9239,22/08/2018
10.9239,23/08/2018
10.8956,24/08/2018
10.8981,25/08/2018
10.9006,26/08/2018
10.8921,27/08/2018
11.3056,28/08/2018
10.8976,29/08/2018
11.2534,30/08/2018
10.9014,31/08/2018
10.9039,01/09/2018
10.9064,02/09/2018
10.8374,03/09/2018
10.7748,04/09/2018
10.7022,05/09/2018
11.1529,06/09/2018
11.1661,07/09/2018
11.1686,08/09/2018
11.1710,09/09/2018
11.11,10/09/2018
10.6206,11/09/2018
11.2612,12/09/2018
11.2637,13/09/2018
10.6348,14/09/2018
10.6372,15/09/2018
10.6397,16/09/2018
10.6633,17/09/2018
10.7911,18/09/2018
10.6686,19/09/2018
10.6710,20/09/2018
10.6737,21/09/2018
10.6761,22/09/2018
10.6785,23/09/2018
11.2568,24/09/2018
10.6004,25/09/2018
11.0956,26/09/2018
11.1290,27/09/2018
10.7189,28/09/2018
10.7213,29/09/2018
10.7237,30/09/2018
10.7574,01/10/2018
10.7598,02/10/2018
10.7218,03/10/2018
10.6292,04/10/2018
10.7414,05/10/2018
10.7438,06/10/2018
10.7462,07/10/2018
10.7441,08/10/2018
10.7115,09/10/2018
10.8464,10/10/2018
10.8408,11/10/2018
10.8165,12/10/2018
10.8188,13/10/2018
10.8211,14/10/2018
11.3153,16/10/2018
10.8536,16/10/2018
10.8658,17/10/2018
10.8682,19/10/2018
10.8818,19/10/2018
10.8842,20/10/2018
10.8865,21/10/2018
10.7761,22/10/2018
10.8919,23/10/2018
10.9085,24/10/2018
10.9158,25/10/2018
10.8935,26/10/2018
10.8958,27/10/2018
10.8981,28/10/2018
10.9369,29/10/2018
10.9182,30/10/2018
10.9423,31/10/2018
10.9270,01/11/2018
10.9515,02/11/2018
10.9538,03/11/2018
10.9561,04/11/2018
10.9223,05/11/2018
10.9249,06/11/2018
10.9272,07/11/2018
10.9295,08/11/2018
10.9675,09/11/2018
10.9698,10/11/2018
10.9721,11/11/2018
10.9770,12/11/2018
10.9844,13/11/2018
11.0050,14/11/2018
11.0216,15/11/2018
11.0099,16/11/2018
11.0121,17/11/2018
11.0144,18/11/2018
11.0263,19/11/2018
11.0627,20/11/2018
11.0649,21/11/2018
11.0519,22/11/2018
11.0541,23/11/2018
11.0564,24/11/2018
11.0586,25/11/2018
11.0780,26/11/2018
11.0806,27/11/2018
11.0806,28/11/2018
11.1001,29/11/2018
11.1433,30/11/2018
11.1459,01/12/2018
11.1486,02/12/2018
11.0849,03/12/2018
11.1417,04/12/2018
11.1705,05/12/2018
11.2259,06/12/2018
11.2114,07/12/2018
11.2140,08/12/2018
11.2166,10/12/2018
11.1193,10/12/2018
11.1166,11/12/2018
11.1440,12/12/2018
11.1838,13/12/2018
11.1857,14/12/2018
11.1883,15/12/2018
11.1908,16/12/2018
11.1887,17/12/2018
11.2070,18/12/2018
11.2176,19/12/2018
11.3170,20/12/2018
11.3350,21/12/2018
11.3376,22/12/2018
11.3401,23/12/2018
11.3338,24/12/2018
11.3363,25/12/2018
11.3632,26/12/2018
11.3718,27/12/2018
11.2702,28/12/2018
11.2727,29/12/2018
11.2752,30/12/2018
11.3013,31/12/2018
11.3510,01/01/2019
11.3745,02/01/2019
11.3975,04/01/2019
11.3689,04/01/2019
11.3714,05/01/2019
11.3739,06/01/2019
11.3604,07/01/2019
11.3718,08/01/2019
11.3841,09/01/2019
11.3953,10/01/2019
11.4016,11/01/2019
11.4040,12/01/2019
11.4064,13/01/2019
11.3833,15/01/2019
11.4313,15/01/2019
11.3698,16/01/2019
11.2668,17/01/2019
11.2115,18/01/2019
11.2138,19/01/2019
11.2162,20/01/2019
11.1759,21/01/2019
11.2102,22/01/2019
11.2064,23/01/2019
11.2221,24/01/2019
11.2160,25/01/2019
11.2182,26/01/2019
11.2205,27/01/2019
11.2224,28/01/2019
11.2085,29/01/2019
11.2097,30/01/2019
11.2460,31/01/2019
11.1643,01/02/2019
11.1669,02/02/2019
11.1695,03/02/2019
11.1238,04/02/2019
11.1221,05/02/2019
11.1496,06/02/2019
11.2258,07/02/2019
11.2126,08/02/2019
11.2151,09/02/2019
11.2176,10/02/2019
11.2209,11/02/2019
11.1774,12/02/2019
11.2211,13/02/2019
11.1852,14/02/2019
11.1502,15/02/2019
11.1527,16/02/2019
11.1551,17/02/2019
11.1338,18/02/2019
11.1362,19/02/2019
11.2235,20/02/2019
11.1531,22/02/2019
11.1486,22/02/2019
11.1510,23/02/2019
11.1533,25/02/2019
11.1592,25/02/2019
11.2255,26/02/2019
11.1074,27/02/2019
11.1340,28/02/2019
11.1612,01/03/2019
11.1636,02/03/2019
11.1659,03/03/2019
11.1683,04/03/2019
11.1966,05/03/2019
11.2771,06/03/2019
11.2218,07/03/2019
11.2499,08/03/2019
11.2525,09/03/2019
11.2551,10/03/2019
11.3221,11/03/2019
11.2386,12/03/2019
11.2243,13/03/2019
11.3307,14/03/2019
11.3167,15/03/2019
11.3192,16/03/2019
11.3218,17/03/2019
11.3169,18/03/2019
11.3128,19/03/2019
11.3690,20/03/2019
11.3715,21/03/2019
11.4139,22/03/2019
11.4164,23/03/2019
11.4189,24/03/2019
11.4760,25/03/2019
11.4846,26/03/2019
11.6705,27/03/2019
11.6464,28/03/2019
11.5261,29/03/2019
11.5517,30/03/2019
11.5546,31/03/2019
11.5569,01/04/2019
11.8163,02/04/2019
11.81,03/04/2019
11.7931,04/04/2019
11.8055,05/04/2019
11.8078,06/04/2019
11.8101,07/04/2019
11.8337,08/04/2019
11.8296,09/04/2019
11.7912,10/04/2019
11.7979,11/04/2019
11.7919,12/04/2019
11.7945,13/04/2019
11.7970,14/04/2019
11.8306,15/04/2019
11.8389,16/04/2019
11.8415,17/04/2019
11.8117,18/04/2019
11.8143,19/04/2019
11.8168,20/04/2019
11.8193,21/04/2019
11.8005,22/04/2019
11.7934,23/04/2019
11.8040,24/04/2019
11.7893,25/04/2019
11.7903,26/04/2019
11.7928,27/04/2019
11.7953,28/04/2019
11.7978,29/04/2019
11.8170,30/04/2019
11.8196,01/05/2019
11.8312,02/05/2019
11.8157,03/05/2019
11.8182,04/05/2019
11.8208,05/05/2019
11.8244,06/05/2019
11.9013,07/05/2019
11.8326,08/05/2019
11.8323,09/05/2019
11.8330,10/05/2019
11.8355,11/05/2019
11.8380,12/05/2019
11.8974,13/05/2019
11.8214,14/05/2019
11.8724,15/05/2019
11.8858,16/05/2019
11.8801,17/05/2019
11.8826,18/05/2019
11.8851,19/05/2019
11.8994,20/05/2019
11.9020,21/05/2019
11.9334,22/05/2019
11.9294,23/05/2019
11.9680,24/05/2019
11.9705,25/05/2019
11.9729,26/05/2019
11.9655,27/05/2019
12.0071,28/05/2019
12.0134,29/05/2019
12.0092,30/05/2019
11.9861,31/05/2019
11.9885,01/06/2019
11.9910,02/06/2019
12.0471,03/06/2019
12.0383,04/06/2019
12.0408,05/06/2019
12.0557,06/06/2019
12.0325,07/06/2019
12.0350,08/06/2019
12.0375,09/06/2019
12.0280,10/06/2019
12.0036,11/06/2019
12.0043,12/06/2019
12.0249,13/06/2019
12.0425,14/06/2019
12.0450,15/06/2019
12.0474,16/06/2019
12.0439,17/06/2019
12.0680,18/06/2019
12.1020,19/06/2019
12.0432,20/06/2019
12.0759,21/06/2019
12.0783,22/06/2019
12.0808,23/06/2019
12.0797,24/06/2019
12.0675,25/06/2019
12.0598,26/06/2019
12.0851,27/06/2019
12.0789,28/06/2019
12.0813,29/06/2019
12.0837,30/06/2019
12.1128,01/07/2019
12.0838,02/07/2019
12.0753,03/07/2019
12.0842,04/07/2019
12.1248,05/07/2019
12.1272,06/07/2019
12.1296,07/07/2019
12.1445,08/07/2019
12.1420,09/07/2019
12.1184,10/07/2019
12.1312,12/07/2019
12.1639,12/07/2019
12.1662,13/07/2019
12.1686,14/07/2019
12.1859,15/07/2019
12.2051,16/07/2019
12.1934,17/07/2019
12.1951,18/07/2019
12.1969,19/07/2019
12.1993,20/07/2019
12.2017,21/07/2019
12.1945,22/07/2019
12.1922,23/07/2019
12.1872,24/07/2019
12.1861,25/07/2019
12.2136,26/07/2019
12.2160,27/07/2019
12.2183,28/07/2019
12.2137,29/07/2019
12.2257,30/07/2019
12.2327,31/07/2019
12.2960,01/08/2019
12.2609,02/08/2019
12.2632,03/08/2019
12.2655,04/08/2019
12.2301,05/08/2019
12.2706,06/08/2019
12.2872,07/08/2019
12.33,08/08/2019
12.2665,09/08/2019
12.2691,10/08/2019
12.2717,11/08/2019
12.2742,12/08/2019
12.3135,13/08/2019
12.3196,14/08/2019
12.3221,15/08/2019
12.3488,16/08/2019
12.3513,17/08/2019
12.3539,18/08/2019
12.3579,19/08/2019
12.3356,20/08/2019
12.3548,22/08/2019
12.3327,22/08/2019
12.3896,23/08/2019
12.3921,24/08/2019
12.3946,25/08/2019
12.3923,26/08/2019
12.4301,27/08/2019
12.4088,28/08/2019
12.3626,29/08/2019
12.4211,30/08/2019
12.4236,31/08/2019
12.4261,01/09/2019
12.4286,02/09/2019
12.4093,03/09/2019
12.3585,04/09/2019
12.4191,05/09/2019
12.3818,06/09/2019
12.3842,07/09/2019
12.3867,08/09/2019
12.4654,09/09/2019
12.4678,10/09/2019
12.4108,11/09/2019
12.4217,12/09/2019
12.4180,13/09/2019
12.4204,14/09/2019
12.4228,15/09/2019
12.4087,16/09/2019
12.4250,17/09/2019
12.4242,18/09/2019
12.4285,19/09/2019
12.4373,20/09/2019
12.4397,21/09/2019
12.4421,22/09/2019
12.4497,23/09/2019
12.4383,24/09/2019
12.4423,25/09/2019
12.4462,26/09/2019
12.4298,27/09/2019
12.4322,28/09/2019
12.4345,29/09/2019
12.4548,30/09/2019
12.4972,01/10/2019
12.4996,02/10/2019
12.5178,03/10/2019
12.4842,04/10/2019
12.4865,05/10/2019
12.4889,06/10/2019
12.5049,07/10/2019
12.5072,08/10/2019
12.5228,09/10/2019
12.4366,10/10/2019
12.5160,11/10/2019
12.5183,12/10/2019
12.5207,13/10/2019
12.5523,14/10/2019
12.5530,15/10/2019
12.5662,16/10/2019
12.5469,17/10/2019
12.5660,18/10/2019
12.5684,19/10/2019
12.5707,20/10/2019
12.5730,21/10/2019
12.5692,22/10/2019
12.5854,23/10/2019
12.6002,24/10/2019
12.6045,25/10/2019
12.6068,26/10/2019
12.6092,27/10/2019
12.6115,28/10/2019
12.6165,29/10/2019
12.6049,30/10/2019
12.6162,31/10/2019
12.6487,01/11/2019
12.6510,02/11/2019
12.6533,03/11/2019
12.6288,04/11/2019
12.6542,05/11/2019
12.6635,06/11/2019
12.6615,07/11/2019
12.6572,08/11/2019
12.6595,09/11/2019
12.6617,10/11/2019
12.6618,11/11/2019
12.6641,12/11/2019
12.6916,13/11/2019
12.6235,14/11/2019
12.7174,15/11/2019
12.7196,16/11/2019
12.7219,17/11/2019
12.6957,18/11/2019
12.6849,19/11/2019
12.7006,20/11/2019
12.7381,21/11/2019
12.6996,22/11/2019
12.7018,23/11/2019
12.7041,24/11/2019
12.6773,25/11/2019
12.6996,26/11/2019
12.7017,27/11/2019
12.7375,28/11/2019
12.7367,29/11/2019
12.7390,30/11/2019
12.7412,01/12/2019
12.7448,02/12/2019
12.7027,03/12/2019
12.7825,04/12/2019
12.7312,05/12/2019
12.7427,06/12/2019
12.7449,07/12/2019
12.7471,08/12/2019
12.7426,09/12/2019
12.7266,10/12/2019
12.6902,11/12/2019
12.7409,12/12/2019
12.6859,13/12/2019
12.6881,14/12/2019
12.6903,15/12/2019
12.7158,16/12/2019
12.6569,17/12/2019
12.7625,18/12/2019
12.7480,19/12/2019
12.7641,20/12/2019
12.7665,21/12/2019
12.7689,22/12/2019
12.7702,23/12/2019
12.7949,24/12/2019
12.7973,25/12/2019
12.7761,26/12/2019
12.7699,27/12/2019
