NAV,Date (DD/MM/YYYY)
10.12,27/09/2009
10.1222,28/09/2009
10.1422,29/09/2009
10.1443,30/09/2009
10.1372,01/10/2009
10.1393,02/10/2009
10.1414,03/10/2009
10.1435,04/10/2009
10.1864,05/10/2009
10.1698,06/10/2009
10.1832,07/10/2009
10.1308,08/10/2009
10.0990,09/10/2009
10.1011,10/10/2009
10.1033,11/10/2009
10.0856,12/10/2009
10.0877,13/10/2009
10.1092,14/10/2009
10.0989,15/10/2009
10.0902,16/10/2009
10.0922,17/10/2009
10.0943,18/10/2009
10.0964,19/10/2009
10.0984,20/10/2009
10.1313,21/10/2009
10.1313,22/10/2009
10.0889,23/10/2009
10.0909,24/10/2009
10.0929,25/10/2009
10.1192,26/10/2009
10.1605,27/10/2009
10.1537,28/10/2009
10.1876,29/10/2009
10.1863,30/10/2009
10.1886,31/10/2009
10.1908,01/11/2009
10.1930,02/11/2009
10.1947,03/11/2009
10.1863,04/11/2009
10.1824,05/11/2009
10.1913,06/11/2009
10.1935,07/11/2009
10.1957,08/11/2009
10.2072,09/11/2009
10.2098,10/11/2009
10.2033,11/11/2009
10.1986,12/11/2009
10.3313,13/11/2009
10.3336,14/11/2009
10.3358,15/11/2009
10.3362,16/11/2009
10.3399,17/11/2009
10.3421,18/11/2009
10.3425,19/11/2009
10.3312,20/11/2009
10.3335,21/11/2009
10.3357,22/11/2009
10.3382,23/11/2009
10.3638,24/11/2009
10.3745,25/11/2009
10.3768,26/11/2009
10.3642,27/11/2009
10.3665,28/11/2009
10.3688,29/11/2009
10.3510,30/11/2009
10.3396,01/12/2009
10.3419,02/12/2009
10.3023,03/12/2009
10.2914,04/12/2009
10.2937,05/12/2009
10.2960,06/12/2009
10.2782,07/12/2009
10.2805,08/12/2009
10.2628,09/12/2009
10.2235,10/12/2009
10.2006,11/12/2009
10.2029,12/12/2009
10.2051,13/12/2009
10.2399,14/12/2009
10.2408,15/12/2009
10.2170,16/12/2009
10.2578,17/12/2009
10.2350,18/12/2009
10.2372,19/12/2009
10.2394,20/12/2009
10.2718,21/12/2009
10.2740,22/12/2009
10.2899,23/12/2009
10.2892,24/12/2009
10.2914,25/12/2009
10.2936,26/12/2009
10.2958,27/12/2009
10.2980,28/12/2009
10.2621,29/12/2009
10.2686,30/12/2009
10.2736,31/12/2009
10.2758,01/01/2010
10.2779,02/01/2010
10.2801,03/01/2010
10.2463,04/01/2010
10.2552,05/01/2010
10.2545,06/01/2010
10.2568,07/01/2010
10.2746,08/01/2010
10.2768,09/01/2010
10.2790,10/01/2010
10.2751,11/01/2010
10.2811,12/01/2010
10.2707,13/01/2010
10.2983,14/01/2010
10.2947,15/01/2010
10.2969,16/01/2010
10.2991,17/01/2010
10.3133,18/01/2010
10.2984,19/01/2010
10.3114,20/01/2010
10.3327,21/01/2010
10.3285,22/01/2010
10.3307,23/01/2010
10.3328,24/01/2010
10.3153,25/01/2010
10.3175,26/01/2010
10.3370,27/01/2010
10.3511,28/01/2010
10.3408,29/01/2010
10.3408,30/01/2010
10.3430,31/01/2010
10.3321,01/02/2010
10.2928,02/02/2010
10.2988,03/02/2010
10.2953,04/02/2010
10.3084,05/02/2010
10.3106,06/02/2010
10.3129,07/02/2010
10.3124,08/02/2010
10.3143,09/02/2010
10.3073,10/02/2010
10.2788,11/02/2010
10.2811,12/02/2010
10.2833,13/02/2010
10.2856,14/02/2010
10.2535,15/02/2010
10.2440,16/02/2010
10.2343,17/02/2010
10.2370,18/02/2010
10.2217,19/02/2010
10.2239,20/02/2010
10.2261,21/02/2010
10.2363,22/02/2010
10.2387,23/02/2010
10.2324,24/02/2010
10.2347,25/02/2010
10.2311,26/02/2010
10.2334,27/02/2010
10.2402,28/02/2010
10.2424,01/03/2010
10.2374,02/03/2010
10.2382,03/03/2010
10.2405,04/03/2010
10.2435,05/03/2010
10.2458,06/03/2010
10.2481,07/03/2010
10.2434,08/03/2010
10.2368,09/03/2010
10.2387,10/03/2010
10.2361,11/03/2010
10.2338,12/03/2010
10.2361,13/03/2010
10.2383,14/03/2010
10.2521,15/03/2010
10.2543,16/03/2010
10.2652,17/03/2010
10.2803,18/03/2010
10.2965,19/03/2010
10.2987,20/03/2010
10.3009,21/03/2010
10.2851,22/03/2010
10.3001,23/03/2010
10.3024,24/03/2010
10.3047,25/03/2010
10.3266,26/03/2010
10.3289,27/03/2010
10.3312,28/03/2010
10.3653,29/03/2010
10.3668,30/03/2010
10.3501,31/03/2010
10.3524,01/04/2010
10.3547,02/04/2010
10.3569,03/04/2010
10.3592,04/04/2010
10.3782,05/04/2010
10.3831,06/04/2010
10.3902,07/04/2010
10.3728,08/04/2010
10.3296,09/04/2010
10.3320,10/04/2010
10.3343,11/04/2010
10.2652,12/04/2010
10.2519,13/04/2010
10.2542,14/04/2010
10.2487,15/04/2010
10.2513,16/04/2010
10.2537,17/04/2010
10.2560,18/04/2010
10.2606,19/04/2010
10.2942,20/04/2010
10.2898,21/04/2010
10.3066,22/04/2010
10.3037,23/04/2010
10.3061,24/04/2010
10.3084,25/04/2010
10.3109,26/04/2010
10.3251,27/04/2010
10.3371,28/04/2010
10.3583,29/04/2010
10.3795,30/04/2010
10.3818,01/05/2010
10.3841,02/05/2010
10.3808,03/05/2010
10.3913,04/05/2010
10.4077,05/05/2010
10.4104,06/05/2010
10.4510,07/05/2010
10.4534,08/05/2010
10.4557,09/05/2010
10.5229,10/05/2010
10.5409,11/05/2010
10.5505,12/05/2010
10.5168,13/05/2010
10.5249,14/05/2010
10.5272,15/05/2010
10.5294,16/05/2010
10.5520,17/05/2010
10.5745,18/05/2010
10.6156,19/05/2010
10.6349,20/05/2010
10.6409,21/05/2010
10.6432,22/05/2010
10.6455,23/05/2010
10.6323,24/05/2010
10.6336,25/05/2010
10.6198,26/05/2010
10.6222,27/05/2010
10.6072,28/05/2010
10.6096,29/05/2010
10.6096,30/05/2010
10.6048,31/05/2010
10.6072,01/06/2010
10.6176,02/06/2010
10.6187,03/06/2010
10.6584,04/06/2010
10.6596,05/06/2010
10.6608,06/06/2010
10.6711,07/06/2010
10.6853,08/06/2010
10.6841,09/06/2010
10.6593,10/06/2010
10.6314,11/06/2010
10.6337,12/06/2010
10.6361,13/06/2010
10.6024,14/06/2010
10.6243,15/06/2010
10.6445,16/06/2010
10.6392,17/06/2010
10.6557,18/06/2010
10.6581,19/06/2010
10.6604,20/06/2010
10.6701,21/06/2010
10.6910,22/06/2010
10.6938,23/06/2010
10.7061,24/06/2010
10.6815,25/06/2010
10.6839,26/06/2010
10.6862,27/06/2010
10.7077,28/06/2010
10.7216,29/06/2010
10.7273,30/06/2010
10.7297,01/07/2010
10.7323,02/07/2010
10.7346,03/07/2010
10.7370,04/07/2010
10.6962,05/07/2010
10.7065,06/07/2010
10.7110,07/07/2010
10.7128,08/07/2010
10.7024,09/07/2010
10.7047,10/07/2010
10.7071,11/07/2010
10.7246,12/07/2010
10.7245,13/07/2010
10.7196,14/07/2010
10.7497,15/07/2010
10.7484,16/07/2010
10.7502,17/07/2010
10.7521,18/07/2010
10.7593,19/07/2010
10.7489,20/07/2010
10.7443,21/07/2010
10.7677,22/07/2010
10.7674,23/07/2010
10.7697,24/07/2010
10.7721,25/07/2010
10.7783,26/07/2010
10.7507,27/07/2010
10.7433,28/07/2010
10.7360,29/07/2010
10.7179,30/07/2010
10.7202,31/07/2010
10.7226,01/08/2010
10.7009,02/08/2010
10.6955,03/08/2010
10.6988,04/08/2010
10.6907,05/08/2010
10.7020,06/08/2010
10.7043,07/08/2010
10.7067,08/08/2010
10.7120,09/08/2010
10.7064,10/08/2010
10.7148,11/08/2010
10.7110,12/08/2010
10.7216,13/08/2010
10.7240,14/08/2010
10.7263,15/08/2010
10.7266,16/08/2010
10.7177,17/08/2010
10.70,18/08/2010
10.7024,19/08/2010
10.6985,20/08/2010
10.7009,21/08/2010
10.7033,22/08/2010
10.7013,23/08/2010
10.6831,24/08/2010
10.6872,25/08/2010
10.6913,26/08/2010
10.7058,27/08/2010
10.7082,28/08/2010
10.7106,29/08/2010
10.7087,30/08/2010
10.7177,31/08/2010
10.7259,01/09/2010
10.7362,02/09/2010
10.7313,03/09/2010
10.7337,04/09/2010
10.7361,05/09/2010
10.7386,06/09/2010
10.7385,07/09/2010
10.7487,08/09/2010
10.7594,09/09/2010
10.7618,10/09/2010
10.7641,11/09/2010
10.7665,12/09/2010
10.7535,13/09/2010
10.7622,14/09/2010
10.7637,15/09/2010
10.7610,16/09/2010
10.7601,17/09/2010
10.7625,18/09/2010
10.7649,19/09/2010
10.7655,20/09/2010
10.7956,21/09/2010
10.8027,22/09/2010
10.8144,23/09/2010
10.8434,24/09/2010
10.8456,25/09/2010
10.8478,26/09/2010
10.8568,27/09/2010
10.8683,28/09/2010
10.8795,29/09/2010
10.8816,30/09/2010
10.8761,01/10/2010
10.8785,02/10/2010
10.8809,03/10/2010
10.8586,04/10/2010
10.8511,05/10/2010
10.8638,06/10/2010
10.8692,07/10/2010
10.8606,08/10/2010
10.8629,09/10/2010
10.8653,10/10/2010
10.8595,11/10/2010
10.8634,12/10/2010
10.8593,13/10/2010
10.8622,14/10/2010
10.8404,15/10/2010
10.8428,16/10/2010
10.8452,17/10/2010
10.8360,18/10/2010
10.8394,19/10/2010
10.8328,20/10/2010
10.8448,21/10/2010
10.8460,22/10/2010
10.8484,23/10/2010
10.8508,24/10/2010
10.8497,25/10/2010
10.8125,26/10/2010
10.8137,27/10/2010
10.8272,28/10/2010
10.83,29/10/2010
10.83,30/10/2010
10.8324,31/10/2010
10.8391,01/11/2010
10.8781,02/11/2010
10.8862,03/11/2010
10.8660,04/11/2010
10.8684,05/11/2010
10.8708,06/11/2010
10.8732,07/11/2010
10.8688,08/11/2010
10.8845,09/11/2010
10.8771,10/11/2010
10.8817,11/11/2010
10.8756,12/11/2010
10.8781,13/11/2010
10.8805,14/11/2010
10.8925,15/11/2010
10.8872,16/11/2010
10.8896,17/11/2010
10.8918,18/11/2010
10.8973,19/11/2010
10.8996,20/11/2010
10.9019,21/11/2010
10.9110,22/11/2010
10.9132,23/11/2010
10.9073,24/11/2010
10.9132,25/11/2010
10.9275,26/11/2010
10.9299,27/11/2010
10.9323,28/11/2010
10.9315,29/11/2010
10.9292,30/11/2010
10.9226,01/12/2010
10.9286,02/12/2010
10.9148,03/12/2010
10.9172,04/12/2010
10.9196,05/12/2010
10.8811,06/12/2010
10.9036,07/12/2010
10.8957,08/12/2010
10.8937,09/12/2010
10.8977,10/12/2010
10.9001,11/12/2010
10.9025,12/12/2010
10.9123,13/12/2010
10.9297,14/12/2010
10.9353,15/12/2010
10.9655,16/12/2010
10.9679,17/12/2010
10.9704,18/12/2010
10.9728,19/12/2010
10.9967,20/12/2010
11.0135,21/12/2010
11.0006,22/12/2010
11.0097,23/12/2010
11.0166,24/12/2010
11.0189,25/12/2010
11.0212,26/12/2010
11.0265,27/12/2010
11.0328,28/12/2010
11.0332,29/12/2010
11.0319,30/12/2010
11.0191,31/12/2010
11.0215,01/01/2011
11.0240,02/01/2011
11.0372,03/01/2011
11.0173,04/01/2011
11.0278,05/01/2011
11.0051,06/01/2011
10.9920,07/01/2011
10.9945,08/01/2011
10.9970,09/01/2011
10.9840,10/01/2011
10.9880,11/01/2011
10.9919,12/01/2011
11.0084,13/01/2011
11.0085,14/01/2011
11.0109,15/01/2011
11.0133,16/01/2011
10.9905,17/01/2011
10.9635,18/01/2011
10.9658,19/01/2011
10.9784,20/01/2011
10.9708,21/01/2011
10.9732,22/01/2011
10.9756,23/01/2011
10.9654,24/01/2011
10.9849,25/01/2011
10.9873,26/01/2011
10.9984,27/01/2011
10.9990,28/01/2011
11.0014,29/01/2011
11.0014,30/01/2011
10.9967,31/01/2011
10.9913,01/02/2011
11.0045,02/02/2011
11.0020,03/02/2011
11.0011,04/02/2011
11.0026,05/02/2011
11.0041,06/02/2011
11.0051,07/02/2011
11.0110,08/02/2011
11.0090,09/02/2011
11.0157,10/02/2011
11.0181,11/02/2011
11.0196,12/02/2011
11.0210,13/02/2011
11.0283,14/02/2011
11.0386,15/02/2011
11.0410,16/02/2011
11.0424,17/02/2011
11.04,18/02/2011
11.0423,19/02/2011
11.0447,20/02/2011
11.0582,21/02/2011
11.0680,22/02/2011
11.0721,23/02/2011
11.06,24/02/2011
11.0592,25/02/2011
11.0615,26/02/2011
11.0638,27/02/2011
11.0957,28/02/2011
11.1013,01/03/2011
11.1035,02/03/2011
11.1253,03/03/2011
11.1228,04/03/2011
11.1250,05/03/2011
11.1273,06/03/2011
11.1303,07/03/2011
11.1516,08/03/2011
11.1653,09/03/2011
11.1743,10/03/2011
11.1716,11/03/2011
11.1733,12/03/2011
11.1749,13/03/2011
11.1782,14/03/2011
11.1836,15/03/2011
11.1826,16/03/2011
11.2090,17/03/2011
11.2012,18/03/2011
11.2035,19/03/2011
11.2058,20/03/2011
11.2037,21/03/2011
11.2043,22/03/2011
11.2088,23/03/2011
11.2240,24/03/2011
11.2541,25/03/2011
11.2564,26/03/2011
11.2586,27/03/2011
11.2647,28/03/2011
11.3108,29/03/2011
11.2943,30/03/2011
11.2957,31/03/2011
11.2981,01/04/2011
11.3006,02/04/2011
11.3030,03/04/2011
11.3054,04/04/2011
11.2882,05/04/2011
11.2898,06/04/2011
11.2949,07/04/2011
11.2772,08/04/2011
11.2795,09/04/2011
11.2819,10/04/2011
11.2589,11/04/2011
11.2613,12/04/2011
11.2504,13/04/2011
11.2528,14/04/2011
11.2272,15/04/2011
11.2297,16/04/2011
11.2321,17/04/2011
11.2313,18/04/2011
11.2360,19/04/2011
11.2276,20/04/2011
11.2266,21/04/2011
11.2290,22/04/2011
11.2314,23/04/2011
11.2338,24/04/2011
11.2223,25/04/2011
11.2263,26/04/2011
11.2284,27/04/2011
11.2229,28/04/2011
11.2155,29/04/2011
11.2178,30/04/2011
11.2202,01/05/2011
11.2178,02/05/2011
11.1339,03/05/2011
11.0995,04/05/2011
11.1092,05/05/2011
11.1579,06/05/2011
11.1602,07/05/2011
11.1625,08/05/2011
11.1203,09/05/2011
11.1418,10/05/2011
11.14,11/05/2011
11.1818,12/05/2011
11.1476,13/05/2011
11.1499,14/05/2011
11.1522,15/05/2011
11.1465,16/05/2011
11.1490,17/05/2011
11.1442,18/05/2011
11.1333,19/05/2011
11.1228,20/05/2011
11.1252,21/05/2011
11.1276,22/05/2011
11.1406,23/05/2011
11.1258,24/05/2011
11.1289,25/05/2011
11.1178,26/05/2011
11.0850,27/05/2011
11.0874,28/05/2011
11.0898,29/05/2011
11.0962,30/05/2011
11.1143,31/05/2011
11.1710,01/06/2011
11.2088,02/06/2011
11.2275,03/06/2011
11.2299,04/06/2011
11.2324,05/06/2011
11.2449,06/06/2011
11.2316,07/06/2011
11.2590,08/06/2011
11.3487,09/06/2011
11.3591,10/06/2011
11.3601,11/06/2011
11.3611,12/06/2011
11.3641,13/06/2011
11.3173,14/06/2011
11.2802,15/06/2011
11.3377,16/06/2011
11.3590,17/06/2011
11.3615,18/06/2011
11.3640,19/06/2011
11.4142,20/06/2011
11.4044,21/06/2011
11.3947,22/06/2011
11.3884,23/06/2011
11.3959,24/06/2011
11.3984,25/06/2011
11.4008,26/06/2011
11.3931,27/06/2011
11.3824,28/06/2011
11.3715,29/06/2011
11.3628,30/06/2011
11.3671,02/07/2011
11.3693,03/07/2011
11.3432,04/07/2011
11.3538,05/07/2011
11.3601,06/07/2011
11.3467,07/07/2011
11.3594,08/07/2011
11.3618,09/07/2011
11.3643,10/07/2011
11.3871,11/07/2011
11.4219,12/07/2011
11.4103,13/07/2011
11.4497,14/07/2011
11.4415,15/07/2011
11.4440,16/07/2011
11.4465,17/07/2011
11.46,18/07/2011
11.4611,19/07/2011
11.4511,20/07/2011
11.4580,21/07/2011
11.4270,22/07/2011
11.4295,23/07/2011
11.4320,24/07/2011
11.4415,25/07/2011
11.3541,26/07/2011
11.3475,27/07/2011
11.3469,28/07/2011
11.3544,29/07/2011
11.3544,30/07/2011
11.3570,31/07/2011
11.3551,01/08/2011
11.3681,02/08/2011
11.3797,03/08/2011
11.3906,04/08/2011
11.4475,05/08/2011
11.45,06/08/2011
11.4525,07/08/2011
11.4967,08/08/2011
11.5285,09/08/2011
11.5468,10/08/2011
11.5458,11/08/2011
11.5118,12/08/2011
11.5143,13/08/2011
11.5168,14/08/2011
11.5193,15/08/2011
11.5255,16/08/2011
11.5145,17/08/2011
11.5436,18/08/2011
11.5461,19/08/2011
11.5487,20/08/2011
11.5512,21/08/2011
11.5418,22/08/2011
11.5524,23/08/2011
11.5780,24/08/2011
11.5637,25/08/2011
11.5395,26/08/2011
11.5420,27/08/2011
11.5445,28/08/2011
11.5318,29/08/2011
11.5284,30/08/2011
11.5310,31/08/2011
11.5336,01/09/2011
11.5151,02/09/2011
11.5177,03/09/2011
11.5203,04/09/2011
11.5563,05/09/2011
11.5448,06/09/2011
11.5477,07/09/2011
11.5610,08/09/2011
11.5563,09/09/2011
11.5588,10/09/2011
11.5612,11/09/2011
11.5730,12/09/2011
11.5593,13/09/2011
11.5487,14/09/2011
11.5571,15/09/2011
11.5524,16/09/2011
11.5550,17/09/2011
11.5575,18/09/2011
11.5729,19/09/2011
11.5713,20/09/2011
11.5797,21/09/2011
11.5993,22/09/2011
11.6039,23/09/2011
11.6065,24/09/2011
11.6090,25/09/2011
11.6140,26/09/2011
11.6115,27/09/2011
11.6035,28/09/2011
11.5197,29/09/2011
11.5223,30/09/2011
11.5247,01/10/2011
11.5272,02/10/2011
11.4807,03/10/2011
11.4689,04/10/2011
11.4526,05/10/2011
11.4551,06/10/2011
11.3719,07/10/2011
11.3744,08/10/2011
11.3769,09/10/2011
11.3290,10/10/2011
11.3607,11/10/2011
11.3465,12/10/2011
11.3516,13/10/2011
11.3286,14/10/2011
11.3311,15/10/2011
11.3337,16/10/2011
11.3394,17/10/2011
11.3522,18/10/2011
11.3480,19/10/2011
11.3464,20/10/2011
11.3334,21/10/2011
11.3360,22/10/2011
11.3386,23/10/2011
11.3373,24/10/2011
11.3977,25/10/2011
11.4002,26/10/2011
11.4028,27/10/2011
11.33,28/10/2011
11.3326,29/10/2011
11.3326,30/10/2011
11.3166,31/10/2011
11.2942,01/11/2011
11.3217,02/11/2011
11.3177,03/11/2011
11.2863,04/11/2011
11.2889,05/11/2011
11.2916,06/11/2011
11.2942,07/11/2011
11.2435,08/11/2011
11.2082,09/11/2011
11.2108,10/11/2011
11.1977,11/11/2011
11.2003,12/11/2011
11.2029,13/11/2011
11.2071,14/11/2011
11.2457,15/11/2011
11.2486,16/11/2011
11.3495,17/11/2011
11.3373,18/11/2011
11.3389,19/11/2011
11.3406,20/11/2011
11.3570,21/11/2011
11.3529,22/11/2011
11.3615,23/11/2011
11.3752,24/11/2011
11.3415,25/11/2011
11.3441,26/11/2011
11.3467,27/11/2011
11.3585,28/11/2011
11.3754,29/11/2011
11.4694,30/11/2011
11.4939,01/12/2011
11.5312,02/12/2011
11.5336,03/12/2011
11.5360,04/12/2011
11.6004,05/12/2011
11.6031,06/12/2011
11.6366,07/12/2011
11.6785,08/12/2011
11.68,09/12/2011
11.6822,10/12/2011
11.6845,11/12/2011
11.7310,12/12/2011
11.7602,13/12/2011
11.7057,14/12/2011
11.7113,15/12/2011
11.8103,16/12/2011
11.8129,17/12/2011
11.8156,18/12/2011
11.8653,19/12/2011
11.9156,20/12/2011
11.8879,21/12/2011
11.8891,22/12/2011
11.8490,23/12/2011
11.8517,24/12/2011
11.8543,25/12/2011
11.8056,26/12/2011
11.7754,27/12/2011
11.7962,28/12/2011
11.7518,29/12/2011
11.7164,30/12/2011
11.7190,31/12/2011
11.7217,01/01/2012
11.8404,02/01/2012
11.9034,03/01/2012
11.9032,04/01/2012
11.9354,05/01/2012
11.9990,06/01/2012
12.0018,07/01/2012
12.0045,08/01/2012
12.0325,09/01/2012
12.0198,10/01/2012
12.0026,11/01/2012
12.0019,12/01/2012
12.0466,13/01/2012
12.0493,14/01/2012
12.0520,15/01/2012
12.0364,16/01/2012
12.0414,17/01/2012
12.0594,18/01/2012
12.0731,19/01/2012
12.0705,20/01/2012
12.0732,21/01/2012
12.0759,22/01/2012
12.0808,23/01/2012
11.9806,24/01/2012
11.9922,25/01/2012
11.9949,26/01/2012
11.9672,27/01/2012
11.9699,28/01/2012
11.9726,29/01/2012
11.9992,30/01/2012
12.0157,31/01/2012
12.0992,01/02/2012
12.1182,02/02/2012
12.1067,03/02/2012
12.1094,04/02/2012
12.1121,05/02/2012
12.1004,06/02/2012
12.0976,07/02/2012
12.0774,08/02/2012
12.0553,09/02/2012
12.0917,10/02/2012
12.0944,11/02/2012
12.0971,12/02/2012
12.0938,13/02/2012
12.1115,14/02/2012
12.1460,15/02/2012
12.1487,16/02/2012
12.1521,17/02/2012
12.1540,18/02/2012
12.1559,19/02/2012
12.1578,20/02/2012
12.1610,21/02/2012
12.1355,22/02/2012
12.1493,23/02/2012
12.1333,24/02/2012
12.1359,25/02/2012
12.1385,26/02/2012
12.1432,27/02/2012
12.1615,28/02/2012
12.1675,29/02/2012
12.1494,01/03/2012
12.1618,02/03/2012
12.1645,03/03/2012
12.1673,04/03/2012
12.1687,05/03/2012
12.1750,06/03/2012
12.1758,07/03/2012
12.1785,08/03/2012
12.1583,09/03/2012
12.1611,10/03/2012
12.1638,11/03/2012
12.1563,12/03/2012
12.1401,13/03/2012
12.1687,14/03/2012
12.1273,15/03/2012
12.0820,16/03/2012
12.0847,17/03/2012
12.0875,18/03/2012
12.0907,19/03/2012
12.0988,20/03/2012
12.1120,21/03/2012
12.1240,22/03/2012
12.1267,23/03/2012
12.1294,24/03/2012
12.1321,25/03/2012
12.0916,26/03/2012
12.0635,27/03/2012
11.9958,28/03/2012
11.9736,29/03/2012
11.9897,30/03/2012
11.9926,31/03/2012
11.9952,01/04/2012
11.9980,02/04/2012
11.8713,03/04/2012
11.8979,04/04/2012
11.9006,05/04/2012
11.9033,06/04/2012
11.9060,07/04/2012
11.9087,08/04/2012
11.9648,09/04/2012
11.9944,10/04/2012
12.0282,11/04/2012
12.1075,12/04/2012
12.0964,13/04/2012
12.0991,14/04/2012
12.1017,15/04/2012
12.1218,16/04/2012
12.1976,17/04/2012
12.1921,18/04/2012
12.1621,19/04/2012
12.0810,20/04/2012
12.0837,21/04/2012
12.0863,22/04/2012
12.0729,23/04/2012
12.0769,24/04/2012
12.0331,25/04/2012
12.0207,26/04/2012
12.0217,27/04/2012
12.0244,28/04/2012
12.0272,29/04/2012
12.0199,30/04/2012
12.0227,01/05/2012
12.0338,02/05/2012
12.0505,03/05/2012
12.0256,04/05/2012
12.0284,05/05/2012
12.0312,06/05/2012
12.0243,07/05/2012
12.1116,08/05/2012
12.0994,09/05/2012
12.0997,10/05/2012
12.0910,11/05/2012
12.0938,12/05/2012
12.0966,13/05/2012
12.1246,14/05/2012
12.1444,15/05/2012
12.1486,16/05/2012
12.1609,17/05/2012
12.1583,18/05/2012
12.1611,19/05/2012
12.1639,20/05/2012
12.1586,21/05/2012
12.1781,22/05/2012
12.1901,23/05/2012
12.1965,24/05/2012
12.1952,25/05/2012
12.1980,26/05/2012
12.2007,27/05/2012
12.2121,28/05/2012
12.2153,29/05/2012
12.2326,30/05/2012
12.3412,31/05/2012
12.3502,01/06/2012
12.3531,02/06/2012
12.3559,03/06/2012
12.3983,04/06/2012
12.4276,05/06/2012
12.4139,06/06/2012
12.4365,07/06/2012
12.4275,08/06/2012
12.4303,09/06/2012
12.4331,10/06/2012
12.4398,11/06/2012
12.4907,12/06/2012
12.5030,13/06/2012
12.4733,14/06/2012
12.4617,15/06/2012
12.4645,16/06/2012
12.4674,17/06/2012
12.3754,18/06/2012
12.3981,19/06/2012
12.4074,20/06/2012
12.4553,21/06/2012
12.4637,22/06/2012
12.4665,23/06/2012
12.4693,24/06/2012
12.4744,25/06/2012
12.4697,26/06/2012
12.4583,27/06/2012
12.46,28/06/2012
12.4502,29/06/2012
12.4529,30/06/2012
12.4557,01/07/2012
12.4539,02/07/2012
12.4821,03/07/2012
12.5105,04/07/2012
12.4985,05/07/2012
12.5243,06/07/2012
12.5272,07/07/2012
12.5301,08/07/2012
12.5464,09/07/2012
12.5354,10/07/2012
12.5534,11/07/2012
12.5676,12/07/2012
12.5714,13/07/2012
12.5742,14/07/2012
12.5771,15/07/2012
12.6168,16/07/2012
12.61,17/07/2012
12.6388,18/07/2012
12.6301,19/07/2012
12.6434,20/07/2012
12.6462,21/07/2012
12.6491,22/07/2012
12.6749,23/07/2012
12.6646,24/07/2012
12.6450,25/07/2012
12.6468,26/07/2012
12.6497,27/07/2012
