NAV,Date (DD/MM/YYYY)
14.1812,28/07/2012
14.1847,29/07/2012
14.1376,30/07/2012
14.1559,31/07/2012
14.1641,01/08/2012
14.1913,02/08/2012
14.1854,03/08/2012
14.1888,04/08/2012
14.1923,05/08/2012
14.1780,06/08/2012
14.1798,07/08/2012
14.2213,08/08/2012
14.2263,09/08/2012
14.2199,10/08/2012
14.2233,11/08/2012
14.2268,12/08/2012
14.2257,13/08/2012
14.2309,14/08/2012
14.2343,15/08/2012
14.1998,16/08/2012
14.2108,17/08/2012
14.2142,18/08/2012
14.2176,19/08/2012
14.2211,20/08/2012
14.2593,21/08/2012
14.2625,22/08/2012
14.2657,23/08/2012
14.2276,24/08/2012
14.2312,25/08/2012
14.2348,26/08/2012
14.2803,27/08/2012
14.2574,28/08/2012
14.2981,29/08/2012
14.2703,30/08/2012
14.3056,31/08/2012
14.3091,01/09/2012
14.3125,02/09/2012
14.3238,03/09/2012
14.3347,04/09/2012
14.1917,05/09/2012
14.3565,06/09/2012
14.3588,07/09/2012
14.3623,08/09/2012
14.3658,09/09/2012
14.3732,10/09/2012
14.3875,11/09/2012
14.2231,12/09/2012
14.4019,13/09/2012
14.4216,14/09/2012
14.4251,15/09/2012
14.4286,16/09/2012
14.4513,17/09/2012
14.4728,18/09/2012
14.4762,19/09/2012
14.4775,20/09/2012
14.5021,21/09/2012
14.5055,22/09/2012
14.5090,23/09/2012
14.5357,24/09/2012
14.5648,25/09/2012
14.5746,26/09/2012
14.5652,27/09/2012
14.6265,28/09/2012
14.6297,29/09/2012
14.6329,30/09/2012
14.6435,01/10/2012
14.6466,02/10/2012
14.6633,03/10/2012
14.6650,04/10/2012
14.6644,05/10/2012
14.6676,06/10/2012
14.6707,07/10/2012
14.6629,08/10/2012
14.6780,09/10/2012
14.6773,10/10/2012
14.7289,11/10/2012
14.7340,12/10/2012
14.7375,13/10/2012
14.7411,14/10/2012
14.7550,15/10/2012
14.7364,16/10/2012
14.7785,17/10/2012
14.7870,18/10/2012
14.7730,19/10/2012
14.7769,20/10/2012
14.7807,21/10/2012
14.7870,22/10/2012
14.7725,23/10/2012
14.7760,24/10/2012
14.7655,25/10/2012
14.7689,26/10/2012
14.7723,27/10/2012
14.7758,28/10/2012
14.7823,29/10/2012
14.7786,30/10/2012
14.7410,31/10/2012
14.7441,01/11/2012
14.7322,02/11/2012
14.7355,03/11/2012
14.7389,04/11/2012
14.7564,05/11/2012
14.7609,06/11/2012
14.7553,07/11/2012
14.7744,08/11/2012
14.7762,09/11/2012
14.7796,10/11/2012
14.7831,11/11/2012
14.7878,12/11/2012
14.7912,13/11/2012
14.7946,14/11/2012
14.7983,15/11/2012
14.8019,16/11/2012
14.8053,17/11/2012
14.8086,18/11/2012
14.8160,19/11/2012
14.7657,20/11/2012
14.8215,21/11/2012
14.8218,22/11/2012
14.8124,23/11/2012
14.8159,24/11/2012
14.8195,25/11/2012
14.8433,26/11/2012
14.8449,27/11/2012
14.8485,28/11/2012
14.8551,29/11/2012
14.8805,30/11/2012
14.8841,01/12/2012
14.8876,02/12/2012
14.8928,03/12/2012
14.9066,04/12/2012
14.9033,05/12/2012
14.8915,06/12/2012
14.8985,07/12/2012
14.9020,08/12/2012
14.9055,09/12/2012
14.9220,10/12/2012
14.9116,11/12/2012
14.9265,12/12/2012
14.9410,13/12/2012
14.9389,14/12/2012
14.9426,15/12/2012
14.9463,16/12/2012
14.9547,17/12/2012
14.9747,18/12/2012
14.9649,19/12/2012
14.9604,20/12/2012
14.9516,21/12/2012
14.9552,22/12/2012
14.9588,23/12/2012
14.9732,24/12/2012
14.9768,25/12/2012
14.9848,26/12/2012
14.9956,27/12/2012
15.0170,28/12/2012
15.0206,29/12/2012
15.0242,30/12/2012
15.0303,31/12/2012
15.0709,01/01/2013
15.0871,02/01/2013
15.0981,03/01/2013
15.1494,04/01/2013
15.1530,05/01/2013
15.1566,06/01/2013
15.1734,07/01/2013
15.1817,08/01/2013
15.1705,09/01/2013
15.2189,10/01/2013
15.2374,11/01/2013
15.2409,12/01/2013
15.2445,13/01/2013
15.2817,14/01/2013
15.2488,15/01/2013
15.2193,16/01/2013
15.2374,17/01/2013
15.2525,18/01/2013
15.2559,19/01/2013
15.2594,20/01/2013
15.2472,21/01/2013
15.2510,22/01/2013
15.2354,23/01/2013
15.2834,24/01/2013
15.2871,25/01/2013
15.2908,26/01/2013
15.2944,27/01/2013
15.2602,28/01/2013
15.2545,29/01/2013
15.2845,30/01/2013
15.2492,31/01/2013
15.2303,01/02/2013
15.2339,02/02/2013
15.2375,03/02/2013
15.2294,04/02/2013
15.2332,05/02/2013
15.2434,06/02/2013
15.29,07/02/2013
15.2958,08/02/2013
15.2993,09/02/2013
15.3029,10/02/2013
15.3023,11/02/2013
15.2828,12/02/2013
15.3099,13/02/2013
15.3065,14/02/2013
15.3143,15/02/2013
15.3179,16/02/2013
15.3216,17/02/2013
15.2716,18/02/2013
15.2752,19/02/2013
15.3286,20/02/2013
15.3244,21/02/2013
15.2742,22/02/2013
15.2779,23/02/2013
15.2815,24/02/2013
15.2795,25/02/2013
15.3182,26/02/2013
15.3087,27/02/2013
15.2949,28/02/2013
15.3047,01/03/2013
15.3083,02/03/2013
15.3118,03/03/2013
15.3017,04/03/2013
15.28,05/03/2013
15.2985,06/03/2013
15.3538,07/03/2013
15.3630,08/03/2013
15.3666,09/03/2013
15.3702,10/03/2013
15.3743,11/03/2013
15.3762,12/03/2013
15.3769,13/03/2013
15.4340,14/03/2013
15.4457,15/03/2013
15.4493,16/03/2013
15.4529,17/03/2013
15.4507,18/03/2013
15.4211,19/03/2013
15.4178,20/03/2013
15.4284,21/03/2013
15.4091,22/03/2013
15.4127,23/03/2013
15.4162,24/03/2013
15.4231,25/03/2013
15.41,26/03/2013
15.4136,27/03/2013
15.4490,28/03/2013
15.4524,29/03/2013
15.4558,30/03/2013
15.4592,31/03/2013
15.4627,01/04/2013
15.4726,02/04/2013
15.4871,03/04/2013
15.5154,04/04/2013
15.5169,05/04/2013
15.5202,06/04/2013
15.5233,07/04/2013
15.5502,08/04/2013
15.5590,09/04/2013
15.5686,10/04/2013
15.5723,11/04/2013
15.5852,12/04/2013
15.5888,13/04/2013
15.5924,14/04/2013
15.6167,15/04/2013
15.6420,16/04/2013
15.6694,17/04/2013
15.7182,18/04/2013
15.7219,19/04/2013
15.7255,20/04/2013
15.7291,21/04/2013
15.6792,22/04/2013
15.6896,23/04/2013
15.6933,24/04/2013
15.7164,25/04/2013
15.7141,26/04/2013
15.7178,27/04/2013
15.7213,28/04/2013
15.7720,29/04/2013
15.8198,30/04/2013
15.8235,01/05/2013
15.8436,02/05/2013
15.80,03/05/2013
15.8036,04/05/2013
15.8072,05/05/2013
15.8709,06/05/2013
15.8874,07/05/2013
15.9364,08/05/2013
15.9872,09/05/2013
16.0059,10/05/2013
16.0094,11/05/2013
16.0128,12/05/2013
16.0258,13/05/2013
16.1735,14/05/2013
16.2498,15/05/2013
16.2593,16/05/2013
16.2709,17/05/2013
16.2746,18/05/2013
16.2781,19/05/2013
16.2658,20/05/2013
16.2751,21/05/2013
16.2824,22/05/2013
16.2434,23/05/2013
16.2896,24/05/2013
16.2932,25/05/2013
16.2967,26/05/2013
16.2877,27/05/2013
16.2871,28/05/2013
16.2140,29/05/2013
16.2467,30/05/2013
16.2013,31/05/2013
16.2049,01/06/2013
16.2084,02/06/2013
16.2399,03/06/2013
16.2462,04/06/2013
16.2555,05/06/2013
16.2458,06/06/2013
16.2121,07/06/2013
16.2157,08/06/2013
16.2192,09/06/2013
16.1895,10/06/2013
16.1320,11/06/2013
16.1026,12/06/2013
16.0956,13/06/2013
16.11,14/06/2013
16.1137,15/06/2013
16.1173,16/06/2013
16.2019,17/06/2013
16.2031,18/06/2013
16.2012,19/06/2013
16.0738,20/06/2013
16.0384,21/06/2013
16.0421,22/06/2013
16.0456,23/06/2013
15.9704,24/06/2013
15.9603,25/06/2013
15.8895,26/06/2013
15.8643,27/06/2013
16.0004,28/06/2013
16.0039,29/06/2013
16.0073,30/06/2013
16.0158,01/07/2013
16.0083,02/07/2013
15.9385,03/07/2013
15.9680,04/07/2013
15.9532,05/07/2013
15.9570,06/07/2013
15.9606,07/07/2013
15.8794,08/07/2013
15.8844,09/07/2013
15.8805,10/07/2013
15.9109,11/07/2013
15.9025,12/07/2013
15.9061,13/07/2013
15.9096,14/07/2013
15.8720,15/07/2013
15.3231,16/07/2013
15.3063,17/07/2013
15.4376,18/07/2013
15.5696,19/07/2013
15.5733,20/07/2013
15.5768,21/07/2013
15.4760,22/07/2013
15.4542,23/07/2013
15.2383,24/07/2013
15.3548,25/07/2013
15.4870,26/07/2013
15.4908,27/07/2013
15.4945,28/07/2013
15.4801,29/07/2013
15.4478,30/07/2013
15.3560,31/07/2013
15.4446,01/08/2013
15.4111,02/08/2013
15.4149,03/08/2013
15.4185,04/08/2013
15.4575,05/08/2013
15.4066,06/08/2013
15.3653,07/08/2013
15.4785,08/08/2013
15.4822,09/08/2013
15.4858,10/08/2013
15.4893,11/08/2013
15.4116,12/08/2013
15.3022,13/08/2013
15.2034,14/08/2013
15.2070,15/08/2013
15.0540,16/08/2013
15.0576,17/08/2013
15.0611,18/08/2013
14.8152,19/08/2013
14.9813,20/08/2013
15.3488,21/08/2013
15.3915,22/08/2013
15.3991,23/08/2013
15.4027,24/08/2013
15.4062,25/08/2013
15.4311,26/08/2013
15.2110,27/08/2013
15.0815,28/08/2013
15.0922,29/08/2013
15.2019,30/08/2013
15.2055,31/08/2013
15.2091,01/09/2013
15.2762,02/09/2013
15.2770,03/09/2013
15.3545,04/09/2013
15.4151,05/09/2013
15.3893,06/09/2013
15.3928,07/09/2013
15.3963,08/09/2013
15.3997,09/09/2013
15.4143,10/09/2013
15.4376,11/09/2013
15.4044,12/09/2013
15.4099,13/09/2013
15.4136,14/09/2013
15.4171,15/09/2013
15.4697,16/09/2013
15.5137,17/09/2013
15.5149,18/09/2013
15.6693,19/09/2013
15.4920,20/09/2013
15.4957,21/09/2013
15.4992,22/09/2013
15.3305,23/09/2013
15.3109,24/09/2013
15.3482,25/09/2013
15.4114,26/09/2013
15.4237,27/09/2013
15.4274,28/09/2013
15.4309,29/09/2013
15.4730,30/09/2013
15.4704,01/10/2013
15.4743,02/10/2013
15.5059,03/10/2013
15.5662,04/10/2013
15.57,05/10/2013
15.5738,06/10/2013
15.6078,07/10/2013
15.7410,08/10/2013
15.7413,09/10/2013
15.7478,10/10/2013
15.7496,11/10/2013
15.7533,12/10/2013
15.7569,13/10/2013
15.7104,14/10/2013
15.6610,15/10/2013
15.6649,16/10/2013
15.7011,17/10/2013
15.7504,18/10/2013
15.7543,19/10/2013
15.7580,20/10/2013
15.7498,21/10/2013
15.7472,22/10/2013
15.7396,23/10/2013
15.7419,24/10/2013
15.7441,25/10/2013
15.7479,26/10/2013
15.7515,27/10/2013
15.7527,28/10/2013
15.7629,29/10/2013
15.7773,30/10/2013
15.7772,31/10/2013
15.7538,01/11/2013
15.7576,02/11/2013
15.7613,03/11/2013
15.7649,04/11/2013
15.7390,05/11/2013
15.7043,06/11/2013
15.6882,07/11/2013
15.6634,08/11/2013
15.6672,09/11/2013
15.6708,10/11/2013
15.6169,11/11/2013
15.5863,12/11/2013
15.6473,13/11/2013
15.6113,14/11/2013
15.6151,15/11/2013
15.6189,16/11/2013
15.6227,17/11/2013
15.6309,18/11/2013
15.6620,19/11/2013
15.6602,20/11/2013
15.6525,21/11/2013
15.6681,22/11/2013
15.6720,23/11/2013
15.6757,24/11/2013
15.7296,25/11/2013
15.7690,26/11/2013
15.8049,27/11/2013
15.8324,28/11/2013
15.8251,29/11/2013
15.8290,30/11/2013
15.8327,01/12/2013
15.8485,02/12/2013
15.8499,03/12/2013
15.8473,04/12/2013
15.8303,05/12/2013
15.8472,06/12/2013
15.8511,07/12/2013
15.8550,08/12/2013
15.8137,09/12/2013
15.8207,10/12/2013
15.8386,11/12/2013
15.8484,12/12/2013
15.7998,13/12/2013
15.8037,14/12/2013
15.8075,15/12/2013
15.8274,16/12/2013
15.8197,17/12/2013
15.8529,18/12/2013
15.8622,19/12/2013
15.8726,20/12/2013
15.8765,21/12/2013
15.8803,22/12/2013
15.8992,23/12/2013
15.8841,24/12/2013
15.8880,25/12/2013
15.8496,26/12/2013
15.8563,27/12/2013
15.8602,28/12/2013
15.8640,29/12/2013
15.8898,30/12/2013
15.9344,31/12/2013
15.9199,01/01/2014
15.9484,02/01/2014
15.9420,03/01/2014
15.9459,04/01/2014
15.9497,05/01/2014
15.9613,06/01/2014
15.9879,07/01/2014
15.9956,08/01/2014
15.9695,09/01/2014
15.9894,10/01/2014
15.9933,11/01/2014
15.9972,12/01/2014
16.0130,13/01/2014
16.0170,14/01/2014
16.0613,15/01/2014
16.0755,16/01/2014
16.0646,17/01/2014
16.0686,18/01/2014
16.0724,19/01/2014
16.1239,20/01/2014
16.1569,21/01/2014
16.1151,22/01/2014
16.1240,23/01/2014
16.0998,24/01/2014
16.1038,25/01/2014
16.1077,26/01/2014
16.0981,27/01/2014
16.0531,28/01/2014
16.0512,29/01/2014
16.0326,30/01/2014
16.0145,31/01/2014
16.0185,01/02/2014
16.0223,02/02/2014
16.0274,03/02/2014
16.0466,04/02/2014
16.0773,05/02/2014
16.0804,06/02/2014
16.0849,07/02/2014
16.0889,08/02/2014
16.0927,09/02/2014
16.0827,10/02/2014
16.0653,11/02/2014
16.0601,12/02/2014
16.0314,13/02/2014
16.0305,14/02/2014
16.0345,15/02/2014
16.0383,16/02/2014
16.0428,17/02/2014
16.0528,18/02/2014
16.0567,19/02/2014
16.0508,20/02/2014
16.0622,21/02/2014
16.0661,22/02/2014
16.0699,23/02/2014
16.0679,24/02/2014
16.0567,25/02/2014
16.0487,26/02/2014
16.0526,27/02/2014
16.0694,28/02/2014
16.0734,01/03/2014
16.0772,02/03/2014
16.0733,03/03/2014
16.0733,04/03/2014
16.0831,05/03/2014
16.1118,06/03/2014
16.1126,07/03/2014
16.1165,08/03/2014
16.1203,09/03/2014
16.1270,10/03/2014
16.1489,11/03/2014
16.1613,12/03/2014
16.1750,13/03/2014
16.1649,14/03/2014
16.1688,15/03/2014
16.1725,16/03/2014
16.1763,17/03/2014
16.1784,18/03/2014
16.2022,19/03/2014
16.2006,20/03/2014
16.2414,21/03/2014
16.2452,22/03/2014
16.2488,23/03/2014
16.2951,24/03/2014
16.2979,25/03/2014
16.3115,26/03/2014
16.3213,27/03/2014
16.3399,28/03/2014
16.3438,29/03/2014
16.3477,30/03/2014
16.3516,31/03/2014
16.3555,01/04/2014
16.3116,02/04/2014
16.3091,03/04/2014
16.2574,04/04/2014
16.2615,05/04/2014
16.2655,06/04/2014
16.2574,07/04/2014
16.2615,08/04/2014
16.2433,09/04/2014
16.2377,10/04/2014
16.2798,11/04/2014
16.2838,12/04/2014
16.2877,13/04/2014
16.2915,14/04/2014
16.2925,15/04/2014
16.3142,16/04/2014
16.3395,17/04/2014
16.3436,18/04/2014
16.3475,19/04/2014
16.3515,20/04/2014
16.3873,21/04/2014
16.4018,22/04/2014
16.4522,23/04/2014
16.4562,24/04/2014
16.4810,25/04/2014
16.4850,26/04/2014
16.4890,27/04/2014
16.4968,28/04/2014
16.5210,29/04/2014
16.5255,30/04/2014
16.5295,01/05/2014
16.5649,02/05/2014
16.5689,03/05/2014
16.5729,04/05/2014
16.6039,05/05/2014
16.5909,06/05/2014
16.5795,07/05/2014
16.6105,08/05/2014
16.6164,09/05/2014
16.6203,10/05/2014
16.6242,11/05/2014
16.6285,12/05/2014
16.6386,13/05/2014
16.6426,14/05/2014
16.6463,15/05/2014
16.6899,16/05/2014
16.6938,17/05/2014
16.6976,18/05/2014
16.6749,19/05/2014
16.6857,20/05/2014
16.7053,21/05/2014
16.7065,22/05/2014
16.7705,23/05/2014
16.7746,24/05/2014
16.7786,25/05/2014
16.7736,26/05/2014
16.7959,27/05/2014
16.7829,28/05/2014
16.7981,29/05/2014
16.8125,30/05/2014
16.8166,31/05/2014
16.8206,01/06/2014
16.8405,02/06/2014
16.8832,03/06/2014
16.9246,04/06/2014
16.9382,05/06/2014
16.9810,06/06/2014
16.9850,07/06/2014
16.9889,08/06/2014
16.9971,09/06/2014
17.0107,10/06/2014
17.0128,11/06/2014
17.0060,12/06/2014
17.0313,13/06/2014
17.0353,14/06/2014
17.0392,15/06/2014
17.0086,16/06/2014
17.0056,17/06/2014
16.9966,18/06/2014
17.0014,19/06/2014
16.9574,20/06/2014
16.9614,21/06/2014
16.9653,22/06/2014
16.9586,23/06/2014
16.9671,24/06/2014
16.9685,25/06/2014
16.9640,26/06/2014
16.9763,27/06/2014
16.9804,28/06/2014
16.9842,29/06/2014
16.9859,30/06/2014
16.9834,01/07/2014
17.0035,02/07/2014
16.9977,03/07/2014
17.0150,04/07/2014
17.0190,05/07/2014
17.0229,06/07/2014
17.0509,07/07/2014
17.0348,08/07/2014
17.0410,09/07/2014
17.0436,10/07/2014
16.96,11/07/2014
16.9640,12/07/2014
16.9679,13/07/2014
16.9046,14/07/2014
16.9138,15/07/2014
16.9377,16/07/2014
16.95,17/07/2014
16.9728,18/07/2014
16.9768,19/07/2014
16.9807,20/07/2014
16.9751,21/07/2014
17.0217,22/07/2014
17.0316,23/07/2014
17.0477,24/07/2014
17.0505,25/07/2014
17.0545,26/07/2014
17.0584,27/07/2014
17.0586,28/07/2014
17.0625,29/07/2014
17.0554,30/07/2014
17.0552,31/07/2014
17.0515,01/08/2014
17.0555,02/08/2014
17.0594,03/08/2014
17.0782,04/08/2014
17.0402,05/08/2014
17.0293,06/08/2014
17.0156,07/08/2014
17.0048,08/08/2014
17.0089,09/08/2014
17.0131,10/08/2014
17.0321,11/08/2014
17.0396,12/08/2014
17.0524,13/08/2014
17.06,14/08/2014
17.0642,15/08/2014
17.0684,16/08/2014
17.0725,17/08/2014
17.0767,18/08/2014
17.0916,19/08/2014
17.1066,20/08/2014
17.1031,21/08/2014
17.0969,22/08/2014
17.1010,23/08/2014
17.1051,24/08/2014
17.0924,25/08/2014
17.1095,26/08/2014
17.1109,27/08/2014
17.1217,28/08/2014
17.1258,29/08/2014
17.13,30/08/2014
17.1341,31/08/2014
17.1490,01/09/2014
17.1491,02/09/2014
17.1654,03/09/2014
17.1734,04/09/2014
17.1793,05/09/2014
17.1835,06/09/2014
17.1877,07/09/2014
17.1982,08/09/2014
17.2051,09/09/2014
17.2030,10/09/2014
17.2099,11/09/2014
17.2128,12/09/2014
17.2169,13/09/2014
17.2211,14/09/2014
17.2325,15/09/2014
17.2322,16/09/2014
17.2445,17/09/2014
17.2798,18/09/2014
17.2981,19/09/2014
17.3024,20/09/2014
17.3066,21/09/2014
17.3539,22/09/2014
17.3524,23/09/2014
17.3613,24/09/2014
17.3654,25/09/2014
17.4130,26/09/2014
17.4172,27/09/2014
17.4215,28/09/2014
17.4042,29/09/2014
17.4129,30/09/2014
17.4244,01/10/2014
17.4286,02/10/2014
17.4328,03/10/2014
17.4371,04/10/2014
17.4413,05/10/2014
17.4455,06/10/2014
17.4510,07/10/2014
17.4571,08/10/2014
17.4734,09/10/2014
17.5120,10/10/2014
17.5161,11/10/2014
17.5203,12/10/2014
17.5303,13/10/2014
17.5652,14/10/2014
17.5693,15/10/2014
17.6080,16/10/2014
17.6086,17/10/2014
17.6127,18/10/2014
17.6168,19/10/2014
17.6327,20/10/2014
17.6525,21/10/2014
17.6451,22/10/2014
17.6493,23/10/2014
17.6534,24/10/2014
17.6575,25/10/2014
17.6617,26/10/2014
17.6862,27/10/2014
17.6943,28/10/2014
17.7138,29/10/2014
17.7446,30/10/2014
17.7896,31/10/2014
17.7938,01/11/2014
17.7980,02/11/2014
17.8493,03/11/2014
17.8534,04/11/2014
17.8944,05/11/2014
17.8985,06/11/2014
17.9288,07/11/2014
17.9331,08/11/2014
17.9373,09/11/2014
17.9545,10/11/2014
17.9303,11/11/2014
17.9504,12/11/2014
17.9332,13/11/2014
17.9598,14/11/2014
17.9642,15/11/2014
17.9685,16/11/2014
17.9436,17/11/2014
18.0001,18/11/2014
18.0134,19/11/2014
18.0158,20/11/2014
18.0372,21/11/2014
18.0415,22/11/2014
18.0459,23/11/2014
18.0448,24/11/2014
18.0714,25/11/2014
18.0675,26/11/2014
18.0640,27/11/2014
18.0933,28/11/2014
18.0976,29/11/2014
18.1019,30/11/2014
18.1542,01/12/2014
18.1855,02/12/2014
18.2335,03/12/2014
18.2334,04/12/2014
18.2094,05/12/2014
18.2137,06/12/2014
18.2180,07/12/2014
18.2110,08/12/2014
18.2671,09/12/2014
18.2232,10/12/2014
18.2484,11/12/2014
18.2639,12/12/2014
18.2682,13/12/2014
18.2724,14/12/2014
18.2743,15/12/2014
18.1727,16/12/2014
18.0992,17/12/2014
18.1680,18/12/2014
18.1882,19/12/2014
18.1925,20/12/2014
18.1968,21/12/2014
18.2034,22/12/2014
18.2033,23/12/2014
18.2185,24/12/2014
18.2228,25/12/2014
18.2106,26/12/2014
18.2148,27/12/2014
18.2191,28/12/2014
18.1815,29/12/2014
18.2405,30/12/2014
18.2650,31/12/2014
18.1982,01/01/2015
18.1936,02/01/2015
18.1979,03/01/2015
18.2022,04/01/2015
18.3054,05/01/2015
18.2615,06/01/2015
18.2844,07/01/2015
18.2957,08/01/2015
18.3215,09/01/2015
18.3258,10/01/2015
18.3301,11/01/2015
18.3645,12/01/2015
18.4104,13/01/2015
18.4197,14/01/2015
18.5052,15/01/2015
18.5903,16/01/2015
18.5947,17/01/2015
18.5990,18/01/2015
18.6027,19/01/2015
18.5992,20/01/2015
18.6036,21/01/2015
18.6205,22/01/2015
18.6007,23/01/2015
18.6051,24/01/2015
18.6095,25/01/2015
18.6139,26/01/2015
18.6144,27/01/2015
18.6547,28/01/2015
18.6506,29/01/2015
18.6606,30/01/2015
18.6650,31/01/2015
18.6695,01/02/2015
18.5617,02/02/2015
18.7425,03/02/2015
18.6469,04/02/2015
18.6148,05/02/2015
18.7055,06/02/2015
18.7099,07/02/2015
18.7143,08/02/2015
18.6699,09/02/2015
18.6112,10/02/2015
18.6717,11/02/2015
18.6232,12/02/2015
18.6440,13/02/2015
18.6484,14/02/2015
18.6527,15/02/2015
18.6055,16/02/2015
18.6098,17/02/2015
18.6173,18/02/2015
18.6216,19/02/2015
18.6614,20/02/2015
18.6658,21/02/2015
18.6701,22/02/2015
18.6458,23/02/2015
18.6580,24/02/2015
18.6853,25/02/2015
18.7162,26/02/2015
18.7332,27/02/2015
18.7376,28/02/2015
18.7420,01/03/2015
18.7347,02/03/2015
18.7126,03/03/2015
18.7680,04/03/2015
18.7467,05/03/2015
18.7510,06/03/2015
18.7554,07/03/2015
18.7597,08/03/2015
18.7720,09/03/2015
18.7738,10/03/2015
18.7570,11/03/2015
18.7250,12/03/2015
18.7924,13/03/2015
18.7968,14/03/2015
18.8011,15/03/2015
18.7955,16/03/2015
18.6977,17/03/2015
18.6803,18/03/2015
18.7402,19/03/2015
18.71,20/03/2015
18.7142,21/03/2015
18.7184,22/03/2015
18.7522,23/03/2015
18.7531,24/03/2015
18.7471,25/03/2015
18.7765,26/03/2015
18.7677,27/03/2015
18.7719,28/03/2015
18.7761,29/03/2015
18.7867,30/03/2015
18.8276,31/03/2015
18.8320,01/04/2015
18.8364,02/04/2015
18.8408,03/04/2015
18.8452,04/04/2015
18.8496,05/04/2015
18.9026,06/04/2015
18.8897,07/04/2015
18.8704,08/04/2015
18.8949,09/04/2015
18.8453,10/04/2015
18.8497,11/04/2015
18.8541,12/04/2015
18.9011,13/04/2015
18.9055,14/04/2015
18.8876,15/04/2015
18.9153,16/04/2015
18.9337,17/04/2015
18.9381,18/04/2015
18.9425,19/04/2015
18.9129,20/04/2015
18.9105,21/04/2015
18.9444,22/04/2015
18.9505,23/04/2015
18.9332,24/04/2015
18.9376,25/04/2015
18.9421,26/04/2015
18.9626,27/04/2015
18.9603,28/04/2015
18.9561,29/04/2015
18.9190,30/04/2015
18.9234,01/05/2015
18.9279,02/05/2015
18.9323,03/05/2015
18.9367,04/05/2015
18.9272,05/05/2015
18.8917,06/05/2015
18.8647,07/05/2015
18.8426,08/05/2015
18.8470,09/05/2015
18.8513,10/05/2015
18.8684,11/05/2015
18.8703,12/05/2015
18.8498,13/05/2015
18.8628,14/05/2015
18.8774,15/05/2015
18.8818,16/05/2015
18.8862,17/05/2015
18.9059,18/05/2015
18.9299,19/05/2015
18.9545,20/05/2015
18.9786,21/05/2015
18.9681,22/05/2015
18.9725,23/05/2015
18.9769,24/05/2015
19.0057,25/05/2015
18.9911,26/05/2015
18.9968,27/05/2015
19.0313,28/05/2015
19.0310,29/05/2015
19.0352,30/05/2015
19.0395,31/05/2015
19.0539,01/06/2015
19.0137,02/06/2015
18.9625,03/06/2015
18.9650,04/06/2015
18.9585,05/06/2015
18.9629,06/06/2015
18.9673,07/06/2015
18.9590,08/06/2015
18.9835,09/06/2015
18.9891,10/06/2015
18.9483,11/06/2015
18.9509,12/06/2015
18.9553,13/06/2015
18.9597,14/06/2015
18.9848,15/06/2015
18.9778,16/06/2015
19.0130,17/06/2015
19.0857,18/06/2015
19.0962,19/06/2015
19.1006,20/06/2015
19.1050,21/06/2015
19.0802,22/06/2015
19.0743,23/06/2015
19.0648,24/06/2015
19.0598,25/06/2015
19.0173,26/06/2015
19.0217,27/06/2015
19.0261,28/06/2015
18.9914,29/06/2015
19.0191,30/06/2015
19.0724,01/07/2015
19.1060,02/07/2015
19.1292,03/07/2015
19.1335,04/07/2015
19.1378,05/07/2015
19.1458,06/07/2015
19.17,07/07/2015
19.1526,08/07/2015
19.1403,09/07/2015
19.1515,10/07/2015
19.1560,11/07/2015
19.1604,12/07/2015
19.1451,13/07/2015
19.1554,14/07/2015
19.1892,15/07/2015
19.1832,16/07/2015
19.1857,17/07/2015
19.1901,18/07/2015
19.1946,19/07/2015
19.2080,20/07/2015
19.2252,21/07/2015
19.2176,22/07/2015
19.2493,23/07/2015
19.2569,24/07/2015
19.2614,25/07/2015
19.2658,26/07/2015
19.2594,27/07/2015
19.2902,28/07/2015
19.3140,29/07/2015
19.3083,30/07/2015
19.3377,31/07/2015
19.3421,01/08/2015
19.3465,02/08/2015
19.3512,03/08/2015
19.3443,04/08/2015
19.3387,05/08/2015
19.3540,06/08/2015
19.3742,07/08/2015
19.3787,08/08/2015
19.3832,09/08/2015
19.3899,10/08/2015
19.3656,11/08/2015
19.4034,12/08/2015
19.4251,13/08/2015
19.4420,14/08/2015
19.4465,15/08/2015
19.4510,16/08/2015
19.4679,17/08/2015
19.4724,18/08/2015
19.4512,19/08/2015
19.4736,20/08/2015
19.4502,21/08/2015
19.4546,22/08/2015
19.4591,23/08/2015
19.4614,24/08/2015
19.4822,25/08/2015
19.4884,26/08/2015
19.5393,27/08/2015
19.5439,28/08/2015
19.5484,29/08/2015
19.5528,30/08/2015
19.5505,31/08/2015
19.5601,01/09/2015
19.5584,02/09/2015
19.5311,03/09/2015
19.5228,04/09/2015
19.5273,05/09/2015
19.5317,06/09/2015
19.5128,07/09/2015
19.5213,08/09/2015
19.5305,09/09/2015
19.5149,10/09/2015
19.5229,11/09/2015
19.5273,12/09/2015
19.5317,13/09/2015
19.5399,14/09/2015
19.5538,15/09/2015
19.5372,16/09/2015
19.5416,17/09/2015
19.5709,18/09/2015
19.5753,19/09/2015
19.5797,20/09/2015
19.5991,21/09/2015
19.6054,22/09/2015
19.6130,23/09/2015
19.6219,24/09/2015
19.6264,25/09/2015
19.6309,26/09/2015
19.6354,27/09/2015
19.6475,28/09/2015
19.7550,29/09/2015
19.8015,30/09/2015
19.8108,01/10/2015
19.8152,02/10/2015
19.8197,03/10/2015
19.8242,04/10/2015
19.85,05/10/2015
19.8330,06/10/2015
