06/26/2020,22.0642
05/16/2020,22.4505
08/10/2019,20.0315
04/20/2018,16.1994
03/13/2018,15.9147
08/29/2017,16.4329
06/28/2017,16.287
05/30/2017,15.8453
05/15/2017,15.7004
04/23/2017,16.1794
11/04/2016,15.1365
04/25/2016,13.7561
04/18/2016,13.7896
04/13/2016,13.7693
03/15/2016,13.33
02/27/2016,15.2868
01/30/2016,15.6477
01/06/2016,13.2381
12/23/2015,13.2103
12/20/2015,16.2344
10/04/2015,16.2663
08/21/2015,12.923
06/19/2015,12.6996
04/06/2015,12.8028
03/08/2015,13.243
01/30/2015,12.7043
01/01/1970,12.8644
12/16/2014,12.2741
10/17/2014,11.5621
08/14/2014,11.2009
07/03/2014,11.1922
06/26/2014,11.1152
06/25/2014,11.1333
06/23/2014,11.0998
06/20/2014,11.1239
06/18/2014,11.1733
06/17/2014,11.2192
06/16/2014,11.1938
06/13/2014,11.2123
06/12/2014,11.2444
06/11/2014,11.2562
06/10/2014,11.2423
06/09/2014,11.2495
06/06/2014,11.282
06/05/2014,11.2292
06/03/2014,11.1035
06/02/2014,11.042
05/30/2014,11.0389
05/27/2014,10.9247
05/26/2014,10.9004
05/23/2014,10.9255
05/22/2014,10.8683
05/20/2014,10.778
05/19/2014,10.7566
05/16/2014,10.7481
05/15/2014,10.7526
05/13/2014,10.738
05/12/2014,10.7641
05/09/2014,10.7542
05/08/2014,10.7401
05/07/2014,10.7228
05/06/2014,10.7381
05/05/2014,10.7479
05/02/2014,10.6838
04/28/2014,10.6262
04/25/2014,10.6112
04/23/2014,10.6268
04/22/2014,10.6301
04/21/2014,10.5991
04/17/2014,10.5368
04/16/2014,10.4655
04/15/2014,10.4602
04/11/2014,10.4362
04/10/2014,10.392
04/09/2014,10.3735
04/07/2014,10.3444
04/04/2014,10.3394
04/03/2014,10.3942
04/02/2014,10.4431
03/28/2014,10.5531
03/27/2014,10.5372
03/26/2014,10.5478
03/25/2014,10.5408
03/24/2014,10.5429
03/23/2014,12.7297
03/21/2014,10.5264
03/20/2014,10.5088
03/19/2014,10.5089
03/18/2014,10.4948
03/14/2014,10.4706
03/13/2014,10.4823
03/12/2014,10.479
03/11/2014,10.4756
03/10/2014,10.4326
03/07/2014,10.4103
03/06/2014,10.4069
03/05/2014,10.3826
03/04/2014,10.3704
03/03/2014,10.3478
02/28/2014,10.3579
02/26/2014,10.3159
02/25/2014,10.3246
02/24/2014,10.3226
02/24/2014,12.7549
02/21/2014,10.3725
02/20/2014,10.362
02/18/2014,10.3557
02/17/2014,10.3435
02/14/2014,10.3325
02/13/2014,10.3068
02/12/2014,10.3355
02/11/2014,10.3924
02/10/2014,10.4343
02/07/2014,10.4061
02/06/2014,10.4154
02/05/2014,10.4077
02/04/2014,10.4126
02/03/2014,10.3505
01/31/2014,10.3178
01/30/2014,10.3241
01/29/2014,10.3739
01/28/2014,10.404
01/27/2014,10.4194
01/24/2014,10.4492
01/23/2014,10.5172
01/22/2014,10.5255
01/21/2014,10.5447
01/20/2014,10.5717
01/17/2014,10.5006
01/16/2014,10.5184
01/15/2014,10.4737
01/13/2014,10.3974
01/10/2014,10.3379
01/09/2014,10.3029
01/08/2014,10.277
01/07/2014,10.2793
01/06/2014,10.2767
01/03/2014,10.2201
01/02/2014,10.2174
01/01/2014,10.2164
12/31/2013,10.2264
12/30/2013,10.191
12/27/2013,10.145
12/26/2013,10.1635
12/24/2013,10.1645
12/23/2013,10.184
12/20/2013,10.1946
12/19/2013,10.2236
12/18/2013,10.1542
12/17/2013,10.0709
12/16/2013,10.0862
12/13/2013,10.0611
12/12/2013,10.1103
12/11/2013,10.1161
12/10/2013,10.1232
12/09/2013,10.1126
12/06/2013,10.1518
12/05/2013,10.208
12/04/2013,10.1997
12/03/2013,10.2126
12/02/2013,10.2279
11/29/2013,10.2155
11/28/2013,10.2354
11/27/2013,10.2333
11/26/2013,10.1989
11/25/2013,10.1702
11/22/2013,10.1612
11/21/2013,10.1747
11/20/2013,10.2057
11/19/2013,10.2197
11/18/2013,10.1443
11/14/2013,10.0952
11/13/2013,10.1267
11/12/2013,10.0273
11/11/2013,10.0852
11/08/2013,10.0567
11/07/2013,10.1642
11/06/2013,10.2054
11/05/2013,10.2438
11/01/2013,10.248
10/31/2013,10.2758
10/30/2013,10.2929
10/29/2013,10.2652
10/28/2013,10.202
10/25/2013,10.2319
10/24/2013,10.226
10/23/2013,10.2069
10/22/2013,10.2194
10/21/2013,10.2224
10/18/2013,10.2432
10/17/2013,10.2025
10/15/2013,10.1384
10/14/2013,10.2046
10/11/2013,10.2827
10/10/2013,10.3003
10/09/2013,10.2851
10/08/2013,10.2629
10/07/2013,10.1564
10/04/2013,10.1509
10/03/2013,10.1431
10/01/2013,10.1194
09/30/2013,10.1179
09/27/2013,10.1401
09/26/2013,10.1449
09/25/2013,10.1275
09/24/2013,10.1225
09/23/2013,10.1318
09/20/2013,10.2149
09/19/2013,10.3151
09/18/2013,10.2102
09/16/2013,10.1808
09/13/2013,10.1742
09/12/2013,10.176
09/11/2013,10.1923
09/10/2013,10.1892
09/06/2013,10.1592
09/05/2013,10.0222
09/04/2013,10.0205
09/03/2013,10.0189
09/02/2013,10.0172
08/30/2013,10.0094
08/29/2013,10.007
08/28/2013,10.0059
08/27/2013,10.006
08/26/2013,10.0059
08/23/2013,10.0058
08/22/2013,10.0058
08/21/2013,10.0037
08/20/2013,10.0016
08/19/2013,9.9995
08/16/2013,9.9997
08/14/2013,9.9999
08/13/2013,9.9999
08/12/2013,10
08/08/2013,10
08/07/2013,10
