Date (MM/DD/YYYY),Pension Fund Manager Id,Pension Fund Manager,Pension Scheme Id,Pension Scheme,Net Asset Value (INR)
05/01/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/05/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/06/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/07/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/08/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/11/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/12/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/13/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/14/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/15/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/18/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/19/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/20/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/21/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/22/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/25/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/26/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/27/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/28/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10
05/29/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0015
06/01/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.005
06/02/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0065
06/03/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0076
06/04/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0091
06/05/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0106
06/08/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0115
06/09/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0127
06/10/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0142
06/11/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0157
06/12/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0171
06/15/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.0216
06/16/2009,PFM004,IDFC PENSION FUND MANAGEMENT COMPANY LIMITED,SM004002,IDFC PENSION FUND SCHEME C - TIER I,10.023
