06/26/2020,19.0557
04/20/2018,15.0235
03/13/2018,14.9035
08/29/2017,14.8838
06/28/2017,14.6440
05/30/2017,14.3995
05/15/2017,14.3359
11/04/2016,13.8436
04/25/2016,12.8316
04/18/2016,12.8338
04/13/2016,12.8159
03/15/2016,12.4972
01/06/2016,12.3871
12/23/2015,12.3067
08/21/2015,12.0238
06/19/2015,11.7824
04/06/2015,11.6456
01/30/2015,11.4084
12/16/2014,11.2900
10/17/2014,11.1324
08/14/2014,10.9681
07/03/2014,10.8627
06/26/2014,10.8449
06/25/2014,10.8425
06/23/2014,10.8376
06/20/2014,10.8302
06/18/2014,10.8252
06/17/2014,10.8227
06/16/2014,10.8202
06/13/2014,10.8129
06/12/2014,10.8104
06/11/2014,10.8079
06/10/2014,10.8055
06/09/2014,10.8030
06/06/2014,10.7955
06/05/2014,10.7930
06/03/2014,10.7880
06/02/2014,10.7855
05/30/2014,10.7779
05/27/2014,10.7704
05/26/2014,10.7679
05/23/2014,10.7603
05/22/2014,10.7578
05/20/2014,10.7526
05/19/2014,10.7501
05/16/2014,10.7425
05/15/2014,10.7399
05/13/2014,10.7348
05/12/2014,10.7322
05/09/2014,10.7246
05/08/2014,10.7221
05/07/2014,10.7195
05/06/2014,10.7169
05/05/2014,10.7144
05/02/2014,10.7067
04/30/2014,10.7017
04/28/2014,10.6966
04/25/2014,10.6890
04/23/2014,10.6837
04/22/2014,10.6812
04/21/2014,10.6786
04/17/2014,10.6682
04/16/2014,10.6656
04/15/2014,10.6629
04/11/2014,10.6528
04/10/2014,10.6501
04/09/2014,10.6475
04/07/2014,10.6422
04/04/2014,10.6343
04/03/2014,10.6311
04/02/2014,10.6284
03/28/2014,10.6116
03/27/2014,10.6087
03/26/2014,10.6058
03/25/2014,10.6032
03/24/2014,10.6003
03/21/2014,10.5922
03/20/2014,10.5895
03/19/2014,10.5869
03/18/2014,10.5842
03/14/2014,10.5738
03/13/2014,10.5713
03/12/2014,10.5687
03/11/2014,10.5661
03/10/2014,10.5635
03/07/2014,10.5561
03/06/2014,10.5537
03/05/2014,10.5512
03/04/2014,10.5487
03/03/2014,10.5463
02/28/2014,10.5390
02/26/2014,10.5342
02/25/2014,10.5318
02/24/2014,10.5295
02/21/2014,10.5223
02/20/2014,10.5199
02/18/2014,10.5151
02/17/2014,10.5127
02/14/2014,10.5056
02/13/2014,10.5032
02/12/2014,10.5008
02/11/2014,10.4984
02/10/2014,10.4960
02/07/2014,10.4889
02/06/2014,10.4866
02/05/2014,10.4842
02/04/2014,10.4818
02/03/2014,10.4795
01/31/2014,10.4724
01/30/2014,10.4700
01/29/2014,10.4677
01/28/2014,10.4652
01/27/2014,10.4628
01/24/2014,10.4555
01/23/2014,10.4532
01/22/2014,10.4507
01/21/2014,10.4483
01/20/2014,10.4458
01/17/2014,10.4384
01/16/2014,10.4359
01/15/2014,10.4335
01/13/2014,10.4286
01/10/2014,10.4213
01/09/2014,10.4189
01/08/2014,10.4165
01/07/2014,10.4140
01/06/2014,10.4116
01/03/2014,10.4042
01/02/2014,10.4018
01/01/2014,10.3992
12/31/2013,10.3966
12/30/2013,10.3948
12/27/2013,10.3875
12/26/2013,10.3850
12/24/2013,10.3801
12/23/2013,10.3777
12/20/2013,10.3703
12/19/2013,10.3679
12/18/2013,10.3654
12/17/2013,10.3629
12/16/2013,10.3605
12/13/2013,10.3531
12/12/2013,10.3506
12/11/2013,10.3480
12/10/2013,10.3456
12/09/2013,10.3432
12/06/2013,10.3358
12/05/2013,10.3332
12/04/2013,10.3308
12/03/2013,10.3283
12/02/2013,10.3257
11/29/2013,10.3183
11/28/2013,10.3158
11/27/2013,10.3133
11/26/2013,10.3108
11/25/2013,10.3084
11/22/2013,10.3010
11/21/2013,10.2985
11/20/2013,10.2961
11/19/2013,10.2935
11/18/2013,10.2910
11/14/2013,10.2811
11/13/2013,10.2785
11/12/2013,10.2760
11/11/2013,10.2734
11/08/2013,10.2659
11/07/2013,10.2633
11/06/2013,10.2607
11/05/2013,10.2580
11/01/2013,10.2476
10/31/2013,10.2450
10/30/2013,10.2424
10/29/2013,10.2397
10/28/2013,10.2370
10/25/2013,10.2292
10/24/2013,10.2265
10/23/2013,10.2239
10/22/2013,10.2213
10/21/2013,10.2186
10/18/2013,10.2107
10/17/2013,10.2080
10/15/2013,10.2028
10/14/2013,10.2001
10/11/2013,10.1921
10/10/2013,10.1894
10/09/2013,10.1868
10/08/2013,10.1832
10/07/2013,10.1803
10/04/2013,10.1722
10/03/2013,10.1695
10/01/2013,10.1640
09/30/2013,10.1611
09/27/2013,10.1529
09/26/2013,10.1502
09/25/2013,10.1469
09/24/2013,10.1442
09/23/2013,10.1415
09/20/2013,10.1331
09/19/2013,10.1300
09/18/2013,10.1270
09/17/2013,10.1242
09/16/2013,10.1212
09/13/2013,10.1127
09/12/2013,10.1099
09/11/2013,10.1071
09/10/2013,10.1039
09/06/2013,10.0928
09/05/2013,10.0900
09/04/2013,10.0873
09/03/2013,10.0848
09/02/2013,10.0825
08/30/2013,10.0755
08/29/2013,10.0729
08/28/2013,10.0702
08/27/2013,10.0679
08/26/2013,10.0653
08/23/2013,10.0570
08/22/2013,10.0541
08/21/2013,10.0502
08/20/2013,10.0473
08/19/2013,10.0450
08/16/2013,10.0375
08/14/2013,10.0319
08/13/2013,10.0289
08/12/2013,10.0274
08/09/2013,10.0274
08/08/2013,10.0167
08/07/2013,10.0135
08/06/2013,10.0109
08/05/2013,10.0079
08/02/2013,9.9998
08/01/2013,9.9999
