Date,NAV
10-Aug-2021,22.6287
09-Aug-2021,22.6019
06-Aug-2021,22.5883
05-Aug-2021,22.6735
04-Aug-2021,22.6269
03-Aug-2021,22.4802
02-Aug-2021,22.1649
30-Jul-2021,22.0081
29-Jul-2021,22.0553
28-Jul-2021,21.913
27-Jul-2021,21.9541
26-Jul-2021,22.0501
23-Jul-2021,22.0773
22-Jul-2021,22.0152
20-Jul-2021,21.7595
19-Jul-2021,21.9321
16-Jul-2021,22.144
15-Jul-2021,22.1421
14-Jul-2021,22.0218
13-Jul-2021,21.9486
12-Jul-2021,21.8055
09-Jul-2021,21.794
08-Jul-2021,21.8327
07-Jul-2021,22.0294
06-Jul-2021,21.9387
05-Jul-2021,21.9579
02-Jul-2021,21.7886
01-Jul-2021,21.7437
30-Jun-2021,21.7711
29-Jun-2021,21.8072
29-Jun-2021,21.8072
28-Jun-2021,21.8964
25-Jun-2021,21.9248
24-Jun-2021,21.793
23-Jun-2021,21.6525
22-Jun-2021,21.7536
21-Jun-2021,21.7132
18-Jun-2021,21.6409
17-Jun-2021,21.6827
16-Jun-2021,21.7803
15-Jun-2021,21.9144
14-Jun-2021,21.8331
11-Jun-2021,21.797
10-Jun-2021,21.7156
09-Jun-2021,21.5457
08-Jun-2021,21.6794
07-Jun-2021,21.7014
04-Jun-2021,21.5965
03-Jun-2021,21.6396
02-Jun-2021,21.482
01-Jun-2021,21.4727
31-May-2021,21.5027
28-May-2021,21.276
27-May-2021,21.1827
25-May-2021,20.9995
24-May-2021,20.9846
21-May-2021,20.9318
20-May-2021,20.5923
19-May-2021,20.7377
18-May-2021,20.8066
17-May-2021,20.5967
12-May-2021,20.3366
11-May-2021,20.4929
10-May-2021,20.5702
07-May-2021,20.4009
06-May-2021,20.2784
05-May-2021,20.1471
04-May-2021,19.9643
03-May-2021,20.1213
30-Apr-2021,20.0985
29-Apr-2021,20.4023
28-Apr-2021,20.3715
27-Apr-2021,20.1162
26-Apr-2021,19.9107
23-Apr-2021,19.7257
22-Apr-2021,19.8114
20-Apr-2021,19.6851
19-Apr-2021,19.7405
19-Apr-2021,19.7405
19-Apr-2021,19.7405
16-Apr-2021,20.0616
15-Apr-2021,20.0067
09-Apr-2021,20.3414
08-Apr-2021,20.3885
07-Apr-2021,20.3148
06-Apr-2021,20.1188
05-Apr-2021,20.0823
31-Mar-2021,20.1674
30-Mar-2021,20.3155
26-Mar-2021,19.8954
25-Mar-2021,19.6641
24-Mar-2021,19.942
23-Mar-2021,20.2748
22-Mar-2021,20.1743
19-Mar-2021,20.1537
18-Mar-2021,19.9232
17-Mar-2021,20.1343
16-Mar-2021,20.3943
15-Mar-2021,20.4147
12-Mar-2021,20.5264
10-Mar-2021,20.7229
09-Mar-2021,20.6085
08-Mar-2021,20.4696
05-Mar-2021,20.427
04-Mar-2021,20.6313
03-Mar-2021,20.8074
02-Mar-2021,20.4182
01-Mar-2021,20.2013
26-Feb-2021,19.9136
25-Feb-2021,20.6108
24-Feb-2021,20.4522
23-Feb-2021,20.109
22-Feb-2021,20.0365
18-Feb-2021,20.6459
17-Feb-2021,20.7215
16-Feb-2021,20.8157
15-Feb-2021,20.8225
12-Feb-2021,20.6288
11-Feb-2021,20.6617
10-Feb-2021,20.5889
09-Feb-2021,20.6025
08-Feb-2021,20.6041
05-Feb-2021,20.3446
04-Feb-2021,20.3113
03-Feb-2021,20.1282
02-Feb-2021,19.9401
01-Feb-2021,19.4594
29-Jan-2021,18.5771
28-Jan-2021,18.8299
27-Jan-2021,18.9872
25-Jan-2021,19.3296
22-Jan-2021,19.441
21-Jan-2021,19.7034
20-Jan-2021,19.8249
19-Jan-2021,19.6743
18-Jan-2021,19.3757
15-Jan-2021,19.5924
14-Jan-2021,19.8111
13-Jan-2021,19.7565
12-Jan-2021,19.702
11-Jan-2021,19.5696
08-Jan-2021,19.4222
07-Jan-2021,19.1421
06-Jan-2021,19.1037
05-Jan-2021,19.1505
04-Jan-2021,19.0784
01-Jan-2021,18.8741
31-Dec-2020,18.8061
30-Dec-2020,18.8222
29-Dec-2020,18.7643
28-Dec-2020,18.6996
24-Dec-2020,18.5431
23-Dec-2020,18.3668
22-Dec-2020,18.1601
21-Dec-2020,17.9519
18-Dec-2020,18.5887
17-Dec-2020,18.5321
16-Dec-2020,18.4995
15-Dec-2020,18.3787
14-Dec-2020,18.3878
11-Dec-2020,18.3013
10-Dec-2020,18.2478
09-Dec-2020,18.3092
08-Dec-2020,18.1526
07-Dec-2020,18.1021
04-Dec-2020,17.9719
03-Dec-2020,17.8014
02-Dec-2020,17.7389
01-Dec-2020,17.7031
27-Nov-2020,17.5072
26-Nov-2020,17.5305
25-Nov-2020,17.3575
25-Nov-2020,17.3575
24-Nov-2020,17.6056
24-Nov-2020,17.6056
23-Nov-2020,17.4321
20-Nov-2020,17.3252
19-Nov-2020,17.213
18-Nov-2020,17.4083
17-Nov-2020,17.306
13-Nov-2020,17.1191
12-Nov-2020,17.0684
11-Nov-2020,17.1346
10-Nov-2020,16.9358
09-Nov-2020,16.7385
06-Nov-2020,16.4763
05-Nov-2020,16.3278
03-Nov-2020,15.9108
02-Nov-2020,15.7082
29-Oct-2020,15.6765
28-Oct-2020,15.7596
27-Oct-2020,15.9457
26-Oct-2020,15.8021
23-Oct-2020,16.042
22-Oct-2020,15.9859
21-Oct-2020,16.0333
20-Oct-2020,15.9779
19-Oct-2020,15.9498
16-Oct-2020,15.8049
15-Oct-2020,15.6641
14-Oct-2020,16.0231
13-Oct-2020,15.9855
12-Oct-2020,16.0037
09-Oct-2020,16.0015
08-Oct-2020,15.8733
07-Oct-2020,15.7337
06-Oct-2020,15.6745
05-Oct-2020,15.5255
01-Oct-2020,15.3842
30-Sep-2020,15.1713
29-Sep-2020,15.1505
28-Sep-2020,15.1854
25-Sep-2020,14.9112
24-Sep-2020,14.547
23-Sep-2020,14.9992
22-Sep-2020,15.0499
21-Sep-2020,15.1661
18-Sep-2020,15.5291
17-Sep-2020,15.5375
16-Sep-2020,15.6506
15-Sep-2020,15.5453
15-Sep-2020,15.5453
14-Sep-2020,15.4268
11-Sep-2020,15.4315
10-Sep-2020,15.3892
09-Sep-2020,15.2112
08-Sep-2020,15.2913
07-Sep-2020,15.3492
04-Sep-2020,15.3593
03-Sep-2020,15.6389
