Date,NAV
10-Aug-2021,35.0271
09-Aug-2021,35.0331
06-Aug-2021,35.0079
05-Aug-2021,35.1211
04-Aug-2021,35.1095
03-Aug-2021,35.0675
02-Aug-2021,34.9779
30-Jul-2021,34.8997
29-Jul-2021,34.9105
28-Jul-2021,34.8979
27-Jul-2021,34.9085
26-Jul-2021,34.9232
23-Jul-2021,34.8947
22-Jul-2021,34.8791
20-Jul-2021,34.8327
19-Jul-2021,34.8381
16-Jul-2021,34.8433
15-Jul-2021,34.8508
14-Jul-2021,34.8026
13-Jul-2021,34.7805
12-Jul-2021,34.724
09-Jul-2021,34.7477
08-Jul-2021,34.758
07-Jul-2021,34.7437
06-Jul-2021,34.7164
05-Jul-2021,34.8089
02-Jul-2021,34.7557
01-Jul-2021,34.7662
30-Jun-2021,34.7675
29-Jun-2021,34.7802
29-Jun-2021,34.7802
28-Jun-2021,34.8148
25-Jun-2021,34.8783
24-Jun-2021,34.8706
23-Jun-2021,34.8381
22-Jun-2021,34.8658
21-Jun-2021,34.862
18-Jun-2021,34.8217
17-Jun-2021,34.841
16-Jun-2021,34.8669
15-Jun-2021,34.9614
14-Jun-2021,35.0116
11-Jun-2021,34.9976
10-Jun-2021,34.9513
09-Jun-2021,34.9166
08-Jun-2021,34.9034
07-Jun-2021,34.872
04-Jun-2021,34.8039
03-Jun-2021,34.806
02-Jun-2021,34.7661
01-Jun-2021,34.7424
31-May-2021,34.7571
28-May-2021,34.747
27-May-2021,34.758
25-May-2021,34.7094
24-May-2021,34.6813
21-May-2021,34.6554
20-May-2021,34.5531
19-May-2021,34.5726
18-May-2021,34.5704
17-May-2021,34.5151
12-May-2021,34.4365
11-May-2021,34.475
10-May-2021,34.473
07-May-2021,34.4167
06-May-2021,34.3821
05-May-2021,34.3132
04-May-2021,34.2251
03-May-2021,34.2635
30-Apr-2021,34.24
29-Apr-2021,34.2854
28-Apr-2021,34.2541
27-Apr-2021,34.1902
26-Apr-2021,34.1217
23-Apr-2021,34.013
22-Apr-2021,34.0519
20-Apr-2021,33.9853
19-Apr-2021,34.0025
19-Apr-2021,34.0025
19-Apr-2021,34.0025
16-Apr-2021,34.0674
15-Apr-2021,34.0549
09-Apr-2021,34.2115
08-Apr-2021,34.2232
07-Apr-2021,34.1549
06-Apr-2021,34.0439
05-Apr-2021,33.9893
31-Mar-2021,33.956
30-Mar-2021,33.981
26-Mar-2021,33.8558
25-Mar-2021,33.7745
24-Mar-2021,33.8539
23-Mar-2021,33.8706
22-Mar-2021,33.7322
19-Mar-2021,33.631
18-Mar-2021,33.4888
17-Mar-2021,33.5486
16-Mar-2021,33.6233
15-Mar-2021,33.5986
12-Mar-2021,33.6472
10-Mar-2021,33.7227
09-Mar-2021,33.6865
08-Mar-2021,33.68
05-Mar-2021,33.6604
04-Mar-2021,33.7362
03-Mar-2021,33.7685
02-Mar-2021,33.6784
01-Mar-2021,33.5718
26-Feb-2021,33.4454
25-Feb-2021,33.7133
24-Feb-2021,33.6782
23-Feb-2021,33.5841
22-Feb-2021,33.5683
18-Feb-2021,33.846
17-Feb-2021,33.8992
16-Feb-2021,33.9501
15-Feb-2021,33.9568
12-Feb-2021,33.9315
11-Feb-2021,33.9439
10-Feb-2021,33.8719
09-Feb-2021,33.8625
08-Feb-2021,33.9487
05-Feb-2021,33.8249
04-Feb-2021,33.9559
03-Feb-2021,33.861
02-Feb-2021,33.7688
01-Feb-2021,33.7692
29-Jan-2021,33.828
28-Jan-2021,33.9005
27-Jan-2021,33.9225
25-Jan-2021,33.9922
22-Jan-2021,34.0068
21-Jan-2021,34.0602
20-Jan-2021,34.0826
19-Jan-2021,34.0412
18-Jan-2021,33.9516
15-Jan-2021,34.0145
14-Jan-2021,34.129
13-Jan-2021,34.1208
12-Jan-2021,34.1239
11-Jan-2021,34.1158
08-Jan-2021,34.1175
07-Jan-2021,34.0228
06-Jan-2021,34.0103
05-Jan-2021,34.0285
04-Jan-2021,33.964
01-Jan-2021,33.8636
31-Dec-2020,33.8413
30-Dec-2020,33.8252
29-Dec-2020,33.7963
28-Dec-2020,33.7713
24-Dec-2020,33.6778
23-Dec-2020,33.6133
22-Dec-2020,33.5444
21-Dec-2020,33.4794
18-Dec-2020,33.6608
17-Dec-2020,33.6644
16-Dec-2020,33.6566
15-Dec-2020,33.6176
14-Dec-2020,33.6019
11-Dec-2020,33.5477
10-Dec-2020,33.5532
09-Dec-2020,33.5626
08-Dec-2020,33.518
07-Dec-2020,33.5165
04-Dec-2020,33.4702
03-Dec-2020,33.3664
02-Dec-2020,33.3435
01-Dec-2020,33.3315
27-Nov-2020,33.2763
26-Nov-2020,33.2794
25-Nov-2020,33.2007
25-Nov-2020,33.2007
24-Nov-2020,33.2406
24-Nov-2020,33.2406
23-Nov-2020,33.1815
20-Nov-2020,33.1462
19-Nov-2020,33.0999
18-Nov-2020,33.1276
17-Nov-2020,33.0792
13-Nov-2020,33.0016
12-Nov-2020,32.9611
11-Nov-2020,32.9742
10-Nov-2020,32.9082
09-Nov-2020,32.8784
06-Nov-2020,32.8036
05-Nov-2020,32.7566
03-Nov-2020,32.5935
02-Nov-2020,32.5738
29-Oct-2020,32.5523
28-Oct-2020,32.5954
27-Oct-2020,32.6514
26-Oct-2020,32.6203
23-Oct-2020,32.5627
22-Oct-2020,32.5019
21-Oct-2020,32.4999
20-Oct-2020,32.4557
19-Oct-2020,32.446
16-Oct-2020,32.398
15-Oct-2020,32.3669
14-Oct-2020,32.4482
13-Oct-2020,32.4233
12-Oct-2020,32.4066
09-Oct-2020,32.3487
08-Oct-2020,32.1192
07-Oct-2020,32.0598
06-Oct-2020,32.0317
05-Oct-2020,32.0262
01-Oct-2020,31.966
30-Sep-2020,31.8851
29-Sep-2020,31.8486
28-Sep-2020,31.8849
25-Sep-2020,31.8278
24-Sep-2020,31.7736
23-Sep-2020,31.9044
22-Sep-2020,31.9206
21-Sep-2020,31.9588
18-Sep-2020,32.0502
17-Sep-2020,32.0415
16-Sep-2020,32.0915
15-Sep-2020,32.0394
15-Sep-2020,32.0394
14-Sep-2020,32.0079
11-Sep-2020,31.9924
10-Sep-2020,31.9885
09-Sep-2020,31.9602
08-Sep-2020,31.9531
07-Sep-2020,32.0902
04-Sep-2020,32.1376
03-Sep-2020,32.2445
02-Sep-2020,32.1575
01-Sep-2020,32.1331
31-Aug-2020,31.7728
28-Aug-2020,31.7932
27-Aug-2020,31.7848
26-Aug-2020,31.7718
25-Aug-2020,31.7553
24-Aug-2020,31.7161
21-Aug-2020,31.802
20-Aug-2020,32.0122
19-Aug-2020,32.0285
18-Aug-2020,32.0448
17-Aug-2020,32.0255
14-Aug-2020,32.0006
12-Aug-2020,32.061
11-Aug-2020,32.0571
10-Aug-2020,32.0521
07-Aug-2020,32.0368
06-Aug-2020,32.0672
05-Aug-2020,32.0937
04-Aug-2020,32.0734
03-Aug-2020,31.9961
31-Jul-2020,32.0303
30-Jul-2020,32.025
29-Jul-2020,32.0478
28-Jul-2020,32.0334
27-Jul-2020,31.9879
24-Jul-2020,32.0339
21-Jul-2020,32.0013
20-Jul-2020,31.9688
17-Jul-2020,31.9299
16-Jul-2020,31.866
15-Jul-2020,31.793
14-Jul-2020,31.7563
13-Jul-2020,31.8423
10-Jul-2020,31.7876
09-Jul-2020,31.7355
08-Jul-2020,31.6768
07-Jul-2020,31.6377
06-Jul-2020,31.5715
03-Jul-2020,31.479
02-Jul-2020,31.4453
01-Jul-2020,31.3695
30-Jun-2020,31.2904
29-Jun-2020,31.2444
26-Jun-2020,31.2558
25-Jun-2020,31.1915
24-Jun-2020,31.1684
23-Jun-2020,31.237
22-Jun-2020,31.1745
18-Jun-2020,31.0051
17-Jun-2020,30.894
15-Jun-2020,30.8865
12-Jun-2020,30.9085
11-Jun-2020,30.8958
