Date,NAV
10-Aug-2021,20.5981
09-Aug-2021,20.5854
06-Aug-2021,20.5845
05-Aug-2021,20.6411
04-Aug-2021,20.6327
03-Aug-2021,20.6206
02-Aug-2021,20.613
30-Jul-2021,20.594
29-Jul-2021,20.595
28-Jul-2021,20.6196
27-Jul-2021,20.6144
26-Jul-2021,20.6072
23-Jul-2021,20.6102
22-Jul-2021,20.605
20-Jul-2021,20.6002
19-Jul-2021,20.5945
16-Jul-2021,20.5727
15-Jul-2021,20.529
14-Jul-2021,20.5239
13-Jul-2021,20.5133
12-Jul-2021,20.4999
09-Jul-2021,20.5415
08-Jul-2021,20.5334
07-Jul-2021,20.5105
06-Jul-2021,20.508
05-Jul-2021,20.5325
02-Jul-2021,20.5219
01-Jul-2021,20.5086
30-Jun-2021,20.502
29-Jun-2021,20.505
29-Jun-2021,20.505
28-Jun-2021,20.5242
25-Jun-2021,20.5591
24-Jun-2021,20.5575
23-Jun-2021,20.5699
22-Jun-2021,20.5554
21-Jun-2021,20.5603
18-Jun-2021,20.5392
17-Jun-2021,20.5406
16-Jun-2021,20.5526
15-Jun-2021,20.6236
14-Jun-2021,20.6514
11-Jun-2021,20.6353
10-Jun-2021,20.6194
09-Jun-2021,20.6035
08-Jun-2021,20.5708
07-Jun-2021,20.5563
04-Jun-2021,20.5348
03-Jun-2021,20.5337
02-Jun-2021,20.5262
01-Jun-2021,20.5289
31-May-2021,20.5235
28-May-2021,20.5168
27-May-2021,20.532
25-May-2021,20.5255
24-May-2021,20.5116
21-May-2021,20.5064
20-May-2021,20.5036
19-May-2021,20.4937
18-May-2021,20.4785
17-May-2021,20.4629
12-May-2021,20.4466
11-May-2021,20.4501
10-May-2021,20.4234
07-May-2021,20.4271
06-May-2021,20.4226
05-May-2021,20.3952
04-May-2021,20.3772
03-May-2021,20.3728
30-Apr-2021,20.346
29-Apr-2021,20.3362
28-Apr-2021,20.322
27-Apr-2021,20.3176
26-Apr-2021,20.2932
23-Apr-2021,20.2694
22-Apr-2021,20.2652
20-Apr-2021,20.2742
19-Apr-2021,20.2708
19-Apr-2021,20.2708
19-Apr-2021,20.2708
16-Apr-2021,20.2464
15-Apr-2021,20.2678
09-Apr-2021,20.2589
08-Apr-2021,20.2348
07-Apr-2021,20.211
06-Apr-2021,20.1843
05-Apr-2021,20.1669
31-Mar-2021,20.1352
30-Mar-2021,20.1225
26-Mar-2021,20.1011
25-Mar-2021,20.0855
24-Mar-2021,20.076
23-Mar-2021,20.0056
22-Mar-2021,19.9333
19-Mar-2021,19.8955
18-Mar-2021,19.8607
17-Mar-2021,19.8533
16-Mar-2021,19.8551
15-Mar-2021,19.8476
12-Mar-2021,19.8886
10-Mar-2021,19.8948
09-Mar-2021,19.8948
08-Mar-2021,19.8943
05-Mar-2021,19.8975
04-Mar-2021,19.8942
03-Mar-2021,19.9007
02-Mar-2021,19.8992
01-Mar-2021,19.8643
26-Feb-2021,19.8637
25-Feb-2021,19.8678
24-Feb-2021,19.8628
23-Feb-2021,19.8654
22-Feb-2021,19.8547
18-Feb-2021,19.9647
17-Feb-2021,19.9583
16-Feb-2021,19.9696
15-Feb-2021,19.962
12-Feb-2021,19.9569
11-Feb-2021,19.9592
10-Feb-2021,19.9361
09-Feb-2021,19.942
08-Feb-2021,19.973
05-Feb-2021,19.958
04-Feb-2021,19.9944
03-Feb-2021,19.964
02-Feb-2021,19.9608
01-Feb-2021,20.043
29-Jan-2021,20.1779
28-Jan-2021,20.1748
27-Jan-2021,20.1701
25-Jan-2021,20.1497
22-Jan-2021,20.1362
21-Jan-2021,20.1422
20-Jan-2021,20.1271
19-Jan-2021,20.122
18-Jan-2021,20.1336
15-Jan-2021,20.1455
14-Jan-2021,20.1607
13-Jan-2021,20.1803
12-Jan-2021,20.1842
11-Jan-2021,20.2036
08-Jan-2021,20.2365
07-Jan-2021,20.2193
06-Jan-2021,20.2054
05-Jan-2021,20.1907
04-Jan-2021,20.1609
01-Jan-2021,20.151
31-Dec-2020,20.1423
30-Dec-2020,20.1338
29-Dec-2020,20.1308
28-Dec-2020,20.1342
24-Dec-2020,20.108
23-Dec-2020,20.0839
22-Dec-2020,20.0703
21-Dec-2020,20.0561
18-Dec-2020,20.0914
17-Dec-2020,20.0924
16-Dec-2020,20.0776
15-Dec-2020,20.0724
14-Dec-2020,20.0614
11-Dec-2020,20.0538
10-Dec-2020,20.0724
09-Dec-2020,20.0621
08-Dec-2020,20.0764
07-Dec-2020,20.0768
04-Dec-2020,20.0688
03-Dec-2020,20.0479
02-Dec-2020,20.0499
01-Dec-2020,20.053
27-Nov-2020,20.0728
26-Nov-2020,20.0608
25-Nov-2020,20.033
25-Nov-2020,20.033
24-Nov-2020,20.0206
24-Nov-2020,20.0206
23-Nov-2020,20.0062
20-Nov-2020,19.996
19-Nov-2020,19.9935
18-Nov-2020,19.9723
17-Nov-2020,19.9565
13-Nov-2020,19.926
12-Nov-2020,19.9205
11-Nov-2020,19.9259
10-Nov-2020,19.9239
09-Nov-2020,19.2444
06-Nov-2020,19.2536
05-Nov-2020,19.2393
03-Nov-2020,19.2126
02-Nov-2020,19.2191
29-Oct-2020,19.204
28-Oct-2020,19.2044
27-Oct-2020,19.1984
26-Oct-2020,19.2204
23-Oct-2020,19.1616
22-Oct-2020,19.1414
21-Oct-2020,19.1324
20-Oct-2020,19.1103
19-Oct-2020,19.1074
16-Oct-2020,19.0968
15-Oct-2020,19.0916
14-Oct-2020,19.0566
13-Oct-2020,19.0369
12-Oct-2020,19.0244
09-Oct-2020,19.0112
08-Oct-2020,18.8771
07-Oct-2020,18.8642
06-Oct-2020,18.8584
05-Oct-2020,18.8539
01-Oct-2020,18.8467
30-Sep-2020,18.8198
29-Sep-2020,18.816
28-Sep-2020,18.815
25-Sep-2020,18.8276
24-Sep-2020,18.845
23-Sep-2020,18.8715
22-Sep-2020,18.8728
21-Sep-2020,18.8663
18-Sep-2020,18.8677
17-Sep-2020,18.868
16-Sep-2020,18.858
15-Sep-2020,18.8486
15-Sep-2020,18.8486
14-Sep-2020,18.8621
11-Sep-2020,18.865
10-Sep-2020,18.8666
09-Sep-2020,18.8642
08-Sep-2020,18.8764
07-Sep-2020,18.9214
04-Sep-2020,18.9669
03-Sep-2020,18.965
02-Sep-2020,18.9211
01-Sep-2020,18.8972
31-Aug-2020,18.7782
28-Aug-2020,18.6631
27-Aug-2020,18.69
26-Aug-2020,18.6867
25-Aug-2020,18.6883
24-Aug-2020,18.6797
21-Aug-2020,18.7353
20-Aug-2020,18.8114
19-Aug-2020,18.7883
18-Aug-2020,18.8138
17-Aug-2020,18.8636
14-Aug-2020,18.8529
12-Aug-2020,18.8416
11-Aug-2020,18.8626
10-Aug-2020,18.8698
07-Aug-2020,18.8872
06-Aug-2020,18.9063
05-Aug-2020,18.9395
04-Aug-2020,18.9415
03-Aug-2020,18.9357
31-Jul-2020,18.9212
30-Jul-2020,18.903
29-Jul-2020,18.8927
28-Jul-2020,18.8734
27-Jul-2020,18.8902
24-Jul-2020,18.9046
21-Jul-2020,18.9072
20-Jul-2020,18.9216
17-Jul-2020,18.9079
16-Jul-2020,18.9139
15-Jul-2020,18.8879
14-Jul-2020,18.8716
13-Jul-2020,18.8847
10-Jul-2020,18.8591
09-Jul-2020,18.8182
08-Jul-2020,18.8006
07-Jul-2020,18.7389
06-Jul-2020,18.7008
03-Jul-2020,18.6819
02-Jul-2020,18.6637
01-Jul-2020,18.6185
30-Jun-2020,18.6203
29-Jun-2020,18.6026
26-Jun-2020,18.5937
25-Jun-2020,18.5465
24-Jun-2020,18.5187
23-Jun-2020,18.5185
22-Jun-2020,18.5003
18-Jun-2020,18.4322
17-Jun-2020,18.3955
15-Jun-2020,18.3532
12-Jun-2020,18.3445
11-Jun-2020,18.3434
10-Jun-2020,18.332
09-Jun-2020,18.315
08-Jun-2020,18.3192
05-Jun-2020,18.323
04-Jun-2020,18.2896
03-Jun-2020,18.3009
02-Jun-2020,18.2857
01-Jun-2020,18.3175
29-May-2020,18.3146
28-May-2020,18.3077
27-May-2020,18.3113
26-May-2020,18.3187
22-May-2020,18.2816
21-May-2020,18.2088
20-May-2020,18.2006
19-May-2020,18.1712
18-May-2020,18.1566
16-May-2020,18.9139
15-May-2020,18.1335
14-May-2020,18.1218
13-May-2020,18.028
12-May-2020,18.0222
11-May-2020,17.9829
08-May-2020,18.054
06-May-2020,18.0016
05-May-2020,17.9482
04-May-2020,17.8948
30-Apr-2020,17.8129
29-Apr-2020,17.7644
28-Apr-2020,17.7569
27-Apr-2020,17.8039
24-Apr-2020,17.8613
23-Apr-2020,17.9783
22-Apr-2020,17.9296
21-Apr-2020,17.9193
20-Apr-2020,17.856
17-Apr-2020,17.7616
16-Apr-2020,17.6018
15-Apr-2020,17.5162
13-Apr-2020,17.4659
09-Apr-2020,17.4456
08-Apr-2020,17.4533
07-Apr-2020,17.6843
03-Apr-2020,17.763
31-Mar-2020,17.8035
30-Mar-2020,17.7505
27-Mar-2020,17.7799
26-Mar-2020,17.1625
24-Mar-2020,17.1485
23-Mar-2020,17.1554
20-Mar-2020,17.1469
19-Mar-2020,17.14
18-Mar-2020,17.2998
17-Mar-2020,17.4351
16-Mar-2020,17.5033
13-Mar-2020,17.4861
12-Mar-2020,17.6468
11-Mar-2020,17.7605
09-Mar-2020,17.8292
06-Mar-2020,17.8057
05-Mar-2020,17.7704
04-Mar-2020,17.7642
03-Mar-2020,17.6854
02-Mar-2020,17.7111
28-Feb-2020,17.6886
27-Feb-2020,17.7174
26-Feb-2020,17.7176
25-Feb-2020,17.6876
24-Feb-2020,17.6865
20-Feb-2020,17.6463
18-Feb-2020,17.6603
17-Feb-2020,17.6681
14-Feb-2020,17.6307
13-Feb-2020,17.603
12-Feb-2020,17.5761
11-Feb-2020,17.5883
10-Feb-2020,17.5827
07-Feb-2020,17.5453
06-Feb-2020,17.4695
05-Feb-2020,17.39
04-Feb-2020,17.3898
03-Feb-2020,17.4322
31-Jan-2020,17.3813
30-Jan-2020,17.3685
29-Jan-2020,17.3546
28-Jan-2020,17.379
27-Jan-2020,17.3972
24-Jan-2020,17.3699
23-Jan-2020,17.3634
22-Jan-2020,17.3431
21-Jan-2020,17.3236
20-Jan-2020,17.3101
17-Jan-2020,17.2995
16-Jan-2020,17.2821
15-Jan-2020,17.313
14-Jan-2020,17.2997
13-Jan-2020,17.3201
10-Jan-2020,17.3106
09-Jan-2020,17.3257
08-Jan-2020,17.3007
07-Jan-2020,17.2994
06-Jan-2020,17.2783
03-Jan-2020,17.2922
02-Jan-2020,17.2816
01-Jan-2020,17.2739
31-Dec-2019,17.4435
30-Dec-2019,17.4499
27-Dec-2019,17.4373
26-Dec-2019,17.4178
24-Dec-2019,17.3931
23-Dec-2019,17.4056
20-Dec-2019,17.384
19-Dec-2019,17.3097
18-Dec-2019,17.3
17-Dec-2019,17.2835
16-Dec-2019,17.2707
13-Dec-2019,17.2529
12-Dec-2019,17.2684
11-Dec-2019,17.2762
10-Dec-2019,17.298
09-Dec-2019,17.3264
06-Dec-2019,17.3514
05-Dec-2019,17.3838
04-Dec-2019,17.4746
03-Dec-2019,17.4543
02-Dec-2019,17.4443
29-Nov-2019,17.4374
28-Nov-2019,17.4318
27-Nov-2019,17.3902
26-Nov-2019,17.4095
25-Nov-2019,17.3898
22-Nov-2019,17.353
21-Nov-2019,17.3444
20-Nov-2019,17.3587
19-Nov-2019,17.3419
18-Nov-2019,17.3286
15-Nov-2019,17.3003
14-Nov-2019,17.2845
13-Nov-2019,17.2596
11-Nov-2019,17.216
08-Nov-2019,17.2146
07-Nov-2019,17.2239
06-Nov-2019,17.2462
05-Nov-2019,17.2396
04-Nov-2019,17.2853
01-Nov-2019,17.2507
31-Oct-2019,17.2435
30-Oct-2019,17.2049
29-Oct-2019,17.174
25-Oct-2019,17.1622
24-Oct-2019,17.1035
23-Oct-2019,17.1155
22-Oct-2019,17.1085
18-Oct-2019,17.0615
17-Oct-2019,17.0431
16-Oct-2019,17.0523
15-Oct-2019,17.0807
14-Oct-2019,17.0574
11-Oct-2019,17.0456
10-Oct-2019,17.0302
09-Oct-2019,17.0168
07-Oct-2019,17.0222
04-Oct-2019,17.0027
03-Oct-2019,17.0341
01-Oct-2019,17.0048
30-Sep-2019,16.9921
27-Sep-2019,16.967
26-Sep-2019,16.9537
25-Sep-2019,16.9125
24-Sep-2019,16.9313
23-Sep-2019,16.9344
20-Sep-2019,16.9233
19-Sep-2019,17.0399
18-Sep-2019,17.0346
17-Sep-2019,16.9799
16-Sep-2019,16.9781
13-Sep-2019,17.0161
12-Sep-2019,16.9853
11-Sep-2019,17.0183
09-Sep-2019,17.0311
06-Sep-2019,17.0174
05-Sep-2019,17.0159
04-Sep-2019,17.0562
03-Sep-2019,17.0387
30-Aug-2019,16.9835
29-Aug-2019,16.9785
28-Aug-2019,17.0105
27-Aug-2019,17.0217
26-Aug-2019,17.0314
23-Aug-2019,16.9887
22-Aug-2019,16.9802
21-Aug-2019,16.9415
20-Aug-2019,16.932
19-Aug-2019,16.901
16-Aug-2019,16.9039
14-Aug-2019,16.8658
13-Aug-2019,16.9317
10-Aug-2019,16.93
09-Aug-2019,16.9256
08-Aug-2019,16.9763
07-Aug-2019,16.9842
06-Aug-2019,16.8923
05-Aug-2019,16.9085
