Date,NAV
10-Aug-2021,23.3137
09-Aug-2021,23.3169
06-Aug-2021,23.2903
05-Aug-2021,23.3781
04-Aug-2021,23.3742
03-Aug-2021,23.3676
02-Aug-2021,23.3564
30-Jul-2021,23.3175
29-Jul-2021,23.3243
28-Jul-2021,23.3572
27-Jul-2021,23.3606
26-Jul-2021,23.3665
23-Jul-2021,23.3309
22-Jul-2021,23.3415
20-Jul-2021,23.3705
19-Jul-2021,23.3281
16-Jul-2021,23.295
15-Jul-2021,23.3307
14-Jul-2021,23.3241
13-Jul-2021,23.3301
12-Jul-2021,23.3195
09-Jul-2021,23.346
08-Jul-2021,23.3548
07-Jul-2021,23.2811
06-Jul-2021,23.2598
05-Jul-2021,23.3726
02-Jul-2021,23.346
01-Jul-2021,23.385
30-Jun-2021,23.379
29-Jun-2021,23.3617
29-Jun-2021,23.3617
28-Jun-2021,23.3754
25-Jun-2021,23.4288
24-Jun-2021,23.4704
23-Jun-2021,23.4634
22-Jun-2021,23.4752
21-Jun-2021,23.4782
18-Jun-2021,23.464
17-Jun-2021,23.4634
16-Jun-2021,23.4685
15-Jun-2021,23.5016
14-Jun-2021,23.5687
11-Jun-2021,23.5704
10-Jun-2021,23.5367
09-Jun-2021,23.5166
08-Jun-2021,23.5062
07-Jun-2021,23.4645
04-Jun-2021,23.425
03-Jun-2021,23.4404
02-Jun-2021,23.4279
01-Jun-2021,23.4128
31-May-2021,23.4271
28-May-2021,23.4808
27-May-2021,23.5059
25-May-2021,23.5235
24-May-2021,23.4973
21-May-2021,23.4877
20-May-2021,23.4468
19-May-2021,23.4208
18-May-2021,23.4276
17-May-2021,23.4393
12-May-2021,23.4099
11-May-2021,23.4098
10-May-2021,23.4003
07-May-2021,23.3866
06-May-2021,23.389
05-May-2021,23.3553
04-May-2021,23.3309
03-May-2021,23.3315
30-Apr-2021,23.3235
29-Apr-2021,23.3015
28-Apr-2021,23.2897
27-Apr-2021,23.2875
26-Apr-2021,23.2692
23-Apr-2021,23.207
22-Apr-2021,23.227
20-Apr-2021,23.1627
19-Apr-2021,23.1736
19-Apr-2021,23.1736
19-Apr-2021,23.1736
16-Apr-2021,23.1724
15-Apr-2021,23.1657
09-Apr-2021,23.2575
08-Apr-2021,23.2762
07-Apr-2021,23.2232
06-Apr-2021,23.114
05-Apr-2021,23.0716
31-Mar-2021,23.0377
30-Mar-2021,23.0548
26-Mar-2021,23.0379
25-Mar-2021,23.0094
24-Mar-2021,23.0271
23-Mar-2021,22.9704
22-Mar-2021,22.8819
19-Mar-2021,22.7803
18-Mar-2021,22.6721
17-Mar-2021,22.6925
16-Mar-2021,22.6886
15-Mar-2021,22.6563
12-Mar-2021,22.6731
10-Mar-2021,22.6836
09-Mar-2021,22.6845
08-Mar-2021,22.7136
05-Mar-2021,22.7184
04-Mar-2021,22.7576
03-Mar-2021,22.7352
02-Mar-2021,22.7497
01-Mar-2021,22.6974
26-Feb-2021,22.632
25-Feb-2021,22.7483
24-Feb-2021,22.7568
23-Feb-2021,22.7381
22-Feb-2021,22.7598
18-Feb-2021,22.8346
17-Feb-2021,22.8861
16-Feb-2021,22.9216
15-Feb-2021,22.9352
12-Feb-2021,22.9753
11-Feb-2021,22.9868
10-Feb-2021,22.9394
09-Feb-2021,22.907
08-Feb-2021,23.0169
05-Feb-2021,22.9661
04-Feb-2021,23.0984
03-Feb-2021,23.0672
02-Feb-2021,23.0041
01-Feb-2021,23.106
29-Jan-2021,23.3825
28-Jan-2021,23.3991
27-Jan-2021,23.3792
25-Jan-2021,23.3674
22-Jan-2021,23.3548
21-Jan-2021,23.3365
20-Jan-2021,23.3397
19-Jan-2021,23.3327
18-Jan-2021,23.3299
15-Jan-2021,23.3242
14-Jan-2021,23.3833
13-Jan-2021,23.386
12-Jan-2021,23.3739
11-Jan-2021,23.378
08-Jan-2021,23.4246
07-Jan-2021,23.4096
06-Jan-2021,23.4123
05-Jan-2021,23.4424
04-Jan-2021,23.4195
01-Jan-2021,23.3801
31-Dec-2020,23.3845
30-Dec-2020,23.3629
29-Dec-2020,23.3506
28-Dec-2020,23.3393
24-Dec-2020,23.288
23-Dec-2020,23.2888
22-Dec-2020,23.277
21-Dec-2020,23.2791
18-Dec-2020,23.2666
17-Dec-2020,23.298
16-Dec-2020,23.2934
15-Dec-2020,23.2928
14-Dec-2020,23.2795
11-Dec-2020,23.2571
10-Dec-2020,23.2654
09-Dec-2020,23.2601
08-Dec-2020,23.2455
07-Dec-2020,23.2579
04-Dec-2020,23.2556
03-Dec-2020,23.2136
