Date,NAV
10-Aug-2021,27.0952
09-Aug-2021,27.0838
06-Aug-2021,27.0605
05-Aug-2021,27.1681
04-Aug-2021,27.117
03-Aug-2021,26.9517
02-Aug-2021,26.5655
30-Jul-2021,26.3794
29-Jul-2021,26.4164
28-Jul-2021,26.2631
27-Jul-2021,26.3084
26-Jul-2021,26.42
23-Jul-2021,26.4521
22-Jul-2021,26.3802
20-Jul-2021,26.0632
19-Jul-2021,26.2657
16-Jul-2021,26.5089
15-Jul-2021,26.5149
14-Jul-2021,26.3742
13-Jul-2021,26.2694
12-Jul-2021,26.0962
09-Jul-2021,26.0821
08-Jul-2021,26.1266
07-Jul-2021,26.3623
06-Jul-2021,26.2516
05-Jul-2021,26.2761
02-Jul-2021,26.0849
01-Jul-2021,26.0348
30-Jun-2021,26.0727
29-Jun-2021,26.1157
29-Jun-2021,26.1157
28-Jun-2021,26.2232
25-Jun-2021,26.2668
24-Jun-2021,26.1023
23-Jun-2021,25.9257
22-Jun-2021,26.0415
21-Jun-2021,25.9871
18-Jun-2021,25.9027
17-Jun-2021,25.9544
16-Jun-2021,26.0621
15-Jun-2021,26.2258
14-Jun-2021,26.1301
11-Jun-2021,26.0791
10-Jun-2021,25.9779
09-Jun-2021,25.772
08-Jun-2021,25.9417
07-Jun-2021,25.9583
04-Jun-2021,25.8288
03-Jun-2021,25.8676
02-Jun-2021,25.6766
01-Jun-2021,25.6602
31-May-2021,25.6952
28-May-2021,25.4257
27-May-2021,25.3068
25-May-2021,25.0743
24-May-2021,25.0532
21-May-2021,24.9891
20-May-2021,24.5901
19-May-2021,24.7625
18-May-2021,24.8442
17-May-2021,24.5845
12-May-2021,24.2832
11-May-2021,24.4841
10-May-2021,24.579
07-May-2021,24.3682
06-May-2021,24.224
05-May-2021,24.0512
04-May-2021,23.8193
03-May-2021,24.0145
30-Apr-2021,23.9969
29-Apr-2021,24.349
28-Apr-2021,24.3035
27-Apr-2021,24.0132
26-Apr-2021,23.7557
23-Apr-2021,23.5451
22-Apr-2021,23.6569
