Date (MM/DD/YYYY),NAV
02/17/2021,14.3548
02/16/2021,14.3671
02/15/2021,14.3617
02/12/2021,14.3569
02/11/2021,14.3579
02/10/2021,14.3366
02/09/2021,14.3326
02/08/2021,14.3557
02/05/2021,14.3507
02/04/2021,14.3816
02/03/2021,14.3641
02/02/2021,14.3606
02/01/2021,14.4161
01/29/2021,14.5079
01/28/2021,14.5004
01/27/2021,14.4975
01/25/2021,14.4875
01/22/2021,14.4736
01/21/2021,14.4792
01/20/2021,14.4635
01/19/2021,14.4682
01/18/2021,14.476
01/15/2021,14.4897
01/14/2021,14.4936
01/13/2021,14.509
01/12/2021,14.5097
01/11/2021,14.524
01/07/2021,14.5417
01/06/2021,14.533
01/05/2021,14.5214
01/04/2021,14.499
01/01/2021,14.4915
12/31/2020,14.4893
12/30/2020,14.4832
12/29/2020,14.4859
12/28/2020,14.4882
12/24/2020,14.4648
12/23/2020,14.4526
12/22/2020,14.4415
12/21/2020,14.431
12/18/2020,14.4532
12/17/2020,14.4547
12/16/2020,14.4431
12/15/2020,14.4374
12/14/2020,14.4322
12/11/2020,14.4257
12/10/2020,14.433
12/09/2020,14.4343
12/08/2020,14.441
12/07/2020,14.441
12/04/2020,14.4352
12/03/2020,14.4183
12/02/2020,14.4163
12/01/2020,14.4263
11/27/2020,14.4374
11/26/2020,14.4292
11/25/2020,14.4111
11/24/2020,14.3942
11/23/2020,14.3831
11/20/2020,14.3793
11/19/2020,14.3747
11/18/2020,14.3646
11/17/2020,14.37
11/13/2020,14.3446
11/12/2020,14.3426
11/11/2020,14.345
11/10/2020,14.3415
11/09/2020,14.3374
11/06/2020,14.3481
11/05/2020,14.3383
11/04/2020,14.3073
11/02/2020,14.327
10/29/2020,14.317
10/28/2020,14.3194
10/27/2020,14.3149
10/26/2020,14.3326
10/23/2020,14.2884
10/22/2020,14.2763
10/21/2020,14.2638
10/20/2020,14.2514
10/19/2020,14.2452
10/16/2020,14.2375
10/15/2020,14.2326
10/14/2020,14.2028
10/13/2020,14.2051
10/12/2020,14.1903
10/09/2020,14.1812
10/08/2020,14.0713
10/07/2020,14.0594
10/05/2020,14.0585
09/30/2020,14.0334
09/29/2020,14.0309
09/28/2020,14.0256
09/25/2020,14.0301
09/24/2020,14.0439
09/23/2020,14.0509
09/22/2020,14.0567
09/21/2020,14.0552
09/18/2020,14.0591
09/17/2020,14.0583
09/16/2020,14.0505
09/15/2020,14.0457
09/14/2020,14.0505
09/11/2020,14.0495
09/10/2020,14.0539
09/09/2020,14.0438
09/08/2020,14.0514
09/07/2020,14.0921
09/04/2020,14.1171
09/03/2020,14.1195
09/02/2020,14.0924
09/01/2020,14.0723
08/31/2020,13.9863
08/28/2020,13.9093
08/26/2020,13.9159
08/24/2020,13.9187
08/21/2020,13.9438
08/20/2020,14.0009
08/19/2020,13.9879
08/18/2020,14.006
08/17/2020,14.0424
08/14/2020,14.0253
08/13/2020,14.037
08/12/2020,14.0221
08/11/2020,14.0337
08/10/2020,14.0378
08/07/2020,14.0474
08/06/2020,14.0589
08/05/2020,14.0825
08/04/2020,14.0816
08/03/2020,14.0774
07/31/2020,14.0655
07/30/2020,14.0542
07/29/2020,14.043
07/28/2020,14.0274
07/27/2020,14.0295
07/24/2020,14.0391
07/23/2020,14.0381
07/22/2020,14.038
07/21/2020,14.0348
07/20/2020,14.0576
07/17/2020,14.0494
07/16/2020,14.0412
07/15/2020,14.0248
07/14/2020,14.0091
07/10/2020,13.9991
07/09/2020,13.9525
07/09/2020,13.9638
07/06/2020,13.8791
07/03/2020,13.8684
07/02/2020,13.8587
07/01/2020,13.8237
06/30/2020,13.8189
06/30/2020,14.0228
06/29/2020,13.8011
06/26/2020,13.7917
06/25/2020,13.7647
06/24/2020,13.7467
06/24/2020,13.7424
06/22/2020,13.7272
06/19/2020,13.7125
06/18/2020,13.6604
06/17/2020,13.6418
06/16/2020,13.626
06/15/2020,13.6187
06/12/2020,13.6064
06/11/2020,13.5992
06/10/2020,14.0586
06/09/2020,13.5713
06/08/2020,13.5635
06/07/2020,13.9113
06/05/2020,13.5711
06/04/2020,13.549
06/03/2020,13.5655
06/02/2020,13.5476
06/01/2020,13.5707
05/29/2020,13.5658
05/28/2020,13.58
05/27/2020,13.5776
05/26/2020,13.58
05/22/2020,13.5484
05/21/2020,13.4861
05/20/2020,13.4811
05/18/2020,13.4549
05/18/2020,13.4648
05/15/2020,13.4307
05/14/2020,13.4163
05/13/2020,13.3471
05/13/2020,13.352
05/11/2020,13.2992
05/08/2020,13.3511
05/06/2020,13.3174
05/05/2020,13.2751
05/04/2020,13.2485
04/30/2020,13.1877
04/29/2020,13.1601
04/28/2020,13.1524
04/27/2020,13.1736
04/24/2020,13.2065
04/23/2020,13.3138
04/22/2020,13.2851
04/21/2020,13.2884
04/20/2020,13.221
04/17/2020,13.1394
04/16/2020,13.0205
04/15/2020,12.9696
04/13/2020,12.9118
04/09/2020,12.8983
04/08/2020,12.9205
04/07/2020,13.0919
04/03/2020,13.1566
03/31/2020,13.184
03/30/2020,13.1523
03/27/2020,13.1441
03/26/2020,12.6849
03/24/2020,12.6634
03/23/2020,12.6672
03/20/2020,12.6629
03/19/2020,12.6546
03/18/2020,12.7745
03/17/2020,12.888
03/16/2020,12.9565
03/13/2020,12.9554
03/12/2020,13.089
03/11/2020,13.2138
03/11/2020,13.1718
03/06/2020,13.1934
03/05/2020,13.1756
03/04/2020,13.1733
03/03/2020,13.1177
03/02/2020,13.1258
02/28/2020,13.1139
02/27/2020,13.1273
02/26/2020,13.1355
02/25/2020,13.104
02/24/2020,13.1018
02/20/2020,13.078
02/18/2020,13.0832
02/17/2020,13.0886
02/14/2020,13.0632
02/13/2020,13.0402
02/12/2020,13.0102
02/11/2020,13.0193
02/10/2020,13.0201
02/07/2020,13
02/06/2020,12.9478
02/05/2020,12.8916
02/04/2020,12.8851
02/03/2020,12.8707
01/31/2020,12.8302
01/30/2020,12.8331
01/29/2020,12.8299
01/28/2020,12.8306
01/27/2020,12.8292
01/24/2020,12.8098
01/23/2020,12.8046
01/22/2020,12.7905
01/21/2020,12.7767
01/20/2020,12.7643
01/17/2020,12.7562
01/16/2020,12.7457
01/15/2020,12.7381
01/14/2020,12.7274
01/13/2020,12.747
01/10/2020,14.0574
01/08/2020,12.7338
01/07/2020,12.736
01/06/2020,12.7172
01/03/2020,12.7373
01/02/2020,12.7288
01/01/2020,12.7205
12/31/2019,12.8823
12/30/2019,12.8735
12/27/2019,12.8444
12/26/2019,12.8609
12/24/2019,12.832
12/23/2019,12.841
12/20/2019,12.8025
12/19/2019,12.7556
12/18/2019,12.7615
12/17/2019,12.7382
12/16/2019,12.7244
12/13/2019,12.7127
12/13/2019,12.7149
12/11/2019,12.7127
12/10/2019,12.7644
12/10/2019,12.7356
12/06/2019,12.7653
12/05/2019,12.7704
12/04/2019,12.8661
12/03/2019,12.8446
12/03/2019,12.8537
11/29/2019,12.8554
11/28/2019,12.8388
11/27/2019,12.7959
11/26/2019,12.8201
11/25/2019,12.8047
11/21/2019,12.7702
11/21/2019,12.753
11/20/2019,12.7891
11/19/2019,12.774
11/18/2019,12.7696
11/15/2019,12.7566
11/14/2019,12.734
11/13/2019,12.7076
11/11/2019,12.6813
11/08/2019,12.6767
11/07/2019,12.7094
11/06/2019,12.7189
11/05/2019,12.7012
11/04/2019,12.7327
11/01/2019,12.726
10/31/2019,12.683
10/30/2019,12.6922
10/29/2019,12.6602
10/25/2019,12.6561
10/24/2019,12.623
10/24/2019,12.6352
10/22/2019,12.6016
10/18/2019,12.579
10/17/2019,12.5711
10/16/2019,12.5767
10/15/2019,12.5896
10/14/2019,12.5757
10/11/2019,12.5526
10/10/2019,12.5575
10/09/2019,12.5562
10/07/2019,12.5512
10/07/2019,12.54
10/03/2019,12.5786
10/01/2019,12.5531
09/30/2019,12.5312
09/27/2019,12.5049
09/26/2019,12.4798
09/25/2019,12.4631
09/24/2019,12.4757
09/23/2019,12.4722
09/20/2019,12.4756
09/19/2019,12.5627
09/18/2019,12.5563
09/17/2019,12.5243
09/16/2019,12.5305
09/13/2019,12.5515
09/12/2019,12.5303
09/11/2019,12.5332
09/09/2019,12.5623
09/06/2019,12.5312
09/05/2019,12.5557
09/04/2019,12.5841
09/03/2019,12.5426
08/30/2019,12.5168
08/29/2019,12.5162
08/28/2019,12.5319
08/27/2019,12.5549
08/26/2019,12.5567
08/23/2019,12.5264
08/22/2019,12.5104
08/21/2019,12.4822
08/20/2019,12.4773
08/19/2019,12.4587
08/16/2019,12.4534
08/14/2019,12.4198
08/13/2019,12.4683
08/12/2019,12.475
08/08/2019,12.5029
08/07/2019,12.485
08/06/2019,12.471
08/05/2019,12.455
08/02/2019,12.4735
08/01/2019,12.438
07/31/2019,12.4335
07/30/2019,12.4173
07/29/2019,12.3617
07/29/2019,12.4148
07/26/2019,12.3513
07/24/2019,12.4091
07/23/2019,12.3996
07/22/2019,12.4257
07/19/2019,12.4372
07/17/2019,12.4399
07/16/2019,12.4575
07/15/2019,12.4099
07/12/2019,12.3875
07/11/2019,12.3585
07/10/2019,12.3245
07/09/2019,12.3005
07/08/2019,12.3031
07/05/2019,12.2517
07/04/2019,12.1995
07/02/2019,12.1482
07/01/2019,12.1295
06/28/2019,12.1266
06/27/2019,12.1317
06/26/2019,12.1074
06/25/2019,12.146
06/24/2019,12.1506
06/21/2019,12.159
06/20/2019,12.1861
06/19/2019,12.157
06/18/2019,12.1377
06/17/2019,12.1093
06/14/2019,12.1079
06/13/2019,12.0667
06/12/2019,12.069
06/11/2019,12.0423
06/10/2019,12.0357
06/07/2019,12.0332
06/06/2019,12.0835
06/04/2019,12.0437
06/03/2019,12.0545
05/31/2019,12.0149
05/30/2019,11.9882
05/29/2019,12.0002
05/28/2019,11.9937
05/27/2019,11.9905
05/24/2019,11.9229
05/23/2019,11.8975
05/22/2019,11.8527
05/21/2019,11.8495
05/20/2019,11.8563
05/17/2019,11.8059
05/16/2019,11.7973
05/15/2019,11.7698
05/14/2019,11.791
05/13/2019,11.7717
05/10/2019,11.7578
05/09/2019,11.759
05/08/2019,11.754
05/07/2019,11.7454
05/06/2019,11.724
05/06/2019,11.7276
05/02/2019,11.7281
04/30/2019,11.7308
04/26/2019,11.7181
04/25/2019,11.6929
04/24/2019,11.7046
04/23/2019,11.6895
04/22/2019,11.6923
04/18/2019,11.7226
04/16/2019,11.7184
04/15/2019,11.71
04/12/2019,11.71
04/11/2019,11.721
04/10/2019,11.7352
04/09/2019,11.7284
04/08/2019,11.7215
04/05/2019,11.7445
04/04/2019,11.7407
04/03/2019,11.7805
04/02/2019,11.8078
03/31/2019,11.7981
03/30/2019,11.7957
03/29/2019,11.7606
03/28/2019,11.7444
03/27/2019,11.7342
03/26/2019,11.7279
03/25/2019,11.7292
03/22/2019,11.6859
03/20/2019,11.676
03/19/2019,11.6553
03/18/2019,11.6485
03/15/2019,11.6426
03/14/2019,11.6408
03/13/2019,11.6236
03/12/2019,11.6083
03/11/2019,11.5797
03/08/2019,11.5384
03/07/2019,11.5045
03/06/2019,11.5143
03/05/2019,11.4818
03/01/2019,11.4721
02/28/2019,11.475
02/27/2019,11.4638
02/26/2019,11.4932
02/25/2019,11.4827
02/22/2019,11.1643
02/21/2019,11.4802
02/20/2019,11.4694
02/18/2019,11.4722
02/15/2019,11.4614
02/14/2019,11.4842
02/13/2019,11.4792
02/12/2019,11.4433
02/11/2019,11.4629
02/08/2019,11.4572
02/07/2019,11.4457
02/06/2019,11.4029
02/05/2019,11.4186
02/04/2019,11.4051
02/01/2019,11.4293
01/31/2019,11.4555
01/30/2019,11.4503
01/29/2019,11.4217
01/28/2019,11.4489
01/25/2019,11.4346
01/24/2019,11.4065
01/23/2019,11.4015
01/22/2019,11.4122
01/21/2019,11.3913
01/18/2019,11.4128
01/17/2019,11.3954
01/16/2019,11.4147
01/15/2019,11.438
01/14/2019,11.4122
01/14/2019,11.4476
01/10/2019,11.409
01/09/2019,11.4009
01/08/2019,11.3936
01/07/2019,11.381
01/04/2019,11.364
01/04/2019,11.3782
01/02/2019,11.3718
01/01/2019,11.3643
12/31/2018,11.3694
12/28/2018,11.3691
12/27/2018,11.3658
12/26/2018,11.3541
12/24/2018,11.3361
12/21/2018,11.3322
12/20/2018,11.3261
12/19/2018,11.3098
12/18/2018,11.2517
12/17/2018,11.2411
12/14/2018,11.237
12/13/2018,11.2402
12/12/2018,11.2398
12/11/2018,11.2111
12/10/2018,11.2183
12/07/2018,11.2428
12/06/2018,11.2347
12/05/2018,11.2282
12/04/2018,11.2087
12/03/2018,11.1988
11/30/2018,11.1857
11/29/2018,11.1752
11/28/2018,11.1444
11/27/2018,11.1443
11/26/2018,11.1346
11/22/2018,11.1261
11/20/2018,11.1084
11/19/2018,11.1162
11/16/2018,11.0914
11/15/2018,11.0934
11/14/2018,11.0818
11/13/2018,11.0794
11/12/2018,11.0651
11/09/2018,11.0595
11/06/2018,11.042
11/05/2018,11.0407
11/02/2018,11.0446
11/01/2018,11.0284
10/31/2018,11.0086
10/30/2018,11.0214
10/29/2018,11.0217
10/26/2018,11.0013
10/25/2018,11.0043
10/24/2018,11.0038
10/23/2018,10.9959
10/22/2018,10.999
10/19/2018,10.9876
10/17/2018,10.9771
10/16/2018,10.9808
10/15/2018,10.9636
10/12/2018,10.9462
10/11/2018,10.9437
10/10/2018,10.9403
10/09/2018,10.9235
10/08/2018,10.9274
10/05/2018,10.918
10/04/2018,10.8726
10/03/2018,10.9135
10/01/2018,10.9316
09/28/2018,10.8964
09/27/2018,10.8853
09/25/2018,10.8595
09/24/2018,10.8684
09/21/2018,10.9105
09/19/2018,10.9083
09/18/2018,10.9047
09/17/2018,10.8784
09/14/2018,10.8736
09/12/2018,10.8945
09/11/2018,10.8907
09/10/2018,10.892
09/07/2018,10.9292
09/06/2018,10.9163
09/05/2018,10.9206
09/04/2018,10.9467
09/03/2018,10.9745
08/31/2018,10.9809
08/29/2018,10.9965
08/28/2018,10.9811
08/27/2018,10.9916
08/24/2018,10.9861
08/23/2018,10.9718
08/21/2018,10.9733
08/20/2018,10.9749
08/16/2018,10.9578
08/14/2018,10.9539
08/13/2018,10.9666
08/10/2018,10.9802
08/09/2018,10.9707
08/08/2018,10.9563
08/07/2018,10.9598
08/06/2018,10.9608
08/03/2018,10.9401
08/02/2018,10.9578
08/01/2018,10.9539
07/31/2018,10.9365
07/30/2018,10.923
07/27/2018,10.922
07/26/2018,10.904
07/25/2018,10.9054
07/24/2018,10.9005
07/23/2018,10.896
07/20/2018,10.8778
07/19/2018,10.8899
07/18/2018,10.8859
07/17/2018,10.8758
07/16/2018,10.8622
07/13/2018,10.8644
07/12/2018,10.8663
07/11/2018,10.8484
07/10/2018,10.8419
07/09/2018,10.8371
07/06/2018,10.8345
07/05/2018,10.8326
07/04/2018,10.8213
07/04/2018,10.8217
07/02/2018,10.8056
06/29/2018,10.8008
06/28/2018,10.8065
06/27/2018,10.8179
06/26/2018,10.8159
06/25/2018,10.8121
06/22/2018,10.8147
06/21/2018,10.795
06/20/2018,10.7733
06/19/2018,10.7536
06/18/2018,10.7443
06/15/2018,10.7322
06/14/2018,10.7141
06/13/2018,10.7017
06/12/2018,10.7094
06/11/2018,10.6884
06/08/2018,10.6925
06/07/2018,10.6852
06/06/2018,10.7331
06/05/2018,10.7585
06/04/2018,10.7544
06/01/2018,10.7685
05/31/2018,10.773
05/30/2018,10.8027
05/29/2018,10.7825
05/28/2018,10.775
05/25/2018,10.7599
05/24/2018,10.7294
05/23/2018,10.7464
05/22/2018,10.7631
05/21/2018,10.7439
05/18/2018,10.7451
05/17/2018,10.723
05/16/2018,10.7576
05/15/2018,10.747
05/14/2018,10.8048
05/11/2018,10.8069
05/10/2018,10.8258
05/09/2018,10.8195
05/08/2018,10.8856
05/07/2018,10.8518
05/04/2018,10.8481
05/03/2018,10.8108
05/02/2018,10.8025
04/27/2018,10.8257
04/26/2018,10.7887
04/25/2018,10.8119
04/24/2018,10.8055
04/23/2018,10.7955
04/20/2018,10.7998
04/19/2018,10.8438
04/18/2018,10.9035
04/17/2018,10.9062
04/16/2018,10.9024
04/13/2018,10.8941
04/12/2018,10.9352
04/12/2018,10.9486
04/10/2018,10.9461
04/09/2018,10.9951
04/06/2018,10.9959
04/05/2018,10.9856
04/04/2018,10.9616
04/03/2018,10.9485
03/31/2018,10.9175
03/28/2018,10.9483
03/27/2018,10.8898
03/26/2018,10.8428
03/23/2018,10.7898
03/22/2018,10.7567
03/21/2018,10.7681
03/20/2018,10.7622
03/19/2018,10.7541
03/16/2018,10.743
03/15/2018,10.7157
03/14/2018,10.7233
03/13/2018,10.7228
03/12/2018,10.708
03/09/2018,10.6932
03/08/2018,10.7111
03/07/2018,10.6935
03/06/2018,10.6703
03/05/2018,10.7073
03/01/2018,10.6968
02/28/2018,10.6858
02/27/2018,10.7145
02/26/2018,10.7018
02/23/2018,10.721
02/22/2018,10.6951
02/21/2018,10.7554
02/20/2018,10.7426
02/16/2018,10.7732
02/15/2018,10.7728
02/14/2018,10.7976
02/12/2018,10.7914
02/09/2018,10.7604
02/08/2018,10.7458
02/07/2018,10.7402
02/06/2018,10.7344
02/05/2018,10.735
02/02/2018,10.7134
02/01/2018,10.7423
01/31/2018,10.7616
01/30/2018,10.7551
01/25/2018,10.7761
01/24/2018,10.8
01/23/2018,10.779
01/22/2018,10.7919
01/19/2018,10.722
01/18/2018,10.7709
01/17/2018,10.7926
01/16/2018,10.7359
01/15/2018,10.8088
01/12/2018,10.7757
01/11/2018,10.7797
01/10/2018,10.7648
01/09/2018,10.7835
01/09/2018,10.7835
01/09/2018,10.8172
01/08/2018,10.7999
01/05/2018,10.7855
01/04/2018,10.7689
01/03/2018,10.7387
01/02/2018,10.7252
01/01/2018,10.7247
12/30/2017,10.7086
12/29/2017,10.7115
12/28/2017,10.7209
12/27/2017,10.7382
12/26/2017,10.7412
12/22/2017,10.743
12/21/2017,10.7175
12/20/2017,10.7832
12/19/2017,10.7814
12/18/2017,10.7683
12/15/2017,10.7555
12/14/2017,10.7514
12/14/2017,10.7514
12/13/2017,10.7434
12/12/2017,10.7859
12/11/2017,10.785
12/08/2017,10.791
12/07/2017,10.7353
12/06/2017,10.7903
12/05/2017,10.7533
12/04/2017,10.712
11/29/2017,10.7551
11/28/2017,10.7269
11/27/2017,10.7859
11/24/2017,10.7391
11/23/2017,10.7381
11/22/2017,10.7125
11/21/2017,10.7054
11/20/2017,10.7593
11/17/2017,10.6941
11/16/2017,10.6848
11/15/2017,10.7355
11/14/2017,10.729
11/13/2017,10.7548
11/10/2017,10.748
11/09/2017,10.6833
11/08/2017,10.7929
11/07/2017,10.6869
11/06/2017,10.7553
11/03/2017,10.801
11/02/2017,10.7987
11/01/2017,10.7091
10/31/2017,10.6678
10/30/2017,10.7376
10/27/2017,10.7414
10/26/2017,10.6675
10/25/2017,10.7178
10/24/2017,10.7386
10/23/2017,10.8023
10/18/2017,10.7348
10/17/2017,10.6494
10/16/2017,10.7247
10/13/2017,10.7276
10/12/2017,10.7103
10/11/2017,10.638
10/10/2017,10.7173
10/09/2017,10.7937
10/06/2017,10.7926
10/05/2017,10.7887
10/04/2017,10.6951
09/29/2017,10.6007
09/28/2017,10.793
09/27/2017,10.6972
09/26/2017,10.6949
09/25/2017,10.6158
09/22/2017,10.7592
09/21/2017,10.6058
09/20/2017,10.6016
09/19/2017,10.685
09/18/2017,10.6864
09/15/2017,10.6002
09/14/2017,10.5894
09/13/2017,10.6848
09/12/2017,10.5933
09/11/2017,10.8134
09/08/2017,10.6875
09/07/2017,10.573
09/06/2017,10.7972
09/05/2017,10.5185
09/04/2017,10.5186
09/01/2017,10.5177
08/31/2017,10.5077
08/30/2017,10.5032
08/29/2017,10.4966
08/28/2017,10.6384
08/24/2017,10.6303
08/23/2017,10.4841
08/22/2017,10.6334
08/21/2017,10.4809
08/18/2017,10.4756
08/16/2017,10.6375
08/14/2017,10.6404
08/11/2017,10.4564
08/10/2017,10.4322
08/09/2017,10.4539
08/08/2017,10.4199
08/07/2017,10.4419
08/04/2017,10.6382
08/03/2017,10.4099
08/02/2017,10.4048
08/01/2017,10.6237
07/31/2017,10.3855
07/28/2017,10.3866
07/27/2017,10.3825
07/26/2017,10.3178
07/25/2017,10.3792
07/24/2017,10.3762
07/21/2017,10.3575
07/20/2017,10.5996
07/19/2017,10.2826
07/18/2017,10.2826
07/17/2017,10.2974
07/14/2017,10.2897
07/13/2017,10.284
07/12/2017,10.2726
07/11/2017,10.2714
07/10/2017,10.2605
07/07/2017,10.2539
07/06/2017,10.2409
07/05/2017,10.2265
07/04/2017,10.2397
07/03/2017,
06/30/2017,10.243
06/29/2017,10.2272
06/28/2017,10.243
06/27/2017,10.2489
06/25/2017,10.1687
06/23/2017,10.2373
06/22/2017,10.2094
06/20/2017,10.2212
06/19/2017,10.2192
06/16/2017,10.1579
06/15/2017,10.1869
06/14/2017,10.185
06/13/2017,10.1855
06/12/2017,10.1803
06/09/2017,10.1793
06/08/2017,10.168
06/07/2017,10.147
06/06/2017,10.1346
06/05/2017,10.1328
06/02/2017,10.1281
06/01/2017,10.0487
05/31/2017,10.0451
05/30/2017,10.0433
05/29/2017,10.0416
05/26/2017,10.0363
05/25/2017,10.0346
05/24/2017,10.0329
05/23/2017,10.0311
05/22/2017,10.0303
05/18/2017,10.0227
05/17/2017,10.0207
05/16/2017,10.0188
05/15/2017,10.0167
05/12/2017,10.0105
05/11/2017,10
05/09/2017,10
05/05/2017,10
07/15/2016,15.21
07/14/2016,14.52
07/13/2016,13.25
07/12/2016,14.5427
