Date (MM/DD/YYYY),NAV
08/12/2021,17.3146
08/11/2021,17.203
08/10/2021,17.2063
08/09/2021,17.1955
08/06/2021,17.1864
08/05/2021,17.2454
08/04/2021,17.2192
08/03/2021,17.13
08/02/2021,16.861
07/30/2021,16.7297
07/29/2021,16.7224
07/28/2021,16.68
07/27/2021,16.7179
07/26/2021,16.8097
07/23/2021,16.8404
07/22/2021,16.811
07/20/2021,16.6459
07/19/2021,16.7667
07/16/2021,16.9053
07/15/2021,16.9096
07/14/2021,16.8381
07/13/2021,16.8034
07/12/2021,16.6925
07/09/2021,16.687
07/08/2021,16.74
07/07/2021,16.8682
07/06/2021,16.8087
07/05/2021,16.8231
07/02/2021,16.7242
07/01/2021,16.6863
06/30/2021,16.7008
06/29/2021,16.7223
06/28/2021,16.7607
06/25/2021,16.8015
06/24/2021,16.7316
06/23/2021,16.631
06/22/2021,16.7039
06/21/2021,16.6743
06/18/2021,16.6156
06/17/2021,16.6325
06/16/2021,16.6916
06/15/2021,16.7846
06/14/2021,16.7222
06/11/2021,16.6941
06/10/2021,16.6428
06/09/2021,16.5304
06/08/2021,16.6361
06/07/2021,16.63
06/04/2021,16.5238
06/03/2021,16.5378
06/02/2021,16.417
06/01/2021,16.4098
05/31/2021,16.4297
05/28/2021,16.2588
05/27/2021,16.2026
05/25/2021,16.0746
05/24/2021,16.056
05/21/2021,16.0128
05/20/2021,15.7803
05/19/2021,15.89
05/18/2021,15.9506
05/17/2021,15.7769
05/14/2021,15.5791
05/12/2021,15.5892
05/11/2021,15.72
05/10/2021,15.76
05/07/2021,15.6533
05/06/2021,15.5952
05/05/2021,15.5065
05/04/2021,15.3807
05/03/2021,15.4949
04/30/2021,15.4756
04/29/2021,15.7096
04/28/2021,15.7035
04/27/2021,15.5129
04/26/2021,15.3609
04/23/2021,15.2343
04/22/2021,15.3048
04/20/2021,15.2142
04/19/2021,15.2728
04/16/2021,15.5277
04/15/2021,15.4913
04/12/2021,15.2425
04/09/2021,15.7272
04/08/2021,15.7557
04/06/2021,15.5808
04/05/2021,15.5459
03/31/2021,15.6014
03/30/2021,15.7303
03/26/2021,15.4149
03/25/2021,15.239
03/24/2021,15.4715
03/23/2021,15.7111
03/22/2021,15.6348
03/19/2021,15.6219
03/18/2021,15.4293
