Date (MM/DD/YYYY),NAV
07/25/2018,10.8289
07/24/2018,10.8269
07/23/2018,10.8248
07/20/2018,10.8185
07/19/2018,10.8164
07/18/2018,10.8142
07/17/2018,10.8121
07/16/2018,10.8099
07/13/2018,10.8036
07/12/2018,10.8015
07/11/2018,10.7994
07/10/2018,10.7973
07/09/2018,10.7952
07/06/2018,10.7886
07/05/2018,10.7862
07/04/2018,10.7814
07/04/2018,10.7837
07/02/2018,10.779
06/29/2018,10.772
06/28/2018,10.7696
06/27/2018,10.7675
06/26/2018,10.7652
06/25/2018,10.763
06/22/2018,10.7566
06/21/2018,10.7544
06/20/2018,10.7521
06/19/2018,10.7497
06/18/2018,10.7473
06/15/2018,10.7409
06/14/2018,10.7387
06/13/2018,10.7365
06/12/2018,10.7342
06/11/2018,10.732
06/08/2018,10.7254
06/07/2018,10.7232
06/06/2018,10.7206
06/05/2018,10.7185
06/04/2018,10.7164
06/01/2018,10.7104
05/31/2018,10.7081
05/30/2018,10.7057
05/29/2018,10.7032
05/28/2018,10.7011
05/25/2018,10.695
05/24/2018,10.6929
05/23/2018,10.691
05/22/2018,10.6889
05/21/2018,10.6869
05/18/2018,10.6813
05/17/2018,10.6793
05/16/2018,10.6774
05/15/2018,10.6754
05/14/2018,10.6735
05/11/2018,10.6678
05/10/2018,10.6659
05/09/2018,10.6641
05/08/2018,10.6621
05/07/2018,10.6603
05/04/2018,10.6547
05/03/2018,10.6528
05/02/2018,10.6508
04/27/2018,10.641
04/26/2018,10.639
04/25/2018,10.6371
04/24/2018,10.6352
04/23/2018,10.6332
04/20/2018,10.6276
04/19/2018,10.6256
04/18/2018,10.6237
04/17/2018,10.6216
04/16/2018,10.6197
04/13/2018,10.6135
04/12/2018,10.6097
04/12/2018,10.6116
04/10/2018,10.6077
04/09/2018,10.6057
04/06/2018,10.5996
04/05/2018,10.5976
04/04/2018,10.5955
04/03/2018,10.5933
03/31/2018,10.5862
03/28/2018,10.5717
03/27/2018,10.5694
03/26/2018,10.5676
03/23/2018,10.5623
03/22/2018,10.5602
03/21/2018,10.5581
03/20/2018,10.556
03/19/2018,10.5539
03/16/2018,10.5463
03/15/2018,10.5436
03/14/2018,10.5415
03/13/2018,10.5394
03/12/2018,10.5372
03/09/2018,10.5314
03/08/2018,10.5294
03/07/2018,10.5273
03/06/2018,10.5253
03/05/2018,10.5233
03/01/2018,10.5156
02/28/2018,10.5137
02/27/2018,10.5118
02/26/2018,10.5099
02/23/2018,10.5043
02/22/2018,10.5024
02/21/2018,10.5005
02/20/2018,10.4987
02/16/2018,10.4912
02/15/2018,10.4893
02/14/2018,10.4873
02/12/2018,10.4836
02/09/2018,10.4779
02/08/2018,10.4761
02/07/2018,10.4741
02/06/2018,10.4722
02/05/2018,10.4704
02/02/2018,10.4649
02/01/2018,10.463
01/31/2018,10.4611
01/30/2018,10.4593
01/25/2018,10.45
01/24/2018,10.4482
01/23/2018,10.4463
01/22/2018,10.4444
01/19/2018,10.4389
01/18/2018,10.437
01/17/2018,10.4352
01/16/2018,10.4333
01/15/2018,10.4315
01/12/2018,10.426
01/11/2018,10.4242
01/10/2018,10.4224
01/09/2018,10.4206
01/09/2018,10.4206
01/09/2018,10.4575
01/08/2018,10.4187
01/05/2018,10.4132
01/04/2018,10.4114
01/03/2018,10.4096
01/02/2018,10.4078
01/01/2018,10.4059
12/30/2017,10.3483
12/29/2017,10.3998
12/28/2017,10.3979
12/27/2017,10.396
12/26/2017,10.3942
12/22/2017,10.387
12/21/2017,10.3852
12/20/2017,10.3836
12/19/2017,10.3818
12/18/2017,10.38
12/15/2017,10.3746
12/14/2017,10.3729
12/14/2017,10.3729
12/13/2017,10.3711
12/12/2017,10.3695
12/11/2017,10.3677
12/08/2017,10.3623
12/07/2017,10.3606
12/06/2017,10.3589
12/05/2017,10.3571
12/04/2017,10.3553
11/29/2017,10.3465
11/28/2017,10.3448
11/27/2017,10.343
11/24/2017,10.3377
11/23/2017,10.336
11/22/2017,10.3343
11/21/2017,10.3325
11/20/2017,10.3307
11/17/2017,10.3255
11/16/2017,10.3238
11/15/2017,10.322
11/14/2017,10.3201
11/13/2017,10.3184
11/10/2017,10.313
11/09/2017,10.3113
11/08/2017,10.3095
11/07/2017,10.3076
11/06/2017,10.3059
11/03/2017,10.3007
11/02/2017,10.2988
11/01/2017,10.2972
10/31/2017,10.2956
10/30/2017,10.2938
10/27/2017,10.2885
10/26/2017,10.2869
10/25/2017,10.2851
10/24/2017,10.2834
10/23/2017,10.2816
10/18/2017,10.2729
10/17/2017,10.2711
10/16/2017,10.2693
10/13/2017,10.264
10/12/2017,10.2622
10/11/2017,10.2605
10/10/2017,10.2589
10/09/2017,10.2571
10/06/2017,10.2519
10/05/2017,10.2502
10/04/2017,10.2483
09/29/2017,10.2392
09/28/2017,10.2375
09/27/2017,10.2356
09/26/2017,10.2339
09/25/2017,10.232
09/22/2017,10.2268
09/21/2017,10.2251
09/20/2017,10.2233
09/19/2017,10.2216
09/18/2017,10.2196
09/15/2017,10.2143
09/14/2017,10.2125
09/13/2017,10.2108
09/12/2017,10.209
09/11/2017,10.2072
09/08/2017,10.2021
09/07/2017,10.2002
09/06/2017,10.1985
09/05/2017,10.1967
09/04/2017,10.195
09/01/2017,10.1898
08/31/2017,10.1881
08/30/2017,10.1862
08/29/2017,10.1845
08/28/2017,10.1828
08/24/2017,10.1759
08/23/2017,10.1742
08/22/2017,10.1722
08/21/2017,10.1705
08/18/2017,10.1652
08/16/2017,10.1615
08/14/2017,10.158
08/11/2017,10.1528
08/10/2017,10.1511
08/09/2017,10.1493
08/08/2017,10.1473
08/07/2017,10.1454
08/04/2017,10.1402
08/03/2017,10.1384
08/02/2017,10.1367
08/01/2017,10.1346
07/31/2017,10.1328
07/28/2017,10.1275
07/27/2017,10.1257
07/26/2017,10.124
07/25/2017,10.1223
07/24/2017,10.1206
07/21/2017,10.1154
07/20/2017,10.1137
07/19/2017,10.1101
07/18/2017,10.1101
07/17/2017,10.1089
07/14/2017,10.1031
07/13/2017,10.1013
07/12/2017,10.0996
07/11/2017,10.0978
07/10/2017,10.096
07/07/2017,10.0904
07/06/2017,10.0886
07/05/2017,10.0868
07/04/2017,10.0852
07/03/2017,
06/30/2017,10.0774
06/29/2017,10.0753
06/28/2017,10.0732
06/27/2017,10.0715
06/25/2017,10.0608
06/23/2017,10.0642
06/22/2017,10.0625
06/20/2017,10.0591
06/19/2017,10.0575
06/16/2017,10.0525
06/15/2017,10.0508
06/14/2017,10.0486
06/13/2017,10.0469
06/12/2017,10.0452
06/09/2017,10.0399
06/08/2017,10.0382
06/07/2017,10.0364
06/06/2017,10.0347
06/05/2017,10.033
06/02/2017,10.0278
06/01/2017,10.0269
05/31/2017,10.0253
05/30/2017,10.0239
05/29/2017,10.0225
05/26/2017,10.0181
05/25/2017,10.0167
05/24/2017,10.0152
05/23/2017,10.0137
05/22/2017,10.0121
05/18/2017,10.0055
05/17/2017,10.0036
05/16/2017,10.0018
05/15/2017,10
05/12/2017,10
05/11/2017,10
05/09/2017,10
05/05/2017,10
07/15/2016,
07/14/2016,
07/13/2016,
07/12/2016,
