Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
01/09/2019,13.5779,15.2235
05/23/2018,12.6711,14.1377
01/03/2018,12.7949,13.5317
01/04/2017,12.1449,12.8098
