Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
01/09/2019,17.7669,20.3448
05/23/2018,16.1132,18.6254
01/03/2018,16.1054,17.7262
01/04/2017,15.7115,16.1036
05/15/2015,12.6273,16.0745
03/31/2015,12.7618,16.3945
02/26/2015,12.7476,13.0146
01/13/2015,12.4390,13.2219
01/06/2015,12.3052,13.2381
