Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
01/09/2019,17.6475,19.707
05/23/2018,16.4346,18.4055
01/03/2018,16.6021,17.5843
01/04/2017,15.7890,16.6224
05/15/2015,13.0525,16.5012
03/31/2015,13.1351,16.6773
02/26/2015,13.1467,13.2803
01/13/2015,12.8126,13.5308
01/06/2015,12.6787,13.5731
08/22/2014,11.7894,11.7834
08/13/2014,11.6771,16.6771
