Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
01/09/2019,16.6720,18.5175
05/23/2018,15.7221,17.3249
01/03/2018,15.8287,16.6388
01/04/2017,15.1060,15.8315
05/15/2015,12.4234,15.7101
03/31/2015,12.3917,16.0308
02/26/2015,12.3062,13.2045
01/13/2015,12.0276,13.2851
01/06/2015,11.9662,13.2671
