Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
08/28/2020,13.2455,13.2445
01/09/2019,11.6181,12.7752
05/23/2018,11.0468,12.0235
01/03/2018,10.7601,11.7175
01/04/2017,10.0970,10.762
