Date (DD-MM-YYYY),NAV
12-08-2021,21.6784
11-08-2021,21.6532
10-08-2021,21.6618
09-08-2021,21.6729
06-08-2021,21.6453
05-08-2021,21.7207
04-08-2021,21.7169
03-08-2021,21.7051
02-08-2021,21.6976
30-07-2021,21.6668
29-07-2021,21.6690
28-07-2021,21.6812
27-07-2021,21.6899
26-07-2021,21.6935
23-07-2021,21.6671
22-07-2021,21.6639
20-07-2021,21.6883
19-07-2021,21.6494
16-07-2021,21.6206
15-07-2021,21.6433
14-07-2021,21.6314
13-07-2021,21.6383
12-07-2021,21.6197
09-07-2021,21.6402
08-07-2021,21.6615
07-07-2021,21.5837
06-07-2021,21.5639
05-07-2021,21.6530
02-07-2021,21.6385
01-07-2021,21.6688
30-06-2021,21.6578
29-06-2021,21.6677
28-06-2021,21.6454
25-06-2021,21.6856
24-06-2021,21.7298
23-06-2021,21.7256
22-06-2021,21.7291
21-06-2021,21.7498
18-06-2021,21.7374
17-06-2021,21.7332
16-06-2021,21.7418
15-06-2021,21.7709
14-06-2021,21.8308
11-06-2021,21.8356
10-06-2021,21.8120
09-06-2021,21.7944
08-06-2021,21.7865
07-06-2021,21.7485
04-06-2021,21.7137
03-06-2021,21.7282
02-06-2021,21.7243
01-06-2021,21.7042
31-05-2021,21.7200
28-05-2021,21.7689
27-05-2021,21.7961
25-05-2021,21.8132
24-05-2021,21.7995
21-05-2021,21.7893
20-05-2021,21.7555
19-05-2021,21.7387
18-05-2021,21.7328
17-05-2021,21.7426
14-05-2021,21.7142
12-05-2021,21.7254
11-05-2021,21.7106
10-05-2021,21.7080
07-05-2021,21.7047
06-05-2021,21.7088
05-05-2021,21.6755
04-05-2021,21.6504
03-05-2021,21.6501
30-04-2021,21.6446
29-04-2021,21.6314
28-04-2021,21.6099
27-04-2021,21.6168
26-04-2021,21.6022
23-04-2021,21.5409
22-04-2021,21.5611
20-04-2021,21.5076
19-04-2021,21.5205
16-04-2021,21.5050
15-04-2021,21.5016
12-04-2021,21.5656
09-04-2021,21.5856
08-04-2021,21.6123
07-04-2021,21.5779
06-04-2021,21.5137
05-04-2021,21.4850
31-03-2021,21.4326
30-03-2021,21.4355
26-03-2021,21.4316
25-03-2021,21.4001
24-03-2021,21.4129
23-03-2021,21.3734
22-03-2021,21.3042
19-03-2021,21.2329
18-03-2021,21.1320
17-03-2021,21.1357
16-03-2021,21.1378
15-03-2021,21.1088
12-03-2021,21.1183
10-03-2021,21.1365
09-03-2021,21.1453
08-03-2021,21.1701
05-03-2021,21.1776
04-03-2021,21.2162
03-03-2021,21.2023
02-03-2021,21.2141
01-03-2021,21.1786
26-02-2021,21.1111
25-02-2021,21.2136
24-02-2021,21.2323
23-02-2021,21.2083
22-02-2021,21.2092
18-02-2021,21.2871
17-02-2021,21.3399
16-02-2021,21.3806
15-02-2021,21.3866
12-02-2021,21.4226
11-02-2021,21.4260
10-02-2021,21.3821
09-02-2021,21.3533
08-02-2021,21.4124
05-02-2021,21.3776
04-02-2021,21.5001
03-02-2021,21.4510
02-02-2021,21.3911
01-02-2021,21.4998
29-01-2021,21.7569
28-01-2021,21.7783
27-01-2021,21.7681
25-01-2021,21.7649
22-01-2021,21.7497
21-01-2021,21.7398
20-01-2021,21.7441
19-01-2021,21.7399
18-01-2021,21.7314
15-01-2021,21.7072
14-01-2021,21.7577
13-01-2021,21.7498
12-01-2021,21.7637
11-01-2021,21.7788
08-01-2021,21.8210
07-01-2021,21.8055
06-01-2021,21.8189
05-01-2021,21.8392
04-01-2021,21.8105
01-01-2021,21.7589
31-12-2020,21.7600
30-12-2020,21.7509
29-12-2020,21.7257
28-12-2020,21.7178
24-12-2020,21.6748
23-12-2020,21.6701
22-12-2020,21.6698
21-12-2020,21.6621
18-12-2020,21.6563
17-12-2020,21.6670
16-12-2020,21.6714
15-12-2020,21.6734
14-12-2020,21.6663
11-12-2020,21.6396
10-12-2020,21.6633
09-12-2020,21.6545
08-12-2020,21.6406
07-12-2020,21.6560
04-12-2020,21.6596
03-12-2020,21.6085
02-12-2020,21.6057
01-12-2020,21.6038
27-11-2020,21.5979
26-11-2020,21.6194
25-11-2020,21.5921
24-11-2020,21.5652
23-11-2020,21.5504
20-11-2020,21.5392
19-11-2020,21.5364
18-11-2020,21.5132
17-11-2020,21.5001
13-11-2020,21.4699
12-11-2020,21.4556
11-11-2020,21.4486
10-11-2020,21.4280
09-11-2020,21.4658
06-11-2020,21.4589
05-11-2020,21.4384
04-11-2020,21.4017
03-11-2020,21.3912
02-11-2020,21.4168
29-10-2020,21.4214
28-10-2020,21.4460
27-10-2020,21.4534
26-10-2020,21.4551
23-10-2020,21.3516
22-10-2020,21.2927
21-10-2020,21.2794
20-10-2020,21.2611
19-10-2020,21.2494
16-10-2020,21.2428
15-10-2020,21.2686
14-10-2020,21.2581
13-10-2020,21.2588
12-10-2020,21.2586
09-10-2020,21.1983
08-10-2020,21.0414
07-10-2020,21.0213
06-10-2020,21.0111
05-10-2020,21.0470
01-10-2020,21.0170
30-09-2020,20.9988
29-09-2020,20.9576
28-09-2020,20.9785
25-09-2020,20.9973
24-09-2020,21.0315
23-09-2020,21.0242
22-09-2020,21.0300
21-09-2020,21.0400
18-09-2020,21.0254
17-09-2020,21.0250
16-09-2020,21.0582
15-09-2020,21.0448
14-09-2020,21.0457
11-09-2020,21.0252
10-09-2020,21.0333
09-09-2020,21.0650
08-09-2020,21.0280
07-09-2020,21.1358
04-09-2020,21.1760
03-09-2020,21.2209
02-09-2020,21.2020
01-09-2020,21.1760
31-08-2020,20.8457
28-08-2020,20.8010
27-08-2020,20.8253
26-08-2020,20.8205
25-08-2020,20.8357
24-08-2020,20.7939
21-08-2020,20.9101
20-08-2020,21.1067
19-08-2020,21.1111
18-08-2020,21.1144
17-08-2020,21.1203
