Date (DD-MM-YYYY),NAV
12-08-2021,32.5708
11-08-2021,32.4251
10-08-2021,32.4278
09-08-2021,32.4085
06-08-2021,32.3802
05-08-2021,32.4940
04-08-2021,32.4703
03-08-2021,32.2950
02-08-2021,31.8275
30-07-2021,31.5730
29-07-2021,31.6237
28-07-2021,31.4820
27-07-2021,31.5133
26-07-2021,31.7005
23-07-2021,31.7355
22-07-2021,31.6326
20-07-2021,31.2166
19-07-2021,31.4689
16-07-2021,31.7325
15-07-2021,31.7134
14-07-2021,31.5965
13-07-2021,31.4909
12-07-2021,31.3107
09-07-2021,31.2529
08-07-2021,31.2891
07-07-2021,31.5515
06-07-2021,31.4354
05-07-2021,31.4797
02-07-2021,31.2330
01-07-2021,31.1399
30-06-2021,31.1880
29-06-2021,31.2355
28-06-2021,31.3711
25-06-2021,31.4014
24-06-2021,31.2064
23-06-2021,31.0384
22-06-2021,31.1918
21-06-2021,31.1248
18-06-2021,31.0138
17-06-2021,31.0874
16-06-2021,31.2189
15-06-2021,31.4265
14-06-2021,31.3191
11-06-2021,31.2642
10-06-2021,31.1801
09-06-2021,30.8875
08-06-2021,31.1478
07-06-2021,31.1610
04-06-2021,30.9763
03-06-2021,31.0124
02-06-2021,30.7851
01-06-2021,30.7298
31-05-2021,30.7848
28-05-2021,30.4658
27-05-2021,30.3398
25-05-2021,30.0572
24-05-2021,30.0280
21-05-2021,29.9738
20-05-2021,29.5197
19-05-2021,29.7147
18-05-2021,29.7919
17-05-2021,29.4450
14-05-2021,29.0262
12-05-2021,29.1193
11-05-2021,29.4316
10-05-2021,29.5243
07-05-2021,29.2929
06-05-2021,29.1579
05-05-2021,28.9709
04-05-2021,28.6805
03-05-2021,28.8801
30-04-2021,28.8624
29-04-2021,29.2366
28-04-2021,29.1743
27-04-2021,28.7850
26-04-2021,28.4931
23-04-2021,28.1711
22-04-2021,28.2766
20-04-2021,28.1174
19-04-2021,28.1319
16-04-2021,28.6151
15-04-2021,28.5552
12-04-2021,28.0994
09-04-2021,29.1393
08-04-2021,29.2251
07-04-2021,29.1188
06-04-2021,28.8111
05-04-2021,28.7543
31-03-2021,28.8305
30-03-2021,28.9710
26-03-2021,28.4498
25-03-2021,28.1394
24-03-2021,28.5813
23-03-2021,29.1181
22-03-2021,28.9437
19-03-2021,28.9283
18-03-2021,28.5472
17-03-2021,28.9186
16-03-2021,29.3515
15-03-2021,29.3624
12-03-2021,29.5409
10-03-2021,29.8495
09-03-2021,29.6896
08-03-2021,29.4999
05-03-2021,29.4361
04-03-2021,29.7284
03-03-2021,29.9468
02-03-2021,29.3282
01-03-2021,28.9733
26-02-2021,28.5806
25-02-2021,29.6275
24-02-2021,29.4021
23-02-2021,28.9441
22-02-2021,28.8504
18-02-2021,29.8085
17-02-2021,29.9175
16-02-2021,30.0301
15-02-2021,30.0569
12-02-2021,29.7258
11-02-2021,29.7737
10-02-2021,29.6181
09-02-2021,29.5947
08-02-2021,29.6147
05-02-2021,29.2231
04-02-2021,29.2154
03-02-2021,28.9406
02-02-2021,28.6703
01-02-2021,27.9955
29-01-2021,26.7755
28-01-2021,27.1772
27-01-2021,27.3699
25-01-2021,27.8357
22-01-2021,28.0679
21-01-2021,28.4503
20-01-2021,28.5961
19-01-2021,28.3693
18-01-2021,27.9137
15-01-2021,28.2979
14-01-2021,28.6390
13-01-2021,28.5571
12-01-2021,28.4928
11-01-2021,28.3757
08-01-2021,28.2185
07-01-2021,27.7939
06-01-2021,27.7506
05-01-2021,27.7896
04-01-2021,27.6812
01-01-2021,27.4162
31-12-2020,27.3080
30-12-2020,27.3513
29-12-2020,27.2528
28-12-2020,27.1702
24-12-2020,26.9330
23-12-2020,26.6647
22-12-2020,26.3676
21-12-2020,26.0602
18-12-2020,26.9609
17-12-2020,26.8691
16-12-2020,26.8503
15-12-2020,26.6965
14-12-2020,26.7331
11-12-2020,26.5895
10-12-2020,26.5128
09-12-2020,26.5799
08-12-2020,26.3507
07-12-2020,26.2851
04-12-2020,26.0727
03-12-2020,25.7911
02-12-2020,25.6774
01-12-2020,25.6421
27-11-2020,25.3681
26-11-2020,25.3996
25-11-2020,25.1776
24-11-2020,25.5524
23-11-2020,25.2964
20-11-2020,25.1005
