"Month (MM)","Day (DD)","2022","2023","2024","2025","Average Across Years"
09,07,0,33.439373,-2.52443,-2.1219985,9.597649
09,08,0,32.496613,-2.52443,-2.1219985,9.283395
09,09,0,32.574028,-2.1779697,-2.5256104,9.29015
09,10,0,33.142616,-2.0991657,-3.0200012,9.34115
09,11,0,31.531464,-1.5703447,-3.1403396,8.94026
09,12,0,34.96438,-3.0244343,-3.4497278,9.496738
09,13,0,34.363613,-2.903483,-3.4497278,9.336801
09,14,0,33.901775,-2.903483,-3.4497278,9.182855
09,15,0,33.432537,-2.8843453,-3.4687536,9.026479
09,16,0,33.626247,-2.403107,-4.083985,9.046386
09,17,0,33.95556,-2.1783135,-4.539652,9.079198
09,18,0,34.20962,-1.9574596,-4.754689,9.165825
09,19,0,33.85322,-1.9699184,-4.4889493,9.131452
09,20,0,37.076584,-3.2974691,-4.4889493,9.763389
09,21,0,38.339016,-3.2974691,-4.4889493,10.184199
09,22,0,38.471027,-3.7844157,-4.0055685,10.227014
09,23,0,39.66205,-4.8588963,-3.7493227,10.351277
09,24,0,39.573822,-5.278634,-3.2616992,10.344497
09,25,0,39.576004,-5.9291534,-2.6398358,10.335671
09,26,0,40.539104,-7.6706753,-1.4299854,10.479482
09,27,0,40.123604,-7.737464,-1.4299854,10.318718
09,28,0,41.527676,-7.737464,-1.4299854,10.786742
09,29,0,41.527676,-7.6452794,-1.5283736,10.784675
09,30,0,39.804493,-6.577585,-1.4539164,10.590997
10,01,0,39.761913,-5.9546885,-2.0767999,10.576808
10,02,0,39.761913,-5.9546885,-2.0767999,10.576808
10,03,0,36.108448,-3.856245,-2.0767999,10.058469
10,04,0,35.91491,-2.8792307,-2.0767999,10.319627
10,05,0,35.37295,-2.8792307,-2.0767999,10.138974
10,06,0,34.58021,-1.8603544,-3.093429,9.875476
10,07,0,32.878365,-0.49087805,-3.2030325,9.72815
10,08,0,34.618954,-2.1449137,-2.8395972,9.878148
10,09,0,36.060772,-1.9109681,-3.395236,10.251522
10,10,0,34.849396,-1.6504062,-3.7153988,9.827864
10,11,0,34.142456,-1.6228652,-3.7153988,9.6013975
10,12,0,34.230103,-1.6228652,-3.7153988,9.630613
10,13,0,34.302227,-1.8055539,-3.5362632,9.65347
10,14,0,34.963963,-2.6970353,-3.1297705,9.712385
10,15,0,34.937992,-1.9370617,-3.8620026,9.7129755
10,16,0,34.355194,-0.6437289,-4.716357,9.665035
10,17,0,32.412914,0.8380472,-5.0132365,9.412575
10,18,0,33.92661,0.4371661,-5.0132365,9.783512
10,19,0,34.24051,0.4371661,-5.0132365,9.888145
10,20,0,34.99135,0.94283193,-5.489066,10.148372
10,21,10.312996,34.030445,1.6665193,-5.489066,10.130223
10,22,10.312996,31.816738,3.3738892,-5.489066,10.003639
10,23,8.9640045,33.0935,3.8545344,-5.675437,10.05915
10,24,8.9640045,32.68877,3.8697546,-5.401591,10.030234
10,25,8.136997,32.160133,5.08278,-5.401591,9.994579
10,26,6.868,33.72946,5.08278,-5.401591,10.069662
10,27,8.063002,32.25063,5.746116,-5.9949985,10.016187
10,28,8.051121,33.057568,4.8509607,-5.7674074,10.04806
10,29,8.051121,34.264267,4.479292,-6.282119,10.1281395
10,30,8.331088,33.91728,3.951343,-5.8061438,10.098392
10,31,8.085634,32.938496,4.327896,-5.2811236,10.017726
11,01,7.293872,33.49521,4.327896,-5.2811236,9.958963
11,02,8.498865,32.26825,4.327896,-5.2811236,9.953471
11,03,9.294996,31.538502,4.668729,-5.5895567,9.978167
11,04,8.9920025,30.653744,4.8088894,-5.0773396,9.844324
11,05,8.9920025,31.603466,4.052532,-5.0773396,9.892665
11,06,9.779818,32.671116,1.8918079,-4.534519,9.952056
11,07,9.356708,31.20973,2.8565507,-4.4677567,9.738808
11,08,9.698106,30.131903,3.3857095,-4.4677567,9.68699
11,09,9.75071,30.374882,3.3857095,-4.4677567,9.760885
11,10,10.821614,30.066008,3.6053982,-4.670326,9.955673
11,11,9.128769,30.036171,4.0158014,-5.0246706,9.539018
11,12,9.128769,28.50981,5.752223,-5.4746013,9.479051
11,13,9.259024,26.255844,7.3751917,-5.35432,9.383935
11,14,9.364784,26.301006,7.3367996,-5.35432,9.412067
11,15,10.170525,24.901087,7.3367996,-5.35432,9.263522
11,16,10.690006,24.302673,7.3367996,-5.35432,9.24379
11,17,11.040244,24.331415,7.9818115,-5.919671,9.35845
11,18,11.2489195,24.004238,7.819322,-5.5292892,9.3857975
11,19,11.2489195,24.389208,7.979528,-5.961393,9.414065
11,20,11.002642,24.665184,8.411241,-6.3358703,9.435799
11,21,12.183358,23.47392,8.530096,-5.828622,9.589689
11,22,11.703253,26.083902,6.280649,-5.828622,9.559795
11,23,11.607993,26.191515,6.280649,-5.828622,9.562883
11,24,10.199823,26.22967,5.687458,-5.3000674,9.204221
11,25,10.032682,28.195894,4.0144296,-5.252695,9.247578
11,26,10.032682,28.099854,5.2232914,-6.2709856,9.271211
11,27,10.032682,28.415548,4.8295736,-6.1502466,9.28189
11,28,10.137728,26.685867,5.8952336,-6.148384,9.142611
11,29,10.813224,26.304285,5.2451124,-6.148384,9.053559
11,30,10.576912,25.674118,5.2451124,-6.148384,8.83694
12,01,11.63978,24.820147,5.1150994,-6.0323024,8.885681
12,02,12.033792,25.534378,4.0600843,-5.619662,9.002148
12,03,12.033792,26.658222,2.7002966,-5.218562,9.043437
12,04,13.977366,24.803797,2.448995,-5.218562,9.002898
12,05,14.363,25.24652,2.3599017,-5.881653,9.021942
12,06,15.162964,24.70395,2.3835065,-5.881653,9.092192
12,07,15.5454645,24.796848,2.3835065,-5.881653,9.211041
12,08,15.613595,24.416653,1.2215997,-4.801283,9.11264
12,09,16.265854,24.292599,1.1936226,-4.6799216,9.268039
12,10,16.265854,24.449562,0.64081633,-4.277224,9.269752
12,11,16.746626,24.139614,0.9511886,-4.7272224,9.277551
12,12,16.101696,24.337456,2.0090935,-5.344235,9.276003
12,13,15.691547,24.654047,1.5329396,-5.344235,9.133575
12,14,16.708174,23.237572,1.5329396,-5.344235,9.033613
12,15,19.455662,21.938364,1.4842303,-5.298803,9.394864
12,16,20.372555,21.938364,0.85779786,-4.71061,9.614528
12,17,20.372555,20.165642,2.0855112,-4.4677567,9.538987
12,18,20.47086,19.340618,2.7653854,-4.521688,9.513794
12,19,19.549772,18.448442,4.256416,-5.1970587,9.264393
12,20,17.921537,18.048449,6.2425103,-5.1970587,9.2538595
12,21,19.772787,17.358925,6.2425103,-5.1970587,9.5442915
12,22,20.679203,16.914373,7.0698833,-5.92964,9.6834545
12,23,22.730646,17.618933,6.5180163,-6.008682,10.214728
12,24,22.730646,17.563393,6.435076,-5.891,10.209529
12,25,22.730646,17.563393,6.435076,-5.891,10.209529
12,26,22.05105,17.122297,5.9535246,-5.619662,9.876802
12,27,22.395119,16.079872,5.9520383,-5.619662,9.701841
12,28,23.125183,15.451624,5.9520383,-5.619662,9.727295
12,29,22.813047,15.320424,5.5634975,-5.2722816,9.606172
12,30,23.355356,14.721373,5.894675,-5.0754347,9.723992
12,31,23.355356,14.828527,5.795859,-5.0754347,9.726077
