"Month (MM)","Day (DD)","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","Average Across Years"
01,01,0,-0.58357054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058357053
01,02,0,-0.6388878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06388878
01,03,0,-0.6576489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06576489
01,04,0,-0.67441773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06744178
01,05,0,-0.6921779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069217786
01,06,0,-0.7079479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079479
01,07,0,-0.7079479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079479
01,08,0,-0.7079479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07079479
01,09,0,-0.7601778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07601778
01,10,0,-0.7778979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07778979
01,11,0,-0.79660654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079660654
01,12,0,-0.8162838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08162838
01,13,0,-0.8339839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08339839
01,14,0,-0.8339839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08339839
01,15,0,-0.8339839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08339839
01,16,0,-0.8850976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08850976
01,17,0,-0.90277314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.090277314
01,18,0,-0.92045176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09204517
01,19,0,-0.937132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0937132
01,20,0,-0.95479834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09547983
01,21,0,-0.95479834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09547983
01,22,0,-0.95479834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09547983
01,23,0,-1.0057783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10057783
01,24,0,-1.0234201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10234201
01,25,0,-1.0400658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10400657
01,26,0,-1.0400658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10400657
01,27,0,-1.0723789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10723789
01,28,0,-1.0723789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10723789
01,29,0,-1.0723789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10723789
01,30,0,-1.1251957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11251958
01,31,0,-1.1427858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11427858
02,01,0,-1.161357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1161357
02,02,0,-1.1799121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11799121
02,03,0,-1.1974826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11974826
02,04,0,-1.1974826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11974826
02,05,0,-1.1974826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11974826
02,06,0,-1.2482224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12482224
02,07,0,-1.2657686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12657687
02,08,0,-1.2803905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12803905
02,09,0,-1.2940323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12940323
02,10,0,-1.3115716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13115716
02,11,0,-1.3115716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13115716
02,12,0,-1.3115716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13115716
02,13,0,-1.3641335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13641335
02,14,0,-1.3816385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13816385
02,15,0,-1.3991467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13991466
02,16,0,-1.4166394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14166394
02,17,0,-1.4331623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14331624
02,18,0,-1.4331623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14331624
02,19,0,-1.4331623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14331624
02,20,0,-1.4875383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14875384
02,21,0,-1.4875383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14875384
02,22,0,-1.5224642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15224642
02,23,0,-1.539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15399131
02,24,0,-1.539913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15399131
