"Month (MM)","Day (DD)","2022","2023","2024","2025","Average Across Years"
03,09,0,10.545213,7.5790334,3.9371467,7.353798
03,10,0,10.4727955,7.6701846,4.3752003,7.50606
03,11,0,10.683979,7.625511,4.261154,7.523548
03,12,0,10.599897,7.869984,3.9080882,7.4593234
03,13,0,10.052668,8.049993,3.7075233,7.2700615
03,14,0,9.799233,8.059555,3.7075233,7.1887703
03,15,0,9.700982,8.143734,3.7075233,7.1840796
03,16,0,9.608369,8.143734,3.5200627,7.0907216
03,17,0,9.524407,8.354431,3.2991545,7.0593305
03,18,0,9.524407,8.51909,3.1726024,7.072033
03,19,0,9.294614,9.060417,2.8763442,7.077125
03,20,0,9.031916,9.258645,2.53321,6.9412575
03,21,0,9.452854,9.00976,2.4791245,6.9805794
03,22,0,9.251456,9.210712,2.4791245,6.980431
03,23,0,9.095124,9.210712,1.7414777,6.682438
03,24,0,8.875121,9.254139,1.5793592,6.56954
03,25,0,8.875121,9.252363,1.6134546,6.5803127
03,26,0,8.902138,9.464489,1.3913829,6.586003
03,27,0,8.975627,9.524735,0.6350304,6.378464
03,28,0,9.42443,9.511295,0.30035195,6.412026
03,29,0,9.249431,9.511295,0.30035195,6.353693
03,30,0,9.249431,9.511295,0.30035195,6.353693
03,31,0,9.421569,9.510339,0.0362251,6.3227105
04,01,0,9.421569,9.510339,0.0362251,6.3227105
04,02,0,9.009715,10.746079,-1.3526368,6.134386
04,03,0,9.032424,10.695799,-1.3226749,6.135182
04,04,0,9.098979,10.69989,-1.3865166,6.137451
04,05,0,8.669481,10.813536,-1.3865166,6.032167
04,06,0,8.230205,10.813536,-0.76194316,6.0939317
04,07,0,8.230205,10.731224,-0.6266308,6.1115994
04,08,0,7.969652,10.989567,0.39327642,6.450832
04,09,0,7.969652,11.071188,0.15815477,6.3996654
04,10,0,8.211903,10.769483,0.60545504,6.5289464
04,11,0,8.222267,10.9402485,0.4505972,6.5377045
04,12,0,7.761687,11.400549,0.4505972,6.537611
04,13,0,7.82569,11.400549,0.2871032,6.5044475
04,14,0,7.82569,11.400549,0.2871032,6.5044475
04,15,0,7.956937,11.265117,0.7169746,6.6463428
04,16,0,7.8419785,11.770139,0.36877257,6.660297
04,17,0,7.850246,11.90072,0.25164828,6.6675377
04,18,0,7.768453,11.801413,0.25164828,6.6071715
04,19,0,7.5681744,12.018146,0.25164828,6.6126556
04,20,0,7.5033913,12.018146,0.25164828,6.591062
04,21,0,7.2675414,12.509006,-0.1857344,6.530271
04,22,0,7.4773965,12.289327,-0.1857344,6.5269966
04,23,0,7.6414666,12.118172,-0.1857344,6.524635
04,24,0,7.232387,12.6661825,-0.5919448,6.435541
04,25,0,7.1067424,12.4185915,-0.32438987,6.4003143
04,26,0,7.1268415,12.414597,-0.32438987,6.405683
04,27,0,7.0281553,12.414597,-0.32438987,6.3727875
04,28,0,7.1074915,12.205205,-0.13838089,6.391439
04,29,0,7.189213,12.554973,-0.52460235,6.406528
04,30,0,7.146453,12.599892,-0.52460235,6.4072475
05,01,0,7.146453,12.599892,-0.52460235,6.4072475
05,02,0,7.2636404,12.37862,-0.52460235,6.372553
05,03,0,6.768777,12.219684,-0.52460235,6.154619
05,04,0,6.714394,12.219684,-0.52460235,6.136492
05,05,0,6.714394,12.416801,-0.6990282,6.144056
05,06,0,7.0511594,11.860491,-0.5191172,6.130844
05,07,0,6.9492793,12.032313,-0.5770698,6.1348405
05,08,0,7.104539,11.408493,-0.037992977,6.158346
05,09,0,7.135709,11.143922,0.14432354,6.141318
05,10,0,7.204199,11.007929,0.14432354,6.118817
05,11,0,7.111203,11.007929,0.14432354,6.0878186
05,12,0,6.8794146,11.007929,0.14432354,6.0105557
05,13,0,6.980087,10.903466,0.14432354,6.009292
05,14,0,7.0892286,11.742788,-0.70917666,6.0409465
05,15,0,7.2140727,11.704534,-0.8206878,6.032639
05,16,0,7.090316,11.72342,-0.96690404,5.948944
05,17,0,6.933449,11.839049,-0.96690404,5.9351983
05,18,0,6.992645,11.839049,-0.96690404,5.95493
05,19,0,7.1283555,11.782918,-0.9171753,5.998033
05,20,0,7.1283555,11.864484,-0.9894215,6.001139
05,21,0,7.304057,11.828415,-1.1196603,6.004271
05,22,0,7.412961,11.297678,-0.92573,5.9283032
05,23,0,7.573383,11.422534,-1.0367482,5.986389
05,24,0,7.539131,11.299114,-1.0367482,5.933832
05,25,0,7.539131,11.299114,-1.0367482,5.933832
05,26,0,7.591611,11.380229,-1.1088201,5.95434
05,27,0,7.692961,11.3163595,-1.1452005,5.9547067
05,28,0,7.634782,11.459356,-1.2186621,5.9584923
05,29,0,7.6535153,11.440981,-1.135141,5.9864516
05,30,0,7.6461625,11.158203,-0.92339504,5.9603233
05,31,0,7.517785,11.100065,-0.92339504,5.898152
06,01,0,7.48958,11.100065,-0.92339504,5.88875
06,02,0,7.509723,11.1227255,-0.9435983,5.8962836
06,03,0,7.8864207,10.747758,-0.9552525,5.8929753
06,04,0,7.226727,11.429115,-0.9552525,5.9001966
06,05,0,7.428624,11.274179,-0.97311753,5.9098954
06,06,0,7.4602113,10.346812,-0.29921186,5.8359375
06,07,0,7.462105,10.303568,-0.29921186,5.8221536
06,08,0,7.755538,10.303568,-0.29921186,5.9199643
06,09,0,7.926691,9.727953,0.22380182,5.959482
06,10,0,7.9595866,9.444671,0.45260045,5.952286
06,11,0,8.095861,9.165842,0.582211,5.9479713
06,12,0,7.925967,9.064043,0.64634246,5.878784
06,13,0,8.029544,8.703049,0.80621207,5.846268
06,14,0,8.110895,8.643659,0.80621207,5.8535886
06,15,0,8.267216,8.643659,0.80621207,5.905695
06,16,0,8.371008,9.00876,0.46858245,5.94945
06,17,0,8.371008,8.911632,0.5581819,5.94694
06,18,0,8.505397,8.651142,0.67442423,5.943655
06,19,0,8.699083,8.136949,0.99566764,5.9439006
06,20,0,8.738729,8.24566,0.8593511,5.9479127
06,21,0,8.903268,8.116669,0.8593511,5.959762
06,22,0,9.080728,8.116669,0.8593511,6.018915
06,23,0,9.042724,8.23324,0.750722,6.0088954
06,24,0,9.133111,8.3221855,0.5846176,6.013304
06,25,0,9.086032,8.091008,0.84324455,6.0067616
06,26,0,8.905026,8.18119,0.8174786,5.967898
06,27,0,8.902681,8.155036,0.8174786,5.9583983
06,28,0,8.791707,8.207364,0.8174786,5.93885
06,29,0,8.791707,8.207364,0.8174786,5.93885
06,30,0,9.162058,8.207364,0.8174786,6.0623
07,01,0,9.169603,8.199886,0.8174786,6.0623226
07,02,0,9.233732,8.136364,0.8174786,6.062525
07,03,0,9.284595,8.052414,0.8174786,6.051496
07,04,0,9.301843,8.0496235,0.8174786,6.056315
07,05,0,9.172,8.08132,0.8174786,6.023599
07,06,0,9.441069,8.08132,0.8174786,6.113289
07,07,0,9.441069,8.08132,0.8174786,6.113289
07,08,0,9.556276,8.341739,0.46938282,6.1224656
07,09,0,9.575161,8.276525,0.5125688,6.121418
07,10,0,9.663928,8.107944,0.587819,6.1198964
07,11,0,9.1864605,8.460044,0.25005448,5.9655194
07,12,0,9.295985,8.46658,0.25005448,6.004207
07,13,0,8.968851,8.46658,0.25005448,5.8951626
07,14,0,9.045584,8.632756,0.096701585,5.925014
07,15,0,9.124453,8.509506,0.13796982,5.9239764
07,16,0,9.124453,8.512082,0.1355921,5.924042
07,17,0,8.904613,8.593826,0.060215276,5.852885
07,18,0,8.933389,8.667158,-0.18337195,5.805725
07,19,0,9.008636,8.619586,-0.18337195,5.8149505
07,20,0,9.016799,8.619586,-0.18337195,5.817671
07,21,0,9.053544,8.726899,-0.28189132,5.832851
07,22,0,9.136877,8.708218,-0.34090814,5.8347287
07,23,0,9.143431,8.653653,-0.29684725,5.8334126
07,24,0,9.084781,8.533096,-0.24171633,5.7920537
07,25,0,9.242116,8.275897,-0.0047497577,5.8377547
07,26,0,9.36819,8.071128,-0.0047497577,5.811523
07,27,0,9.467564,8.071128,-0.0047497577,5.844648
07,28,0,9.779151,7.8974185,0.156238,5.944269
07,29,0,9.895634,7.64115,0.28827435,5.941686
07,30,0,9.752848,7.7983136,0.27234206,5.941168
07,31,0,9.809823,7.776553,0.26597968,5.950785
08,01,0,9.712745,7.775141,0.22698784,5.9049573
08,02,0,9.837548,7.662788,0.22698784,5.9091077
08,03,0,10.079301,7.662788,0.22698784,5.989692
08,04,0,10.075153,7.975521,-0.06330308,5.9957905
08,05,0,10.41657,7.448296,0.11653667,5.993801
08,06,0,10.400577,6.8674965,0.6752279,5.9811006
08,07,0,10.41814,6.790597,0.6559665,5.9549007
08,08,0,10.184676,6.710386,0.79253906,5.895867
08,09,0,10.109487,6.752205,0.79253906,5.884743
08,10,0,9.980516,6.752205,0.79253906,5.8417535
08,11,0,10.1777,6.3815794,1.1436927,5.900991
08,12,0,10.275327,5.8770957,1.5356536,5.896025
08,13,0,10.292219,5.8344913,1.5609701,5.8958936
08,14,0,10.424661,6.2084103,1.0554688,5.8961806
08,15,0,10.424661,6.2084103,1.0554688,5.8961806
08,16,0,10.43498,6.198486,1.0554688,5.896312
08,17,0,10.72907,6.198486,1.0554688,5.9943414
08,18,0,10.4764595,5.629964,1.5993699,5.9019303
08,19,0,10.66329,5.281103,1.763934,5.9027753
08,20,0,10.8097515,5.296157,1.6149002,5.906936
08,21,0,10.795752,5.1014085,1.7549101,5.884023
08,22,0,10.758635,4.993522,1.8353218,5.862493
08,23,0,10.508732,5.020199,1.8353218,5.788084
08,24,0,10.407473,5.020199,1.8353218,5.754331
08,25,0,10.465312,4.6636705,2.1822157,5.7703996
08,26,0,10.53267,4.2655807,2.5098445,5.769365
08,27,0,10.486831,4.3088384,2.5098445,5.7685046
08,28,0,10.2712345,4.792305,2.0369081,5.7001495
08,29,0,10.231091,4.413826,2.4067712,5.6838956
08,30,0,10.222173,4.397919,2.4067712,5.675621
08,31,0,10.127631,4.397919,2.4067712,5.6441073
09,01,0,10.130716,4.3708324,2.4333482,5.6449656
09,02,0,10.124189,4.355008,2.4549525,5.6447167
09,03,0,10.218359,4.671873,2.0575278,5.6492534
09,04,0,10.503022,4.9652405,1.6304431,5.6995683
09,05,0,10.491681,5.344517,1.264538,5.7002454
09,06,0,10.512266,5.3534117,1.264538,5.710072
09,07,0,10.26007,5.3534117,1.264538,5.6260066
09,08,0,10.335088,5.3534117,1.264538,5.6510124
09,09,0,10.419909,5.1492405,1.3832275,5.6507926
09,10,0,10.516845,5.004723,1.4337133,5.6517606
09,11,0,10.810885,4.7783046,1.4834329,5.690874
09,12,0,11.038284,4.7632236,1.356378,5.7192955
09,13,0,10.994702,4.638288,1.356378,5.6631227
09,14,0,10.554656,4.638288,1.356378,5.516441
09,15,0,10.850033,4.6626434,1.3327918,5.615156
09,16,0,11.124658,4.491111,1.2483019,5.621357
09,17,0,11.012945,4.8704815,0.98355263,5.6223264
09,18,0,10.982991,4.70696,1.1412593,5.6104035
09,19,0,11.176571,4.685368,0.9859785,5.6159725
09,20,0,11.08404,4.6722236,0.9859785,5.5807476
09,21,0,11.027264,4.6722236,0.9859785,5.5618224
09,22,0,11.034487,4.662182,0.99566764,5.564112
09,23,0,11.132071,4.6254764,0.9423849,5.566644
09,24,0,11.264976,4.4971576,0.9456168,5.56925
09,25,0,11.449832,4.3112617,0.8996439,5.553579
09,26,0,11.699233,4.104045,0.9028653,5.568714
09,27,0,11.493658,4.3696904,0.9028653,5.5887375
09,28,0,11.992421,4.3696904,0.9028653,5.754992
09,29,0,11.992421,4.4213915,0.85290635,5.7555733
09,30,0,12.159589,4.099221,1.0142502,5.7576866
10,01,0,12.39587,4.337388,0.57179904,5.768352
10,02,0,12.39587,4.337388,0.57179904,5.768352
10,03,0,11.963889,4.588543,0.57179904,5.708077
10,04,0,11.632578,5.0145087,0.57179904,5.7396283
10,05,0,11.50453,5.0145087,0.57179904,5.6969457
10,06,0,12.198213,5.364919,0.23732857,5.933487
10,07,0,12.045264,5.5790944,0.17054214,5.9316335
10,08,0,12.294857,5.437185,0.08241854,5.9381537
10,09,0,12.736362,5.1243815,0.14591399,6.0022197
10,10,0,12.583427,5.2745743,0.021383272,5.959795
10,11,0,12.196219,5.350111,0.021383272,5.855904
10,12,0,12.120645,5.350111,0.021383272,5.8307133
10,13,0,12.280312,5.6137776,-0.22832248,5.8885884
10,14,0,12.45644,5.4375305,-0.21806796,5.891968
10,15,0,12.502345,5.4994335,-0.3173068,5.8948236
10,16,0,12.5230665,5.4406056,-0.27165532,5.897339
10,17,0,12.326295,5.405543,-0.11705676,5.871594
10,18,0,12.219968,5.606281,-0.11705676,5.9030643
10,19,0,12.285219,5.606281,-0.11705676,5.9248147
10,20,0,12.293647,5.6597385,-0.16759168,5.928598
10,21,6.616001,12.379001,5.579489,-0.16759168,6.101725
10,22,6.616001,12.451229,5.511673,-0.16759168,6.102828
10,23,6.5309997,12.6216755,5.201836,0.054666,6.1022944
10,24,6.5309997,12.569109,5.1450586,0.15544261,6.1001525
10,25,6.780997,12.112649,5.325982,0.15544261,6.0937676
10,26,6.6819954,12.216689,5.325982,0.15544261,6.0950274
10,27,6.821003,12.070661,5.26751,0.21107501,6.0925617
10,28,6.810317,11.922746,5.38321,0.23334527,6.0874043
10,29,6.810317,12.049128,5.2601643,0.23732857,6.0892344
10,30,6.8293123,12.029204,4.8908834,0.5902259,6.0849066
10,31,6.8323154,12.104027,4.8703146,0.49577194,6.075607
11,01,6.8301535,12.087245,4.8703146,0.49577194,6.070871
11,02,6.9931226,11.901982,4.8703146,0.49577194,6.0652976
11,03,7.0870566,11.788187,4.784361,0.5782079,6.059453
11,04,7.074223,11.949585,4.7391257,0.4765792,6.0598783
11,05,7.074223,11.942121,4.74611,0.4765792,6.0597587
11,06,7.2270527,11.751832,4.8724523,0.38313746,6.0586185
11,07,7.4074893,11.591407,4.8798428,0.37355787,6.063074
11,08,7.5163884,11.578745,4.785504,0.37355787,6.0635486
11,09,7.5051126,11.482397,4.785504,0.37355787,6.036643
11,10,7.22108,11.691874,4.902935,0.26119703,6.019271
11,11,7.009763,11.782103,4.814925,0.2643854,5.9677944
11,12,7.009763,11.730011,4.91541,0.21505652,5.96756
11,13,7.145134,11.4337,4.914748,0.35521793,5.9622
11,14,7.0928884,11.145696,5.186606,0.35521793,5.9451017
11,15,7.3881564,10.702422,5.186606,0.35521793,5.9081
11,16,7.221575,10.681939,5.186606,0.35521793,5.861335
11,17,7.325222,10.567372,4.909101,0.620677,5.8555927
11,18,7.376344,10.6653385,4.9431677,0.49896762,5.870955
11,19,7.376344,10.726331,4.99888,0.39031383,5.8729672
11,20,7.2056603,10.90262,5.081514,0.3113692,5.875291
11,21,7.164335,10.798454,5.0919666,0.42544195,5.8700495
11,22,7.0159435,10.657633,5.1701956,0.42544195,5.8173037
11,23,7.0317917,10.641248,5.1701956,0.42544195,5.817169
11,24,6.476195,10.82892,5.3851295,0.22062361,5.727717
11,25,6.6224604,11.041184,5.327255,0.08400702,5.768727
11,26,6.6224604,11.033768,5.3468127,0.07210974,5.7687874
11,27,6.6224604,11.134795,5.185992,0.13400199,5.7693124
11,28,6.4311543,11.105345,4.956368,0.38153946,5.7186017
11,29,6.4604974,11.299466,4.7082777,0.38153946,5.7124457
11,30,6.3144603,11.433663,4.7082777,0.38153946,5.7094855
12,01,5.9218516,11.527791,4.452766,0.6270921,5.6323752
12,02,5.9478993,11.9046545,4.2411833,0.49176806,5.6463766
12,03,5.9478993,11.910222,4.1804194,0.5453776,5.64598
12,04,6.1337705,11.976468,3.9364426,0.5453776,5.648015
12,05,6.167496,11.965603,4.2441473,0.16735972,5.636152
12,06,6.4815803,11.375544,4.6230474,0.16735972,5.661883
12,07,6.6834955,11.347758,4.6230474,0.16735972,5.7054152
12,08,6.5506353,11.456926,4.468693,0.31535873,5.697903
12,09,6.8327985,11.737177,3.6380029,0.8657967,5.7684436
12,10,6.8327985,11.798224,3.4192593,1.0239447,5.768557
12,11,6.8851643,11.616796,3.714683,0.85049456,5.7667847
12,12,6.76007,11.567103,3.8259223,0.74911994,5.725554
12,13,6.6497955,11.665331,3.63021,0.74911994,5.673614
12,14,6.8610306,11.150215,3.63021,0.74911994,5.5976443
12,15,7.414732,10.839568,3.8517776,0.5341718,5.6600623
12,16,7.5576577,10.839568,3.9625614,0.42704132,5.6967072
12,17,7.5576577,10.771753,4.003045,0.4494077,5.6954656
12,18,7.686778,10.704834,4.038689,0.35521793,5.6963797
12,19,7.6706266,10.392036,4.3164372,0.3560089,5.6837773
12,20,7.7881064,10.198615,4.4679875,0.3560089,5.702679
12,21,7.4986725,10.270231,4.4679875,0.3560089,5.648225
12,22,7.5199,10.372284,4.0968957,0.7137651,5.6757107
12,23,7.6015253,10.532632,3.9690945,0.69128084,5.698633
12,24,7.6015253,10.464832,4.5023966,0.23891439,5.7019167
12,25,7.6015253,10.464832,4.5023966,0.23891439,5.7019167
12,26,7.59681,10.400036,4.569867,0.25324214,5.7049885
12,27,7.509881,10.445861,4.526481,0.25324214,5.6838665
12,28,7.452671,10.460033,4.526481,0.25324214,5.673107
12,29,7.634195,10.278094,4.6318645,0.15226872,5.6741056
12,30,7.690406,10.403455,4.4243693,0.23732857,5.68889
12,31,7.690406,10.589222,4.248957,0.23732857,5.6914787
