"Month (MM)","Day (DD)","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","Average Across Years"
04,09,0,-23.5028,7.843067,-17.968254,58.58988,19.173151,0.9641155,35.85421,0.34736195,9.128057,10.047643
04,10,0,-23.316504,6.7365537,-17.319206,58.58988,19.173151,1.0596223,36.072685,0.091564395,10.702628,10.198932
04,11,0,-22.95619,6.4729824,-17.502163,58.58988,18.549398,2.0633368,35.443424,1.9190042,8.717695,10.144153
04,12,0,-22.888634,7.1407714,-18.088184,53.702274,21.366571,3.279042,33.6718,2.85522,8.717695,9.97295
04,13,0,-22.75488,6.955255,-18.634161,54.73363,21.047068,3.650836,33.54388,2.85522,8.052638,9.938831
04,14,0,-22.75488,6.955255,-18.634161,54.73363,21.047068,3.650836,33.54388,2.85522,8.052638,9.938831
04,15,0,-22.75488,6.946418,-19.038809,58.058365,19.10298,3.650836,32.145126,3.9439385,9.531602,10.176174
04,16,0,-22.246487,7.1950183,-19.112808,57.1725,18.823774,3.650836,31.60707,7.3567224,6.483252,10.10332
04,17,0,-21.964655,6.8078713,-16.811317,52.824184,18.823774,3.103419,32.305824,8.9607,4.915745,9.88506
04,18,0,-21.996725,6.4231057,-16.476227,52.824184,16.983198,4.504311,31.832697,9.58331,4.915745,9.843733
04,19,0,-21.349802,5.5477424,-16.476227,50.31545,17.438837,5.5262623,32.793194,9.110263,4.915745,9.757939
04,20,0,-21.586601,5.8664823,-16.629124,50.01331,19.03222,4.62346,32.655132,9.110263,4.915745,9.777876
04,21,0,-21.586601,5.8664823,-19.052507,54.504368,20.658335,3.070728,32.838818,10.511533,3.5854278,10.0440645
04,22,0,-21.586601,4.4079146,-16.082916,52.018826,18.451075,4.369867,34.09404,9.477061,3.5854278,9.859409
04,23,0,-21.47059,3.9825478,-14.910578,49.622852,18.999237,4.369867,34.225643,9.369723,3.5854278,9.752681
04,24,0,-21.433058,4.983845,-17.27641,52.361275,18.999237,4.987122,33.732815,9.689193,3.0548744,9.899877
04,25,0,-21.948273,4.745709,-16.541046,52.361275,17.458626,6.5910444,34.389774,7.5844502,4.334804,9.886263
04,26,0,-21.800192,5.6111107,-17.381674,53.62743,18.096592,5.4981356,33.391514,8.023153,4.334804,9.93343
04,27,0,-21.373688,5.0382285,-16.262888,53.074738,15.788794,7.1210675,32.676064,8.023153,4.334804,9.824474
04,28,0,-21.373688,5.0382285,-15.544023,53.63656,15.785653,6.6993337,31.587337,9.364004,3.0556138,9.805447
04,29,0,-21.373688,5.0382285,-14.169917,51.23563,14.812596,7.561842,32.857403,8.304171,3.069274,9.703949
04,30,0,-21.373688,5.074681,-12.011629,45.27806,16.54863,7.561842,32.94091,8.236138,3.069274,9.480469
05,01,0,-21.373688,5.074681,-12.011629,45.27806,16.54863,7.561842,32.94091,8.236138,3.069274,9.480469
05,02,0,-21.338205,4.670738,-11.711908,45.27806,16.283054,8.275956,32.88204,7.8156,3.069274,9.469401
05,03,0,-21.856153,5.2955194,-11.654061,45.459236,16.13822,8.02812,32.297504,8.540407,3.069274,9.479786
05,04,0,-22.217825,5.7851243,-16.158276,52.14407,14.479832,11.32226,31.209505,8.540407,3.069274,9.7971525
05,05,0,13.982,5.7851243,-17.195799,55.310402,13.651051,11.224343,31.209505,8.896182,2.7325368,13.955037
05,06,0,13.982,4.8841023,-15.745005,54.82794,11.227822,13.001115,30.930956,8.301411,3.5164845,13.880758
05,07,0,15.489998,2.8452675,-15.196668,55.40476,10.814976,13.001115,29.872862,9.646501,3.079613,13.88427
05,08,0,15.167999,1.997948,-14.505098,55.862793,10.814976,13.358543,29.876825,8.323214,4.0066814,13.878209
05,09,0,15.188998,1.403782,-14.019827,55.862793,10.132691,14.02543,27.839529,9.099157,4.94521,13.830863
05,10,0,14.779997,1.5656029,-13.850926,56.92522,9.067893,14.726779,28.269566,8.384925,4.94521,13.868252
05,11,0,15.97837,0.68228316,-13.9650135,56.7345,8.868316,15.153592,28.354181,8.384925,4.94521,13.904041
05,12,0,16.62319,0.68228316,-14.46683,56.342266,7.7386966,17.508152,28.167532,8.384925,4.94521,13.991714
05,13,0,16.62319,-0.8256551,-11.274827,53.0093,7.6533813,17.601278,28.484709,8.117364,4.94521,13.814884
05,14,0,16.547651,0.13654177,-13.898336,56.156406,7.723176,17.601278,29.16569,10.707509,1.9495412,14.009939
05,15,0,15.796803,-0.32187983,-13.548733,56.4308,7.723176,18.29665,28.606907,11.946094,0.6643953,13.954912
05,16,0,14.717179,0.66863006,-13.983299,56.4308,7.723176,17.936747,30.065935,11.171452,0.53460574,13.918359
05,17,0,13.89587,2.3592763,-15.076914,58.41693,9.26037,14.305109,31.195505,10.71043,0.53460574,13.955687
05,18,0,14.140236,3.2860317,-18.012817,65.89631,7.872438,13.988472,31.801548,10.71043,0.53460574,14.468584
05,19,0,14.57793,3.2860317,-17.539568,64.317566,5.655757,17.256252,31.315464,10.549891,0.6806005,14.455547
05,20,0,14.57793,6.8838573,-18.512325,59.57266,9.093613,14.350613,31.315464,9.305039,1.8272297,14.26823
05,21,0,13.308442,6.988586,-17.082323,60.756557,7.5096135,14.350613,32.043396,9.419171,1.1602476,14.2727
05,22,0,14.5227995,6.9156995,-17.975048,61.93192,7.5096135,14.799626,31.97677,8.288246,1.8683299,14.426439
05,23,0,13.898605,7.443477,-17.621086,61.93192,7.3728466,15.098822,31.801373,9.150121,1.0639542,14.460003
05,24,0,15.213319,8.343183,-18.929953,62.36878,6.5495734,15.437008,33.701794,7.8215084,1.0639542,14.618796
05,25,0,15.119488,7.1572285,-18.929953,62.556877,5.878838,16.03387,33.701794,7.8215084,1.0639542,14.489288
05,26,0,14.118867,7.1572285,-18.892244,62.481304,6.824432,16.42304,32.075317,8.3850565,0.5384719,14.34572
05,27,0,14.118867,8.043643,-17.341953,59.385,7.1389785,15.164198,32.096325,7.77937,1.0873872,14.163535
05,28,0,15.304873,6.930582,-16.020098,57.42295,6.7686424,15.164198,31.702162,7.974325,1.2068605,14.050501
05,29,0,14.80769,6.7806096,-14.35543,55.18713,6.7686424,15.790955,30.136564,8.932224,0.97421736,13.8914
05,30,0,14.554607,7.5280204,-14.889071,55.18713,8.771859,13.819062,28.83267,9.540884,1.2863128,13.847942
05,31,0,15.42313,6.610555,-14.891148,56.81834,7.3336625,13.820561,29.439314,9.33766,1.2863128,13.9087105
06,01,0,14.714116,6.911467,-12.971574,53.173653,7.0165367,14.036063,29.734697,9.33766,1.2863128,13.693215
06,02,0,14.6238985,6.911467,-11.8667755,51.31991,7.546441,13.858259,29.240358,9.380005,1.2471012,13.584518
06,03,0,14.6238985,8.162959,-12.156639,51.166813,6.376905,14.269228,33.406464,5.331057,1.8557082,13.67071
06,04,0,14.031578,8.177427,-11.696021,51.01124,6.467034,14.269228,25.598059,11.879467,1.8557082,13.510412
06,05,0,13.634736,8.518484,-10.746972,49.4055,6.467034,14.759216,29.327503,9.034539,1.0660803,13.496236
06,06,0,15.2789135,5.5989323,-9.142663,49.4055,6.2751884,15.117287,30.380796,9.119778,0.03998305,13.563747
06,07,0,15.407526,4.899786,-3.5532122,41.395927,4.6151533,17.066252,31.852148,7.1010447,0.03998305,13.202735
06,08,0,16.047668,4.689054,-9.03187,49.966656,4.233564,16.827177,32.557022,7.1010447,0.03998305,13.603367
06,09,0,15.613432,4.689054,-9.883064,50.421307,5.650808,15.719317,32.875134,7.7192082,-0.5341119,13.585675
06,10,0,15.613432,5.311459,-10.018668,50.77594,3.4429302,17.39101,32.98498,7.595997,-0.5024636,13.621624
06,11,0,15.797042,5.3270364,-12.012142,54.39916,3.1250558,17.39101,33.048317,7.650767,-0.60042673,13.791758
06,12,0,16.942013,4.5498767,-10.937279,53.13018,3.1250558,17.591408,33.23058,6.1023474,0.540576,13.808307
06,13,0,16.657024,4.7224946,-10.986005,53.13018,0.57745683,21.446047,32.751556,5.1082535,1.1229162,13.8366585
06,14,0,16.163218,4.0539265,-10.260611,53.387943,0.21946451,21.891655,33.16967,4.592052,1.1229162,13.815581
06,15,0,16.263897,4.258428,-11.574366,56.247723,-0.20613721,21.559998,33.60395,4.592052,1.1229162,13.985384
06,16,0,16.190857,4.258428,-10.796489,54.02703,-1.6109893,24.985527,32.53192,5.5581055,0.19745348,13.926872
06,17,0,16.190857,2.9161866,-9.804865,53.773964,-1.7910672,25.659634,32.53192,5.112572,0.6221531,13.912373
06,18,0,15.909658,3.3310423,-8.232317,50.743946,-1.6911825,25.659634,32.994263,4.544954,0.8167706,13.786307
06,19,0,13.747255,4.2329745,-6.9847775,48.62562,-1.6911825,25.229872,32.973537,4.442519,1.2777514,13.539286
06,20,0,14.605659,5.0835614,-8.210518,48.62562,-1.395075,25.254215,32.74971,5.616309,3.4471633E-4,13.592203
06,21,0,13.968203,4.8979807,-7.5447836,49.150677,-1.7421945,25.389105,32.11234,6.011685,3.4471633E-4,13.582595
06,22,0,15.182441,4.0029564,-6.843476,48.290607,-1.9163123,24.806208,32.72936,6.011685,3.4471633E-4,13.584868
06,23,0,15.662555,4.0029564,-5.3970404,45.38604,-0.0036126198,22.20151,33.548367,5.604178,0.38622785,13.487909
06,24,0,15.662555,3.8816803,-6.872998,48.757072,0.27433327,21.13008,33.979416,5.7231317,-0.049329583,13.609549
06,25,0,14.331054,5.1608872,-7.437894,49.26441,-0.14284539,21.13008,34.710133,5.8462343,-0.70711267,13.572772
06,26,0,14.665232,5.226037,-6.845413,47.791252,-0.14284539,21.418566,35.210342,6.3818626,-1.8063945,13.544292
06,27,0,14.851403,6.361342,-6.8461776,47.791252,0.6933842,21.100014,35.430527,5.6039343,-1.8063945,13.686587
06,28,0,14.741884,6.670228,-6.5859237,47.43236,0.9886162,21.923748,34.384335,5.6545777,-1.8063945,13.711493
06,29,0,16.360723,4.912927,-7.1906924,48.053085,0.83959705,22.384321,34.384335,5.6545777,-1.8063945,13.732497
06,30,0,16.04178,4.912927,-7.178366,47.8431,0.8478615,23.966305,32.829308,5.6545777,-1.8063945,13.679011
07,01,0,16.04178,5.5577583,-6.9907866,46.516293,1.138056,23.718021,33.670834,4.98943,-1.8063945,13.648334
07,02,0,15.146453,6.656532,-6.194661,45.223244,0.9088652,23.718021,33.45052,5.1627584,-1.8063945,13.585036
07,03,0,14.627697,6.113972,-5.6395617,44.317207,0.9088652,24.384638,33.60567,4.4776926,-1.8063945,13.44331
07,04,0,15.51637,5.7258754,-5.948185,44.317207,1.6024777,23.729115,33.877464,4.1024246,-1.8063945,13.457372
07,05,0,14.966176,4.678418,-5.0372057,45.170635,0.885688,24.065975,34.05488,3.8051698,-1.8063945,13.420371
07,06,0,14.56987,4.6236672,-3.8203082,43.211212,2.1786306,23.280483,33.316017,3.8051698,-1.8063945,13.262038
07,07,0,14.680263,4.6236672,-3.6211834,43.421223,2.6653717,22.263216,33.316017,3.8051698,-1.8063945,13.260816
07,08,0,14.680263,2.5788918,-2.3878565,43.334187,4.005979,21.61154,33.291927,3.9266825,-1.9034795,13.23757
07,09,0,15.712625,1.7112882,-1.4159997,41.405666,4.336312,21.61154,33.940857,3.242278,-1.7316046,13.20144
07,10,0,16.247625,0.20342198,-1.1526432,41.619286,4.336312,21.61154,33.43503,3.2039564,-1.3224627,13.13134
07,11,0,15.682774,1.3038063,-1.908063,41.619286,4.210466,21.562878,33.713512,2.4481604,-0.6419611,13.110096
07,12,-22.108168,15.730333,0.6385811,-1.7526624,41.665955,3.2014437,22.424812,34.81602,1.847873,-0.6419611,9.582223
07,13,-21.411049,14.486201,0.9061491,-1.4983481,42.23896,2.104935,23.03536,34.692757,1.847873,-0.6419611,9.576087
07,14,-21.242998,14.241912,0.9061491,-3.0517306,44.816467,1.7442541,24.140488,33.690838,1.7975808,-0.5928743,9.645009
07,15,-29.003685,14.241912,1.1871603,-3.3218024,45.432648,2.0390842,23.258413,34.47091,1.6619688,-1.0377026,8.892891
07,16,-29.003685,13.173067,2.8400855,-2.6163018,43.36367,2.0650334,23.258413,34.47091,1.8228142,-1.1940292,8.817998
07,17,-28.723896,13.360708,2.4703808,-1.2528058,41.10327,2.0650334,24.017643,33.647686,1.5318893,-0.9109151,8.7309
07,18,-29.159279,13.568064,1.9966936,-0.36674532,41.10327,3.4592743,22.491001,34.045315,0.5749091,-0.3825831,8.732992
07,19,-28.688416,12.472727,0.78955996,1.1362267,39.946426,4.699189,22.57243,31.639496,1.9689292,-0.3825831,8.615398
07,20,-28.91907,13.306203,0.37280905,1.9027196,37.893078,6.4340115,22.186163,30.845915,1.9689292,-0.3825831,8.560817
07,21,-28.802378,13.120492,0.37280905,3.220444,36.132717,7.1579165,20.208096,32.100555,2.382701,-0.7851792,8.510817
07,22,-28.802378,13.120492,-0.044911303,3.1737163,38.12001,6.7015543,19.53662,32.402298,1.837638,-0.48147172,8.556356
07,23,-28.802378,13.966818,-0.8511005,3.9552815,37.409843,6.5152755,19.53662,32.183098,2.626426,-1.0826086,8.545727
07,24,-28.697285,14.883195,-2.2851145,3.979707,38.077953,6.5152755,19.330908,32.3166,2.2402701,-0.63819146,8.572331
07,25,-28.78327,14.756471,-1.9422033,3.8557484,38.077953,6.0022287,20.059149,32.150528,1.264012,0.31972805,8.576035
07,26,-28.321959,14.539636,-2.0804794,3.5286825,37.826233,5.185698,21.819538,33.683388,-0.39625314,0.31972805,8.610421
07,27,-28.160913,15.402809,-3.0307546,2.9735396,37.81252,6.75025,20.3352,34.081158,-0.39625314,0.31972805,8.608727
07,28,-28.538282,16.01222,-3.0307546,4.4802523,35.51721,6.9927998,20.45119,33.95204,-0.93385535,0.8641331,8.576696
07,29,-28.538282,16.01222,-3.6151674,4.627824,36.49268,9.692389,17.18893,34.21302,-0.43707964,0.1657109,8.580224
07,30,-28.538282,16.50687,-4.867791,4.7911973,37.5481,9.644528,17.18893,34.133003,-0.28786024,0.07547662,8.619417
07,31,-27.481237,15.722367,-5.377426,4.474747,37.61259,9.644528,17.915083,33.925117,-1.3394412,0.6753124,8.577165
08,01,-27.077934,14.696803,-6.1730537,5.7148314,37.61259,10.843592,16.441607,34.277794,-2.417377,1.6926233,8.561148
08,02,-27.18234,13.697324,-4.943003,5.415078,38.69262,9.96086,15.142519,34.298298,-1.313915,1.6926233,8.546007
08,03,-27.649109,15.3080015,-5.666114,3.9366622,42.909576,8.385298,14.237002,35.174004,-1.313915,1.6926233,8.701404
08,04,-27.195988,14.59034,-5.666114,5.538209,41.473797,7.768653,15.025676,34.315914,-0.53784305,0.8991477,8.62118
08,05,-27.195988,14.59034,-6.505358,6.620293,41.510006,7.7371416,14.884521,30.697302,1.9370825,1.1751878,8.545053
08,06,-27.195988,14.76937,-5.89412,6.5002093,40.049053,8.106998,14.884521,30.09717,1.8855205,1.6933432,8.489608
08,07,-26.851372,14.629824,-6.8525476,7.2692943,39.98403,8.106998,15.248902,31.835945,0.35316816,1.5623244,8.528657
08,08,-27.260818,15.740395,-5.98444,5.8515215,39.98403,8.823264,14.476974,30.948973,0.056716967,2.5651767,8.52018
08,09,-27.75556,16.379034,-5.2708025,5.1930814,40.05815,8.765674,14.9047165,31.900286,-1.034713,2.5651767,8.570505
08,10,-28.483013,17.089535,-4.8879085,5.6326213,39.562977,8.802006,14.301202,32.46924,-1.034713,2.5651767,8.601712
08,11,-29.611029,18.965948,-4.8879085,6.057593,38.977077,9.679714,12.935524,33.023754,-0.17850925,1.6854393,8.66476
08,12,-29.611029,18.965948,-4.8879085,5.9067945,40.07783,9.316415,12.580508,32.81914,-0.3194044,1.9860375,8.683434
08,13,-29.611029,18.376509,-5.8245964,7.5136347,41.259876,8.380622,12.580508,31.67549,1.0025432,1.5254133,8.687897
08,14,-28.632454,17.81377,-5.75837,5.237821,42.91524,8.380622,12.534012,31.694218,1.0962138,1.4588223,8.67399
08,15,-28.632454,17.81377,-5.75837,5.237821,42.91524,8.380622,12.534012,31.694218,1.0962138,1.4588223,8.67399
