"Month (MM)","Day (DD)","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","Average Across Years"
01,01,0,97.97863,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.797863
01,02,0,97.86895,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786895
01,03,0,97.83372,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.783372
01,04,0,97.79849,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.779849
01,05,0,97.76134,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7761335
01,06,0,-1.1359444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.113594435
01,07,0,-1.1359444,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.886406
01,08,0,97.72811,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772811
01,09,0,97.6187,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76187
01,10,0,97.58355,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.758355
01,11,0,97.54648,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7546477
01,12,0,97.51135,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7511353
01,13,0,-1.2628493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12628493
01,14,0,-1.2628493,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8737154
01,15,0,97.4743,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74743
01,16,0,97.36908,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736908
01,17,0,97.33208,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7332077
01,18,0,97.29703,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729703
01,19,0,97.26201,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726201
01,20,0,-1.3865077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13865077
01,21,0,-1.3865077,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8613496
01,22,0,97.22699,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.722699
01,23,0,97.11813,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7118134
01,24,0,97.08123,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708123
01,25,0,97.046265,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7046266
01,26,0,-1.4768661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14768662
01,27,0,-1.5127615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15127614
01,28,0,-1.5127615,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8487234
01,29,0,96.97448,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.697448
01,30,0,96.867836,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.686784
01,31,0,96.83102,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6831017
02,01,0,96.79423,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.679423
02,02,0,96.75744,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.675744
02,03,0,-1.6387014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16387014
02,04,0,-1.6387014,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8361297
02,05,0,96.722595,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6722593
02,06,0,96.614296,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6614294
02,07,0,96.57952,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6579523
02,08,0,96.54474,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.654474
02,09,0,96.51385,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.651385
02,10,0,-1.7614207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17614207
02,11,0,-1.7614207,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823858
02,12,0,96.47716,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6477156
02,13,0,-1.8164008,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8183603
02,14,0,96.33058,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633058
02,15,0,96.29397,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.629397
02,16,0,96.25738,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6257377
02,17,0,-1.8886447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18886447
02,18,0,-1.8886447,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811136
02,19,0,-1.8886447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18886447
02,20,0,96.111115,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6111116
02,21,0,96.111115,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6111116
02,22,0,96.04,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604
02,23,0,96.00349,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6003485
02,24,0,-1.9982588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19982588
02,25,0,-1.9982588,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8001738
02,26,0,96.00349,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6003485
02,27,0,95.85953,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5859528
02,28,0,95.8231,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5823097
02,29,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0
03,01,0,95.78858,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5788584
03,02,0,-2.122952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2122952
03,03,0,-2.140198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2140198
03,04,0,-2.140198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2140198
03,05,0,95.719604,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5719604
03,06,0,95.612404,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56124
03,07,0,95.579895,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5579896
03,08,0,95.54166,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.554166
03,09,0,95.50724,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.550724
03,10,0,-2.2635736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22635737
03,11,0,-2.2635736,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7736425
03,12,0,95.472855,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5472856
03,13,0,-2.2635736,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7736425
03,14,0,95.32777,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532777
03,15,0,95.29151,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.529151
03,16,0,95.255295,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5255294
03,17,0,-2.3914094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23914094
03,18,0,-2.3914094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23914094
03,19,0,95.21718,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.521718
03,20,0,95.10102,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5101023
03,21,0,95.06295,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.506295
03,22,0,95.02491,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502491
03,23,0,94.988785,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4988785
03,24,0,-2.5236595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25236595
03,25,0,-2.5236595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25236595
03,26,0,94.95458,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.495458
03,27,0,94.84822,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4848223
03,28,0,94.84822,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4848223
03,29,0,-2.610997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2610997
03,30,0,-2.6309106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26309106
03,31,0,94.698364,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.469836
04,01,0,-2.650816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26508158
04,02,0,-2.650816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26508158
04,03,0,94.5601,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45601
04,04,0,94.5601,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45601
04,05,0,94.48632,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4486322
04,06,0,94.45038,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445038
04,07,0,-2.7908726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27908725
04,08,0,-2.7908726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27908725
04,09,0,94.41826,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441826
04,10,0,94.31626,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4316263
04,11,0,94.28038,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428038
04,12,0,94.24454,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4244537
04,13,0,94.2087,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4208703
04,14,0,-2.8956485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28956485
04,15,0,-2.8947132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28947133
04,16,0,94.21057,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421057
04,17,0,94.07113,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.407113
04,18,0,94.03724,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4037237
04,19,0,94.00335,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400335
04,20,0,-3.0152533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30152532
