"Month (MM)","Day (DD)","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","Average Across Years"
05,02,0,1.0220815,18.271555,8.213453,11.92752,5.4470134,9.347419,11.037711,11.805351,5.066983,7.2383666,10.42164,10.916341,0.936573,8.588616
05,03,0,1.2354617,18.268293,8.088415,12.098746,5.370694,9.412867,10.988054,11.856091,5.0193233,7.5783987,10.07341,10.915545,0.936573,8.603221
05,04,0,1.2370509,18.265217,8.065259,12.122556,5.290118,9.495634,10.742083,11.982431,3.2902055,9.64453,9.906856,10.915545,0.936573,8.607235
05,05,0,1.581089,17.990845,7.987309,12.066773,5.3057947,9.495008,10.955844,11.971532,2.9544115,9.780301,9.906856,11.112224,0.75790715,8.605068
05,06,0,1.3459363,17.470226,8.512016,12.086662,5.306727,9.436373,11.386894,11.755325,2.3953135,10.203001,10.162711,10.603002,0.9867126,8.5885315
05,07,0,0.9082801,17.13825,8.9730215,12.085677,5.712813,9.021655,11.359841,11.827189,2.3295102,10.203001,10.01415,10.868105,0.8812811,8.563291
05,08,0,0.5989877,16.993774,9.001629,12.160326,5.822945,8.778123,11.638069,11.586059,2.3295102,10.293518,9.92936,10.306002,1.390287,8.525276
05,09,0,0.15342632,16.683292,9.179255,11.956653,5.388792,9.1657505,11.698505,11.586059,2.2062914,10.446007,9.723432,10.276644,1.5896614,8.465674
05,10,0,-0.14569414,16.681469,9.2061405,11.927827,5.2390795,9.263977,11.735543,11.729478,2.4455874,10.114852,9.844139,10.087165,1.5896614,8.43994
05,11,0,-0.1637335,17.15609,8.70584,12.115025,5.160232,9.217244,11.113988,12.322924,2.606511,10.002413,9.79417,10.087165,1.5896614,8.43904
05,12,0,0.12028418,16.404104,9.208932,12.080494,5.0852094,9.216729,11.260005,12.04336,2.5758684,10.265071,9.67459,10.087165,1.5896614,8.431652
05,13,0,0.080521114,16.445349,9.09952,12.252565,5.085511,9.181159,11.637192,11.679614,2.379125,10.47697,9.80427,9.957152,1.5896614,8.436047
05,14,0,-0.7649921,16.53743,9.009627,12.2516365,4.770868,9.746608,11.494669,11.523229,2.4127097,10.47697,9.991152,10.969619,0.49174327,8.37779
05,15,0,-1.4083151,16.422426,9.041486,12.658167,3.9521723,10.098137,11.593603,11.517172,2.4127097,10.650533,9.956701,11.140478,0.21125607,8.326656
05,16,0,-1.6752657,16.260092,9.045091,12.603285,3.8319216,10.442648,11.402476,11.517172,2.4127097,10.735367,10.121839,11.110281,0.01149743,8.293778
05,17,0,-1.8809932,16.25929,9.118394,12.565181,3.6575372,10.762622,11.2071295,11.830572,2.4877203,10.329984,10.142299,11.103971,0.01149743,8.276554
05,18,0,-1.8788483,16.499968,8.795156,12.571628,3.8088732,10.69099,11.000572,12.195491,2.3557973,10.221274,10.218126,11.103971,0.01149743,8.2765
05,19,0,-1.8457729,16.846035,8.283492,12.719323,3.8192382,10.690139,11.190301,11.991025,2.0418694,10.615692,10.155219,11.111775,0.004471924,8.278678
05,20,0,-1.8148472,16.874746,8.069935,12.7904625,3.8191528,11.411196,10.69765,11.714671,2.378684,10.277091,10.155219,10.999976,0.10519606,8.267626
05,21,0,-1.674654,16.631523,8.063209,12.788625,3.7528045,11.314188,10.940879,11.936563,2.0871356,10.277091,10.351867,11.077101,-0.1425748,8.261827
05,22,0,-1.3776063,16.488182,7.984227,13.012429,3.6677847,11.317007,11.2613945,11.459372,2.0871356,10.476286,10.38588,10.680034,0.0041490057,8.265098
05,23,0,-0.7048875,15.89917,7.982632,13.008603,3.4562428,11.799268,10.991193,11.459372,2.121026,10.381864,10.44364,10.8642235,-0.16199858,8.272335
05,24,0,-0.9394986,15.897557,8.007931,12.936091,3.4960208,12.173309,10.601561,11.519219,2.0508258,10.425247,10.738573,10.542192,-0.16199858,8.252849
05,25,0,-0.9410411,15.816697,8.307773,13.029314,3.5353868,11.802744,10.581156,11.624691,1.9869242,10.390032,10.738573,10.542192,-0.16199858,8.250187
05,26,0,-1.120742,15.858424,8.652311,13.071689,3.3186746,11.801657,10.729459,11.45464,2.186454,10.346948,10.565496,10.692365,-0.29744485,8.250764
05,27,0,-1.0864453,15.7149725,8.8377695,12.919357,3.3193054,12.238919,10.5337925,11.328306,2.0881453,10.321327,10.674628,10.534263,-0.2532886,8.243927
05,28,0,-1.0576375,15.768908,8.713702,12.917506,3.6581516,11.979181,10.612445,11.079086,2.128043,10.321327,10.603692,10.625948,-0.27203918,8.236793
05,29,0,-0.6846622,15.997153,8.456799,12.81252,3.6176002,12.177832,10.627748,10.992458,2.128043,10.369911,10.375011,10.866357,-0.3260153,8.262366
05,30,0,-0.42728564,15.626522,8.558133,12.772028,3.5513597,12.175273,10.62893,10.992458,2.278665,10.249024,10.216093,10.812191,-0.17123407,8.250936
05,31,0,0.17404047,15.625862,8.518028,12.938708,3.2808516,12.763462,10.195176,11.048023,2.0207589,10.533945,10.249723,10.716734,-0.17123407,8.299545
06,01,0,0.17578447,15.631395,8.432272,13.3866205,2.8382537,12.881809,10.292134,10.88146,2.0036395,10.626873,10.22398,10.716734,-0.17123407,8.3015175
06,02,0,0.35682476,14.639626,9.245068,13.354,2.7998776,12.880537,10.345544,10.866429,1.9788775,10.671146,10.148113,10.770393,-0.21959378,8.295141
06,03,0,0.7817599,13.709756,9.679668,13.334468,2.801237,13.290071,10.034448,10.899396,1.681351,10.851948,10.956167,9.851547,-0.11772833,8.288776
06,04,0,0.82330275,13.073257,10.015683,13.333245,2.6524887,13.210378,10.27497,10.853271,1.7014164,10.851948,9.412776,11.401128,-0.11772833,8.268165
06,05,0,1.3851348,12.516929,10.013506,13.328485,2.6813529,13.181557,10.445099,10.662357,1.7014164,10.912724,9.982042,10.917503,-0.25614953,8.267073
06,06,0,1.8254488,12.061929,10.023137,13.328868,2.3593402,13.782933,10.174721,10.662357,1.5006266,11.207289,10.239401,10.604559,-0.27489296,8.268902
06,07,0,2.1017213,12.062016,10.098636,13.871655,1.4558835,14.019787,10.297354,10.8928,1.0123351,11.642143,10.474639,10.241028,-0.27489296,8.2996235
06,08,0,2.1030889,11.875178,10.2874775,14.429066,1.2371973,13.701309,10.354859,10.92975,1.0528065,11.239652,10.715159,10.241028,-0.27489296,8.299359
06,09,0,2.0813727,12.007552,10.13344,14.655858,1.0801094,13.699874,10.259899,10.993932,1.1849047,10.971253,10.849193,10.112512,-0.15850067,8.2978
06,10,0,2.435458,11.95647,10.142248,14.697213,1.0811411,13.42235,10.649172,11.022072,0.8544879,11.16476,10.893954,9.836044,0.052408766,8.323674
06,11,0,3.0092003,11.42961,10.667543,14.695012,1.0207369,13.601352,10.340733,11.318658,0.7502804,11.16476,10.999053,9.622284,0.15258789,8.367063
06,12,0,3.1954904,11.338905,10.768009,14.577247,1.1476681,13.677047,10.221926,11.31704,0.7502804,11.292843,10.978616,9.232515,0.41277254,8.37772
06,13,0,3.1456704,11.621382,10.562053,14.965549,1.1561152,13.523552,10.170659,11.31704,0.12119402,12.13233,11.017313,8.853987,0.600881,8.399056
06,14,0,2.8898818,11.620698,10.55991,15.0086775,1.1180401,13.781425,9.900955,11.375753,0.077997,12.137273,11.145834,8.712912,0.600881,8.37925
06,15,0,2.8920038,11.804499,10.484179,14.818316,1.3604498,13.584246,9.826114,11.305697,0.18931794,12.03386,11.250366,8.712912,0.600881,8.374064
06,16,0,2.699751,11.869625,10.564235,14.792008,1.441121,13.582144,9.8307295,10.990077,0.22523403,12.35518,11.1829605,9.012629,0.32429177,8.374614
06,17,0,2.3039305,11.917193,10.306887,14.767146,1.4427034,13.500189,9.926605,10.879537,0.28665948,12.359586,11.1829605,9.03219,0.30629188,8.323991
06,18,0,2.0911148,12.947141,9.66652,14.788294,1.5351644,13.902711,9.756446,10.483672,0.33584026,12.359586,11.311133,8.830579,0.37639657,8.337277
06,19,0,1.9733348,13.53815,9.257966,14.879691,1.4180263,13.905242,10.09673,10.135756,0.33584026,12.334273,11.4010935,8.476361,0.6455158,8.338306
06,20,0,3.0545642,13.800599,9.32384,14.847323,1.5153745,14.238531,9.613116,10.135756,0.8100404,11.825407,11.447648,8.669306,0.4072997,8.437601
