Date,NAV
09-Aug-21,29.0380
08-Aug-21,29.0265
07-Aug-21,29.0217
06-Aug-21,29.0169
05-Aug-21,29.1015
04-Aug-21,29.0899
03-Aug-21,29.0506
02-Aug-21,28.9780
01-Aug-21,28.9262
31-Jul-21,28.9214
30-Jul-21,28.9166
29-Jul-21,28.9140
28-Jul-21,28.9032
27-Jul-21,28.9135
26-Jul-21,28.9327
25-Jul-21,28.9237
24-Jul-21,28.9189
23-Jul-21,28.9140
22-Jul-21,28.8966
21-Jul-21,28.8590
20-Jul-21,28.8542
19-Jul-21,28.8544
18-Jul-21,28.8717
17-Jul-21,28.8669
16-Jul-21,28.8620
15-Jul-21,28.8596
14-Jul-21,28.8154
13-Jul-21,28.7949
12-Jul-21,28.7451
11-Jul-21,28.7701
10-Jul-21,28.7653
09-Jul-21,28.7605
08-Jul-21,28.7734
07-Jul-21,28.7654
06-Jul-21,28.7390
05-Jul-21,28.8041
04-Jul-21,28.7691
03-Jul-21,28.7643
02-Jul-21,28.7595
01-Jul-21,28.7662
30-Jun-21,28.7630
29-Jun-21,28.7828
28-Jun-21,28.7935
27-Jun-21,28.8486
26-Jun-21,28.8438
25-Jun-21,28.8390
24-Jun-21,28.8244
23-Jun-21,28.7968
22-Jun-21,28.8224
21-Jun-21,28.8203
20-Jun-21,28.8046
19-Jun-21,28.7998
18-Jun-21,28.7950
17-Jun-21,28.8049
16-Jun-21,28.8219
15-Jun-21,28.8929
14-Jun-21,28.9362
13-Jun-21,28.9298
12-Jun-21,28.9251
11-Jun-21,28.9203
10-Jun-21,28.9072
09-Jun-21,28.8565
08-Jun-21,28.8731
07-Jun-21,28.8325
06-Jun-21,28.7808
05-Jun-21,28.7761
04-Jun-21,28.7713
03-Jun-21,28.7807
02-Jun-21,28.7450
01-Jun-21,28.7306
31-May-21,28.7472
30-May-21,28.7322
29-May-21,28.7303
28-May-21,28.7256
27-May-21,28.7329
26-May-21,28.7259
25-May-21,28.6971
24-May-21,28.6738
23-May-21,28.6515
22-May-21,28.6468
21-May-21,28.6421
20-May-21,28.5554
19-May-21,28.5679
18-May-21,28.5740
17-May-21,28.5248
16-May-21,28.4473
15-May-21,28.4426
14-May-21,28.4379
13-May-21,28.4651
12-May-21,28.4604
11-May-21,28.4947
10-May-21,28.4945
09-May-21,28.4655
08-May-21,28.4608
07-May-21,28.4561
06-May-21,28.4297
05-May-21,28.3637
04-May-21,28.3002
03-May-21,28.3272
02-May-21,28.3150
01-May-21,28.3103
30-Apr-21,28.3056
29-Apr-21,28.3488
28-Apr-21,28.3253
27-Apr-21,28.2733
26-Apr-21,28.2174
25-Apr-21,28.1351
24-Apr-21,28.1304
23-Apr-21,28.1257
22-Apr-21,28.1483
21-Apr-21,28.1013
20-Apr-21,28.0966
19-Apr-21,28.1201
18-Apr-21,28.1726
17-Apr-21,28.1679
16-Apr-21,28.1632
15-Apr-21,28.1548
14-Apr-21,28.1828
13-Apr-21,28.1782
12-Apr-21,28.1223
11-Apr-21,28.2759
10-Apr-21,28.2712
09-Apr-21,28.2665
08-Apr-21,28.2780
07-Apr-21,28.2352
06-Apr-21,28.1570
05-Apr-21,28.1226
04-Apr-21,28.1626
03-Apr-21,28.1579
02-Apr-21,28.1532
01-Apr-21,28.1486
31-Mar-21,28.0939
30-Mar-21,28.1114
29-Mar-21,28.0257
28-Mar-21,28.0210
27-Mar-21,28.0163
26-Mar-21,28.0115
25-Mar-21,27.9496
24-Mar-21,28.0044
23-Mar-21,28.0267
22-Mar-21,27.9197
21-Mar-21,27.8573
20-Mar-21,27.8525
19-Mar-21,27.8478
18-Mar-21,27.7398
17-Mar-21,27.7918
16-Mar-21,27.8498
15-Mar-21,27.8300
14-Mar-21,27.8705
13-Mar-21,27.8658
12-Mar-21,27.8611
11-Mar-21,27.9207
10-Mar-21,27.9160
09-Mar-21,27.8960
08-Mar-21,27.8785
07-Mar-21,27.8629
06-Mar-21,27.8582
05-Mar-21,27.8536
04-Mar-21,27.9210
03-Mar-21,27.9473
02-Mar-21,27.8674
01-Mar-21,27.7975
28-Feb-21,27.7201
27-Feb-21,27.7099
26-Feb-21,27.7053
25-Feb-21,27.9064
24-Feb-21,27.8850
23-Feb-21,27.8072
22-Feb-21,27.7881
21-Feb-21,27.9737
20-Feb-21,27.9690
19-Feb-21,27.9644
18-Feb-21,28.0096
17-Feb-21,28.0448
16-Feb-21,28.0837
15-Feb-21,28.0938
14-Feb-21,28.0719
13-Feb-21,28.0673
12-Feb-21,28.0626
11-Feb-21,28.0628
10-Feb-21,28.0069
09-Feb-21,27.9938
08-Feb-21,28.0486
07-Feb-21,27.9787
06-Feb-21,27.9741
05-Feb-21,27.9695
04-Feb-21,28.0723
03-Feb-21,28.0002
02-Feb-21,27.9328
01-Feb-21,27.9180
31-Jan-21,27.9291
30-Jan-21,27.9245
29-Jan-21,27.9226
28-Jan-21,27.9711
27-Jan-21,27.9940
26-Jan-21,28.0621
