Date,NAV
09-Aug-21,17.9067
08-Aug-21,17.8983
07-Aug-21,17.8954
06-Aug-21,17.8925
05-Aug-21,17.9495
04-Aug-21,17.9441
03-Aug-21,17.9202
02-Aug-21,17.8744
01-Aug-21,17.8475
31-Jul-21,17.8446
30-Jul-21,17.8418
29-Jul-21,17.8413
28-Jul-21,17.8366
27-Jul-21,17.8417
26-Jul-21,17.8563
25-Jul-21,17.8455
24-Jul-21,17.8426
23-Jul-21,17.8398
22-Jul-21,17.8286
21-Jul-21,17.8052
20-Jul-21,17.8024
19-Jul-21,17.8016
18-Jul-21,17.8053
17-Jul-21,17.8024
16-Jul-21,17.7995
15-Jul-21,17.8022
14-Jul-21,17.7766
13-Jul-21,17.7674
12-Jul-21,17.7412
11-Jul-21,17.7594
10-Jul-21,17.7565
09-Jul-21,17.7537
08-Jul-21,17.7655
07-Jul-21,17.7528
06-Jul-21,17.7424
05-Jul-21,17.7830
04-Jul-21,17.7613
03-Jul-21,17.7585
02-Jul-21,17.7556
01-Jul-21,17.7591
30-Jun-21,17.7603
29-Jun-21,17.7694
28-Jun-21,17.7788
27-Jun-21,17.8114
26-Jun-21,17.8086
25-Jun-21,17.8057
24-Jun-21,17.8033
23-Jun-21,17.7919
22-Jun-21,17.8077
21-Jun-21,17.8087
20-Jun-21,17.7940
19-Jun-21,17.7912
18-Jun-21,17.7883
17-Jun-21,17.8001
16-Jun-21,17.8136
15-Jun-21,17.8607
14-Jun-21,17.8845
13-Jun-21,17.8837
12-Jun-21,17.8809
11-Jun-21,17.8781
10-Jun-21,17.8677
09-Jun-21,17.8347
08-Jun-21,17.8402
07-Jun-21,17.8155
06-Jun-21,17.7866
05-Jun-21,17.7838
04-Jun-21,17.7809
03-Jun-21,17.7889
02-Jun-21,17.7675
01-Jun-21,17.7543
31-May-21,17.7686
30-May-21,17.7674
29-May-21,17.7663
28-May-21,17.7635
27-May-21,17.7744
26-May-21,17.7713
25-May-21,17.7564
24-May-21,17.7410
23-May-21,17.7294
22-May-21,17.7265
21-May-21,17.7237
20-May-21,17.6724
19-May-21,17.6791
18-May-21,17.6806
17-May-21,17.6530
16-May-21,17.6091
15-May-21,17.6063
14-May-21,17.6035
13-May-21,17.6241
12-May-21,17.6213
11-May-21,17.6403
10-May-21,17.6402
09-May-21,17.6235
08-May-21,17.6207
07-May-21,17.6179
06-May-21,17.6099
05-May-21,17.5723
04-May-21,17.5290
03-May-21,17.5447
02-May-21,17.5377
01-May-21,17.5349
30-Apr-21,17.5321
29-Apr-21,17.5572
28-Apr-21,17.5435
27-Apr-21,17.5100
26-Apr-21,17.4772
25-Apr-21,17.4263
24-Apr-21,17.4235
23-Apr-21,17.4207
22-Apr-21,17.4368
21-Apr-21,17.4051
20-Apr-21,17.4022
19-Apr-21,17.4118
18-Apr-21,17.4433
17-Apr-21,17.4405
16-Apr-21,17.4376
15-Apr-21,17.4344
14-Apr-21,17.4532
13-Apr-21,17.4504
12-Apr-21,17.4181
11-Apr-21,17.5188
10-Apr-21,17.5160
09-Apr-21,17.5132
08-Apr-21,17.5199
07-Apr-21,17.4888
06-Apr-21,17.4348
05-Apr-21,17.4114
04-Apr-21,17.4372
03-Apr-21,17.4344
02-Apr-21,17.4316
01-Apr-21,17.4288
31-Mar-21,17.3986
30-Mar-21,17.4138
29-Mar-21,17.3608
28-Mar-21,17.3580
27-Mar-21,17.3552
26-Mar-21,17.3523
25-Mar-21,17.3102
24-Mar-21,17.3481
23-Mar-21,17.3456
22-Mar-21,17.2753
21-Mar-21,17.2299
20-Mar-21,17.2271
19-Mar-21,17.2243
18-Mar-21,17.1473
17-Mar-21,17.1820
16-Mar-21,17.2162
15-Mar-21,17.2037
14-Mar-21,17.2335
