Date,NAV
09-Aug-21,42.3999
08-Aug-21,42.3561
07-Aug-21,42.3561
06-Aug-21,42.3562
05-Aug-21,42.4976
04-Aug-21,42.4615
03-Aug-21,42.2197
02-Aug-21,41.5807
01-Aug-21,41.2900
31-Jul-21,41.2900
30-Jul-21,41.2901
29-Jul-21,41.2688
28-Jul-21,41.1548
27-Jul-21,41.2367
26-Jul-21,41.4484
25-Jul-21,41.5109
24-Jul-21,41.5109
23-Jul-21,41.5110
22-Jul-21,41.3449
21-Jul-21,40.8292
20-Jul-21,40.8292
19-Jul-21,41.0860
18-Jul-21,41.4456
17-Jul-21,41.4457
16-Jul-21,41.4457
15-Jul-21,41.4259
14-Jul-21,41.2218
13-Jul-21,41.0689
12-Jul-21,40.8200
11-Jul-21,40.7394
10-Jul-21,40.7394
09-Jul-21,40.7394
08-Jul-21,40.8005
07-Jul-21,41.1792
06-Jul-21,40.9991
05-Jul-21,41.0596
04-Jul-21,40.7577
03-Jul-21,40.7577
02-Jul-21,40.7578
01-Jul-21,40.6971
30-Jun-21,40.7750
29-Jun-21,40.8271
28-Jun-21,40.9766
27-Jun-21,41.0259
26-Jun-21,41.0260
25-Jun-21,41.0260
24-Jun-21,40.7311
23-Jun-21,40.4494
22-Jun-21,40.6456
21-Jun-21,40.4987
20-Jun-21,40.3968
19-Jun-21,40.3968
18-Jun-21,40.3968
17-Jun-21,40.4683
16-Jun-21,40.6297
15-Jun-21,40.8789
14-Jun-21,40.7165
13-Jun-21,40.6737
12-Jun-21,40.6737
11-Jun-21,40.6737
10-Jun-21,40.6924
09-Jun-21,40.3698
08-Jun-21,40.6692
07-Jun-21,40.5706
06-Jun-21,40.3413
05-Jun-21,40.3413
04-Jun-21,40.3413
03-Jun-21,40.4086
02-Jun-21,40.1078
01-Jun-21,40.0427
31-May-21,40.1138
30-May-21,39.6956
29-May-21,39.6956
28-May-21,39.6957
27-May-21,39.5724
26-May-21,39.4030
25-May-21,39.1937
24-May-21,39.1310
23-May-21,38.9873
22-May-21,38.9873
21-May-21,38.9874
20-May-21,38.3737
19-May-21,38.6562
18-May-21,38.7878
17-May-21,38.3288
16-May-21,37.7563
15-May-21,37.7564
14-May-21,37.7564
13-May-21,37.9230
12-May-21,37.9230
11-May-21,38.2916
10-May-21,38.3978
