Date,NAV
09-Aug-21,10.3013
08-Aug-21,10.3004
07-Aug-21,10.2994
06-Aug-21,10.2985
05-Aug-21,10.2976
04-Aug-21,10.2968
03-Aug-21,10.2959
02-Aug-21,10.2950
01-Aug-21,10.2941
31-Jul-21,10.2932
30-Jul-21,10.2922
29-Jul-21,10.2913
28-Jul-21,10.2904
27-Jul-21,10.2894
26-Jul-21,10.2885
25-Jul-21,10.2875
24-Jul-21,10.2866
23-Jul-21,10.2855
22-Jul-21,10.2844
21-Jul-21,10.2834
20-Jul-21,10.2825
19-Jul-21,10.2815
18-Jul-21,10.2806
17-Jul-21,10.2797
16-Jul-21,10.2788
15-Jul-21,10.2780
14-Jul-21,10.2768
13-Jul-21,10.2758
12-Jul-21,10.2747
11-Jul-21,10.2738
10-Jul-21,10.2728
09-Jul-21,10.2720
08-Jul-21,10.2710
07-Jul-21,10.2699
06-Jul-21,10.2692
05-Jul-21,10.2684
04-Jul-21,10.2675
03-Jul-21,10.2666
02-Jul-21,10.2660
01-Jul-21,10.2647
30-Jun-21,10.2638
29-Jun-21,10.2626
28-Jun-21,10.2616
27-Jun-21,10.2607
26-Jun-21,10.2598
25-Jun-21,10.2588
24-Jun-21,10.2576
23-Jun-21,10.2568
22-Jun-21,10.2556
21-Jun-21,10.2543
20-Jun-21,10.2533
19-Jun-21,10.2524
18-Jun-21,10.2513
17-Jun-21,10.2508
16-Jun-21,10.2504
15-Jun-21,10.2495
14-Jun-21,10.2486
13-Jun-21,10.2477
12-Jun-21,10.2468
11-Jun-21,10.2459
10-Jun-21,10.2450
09-Jun-21,10.2440
08-Jun-21,10.2430
07-Jun-21,10.2422
06-Jun-21,10.2413
05-Jun-21,10.2404
04-Jun-21,10.2394
03-Jun-21,10.2384
02-Jun-21,10.2375
01-Jun-21,10.2367
31-May-21,10.2357
30-May-21,10.2348
29-May-21,10.2339
28-May-21,10.2330
27-May-21,10.2319
26-May-21,10.2310
25-May-21,10.2302
24-May-21,10.2293
23-May-21,10.2284
22-May-21,10.2275
21-May-21,10.2266
20-May-21,10.2257
19-May-21,10.2249
18-May-21,10.2240
17-May-21,10.2231
16-May-21,10.2222
15-May-21,10.2213
14-May-21,10.2204
13-May-21,10.2195
12-May-21,10.2186
11-May-21,10.2177
10-May-21,10.2169
09-May-21,10.2160
08-May-21,10.2152
07-May-21,10.2143
06-May-21,10.2136
05-May-21,10.2129
04-May-21,10.2121
03-May-21,10.2113
02-May-21,10.2104
01-May-21,10.2095
30-Apr-21,10.2088
29-Apr-21,10.2080
28-Apr-21,10.2071
27-Apr-21,10.2063
26-Apr-21,10.2053
25-Apr-21,10.2044
24-Apr-21,10.2035
23-Apr-21,10.2026
22-Apr-21,10.2015
21-Apr-21,10.2006
20-Apr-21,10.1997
19-Apr-21,10.1988
18-Apr-21,10.1979
17-Apr-21,10.1970
16-Apr-21,10.1961
15-Apr-21,10.1954
14-Apr-21,10.1946
13-Apr-21,10.1937
12-Apr-21,10.1928
11-Apr-21,10.1920
10-Apr-21,10.1911
09-Apr-21,10.1902
08-Apr-21,10.1895
07-Apr-21,10.1889
06-Apr-21,10.1877
05-Apr-21,10.1865
04-Apr-21,10.1856
03-Apr-21,10.1848
02-Apr-21,10.1839
01-Apr-21,10.1831
