Date,NAV
09-Aug-21,29.7993
08-Aug-21,29.8150
07-Aug-21,29.8094
06-Aug-21,29.8038
05-Aug-21,29.8743
04-Aug-21,29.8645
03-Aug-21,29.8400
02-Aug-21,29.8382
01-Aug-21,29.8241
31-Jul-21,29.8186
30-Jul-21,29.8130
29-Jul-21,29.8144
28-Jul-21,29.8361
27-Jul-21,29.8362
26-Jul-21,29.8253
25-Jul-21,29.8269
24-Jul-21,29.8214
23-Jul-21,29.8158
22-Jul-21,29.8247
21-Jul-21,29.8271
20-Jul-21,29.8215
19-Jul-21,29.8116
18-Jul-21,29.7870
17-Jul-21,29.7815
16-Jul-21,29.7760
15-Jul-21,29.7162
14-Jul-21,29.7025
13-Jul-21,29.6841
12-Jul-21,29.6660
11-Jul-21,29.7177
10-Jul-21,29.7121
09-Jul-21,29.7066
08-Jul-21,29.6971
07-Jul-21,29.6762
06-Jul-21,29.6805
05-Jul-21,29.6970
04-Jul-21,29.6919
03-Jul-21,29.6863
02-Jul-21,29.6807
01-Jul-21,29.6617
30-Jun-21,29.6568
29-Jun-21,29.6679
28-Jun-21,29.6903
27-Jun-21,29.7451
26-Jun-21,29.7396
25-Jun-21,29.7340
24-Jun-21,29.7267
23-Jun-21,29.7523
22-Jun-21,29.7338
21-Jun-21,29.7460
20-Jun-21,29.7337
19-Jun-21,29.7282
18-Jun-21,29.7226
17-Jun-21,29.7214
16-Jun-21,29.7336
15-Jun-21,29.8210
14-Jun-21,29.8643
13-Jun-21,29.8498
12-Jun-21,29.8443
11-Jun-21,29.8388
10-Jun-21,29.8220
09-Jun-21,29.7932
08-Jun-21,29.7527
07-Jun-21,29.7390
06-Jun-21,29.7147
05-Jun-21,29.7092
04-Jun-21,29.7037
03-Jun-21,29.6988
02-Jun-21,29.6825
01-Jun-21,29.6864
31-May-21,29.6834
30-May-21,29.6863
29-May-21,29.6807
28-May-21,29.6752
27-May-21,29.6920
26-May-21,29.6990
25-May-21,29.6935
24-May-21,29.6628
23-May-21,29.6622
22-May-21,29.6566
21-May-21,29.6511
20-May-21,29.6424
19-May-21,29.6207
18-May-21,29.6036
17-May-21,29.5877
16-May-21,29.5814
15-May-21,29.5759
14-May-21,29.5704
13-May-21,29.5730
12-May-21,29.5674
11-May-21,29.5658
10-May-21,29.5451
09-May-21,29.5574
08-May-21,29.5519
07-May-21,29.5464
06-May-21,29.5452
05-May-21,29.5014
04-May-21,29.4707
03-May-21,29.4688
02-May-21,29.4390
01-May-21,29.4334
30-Apr-21,29.4279
29-Apr-21,29.4105
28-Apr-21,29.3944
27-Apr-21,29.3834
26-Apr-21,29.3749
25-Apr-21,29.3463
24-Apr-21,29.3408
23-Apr-21,29.3353
22-Apr-21,29.3286
21-Apr-21,29.3513
20-Apr-21,29.3458
19-Apr-21,29.3387
18-Apr-21,29.2967
17-Apr-21,29.2913
16-Apr-21,29.2858
15-Apr-21,29.3071
14-Apr-21,29.3484
13-Apr-21,29.3430
12-Apr-21,29.3376
11-Apr-21,29.3108
10-Apr-21,29.3053
09-Apr-21,29.2999
08-Apr-21,29.2756
07-Apr-21,29.2466
06-Apr-21,29.2359
05-Apr-21,29.2001
04-Apr-21,29.1647
03-Apr-21,29.1592
02-Apr-21,29.1538
01-Apr-21,29.1483
31-Mar-21,29.1428
30-Mar-21,29.1336
29-Mar-21,29.1275
28-Mar-21,29.1220
27-Mar-21,29.1165
26-Mar-21,29.1109
25-Mar-21,29.0955
24-Mar-21,29.0851
23-Mar-21,28.9807
22-Mar-21,28.8603
21-Mar-21,28.8166
20-Mar-21,28.8111
19-Mar-21,28.8056
18-Mar-21,28.7444
17-Mar-21,28.7648
16-Mar-21,28.7623
15-Mar-21,28.7319
14-Mar-21,28.7487
13-Mar-21,28.7432
12-Mar-21,28.7376
11-Mar-21,28.7462
10-Mar-21,28.7407
09-Mar-21,28.7357
08-Mar-21,28.7590
07-Mar-21,28.7725
06-Mar-21,28.7670
05-Mar-21,28.7615
04-Mar-21,28.7635
03-Mar-21,28.7677
02-Mar-21,28.7596
01-Mar-21,28.7400
28-Feb-21,28.7508
27-Feb-21,28.7453
26-Feb-21,28.7400
25-Feb-21,28.7450
24-Feb-21,28.7493
23-Feb-21,28.7594
22-Feb-21,28.7417
21-Feb-21,28.9188
20-Feb-21,28.9132
19-Feb-21,28.9077
18-Feb-21,28.9021
17-Feb-21,28.8906
16-Feb-21,28.9122
15-Feb-21,28.9051
14-Feb-21,28.9097
13-Feb-21,28.9041
12-Feb-21,28.8985
11-Feb-21,28.8979
10-Feb-21,28.8540
09-Feb-21,28.8463
08-Feb-21,28.8763
07-Feb-21,28.8685
06-Feb-21,28.8630
05-Feb-21,28.8574
04-Feb-21,28.9243
03-Feb-21,28.8887
02-Feb-21,28.8848
01-Feb-21,28.9990
31-Jan-21,29.1949
30-Jan-21,29.1893
29-Jan-21,29.1837
28-Jan-21,29.1643
27-Jan-21,29.1597
26-Jan-21,29.1517
25-Jan-21,29.1461
24-Jan-21,29.1275
23-Jan-21,29.1220
22-Jan-21,29.1164
21-Jan-21,29.1276
20-Jan-21,29.1007
19-Jan-21,29.1004
18-Jan-21,29.1200
17-Jan-21,29.1727
16-Jan-21,29.1671
15-Jan-21,29.1616
14-Jan-21,29.1746
13-Jan-21,29.2036
12-Jan-21,29.2072
11-Jan-21,29.2298
10-Jan-21,29.2860
09-Jan-21,29.2805
08-Jan-21,29.2749
07-Jan-21,29.2665
06-Jan-21,29.2481
05-Jan-21,29.2284
04-Jan-21,29.1727
03-Jan-21,29.1670
02-Jan-21,29.1614
01-Jan-21,29.1558
31-Dec-20,29.1515
30-Dec-20,29.1419
29-Dec-20,29.1449
28-Dec-20,29.1413
27-Dec-20,29.1138
26-Dec-20,29.1082
25-Dec-20,29.1026
24-Dec-20,29.0970
23-Dec-20,29.0778
22-Dec-20,29.0558
21-Dec-20,29.0335
20-Dec-20,29.0929
19-Dec-20,29.0873
18-Dec-20,29.0817
17-Dec-20,29.0841
16-Dec-20,29.0655
15-Dec-20,29.0577
14-Dec-20,29.0466
13-Dec-20,29.0403
12-Dec-20,29.0347
11-Dec-20,29.0291
10-Dec-20,29.0508
09-Dec-20,29.0290
08-Dec-20,29.0422
07-Dec-20,29.0469
06-Dec-20,29.0418
05-Dec-20,29.0363
04-Dec-20,29.0307
03-Dec-20,29.0067
02-Dec-20,29.0252
01-Dec-20,29.0384
30-Nov-20,29.0764
29-Nov-20,29.0709
28-Nov-20,29.0653
27-Nov-20,29.0598
26-Nov-20,29.0454
25-Nov-20,29.0094
24-Nov-20,28.9808
23-Nov-20,28.9593
22-Nov-20,28.9673
21-Nov-20,28.9618
20-Nov-20,28.9564
19-Nov-20,28.9500
18-Nov-20,28.9252
17-Nov-20,28.9383
16-Nov-20,28.9096
15-Nov-20,28.9041
14-Nov-20,28.8986
13-Nov-20,28.8931
12-Nov-20,28.8851
11-Nov-20,28.8945
10-Nov-20,28.8939
09-Nov-20,28.8596
08-Nov-20,28.8879
07-Nov-20,28.8825
06-Nov-20,28.8771
05-Nov-20,28.8613
04-Nov-20,28.7965
03-Nov-20,28.8091
02-Nov-20,28.8197
01-Nov-20,28.8133
31-Oct-20,28.8078
30-Oct-20,28.8022
29-Oct-20,28.7967
28-Oct-20,28.8126
27-Oct-20,28.8033
26-Oct-20,28.8367
25-Oct-20,28.7573
24-Oct-20,28.7518
23-Oct-20,28.7462
22-Oct-20,28.7287
21-Oct-20,28.7103
20-Oct-20,28.6785
19-Oct-20,28.6690
18-Oct-20,28.6510
17-Oct-20,28.6455
16-Oct-20,28.6400
15-Oct-20,28.6256
14-Oct-20,28.5720
13-Oct-20,28.5645
12-Oct-20,28.5381
11-Oct-20,28.5336
10-Oct-20,28.5282
09-Oct-20,28.5226
08-Oct-20,28.3117
07-Oct-20,28.2834
06-Oct-20,28.2757
05-Oct-20,28.2698
04-Oct-20,28.2756
03-Oct-20,28.2701
02-Oct-20,28.2646
01-Oct-20,28.2591
30-Sep-20,28.2128
29-Sep-20,28.2040
28-Sep-20,28.2014
27-Sep-20,28.2244
