06/26/2020,11.4206
06/07/2020,11.8199
08/12/2019,11.7427
04/20/2018,11.5275
03/13/2018,11.1953
12/30/2017,11.108
08/29/2017,10.5373
06/28/2017,10.0208
06/25/2017,10.1857
05/30/2017,10.065
05/15/2017,9.9537
07/15/2016,13.21
07/14/2016,15.62
07/13/2016,14.34
07/12/2016,15.23
