Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
08/07/2015,21.851,21.8510
06/29/2018,27.7867,27.4439
12/06/2018,27.1519,27.6156
11/21/2019,30.7360,30.736000
