Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
09/14/2015,16.994,16.9940
08/16/2017,21.031,21.0310
06/29/2018,20.7217,20.6835
12/06/2018,22.2754,22.2099
11/21/2019,24.9882,24.988200
