Date (MM/DD/YYYY),NSDL Published NAV,Fund Manager Published NAV
08/12/2014,13.905,13.9050
06/29/2018,19.8725,19.8381
07/24/2018,20.0255,11.0227
12/06/2018,21.3441,21.2778
11/21/2019,23.9334,23.933400
