Date (YYYY-MM-DD),NAV
2008-10-10,10.4649
2008-10-11,10.4676
2008-10-12,10.4705
2008-10-13,10.4684
2008-10-14,10.471
2008-10-15,10.4735
2008-10-16,10.4761
2008-10-17,10.4788
2008-10-18,10.4817
2008-10-19,10.4845
2008-10-20,10.487
2008-10-21,10.4901
2008-10-22,10.4928
2008-10-23,10.4957
2008-10-24,10.4978
2008-10-25,10.5006
2008-10-26,10.5034
2008-10-27,10.5059
2008-10-28,10.5091
2008-10-29,10.512
2008-10-30,10.5138
2008-10-31,10.5169
2008-11-01,10.5197
2008-11-02,10.5226
2008-11-03,10.5257
2008-11-04,10.5289
2008-11-05,10.5317
2008-11-06,10.5345
2008-11-07,10.5373
2008-11-08,10.5401
2008-11-09,10.5429
2008-11-10,10.5461
2008-11-11,10.5486
2008-11-12,10.5512
2008-11-13,10.554
2008-11-14,10.5567
2008-11-15,10.5595
2008-11-16,10.5623
2008-11-17,10.5652
2008-11-18,10.5678
2008-11-19,10.5705
2008-11-20,10.5733
2008-11-21,10.5763
2008-11-22,10.5792
2008-11-23,10.5819
2008-11-24,10.5847
2008-11-25,10.5874
2008-11-26,10.5908
2008-11-27,10.5936
2008-11-28,10.5963
2008-11-29,10.5991
2008-11-30,10.6018
2008-12-01,10.6042
2008-12-02,10.6069
2008-12-03,10.6101
2008-12-04,10.6138
2008-12-05,10.6166
2008-12-06,10.6092
2008-12-07,10.612
2008-12-08,10.6151
2008-12-09,10.6179
2008-12-10,10.621
2008-12-11,10.6238
2008-12-12,10.6266
2008-12-13,10.6294
2008-12-14,10.6321
2008-12-15,10.6351
2008-12-16,10.6386
2008-12-17,10.6412
2008-12-18,10.6451
2008-12-19,10.6477
2008-12-20,10.6505
2008-12-21,10.6533
2008-12-22,10.656
2008-12-23,10.6584
2008-12-24,10.6613
2008-12-25,10.6642
2008-12-26,10.6662
2008-12-27,10.669
2008-12-28,10.6718
2008-12-29,10.6752
2008-12-30,10.6773
2008-12-31,10.68
2009-01-01,10.6833
2009-01-02,10.6864
2009-01-03,10.6892
2009-01-04,10.692
2009-01-05,10.6957
2009-01-06,10.7112
2009-01-07,10.7127
2009-01-08,10.7155
2009-01-09,10.718
2009-01-10,10.7208
2009-01-11,10.7236
2009-01-12,10.7321
2009-01-13,10.7342
2009-01-14,10.7398
2009-01-15,10.7406
2009-01-16,10.746
2009-01-17,10.7487
2009-01-18,10.7515
2009-01-19,10.7544
2009-01-20,10.7569
2009-01-21,10.7575
2009-01-22,10.7609
2009-01-23,10.7604
2009-01-24,10.7632
2009-01-25,10.7659
2009-01-26,10.7687
2009-01-27,10.7737
2009-01-28,10.779
2009-01-29,10.7811
2009-01-30,10.7851
2009-01-31,10.7879
2009-02-01,10.7906
2009-02-02,10.7916
2009-02-03,10.7951
2009-02-04,10.7987
2009-02-05,10.8011
2009-02-06,10.8052
2009-02-07,10.808
2009-02-08,10.8107
2009-02-09,10.8127
2009-02-10,10.8161
2009-02-11,10.8187
2009-02-12,10.8213
2009-02-13,10.8247
2009-02-14,10.8274
2009-02-15,10.83
2009-02-16,10.8318
2009-02-17,10.8335
2009-02-18,10.8358
2009-02-19,10.8387
2009-02-20,10.8406
2009-02-21,10.8433
2009-02-22,10.846
2009-02-23,10.8487
2009-02-24,10.8509
2009-02-25,10.854
2009-02-26,10.8558
2009-02-27,10.8595
2009-02-28,10.8622
2009-03-01,10.8692
2009-03-02,10.8698
2009-03-03,10.8707
2009-03-04,10.8722
2009-03-05,10.8727
2009-03-06,10.8768
2009-03-07,10.8794
2009-03-08,10.882
2009-03-09,10.8823
2009-03-10,10.8849
2009-03-11,10.8875
2009-03-12,10.8925
2009-03-13,10.8989
2009-03-14,10.9015
2009-03-15,10.9041
2009-03-16,10.9093
2009-03-17,10.9095
2009-03-18,10.9102
2009-03-19,10.9164
2009-03-20,10.9177
2009-03-21,10.9202
2009-03-22,10.9226
2009-03-23,10.9306
2009-03-24,10.934
2009-03-25,10.9389
2009-03-26,10.944
2009-03-27,10.9479
2009-03-28,10.9503
2009-03-29,10.9528
2009-03-30,10.9503
2009-03-31,10.9523
2009-04-01,10.9551
2009-04-02,10.9603
2009-04-03,10.9628
2009-04-04,10.9653
2009-04-05,10.9677
2009-04-06,10.9698
2009-04-07,10.9723
2009-04-08,10.9747
2009-04-09,10.9782
2009-04-10,10.9809
2009-04-11,10.9837
2009-04-12,10.9864
2009-04-13,10.9918
2009-04-14,10.9945
2009-04-15,11.0026
2009-04-16,11.0041
2009-04-17,11.0081
2009-04-18,11.0106
2009-04-19,11.0132
2009-04-20,11.0152
2009-04-21,11.016
2009-04-22,11.0166
2009-04-23,11.0221
2009-04-24,11.0266
2009-04-25,11.0291
2009-04-26,11.0317
2009-04-27,11.0333
2009-04-28,11.0336
2009-04-29,11.0379
2009-04-30,11.0404
2009-05-01,11.043
2009-05-02,11.0456
2009-05-03,11.0482
2009-05-04,11.0543
2009-05-05,11.0563
2009-05-06,11.0584
2009-05-07,11.0628
2009-05-08,11.0638
2009-05-09,11.0663
2009-05-10,11.0689
2009-05-11,11.0691
2009-05-12,11.0734
2009-05-13,11.075
2009-05-14,11.0777
2009-05-15,11.082
2009-05-16,11.0846
2009-05-17,11.0871
2009-05-18,11.1007
2009-05-19,11.1095
2009-05-20,11.1155
2009-05-21,11.1155
2009-05-22,11.1186
2009-05-23,11.1211
2009-05-24,11.1235
2009-05-25,11.1253
2009-05-26,11.1264
2009-05-27,11.1327
2009-05-28,11.1365
2009-05-29,11.1403
2009-05-30,11.1418
2009-05-31,11.1442
2009-06-01,11.1468
2009-06-02,11.1492
2009-06-03,11.1516
2009-06-04,11.1543
2009-06-05,11.1549
2009-06-06,11.1573
2009-06-07,11.1598
2009-06-08,11.1572
2009-06-09,11.1625
2009-06-10,11.1655
2009-06-11,11.1658
2009-06-12,11.1654
2009-06-13,11.1679
2009-06-14,11.1703
2009-06-15,11.1729
2009-06-16,11.1785
2009-06-17,11.1775
2009-06-18,11.1803
2009-06-19,11.1869
2009-06-20,11.1893
2009-06-21,11.1917
2009-06-22,11.1922
2009-06-23,11.1965
2009-06-24,11.1991
2009-06-25,11.1997
2009-06-26,11.2066
2009-06-27,11.209
2009-06-28,11.2114
2009-06-29,11.2176
2009-06-30,11.2156
2009-07-01,11.2207
2009-07-02,11.2211
2009-07-03,11.2275
2009-07-04,11.2299
2009-07-05,11.2323
2009-07-06,11.2234
2009-07-07,11.2234
2009-07-08,11.222
2009-07-09,11.2264
2009-07-10,11.2223
2009-07-11,11.2247
2009-07-12,11.2271
2009-07-13,11.2276
2009-07-14,11.2364
2009-07-15,11.2467
2009-07-16,11.2509
2009-07-17,11.2588
2009-07-18,11.2612
2009-07-19,11.2635
2009-07-20,11.2746
2009-07-21,11.2754
2009-07-22,11.2753
2009-07-23,11.2833
2009-07-24,11.2848
2009-07-25,11.2871
2009-07-26,11.2895
2009-07-27,11.2901
2009-07-28,11.2905
2009-07-29,11.2925
2009-07-30,11.2951
2009-07-31,11.3036
2009-08-01,11.306
2009-08-02,11.3084
2009-08-03,11.3159
2009-08-04,11.3189
2009-08-05,11.3227
2009-08-06,11.321
2009-08-07,11.3184
2009-08-08,11.3208
2009-08-09,11.3232
2009-08-10,11.3239
2009-08-11,11.3287
2009-08-12,11.3293
2009-08-13,11.338
2009-08-14,11.3417
2009-08-15,11.3441
2009-08-16,11.3465
2009-08-17,11.3409
2009-08-18,11.3448
2009-08-19,11.3429
2009-08-20,11.3505
2009-08-21,11.3555
2009-08-22,11.3583
2009-08-23,11.3607
2009-08-24,11.3657
2009-08-25,11.3678
2009-08-26,11.3703
2009-08-27,11.3731
2009-08-28,11.3782
2009-08-29,11.3806
2009-08-30,11.3819
2009-08-31,11.3802
2009-09-01,11.3748
2009-09-02,11.3718
2009-09-03,11.3723
2009-09-04,11.3771
2009-09-05,11.3794
2009-09-06,11.3818
2009-09-07,11.3875
2009-09-08,11.3954
2009-09-09,11.4006
2009-09-10,11.4023
2009-09-11,11.4059
2009-09-12,11.4089
2009-09-13,11.4113
2009-09-14,11.4148
2009-09-15,11.421
2009-09-16,11.4278
2009-09-17,11.4299
2009-09-18,11.4346
2009-09-19,11.4376
2009-09-20,11.44
2009-09-21,11.4424
2009-09-22,11.4457
2009-09-23,11.446
2009-09-24,11.4498
2009-09-25,11.4515
2009-09-26,11.4531
2009-09-27,11.4555
2009-09-28,11.458
2009-09-29,11.46
2009-09-30,11.4675
2009-10-01,11.4682
2009-10-02,11.4707
2009-10-03,11.4731
2009-10-04,11.4755
2009-10-05,11.476
2009-10-06,11.4798
2009-10-07,11.4799
2009-10-08,11.4843
2009-10-09,11.4837
2009-10-10,11.4861
2009-10-11,11.4884
2009-10-12,11.4966
2009-10-13,11.4989
2009-10-14,11.5053
2009-10-15,11.5096
2009-10-16,11.5177
2009-10-17,11.5196
2009-10-18,11.5219
2009-10-19,11.5242
2009-10-20,11.5903
2009-10-21,11.5927
2009-10-22,11.5856
2009-10-23,11.5865
2009-10-24,11.589
2009-10-25,11.5912
2009-10-26,11.591
2009-10-27,11.5885
2009-10-28,11.59
2009-10-29,11.5887
2009-10-30,11.587
2009-10-31,11.5892
2009-11-01,11.5914
2009-11-02,11.5936
2009-11-03,11.5876
2009-11-04,11.5995
2009-11-05,11.6024
2009-11-06,11.6087
2009-11-07,11.6109
2009-11-08,11.6131
2009-11-09,11.6264
2009-11-10,11.6297
2009-11-11,11.6383
2009-11-12,11.6363
2009-11-13,11.6402
2009-11-14,11.6424
2009-11-15,11.6445
2009-11-16,11.6508
2009-11-17,11.6518
2009-11-18,11.6514
2009-11-19,11.6504
2009-11-20,11.6597
2009-11-21,11.662
2009-11-22,11.6642
2009-11-23,11.6689
2009-11-24,11.6695
2009-11-25,11.675
2009-11-26,11.6708
2009-11-27,11.6705
2009-11-28,11.6728
2009-11-29,11.6752
2009-11-30,11.68
2009-12-01,11.6896
2009-12-02,11.6917
2009-12-03,11.6967
2009-12-04,11.6976
2009-12-05,11.6999
2009-12-06,11.7023
2009-12-07,11.7001
2009-12-08,12.4805
2009-12-09,12.4762
2009-12-10,12.4695
2009-12-11,12.4743
2009-12-12,12.4761
2009-12-13,12.4785
2009-12-14,12.4904
2009-12-15,12.4752
2009-12-16,12.4588
2009-12-17,12.4668
2009-12-18,12.4515
2009-12-19,12.4539
2009-12-20,12.4564
2009-12-21,12.4497
2009-12-22,12.4712
2009-12-23,12.4853
2009-12-24,12.4968
2009-12-25,12.4992
2009-12-26,12.5016
2009-12-27,12.504
2009-12-28,12.5064
2009-12-29,12.5234
2009-12-30,12.5364
2009-12-31,12.5526
2010-01-01,12.5618
2010-01-02,12.5632
2010-01-03,12.244
2010-01-04,12.5685
2010-01-05,12.5713
2010-01-06,12.5718
2010-01-07,12.5627
2010-01-08,12.5687
2010-01-09,12.5711
2010-01-10,12.5734
2010-01-11,12.5775
2010-01-12,12.575
2010-01-13,12.5837
2010-01-14,12.6039
2010-01-15,12.5999
2010-01-16,12.6024
2010-01-17,12.6049
2010-01-18,12.613
2010-01-19,12.6063
2010-01-20,12.6101
2010-01-21,12.617
2010-01-22,12.617
2010-01-23,12.6196
2010-01-24,12.6221
2010-01-25,12.6164
2010-01-26,12.619
2010-01-27,12.6163
2010-01-28,12.6252
2010-01-29,12.6241
2010-01-30,12.6254
2010-01-31,12.628
2010-02-01,12.6207
2010-02-02,12.5798
2010-02-03,12.6027
2010-02-04,12.587
2010-02-05,12.5845
2010-02-06,12.5918
2010-02-07,12.5944
2010-02-08,12.5941
2010-02-09,12.6002
2010-02-10,12.5751
2010-02-11,12.5586
2010-02-12,12.5612
2010-02-13,12.5638
2010-02-14,12.5664
2010-02-15,12.548
2010-02-16,12.5543
2010-02-17,12.5556
2010-02-18,12.557
2010-02-19,12.5422
2010-02-20,12.5448
2010-02-21,12.5474
2010-02-22,12.5638
2010-02-23,12.5773
2010-02-24,12.5751
2010-02-25,12.5771
2010-02-26,12.5775
2010-02-27,12.5801
2010-02-28,12.5827
2010-03-01,12.5879
2010-03-02,12.5841
2010-03-03,12.5981
2010-03-04,12.6049
2010-03-05,12.6019
2010-03-06,12.6044
2010-03-07,12.607
2010-03-08,12.6148
2010-03-09,12.6262
2010-03-10,12.6316
2010-03-11,12.6331
2010-03-12,12.6297
2010-03-13,12.6324
2010-03-14,12.6351
2010-03-15,12.64
2010-03-16,12.6427
2010-03-17,12.6738
2010-03-18,12.697
2010-03-19,12.7243
2010-03-20,12.727
2010-03-21,12.7297
2010-03-22,12.6923
2010-03-23,12.6926
2010-03-24,12.6952
2010-03-25,12.6993
2010-03-26,12.7175
2010-03-27,12.7202
2010-03-28,12.7229
2010-03-29,12.771
2010-03-30,12.7756
2010-03-31,12.779
2010-04-01,12.7857
2010-04-02,12.7885
2010-04-03,12.7912
2010-04-04,12.794
2010-04-05,12.8216
2010-04-06,12.8236
2010-04-07,12.8368
2010-04-08,12.8088
2010-04-09,12.7769
2010-04-10,12.7796
2010-04-11,12.7823
2010-04-12,12.7618
2010-04-13,12.7506
2010-04-14,12.7534
2010-04-15,12.7342
2010-04-16,12.7293
2010-04-17,12.7321
2010-04-18,12.7348
2010-04-19,12.7228
2010-04-20,12.7851
2010-04-21,12.7945
2010-04-22,12.8308
2010-04-23,12.8245
2010-04-24,12.8272
2010-04-25,12.8299
2010-04-26,12.8286
2010-04-27,12.8328
2010-04-28,12.8296
2010-04-29,12.8392
2010-04-30,12.8713
2010-05-01,12.8741
2010-05-02,12.8768
2010-05-03,12.867
2010-05-04,12.8738
2010-05-05,12.8863
2010-05-06,12.8861
2010-05-07,12.8848
2010-05-08,12.8875
2010-05-09,12.8902
2010-05-10,12.9025
2010-05-11,12.918
2010-05-12,12.9362
2010-05-13,12.9564
2010-05-14,12.9873
2010-05-15,12.99
2010-05-16,12.9926
2010-05-17,13.023
2010-05-18,13.0201
2010-05-19,13.0328
2010-05-20,13.0525
2010-05-21,13.0593
2010-05-22,13.0606
2010-05-23,13.0633
2010-05-24,13.0654
2010-05-25,13.0479
2010-05-26,13.014
2010-05-27,13.0401
2010-05-28,13.0342
2010-05-29,13.0369
2010-05-30,13.0381
2010-05-31,13.049
2010-06-01,13.0386
2010-06-02,13.0629
2010-06-03,13.0599
2010-06-04,13.0804
2010-06-05,13.083
2010-06-06,13.0857
2010-06-07,13.0758
2010-06-08,13.0701
2010-06-09,13.0679
2010-06-10,13.0746
2010-06-11,13.0545
2010-06-12,13.0572
2010-06-13,13.0598
2010-06-14,13.0622
2010-06-15,13.0753
2010-06-16,13.092
2010-06-17,13.0975
2010-06-18,13.1223
2010-06-19,13.125
2010-06-20,13.1276
2010-06-21,13.1657
2010-06-22,13.1619
2010-06-23,13.1603
2010-06-24,13.1654
2010-06-25,13.1476
2010-06-26,13.1503
2010-06-27,13.1529
2010-06-28,13.1872
2010-06-29,13.1928
2010-06-30,13.2169
2010-07-01,13.2063
2010-07-02,13.2018
2010-07-03,13.2046
2010-07-04,13.2072
2010-07-05,13.1806
2010-07-06,13.2082
2010-07-07,13.2192
2010-07-08,13.2292
2010-07-09,13.2262
2010-07-10,13.2289
2010-07-11,13.2315
2010-07-12,13.2433
2010-07-13,13.2461
2010-07-14,13.2426
2010-07-15,13.2371
2010-07-16,13.243
2010-07-17,13.2457
2010-07-18,13.2483
2010-07-19,13.2537
2010-07-20,13.2416
2010-07-21,13.2373
2010-07-22,13.2566
2010-07-23,13.259
2010-07-24,13.2618
2010-07-25,13.2644
2010-07-26,13.2525
2010-07-27,13.2305
2010-07-28,13.2225
2010-07-29,13.2385
2010-07-30,13.2124
2010-07-31,13.2151
2010-08-01,13.2178
2010-08-02,13.1777
2010-08-03,13.196
2010-08-04,13.2041
2010-08-05,13.1735
2010-08-06,13.1801
2010-08-07,13.1828
2010-08-08,13.1855
2010-08-09,13.2067
2010-08-10,13.2026
2010-08-11,13.2125
2010-08-12,13.2195
2010-08-13,13.2311
2010-08-14,13.2338
2010-08-15,13.2366
2010-08-16,13.23
2010-08-17,13.2142
2010-08-18,13.2068
2010-08-19,13.2171
2010-08-20,13.2134
2010-08-21,13.2162
2010-08-22,13.2189
2010-08-23,13.2268
2010-08-24,13.226
2010-08-25,13.2118
2010-08-26,13.2286
2010-08-27,13.2342
2010-08-28,13.237
2010-08-29,13.2397
2010-08-30,13.2449
2010-08-31,13.2568
2010-09-01,13.2802
2010-09-02,13.2726
2010-09-03,13.2734
2010-09-04,13.2761
2010-09-05,13.2789
2010-09-06,13.3028
2010-09-07,13.3227
2010-09-08,13.3364
2010-09-09,13.3514
2010-09-10,13.3542
2010-09-11,13.3569
2010-09-12,13.3596
2010-09-13,13.3799
2010-09-14,13.3953
2010-09-15,13.4135
2010-09-16,13.4031
2010-09-17,13.4104
2010-09-18,13.4132
2010-09-19,13.416
2010-09-20,13.4451
2010-09-21,13.4612
2010-09-22,13.4735
2010-09-23,13.4759
2010-09-24,13.4991
2010-09-25,13.5134
2010-09-26,13.5162
2010-09-27,13.5338
2010-09-28,13.5509
2010-09-29,13.5434
2010-09-30,13.5512
2010-10-01,13.5715
2010-10-02,13.5743
2010-10-03,13.5771
2010-10-04,13.5731
2010-10-05,13.5816
2010-10-06,13.5966
2010-10-07,13.5816
2010-10-08,13.5662
2010-10-09,13.5707
2010-10-10,13.5735
2010-10-11,13.5829
2010-10-12,13.5659
2010-10-13,13.5957
2010-10-14,13.5783
2010-10-15,13.5343
2010-10-16,13.5372
2010-10-17,13.54
2010-10-18,13.5275
2010-10-19,13.5177
2010-10-20,13.4949
2010-10-21,13.5636
2010-10-22,13.5621
2010-10-23,13.5648
2010-10-24,13.5676
2010-10-25,13.5811
2010-10-26,13.5716
2010-10-27,13.5549
2010-10-28,13.5516
2010-10-29,13.5554
2010-10-30,13.5569
2010-10-31,13.5597
2010-11-01,13.5838
2010-11-02,13.6155
2010-11-03,13.6659
2010-11-04,13.6932
2010-11-05,13.7053
2010-11-06,13.7081
2010-11-07,13.7109
2010-11-08,13.7057
2010-11-09,13.7041
2010-11-10,13.6915
2010-11-11,13.6658
2010-11-12,13.6286
2010-11-13,13.6314
2010-11-14,13.6343
2010-11-15,13.6499
2010-11-16,13.6107
2010-11-17,13.6136
2010-11-18,13.6247
2010-11-19,13.5957
2010-11-20,13.5985
2010-11-21,13.6014
2010-11-22,13.6232
2010-11-23,13.606
2010-11-24,13.5859
2010-11-25,13.5597
2010-11-26,13.5512
2010-11-27,13.5541
2010-11-28,13.5569
2010-11-29,13.5705
2010-11-30,13.5844
2010-12-01,13.6133
2010-12-02,13.6231
2010-12-03,13.5769
2010-12-04,13.5797
2010-12-05,13.5826
2010-12-06,13.5523
2010-12-07,13.572
2010-12-08,13.5457
2010-12-09,13.5031
2010-12-10,13.5437
2010-12-11,13.5466
2010-12-12,13.5494
2010-12-13,13.5574
2010-12-14,13.5915
2010-12-15,13.5822
2010-12-16,13.6386
2010-12-17,13.6414
2010-12-18,13.6443
2010-12-19,13.6472
2010-12-20,13.642
2010-12-21,13.6528
2010-12-22,13.6485
2010-12-23,13.6564
2010-12-24,13.6779
2010-12-25,13.6808
2010-12-26,13.6836
2010-12-27,13.6738
2010-12-28,13.6834
2010-12-29,13.694
2010-12-30,13.6973
2010-12-31,13.7159
2011-01-01,13.7188
2011-01-02,13.7216
2011-01-03,13.7304
2011-01-04,13.7007
2011-01-05,13.6854
2011-01-06,13.649
2011-01-07,13.5995
2011-01-08,13.6023
2011-01-09,13.6051
2011-01-10,13.5595
2011-01-11,13.5684
2011-01-12,13.5969
2011-01-13,13.5886
2011-01-14,13.5404
2011-01-15,13.5432
2011-01-16,13.546
2011-01-17,13.5154
2011-01-18,13.5345
2011-01-19,13.527
2011-01-20,13.5351
2011-01-21,13.5309
2011-01-22,13.5337
2011-01-23,13.5365
2011-01-24,13.5449
2011-01-25,13.5439
2011-01-26,13.5468
2011-01-27,13.5281
2011-01-28,13.5034
2011-01-29,13.5062
2011-01-30,13.5077
2011-01-31,13.508
2011-02-01,13.4805
2011-02-02,13.4834
2011-02-03,13.5074
2011-02-04,13.4701
2011-02-05,13.473
2011-02-06,13.4759
2011-02-07,13.4723
2011-02-08,13.4591
2011-02-09,13.4393
2011-02-10,13.4503
2011-02-11,13.4743
2011-02-12,13.4772
2011-02-13,13.4801
2011-02-14,13.5299
2011-02-15,13.5424
2011-02-16,13.549
2011-02-17,13.5719
2011-02-18,13.5452
2011-02-19,13.5481
2011-02-20,13.5509
2011-02-21,13.5791
2011-02-22,13.5713
2011-02-23,13.5683
2011-02-24,13.5238
2011-02-25,13.5301
2011-02-26,13.533
2011-02-27,13.5358
2011-02-28,13.5683
2011-03-01,13.6271
2011-03-02,13.63
2011-03-03,13.6549
2011-03-04,13.6521
2011-03-05,13.655
2011-03-06,13.6578
2011-03-07,13.6293
2011-03-08,13.657
2011-03-09,13.6616
2011-03-10,13.6645
2011-03-11,13.6508
2011-03-12,13.6537
2011-03-13,13.6565
2011-03-14,13.6816
2011-03-15,13.6702
2011-03-16,13.6901
2011-03-17,13.6762
2011-03-18,13.6582
2011-03-19,13.6611
2011-03-20,13.6639
2011-03-21,13.6614
2011-03-22,13.6778
2011-03-23,13.6984
2011-03-24,13.7116
2011-03-25,13.7475
2011-03-26,13.7503
2011-03-27,13.7532
2011-03-28,13.7674
2011-03-29,13.7777
2011-03-30,13.7903
2011-03-31,13.8075
2011-04-01,13.7792
2011-04-02,13.7822
2011-04-03,13.7852
2011-04-04,13.8052
2011-04-05,13.8105
2011-04-06,13.813
2011-04-07,13.8149
2011-04-08,13.7984
2011-04-09,13.8014
2011-04-10,13.8044
2011-04-11,13.7877
2011-04-12,13.7908
2011-04-13,13.8098
2011-04-14,13.8129
2011-04-15,13.8022
2011-04-16,13.8052
2011-04-17,13.8082
2011-04-18,13.7828
2011-04-19,13.7883
2011-04-20,13.805
2011-04-21,13.8116
2011-04-22,13.8146
2011-04-23,13.8176
2011-04-24,13.8206
2011-04-25,13.8194
2011-04-26,13.8207
2011-04-27,13.8104
2011-04-28,13.7974
2011-04-29,13.7849
2011-04-30,13.7879
2011-05-01,13.7909
2011-05-02,13.7711
2011-05-03,13.7031
2011-05-04,13.6899
2011-05-05,13.6636
2011-05-06,13.7018
2011-05-07,13.7048
2011-05-08,13.7077
2011-05-09,13.691
2011-05-10,13.6719
2011-05-11,13.6659
2011-05-12,13.6685
2011-05-13,13.6736
2011-05-14,13.6766
2011-05-15,13.6795
2011-05-16,13.6772
2011-05-17,13.6581
2011-05-18,13.6431
2011-05-19,13.6434
2011-05-20,13.6502
2011-05-21,13.6532
2011-05-22,13.6561
2011-05-23,13.6292
2011-05-24,13.6255
2011-05-25,13.6176
2011-05-26,13.6357
2011-05-27,13.6273
2011-05-28,13.6303
2011-05-29,13.6332
2011-05-30,13.6268
2011-05-31,13.6514
2011-06-01,13.678
2011-06-02,13.6905
2011-06-03,13.698
2011-06-04,13.701
2011-06-05,13.704
2011-06-06,13.7143
2011-06-07,13.7216
2011-06-08,13.7211
2011-06-09,13.7236
2011-06-10,13.7407
2011-06-11,13.7437
2011-06-12,13.7467
2011-06-13,13.7519
2011-06-14,13.7424
2011-06-15,13.7088
2011-06-16,13.7321
2011-06-17,13.7441
