Date (MM/DD/YYYY),NAV
2/2/2012,10.6262
2/3/2012,10.6247
2/6/2012,10.6318
2/7/2012,10.6388
2/8/2012,10.6279
2/9/2012,10.6226
2/10/2012,10.6497
2/13/2012,10.6475
2/14/2012,10.6571
2/15/2012,10.6576
2/17/2012,10.6735
2/21/2012,10.6852
2/22/2012,10.6839
2/23/2012,10.6743
2/24/2012,10.6708
2/27/2012,10.6708
2/28/2012,10.6565
2/29/2012,10.6696
3/1/2012,10.663
3/2/2012,10.6611
3/5/2012,10.67
3/6/2012,10.6608
3/7/2012,10.646
3/9/2012,10.6341
3/12/2012,10.6572
3/13/2012,10.6741
3/14/2012,10.6738
3/15/2012,10.6781
3/16/2012,10.6277
3/19/2012,10.6551
3/20/2012,10.6956
3/21/2012,10.6616
3/22/2012,10.6563
3/26/2012,10.6727
3/27/2012,10.6355
3/28/2012,10.6326
3/29/2012,10.6204
3/30/2012,10.6256
4/3/2012,10.5691
4/4/2012,10.5837
4/9/2012,10.6099
4/10/2012,10.6072
4/11/2012,10.6307
4/12/2012,10.6891
4/13/2012,10.7015
4/16/2012,10.714
4/17/2012,10.7313
4/18/2012,10.7483
4/19/2012,10.7463
4/20/2012,10.7446
4/23/2012,10.7446
4/24/2012,10.714
4/25/2012,10.7107
4/26/2012,10.7115
4/27/2012,10.7052
4/30/2012,10.7099
5/2/2012,10.7242
5/3/2012,10.7321
5/4/2012,10.7205
5/7/2012,10.7066
5/8/2012,10.7305
5/9/2012,10.702
5/10/2012,10.6939
5/11/2012,10.6885
5/14/2012,10.6983
5/15/2012,10.7032
5/16/2012,10.7105
5/17/2012,10.6995
5/18/2012,10.701
5/21/2012,10.7088
5/22/2012,10.7163
5/23/2012,10.7119
5/24/2012,10.7124
5/25/2012,10.7317
5/28/2012,10.7391
5/29/2012,10.7529
5/30/2012,10.7567
5/31/2012,10.7905
6/1/2012,10.7954
6/4/2012,10.7955
6/5/2012,10.8065
6/6/2012,10.8056
6/7/2012,10.8428
6/8/2012,10.8574
6/11/2012,10.8743
6/12/2012,10.8892
6/13/2012,10.9077
6/14/2012,10.9011
6/15/2012,10.8875
6/18/2012,10.8834
6/19/2012,10.877
6/20/2012,10.8859
6/21/2012,10.9051
6/22/2012,10.9183
6/25/2012,10.9251
6/26/2012,10.9215
6/27/2012,10.9232
6/28/2012,10.9261
6/29/2012,10.9234
7/2/2012,10.9567
7/3/2012,9.957
7/4/2012,9.9741
7/5/2012,10.0038
7/6/2012,10.0532
7/9/2012,10.0336
7/10/2012,9.9547
7/11/2012,10.0847
7/12/2012,10.0112
7/13/2012,9.8813
7/16/2012,9.8667
7/17/2012,9.8149
7/18/2012,9.8063
7/19/2012,9.854
7/20/2012,9.9025
7/23/2012,9.8319
7/24/2012,9.6692
7/25/2012,9.6894
7/26/2012,9.654
7/27/2012,9.5299
7/30/2012,9.6354
7/31/2012,9.8209
8/1/2012,11.0334
8/2/2012,11.0414
8/3/2012,11.0434
8/6/2012,11.0483
8/7/2012,11.0737
8/8/2012,11.0869
8/9/2012,11.0876
8/10/2012,11.0839
8/13/2012,11.0839
8/14/2012,11.0944
8/16/2012,11.1009
8/17/2012,11.1059
8/21/2012,11.1125
8/24/2012,11.1014
8/27/2012,11.1032
8/28/2012,11.1367
8/29/2012,11.1394
8/30/2012,11.1199
8/31/2012,11.1226
9/3/2012,11.1172
9/4/2012,11.1252
9/5/2012,11.1355
9/6/2012,11.1353
9/7/2012,11.132
9/10/2012,11.1753
9/11/2012,11.1848
9/12/2012,11.1905
9/13/2012,11.212
9/14/2012,11.2214
9/17/2012,11.2789
9/18/2012,11.3027
9/20/2012,11.3067
9/21/2012,11.295
9/24/2012,11.3506
9/25/2012,11.3442
9/26/2012,11.3468
9/27/2012,11.345
9/28/2012,11.3606
10/1/2012,11.3865
10/3/2012,11.4055
10/4/2012,11.4112
10/5/2012,11.425
10/8/2012,11.4293
10/9/2012,11.4236
10/10/2012,11.4356
10/11/2012,11.4254
10/12/2012,11.4369
10/15/2012,11.4442
10/16/2012,11.4522
10/17/2012,11.453
10/18/2012,11.4694
10/19/2012,11.4829
10/23/2012,11.4872
10/25/2012,11.4814
10/29/2012,11.4826
10/30/2012,11.4767
10/31/2012,11.435
11/1/2012,11.435
11/2/2012,11.435
11/5/2012,11.435
11/6/2012,11.435
