Date (DD/MM/YYYY),NAV
25/09/2009,10.8639
26/09/2009,10.8639
27/09/2009,10.8639
28/09/2009,10.8639
29/09/2009,10.8633
30/09/2009,10.8329
01/10/2009,10.9788
02/10/2009,10.9788
03/10/2009,10.9788
04/10/2009,10.9788
05/10/2009,11.0161
06/10/2009,11.0161
07/10/2009,10.6422
08/10/2009,10.7608
09/10/2009,10.7138
10/10/2009,10.7138
11/10/2009,10.7138
12/10/2009,10.9467
13/10/2009,10.9467
14/10/2009,10.9893
15/10/2009,11.0659
16/10/2009,11.0658
17/10/2009,11.0658
18/10/2009,11.0658
19/10/2009,11.0658
20/10/2009,11.16
21/10/2009,11.0629
22/10/2009,10.9216
23/10/2009,11.1727
24/10/2009,11.1727
25/10/2009,11.1727
26/10/2009,10.8462
27/10/2009,10.6271
28/10/2009,10.6730
29/10/2009,10.6223
30/10/2009,10.5256
31/10/2009,10.5256
01/11/2009,10.5256
02/11/2009,10.5256
03/11/2009,10.6278
04/11/2009,10.4324
05/11/2009,10.3364
06/11/2009,10.4285
07/11/2009,10.4285
08/11/2009,10.4285
09/11/2009,10.6912
10/11/2009,10.7844
11/11/2009,10.7940
12/11/2009,10.8974
13/11/2009,10.8614
14/11/2009,10.8614
15/11/2009,10.8614
16/11/2009,11.0368
17/11/2009,11.0098
18/11/2009,11.1382
19/11/2009,11.0637
20/11/2009,11.0688
21/11/2009,11.0688
22/11/2009,11.0688
23/11/2009,11.0707
24/11/2009,11.0114
25/11/2009,11.0097
26/11/2009,11.0523
27/11/2009,10.7430
28/11/2009,10.7430
29/11/2009,10.7430
30/11/2009,11.1380
01/12/2009,11.1035
02/12/2009,11.2325
03/12/2009,11.0262
04/12/2009,11.2010
05/12/2009,11.2010
06/12/2009,11.2010
07/12/2009,11.2249
08/12/2009,11.2049
09/12/2009,11.0396
10/12/2009,11.2075
11/12/2009,11.0839
12/12/2009,11.0839
13/12/2009,11.0839
14/12/2009,11.0858
15/12/2009,10.9993
16/12/2009,11.1732
17/12/2009,11.2054
18/12/2009,10.9847
19/12/2009,10.9847
20/12/2009,10.9847
21/12/2009,10.9474
22/12/2009,10.8570
23/12/2009,11.1629
24/12/2009,11.1004
25/12/2009,11.1004
26/12/2009,11.1004
27/12/2009,11.1004
28/12/2009,11.1004
29/12/2009,11.2364
30/12/2009,11.3267
31/12/2009,11.3320
01/01/2010,11.3320
02/01/2010,11.3320
03/01/2010,11.3320
04/01/2010,11.3952
05/01/2010,11.4902
06/01/2010,11.5231
07/01/2010,11.3506
08/01/2010,11.4565
09/01/2010,11.4565
10/01/2010,11.4565
11/01/2010,11.3386
12/01/2010,11.3310
13/01/2010,11.3310
14/01/2010,11.2561
15/01/2010,11.5172
16/01/2010,11.5172
17/01/2010,11.5172
18/01/2010,11.6128
19/01/2010,11.4803
20/01/2010,11.6490
21/01/2010,11.3379
22/01/2010,11.0952
23/01/2010,11.0952
24/01/2010,11.0952
25/01/2010,11.0173
26/01/2010,11.0173
27/01/2010,10.7099
28/01/2010,10.6990
29/01/2010,10.7583
30/01/2010,10.7583
31/01/2010,10.7583
01/02/2010,10.6307
02/02/2010,10.6429
03/02/2010,10.8395
04/02/2010,10.8324
05/02/2010,10.3626
06/02/2010,10.3626
07/02/2010,10.3625
08/02/2010,10.5972
09/02/2010,10.5566
10/02/2010,10.6281
11/02/2010,10.5071
12/02/2010,10.5071
13/02/2010,10.5071
14/02/2010,10.5071
15/02/2010,10.5618
16/02/2010,10.5166
17/02/2010,10.7577
18/02/2010,10.5865
19/02/2010,10.5639
20/02/2010,10.5639
21/02/2010,10.5639
22/02/2010,10.3604
23/02/2010,10.6504
24/02/2010,10.4980
25/02/2010,10.6229
26/02/2010,10.6287
27/02/2010,10.6287
28/02/2010,10.6287
01/03/2010,10.6287
02/03/2010,10.8828
03/03/2010,11.0732
04/03/2010,11.0739
05/03/2010,11.1989
06/03/2010,11.1989
07/03/2010,11.1989
08/03/2010,11.1311
09/03/2010,11.0461
10/03/2010,11.1365
11/03/2010,11.1779
12/03/2010,11.1702
13/03/2010,11.1702
14/03/2010,11.1702
15/03/2010,11.1702
16/03/2010,11.1702
17/03/2010,11.2534
18/03/2010,11.2646
19/03/2010,11.3278
20/03/2010,11.3278
21/03/2010,11.3278
22/03/2010,11.3279
23/03/2010,11.2996
24/03/2010,11.2996
25/03/2010,11.4016
26/03/2010,11.3302
27/03/2010,11.3302
28/03/2010,11.3302
29/03/2010,11.5221
30/03/2010,11.4573
31/03/2010,11.4259
01/04/2010,11.4259
02/04/2010,11.4259
03/04/2010,11.4259
04/04/2010,11.4259
05/04/2010,11.6926
06/04/2010,11.6829
07/04/2010,11.6357
08/04/2010,11.5295
09/04/2010,11.6515
10/04/2010,11.6515
11/04/2010,11.6515
12/04/2010,11.6508
13/04/2010,11.5550
14/04/2010,11.5550
15/04/2010,11.5550
16/04/2010,11.4605
17/04/2010,11.4605
18/04/2010,11.4605
19/04/2010,11.3952
20/04/2010,11.4271
21/04/2010,11.3652
22/04/2010,11.3864
23/04/2010,11.4599
24/04/2010,11.4599
25/04/2010,11.4599
26/04/2010,11.5619
27/04/2010,11.5875
28/04/2010,11.3558
29/04/2010,11.3661
30/04/2010,11.5709
01/05/2010,11.5709
02/05/2010,11.5709
03/05/2010,11.3034
04/05/2010,11.3313
05/05/2010,11.2074
06/05/2010,11.0781
07/05/2010,11.0562
08/05/2010,11.0562
09/05/2010,11.0562
10/05/2010,11.2001
11/05/2010,11.2708
12/05/2010,11.2242
13/05/2010,11.2726
14/05/2010,11.2403
15/05/2010,11.2403
16/05/2010,11.2403
17/05/2010,11.0017
18/05/2010,11.0248
19/05/2010,11.1050
20/05/2010,10.7682
21/05/2010,10.9604
22/05/2010,10.9604
23/05/2010,10.9604
24/05/2010,11.0264
25/05/2010,10.6560
26/05/2010,10.6722
27/05/2010,10.6722
28/05/2010,11.0443
29/05/2010,11.0443
30/05/2010,11.0443
31/05/2010,11.0288
01/06/2010,11.1542
02/06/2010,10.9055
03/06/2010,11.1223
04/06/2010,11.0252
05/06/2010,11.0252
06/06/2010,11.0252
07/06/2010,10.9641
08/06/2010,11.0320
09/06/2010,11.1543
10/06/2010,10.9027
11/06/2010,11.0635
12/06/2010,11.0635
13/06/2010,11.0635
14/06/2010,11.3372
15/06/2010,11.4109
16/06/2010,11.4127
17/06/2010,11.4159
18/06/2010,11.4321
19/06/2010,11.4321
20/06/2010,11.4321
21/06/2010,11.6068
22/06/2010,11.5479
23/06/2010,11.5059
24/06/2010,11.4774
25/06/2010,11.4774
26/06/2010,11.4774
27/06/2010,11.4774
28/06/2010,11.6068
29/06/2010,11.4775
30/06/2010,11.6059
01/07/2010,11.6059
02/07/2010,11.5424
03/07/2010,11.5424
04/07/2010,11.5424
05/07/2010,11.3496
06/07/2010,11.5363
07/07/2010,11.5412
08/07/2010,11.4764
09/07/2010,11.6706
10/07/2010,11.6706
11/07/2010,11.6706
12/07/2010,11.6363
13/07/2010,11.6738
14/07/2010,11.7409
15/07/2010,11.7582
16/07/2010,11.6703
17/07/2010,11.6703
18/07/2010,11.6703
19/07/2010,11.6703
20/07/2010,11.6071
21/07/2010,11.7351
22/07/2010,11.8967
23/07/2010,11.84
24/07/2010,11.84
25/07/2010,11.84
26/07/2010,11.7353
27/07/2010,11.80
28/07/2010,11.6706
29/07/2010,11.6770
30/07/2010,11.6770
31/07/2010,11.6770
01/08/2010,11.6770
02/08/2010,11.7346
03/08/2010,11.7352
04/08/2010,11.7352
05/08/2010,11.8537
06/08/2010,11.8550
07/08/2010,11.8550
08/08/2010,11.8550
09/08/2010,11.7994
10/08/2010,11.8188
11/08/2010,11.7348
12/08/2010,11.7153
13/08/2010,11.6054
14/08/2010,11.6054
15/08/2010,11.6054
16/08/2010,11.8785
17/08/2010,11.8636
18/08/2010,11.8637
19/08/2010,11.8637
20/08/2010,11.7665
21/08/2010,11.7665
22/08/2010,11.7665
23/08/2010,11.7988
24/08/2010,11.9280
25/08/2010,11.7346
26/08/2010,11.7993
27/08/2010,11.7670
28/08/2010,11.7670
29/08/2010,11.7670
30/08/2010,11.7024
31/08/2010,11.6640
01/09/2010,11.7675
02/09/2010,11.7675
03/09/2010,11.8322
04/09/2010,11.8322
05/09/2010,11.8322
06/09/2010,11.9939
07/09/2010,11.9901
08/09/2010,11.9901
09/09/2010,12.0546
10/09/2010,12.0546
11/09/2010,12.0546
12/09/2010,12.0546
13/09/2010,12.3463
14/09/2010,12.5036
15/09/2010,12.6304
16/09/2010,12.5343
17/09/2010,12.6286
18/09/2010,12.6286
19/09/2010,12.6286
20/09/2010,12.8869
21/09/2010,12.9807
22/09/2010,12.8865
23/09/2010,12.8542
24/09/2010,12.8219
25/09/2010,12.8219
26/09/2010,12.8219
27/09/2010,13.0077
28/09/2010,12.8791
29/09/2010,12.8115
30/09/2010,12.8115
01/10/2010,13.0919
02/10/2010,13.0919
03/10/2010,13.0919
04/10/2010,13.4579
05/10/2010,13.4289
06/10/2010,13.30
07/10/2010,13.1368
08/10/2010,13.0730
09/10/2010,13.0730
10/10/2010,13.0730
11/10/2010,13.3298
12/10/2010,13.0760
13/10/2010,13.3888
14/10/2010,13.3630
15/10/2010,13.1379
16/10/2010,13.1379
17/10/2010,13.1379
18/10/2010,13.0734
19/10/2010,13.1702
20/10/2010,13.1077
21/10/2010,13.0091
22/10/2010,13.2024
23/10/2010,13.2024
24/10/2010,13.2024
25/10/2010,13.2326
26/10/2010,13.0743
27/10/2010,12.9453
28/10/2010,13.1678
29/10/2010,12.8815
30/10/2010,12.8815
31/10/2010,12.8815
01/11/2010,13.1452
02/11/2010,13.1657
03/11/2010,13.2653
04/11/2010,13.4790
05/11/2010,13.4790
06/11/2010,13.4790
07/11/2010,13.4790
08/11/2010,13.5816
09/11/2010,13.5313
10/11/2010,13.5558
11/11/2010,13.4590
12/11/2010,13.4525
13/11/2010,13.4525
14/11/2010,13.4525
15/11/2010,13.5163
16/11/2010,13.4569
17/11/2010,13.4569
18/11/2010,12.9852
19/11/2010,13.0085
20/11/2010,13.0085
21/11/2010,13.0084
22/11/2010,13.2110
23/11/2010,12.7664
24/11/2010,12.8039
25/11/2010,12.8058
26/11/2010,12.7606
27/11/2010,12.7606
28/11/2010,12.7606
29/11/2010,12.6638
30/11/2010,12.7471
01/12/2010,13.0144
02/12/2010,12.9497
03/12/2010,13.0286
04/12/2010,13.0286
05/12/2010,13.0285
06/12/2010,13.0853
07/12/2010,12.9826
08/12/2010,13.0794
09/12/2010,12.7353
10/12/2010,12.6278
11/12/2010,12.6278
12/12/2010,12.6278
13/12/2010,12.6310
14/12/2010,12.8208
15/12/2010,12.8529
16/12/2010,12.7561
17/12/2010,12.7561
18/12/2010,12.7561
19/12/2010,12.7561
20/12/2010,13.1427
21/12/2010,13.0461
22/12/2010,13.2075
23/12/2010,13.0138
24/12/2010,13.0138
25/12/2010,13.0138
26/12/2010,13.0138
27/12/2010,13.1510
28/12/2010,13.2666
29/12/2010,13.2670
30/12/2010,13.3957
31/12/2010,13.5256
01/01/2011,13.5256
02/01/2011,13.5256
03/01/2011,13.5243
04/01/2011,13.4921
05/01/2011,13.4415
06/01/2011,13.2019
07/01/2011,13.0732
08/01/2011,13.0732
09/01/2011,13.0732
10/01/2011,12.8518
11/01/2011,12.6230
12/01/2011,12.8314
13/01/2011,12.9416
14/01/2011,12.5961
15/01/2011,12.5961
16/01/2011,12.5960
17/01/2011,12.4950
18/01/2011,12.4966
19/01/2011,12.4941
20/01/2011,12.5587
21/01/2011,12.5587
22/01/2011,12.5587
23/01/2011,12.5587
24/01/2011,12.6552
25/01/2011,12.5650
26/01/2011,12.5650
27/01/2011,12.6230
28/01/2011,12.3390
29/01/2011,12.3390
30/01/2011,12.3390
31/01/2011,12.1105
01/02/2011,11.9821
02/02/2011,12.1378
03/02/2011,12.1113
04/02/2011,12.0223
05/02/2011,12.0223
06/02/2011,12.0223
07/02/2011,11.9823
08/02/2011,12.1105
09/02/2011,11.7033
10/02/2011,11.8016
11/02/2011,11.6726
12/02/2011,11.6726
13/02/2011,11.6726
14/02/2011,11.93
15/02/2011,12.1224
16/02/2011,12.1224
17/02/2011,12.2036
18/02/2011,12.0337
19/02/2011,12.0337
20/02/2011,12.0337
21/02/2011,11.9931
22/02/2011,12.2502
23/02/2011,12.2847
24/02/2011,11.8608
25/02/2011,11.6894
26/02/2011,11.6894
27/02/2011,11.6894
28/02/2011,11.9944
01/03/2011,12.0763
02/03/2011,12.0763
03/03/2011,12.1214
04/03/2011,12.1350
05/03/2011,12.1350
06/03/2011,12.1350
07/03/2011,11.9273
08/03/2011,12.0945
09/03/2011,12.1221
10/03/2011,12.0575
11/03/2011,12.0252
12/03/2011,12.0252
13/03/2011,12.0252
14/03/2011,12.1503
15/03/2011,11.9939
16/03/2011,12.0894
17/03/2011,12.0573
18/03/2011,11.9525
19/03/2011,11.9525
20/03/2011,11.9525
21/03/2011,11.8640
22/03/2011,11.7725
23/03/2011,11.9920
24/03/2011,12.1202
25/03/2011,12.3120
26/03/2011,12.3120
27/03/2011,12.3120
28/03/2011,12.5042
29/03/2011,12.6332
30/03/2011,12.8134
31/03/2011,12.7839
01/04/2011,12.7839
02/04/2011,12.7839
03/04/2011,12.7839
04/04/2011,12.7839
05/04/2011,13.0198
06/04/2011,12.8920
07/04/2011,12.8952
08/04/2011,12.8283
09/04/2011,12.8283
10/04/2011,12.8283
11/04/2011,12.7638
12/04/2011,12.7638
13/04/2011,12.9563
14/04/2011,12.9563
15/04/2011,12.7675
16/04/2011,12.7675
17/04/2011,12.7674
18/04/2011,12.8719
19/04/2011,12.5726
20/04/2011,12.8287
21/04/2011,12.8926
22/04/2011,12.8926
23/04/2011,12.8926
24/04/2011,12.8926
25/04/2011,12.8926
26/04/2011,12.6175
27/04/2011,12.6352
28/04/2011,12.7062
29/04/2011,12.6679
30/04/2011,12.6679
01/05/2011,12.6679
02/05/2011,12.5076
03/05/2011,12.2177
04/05/2011,12.0962
05/05/2011,12.0580
06/05/2011,12.4186
07/05/2011,12.4186
08/05/2011,12.4186
09/05/2011,12.3446
10/05/2011,12.3177
11/05/2011,12.2538
12/05/2011,12.1244
13/05/2011,12.2254
14/05/2011,12.2254
15/05/2011,12.2254
16/05/2011,12.3149
17/05/2011,12.3149
18/05/2011,11.9309
19/05/2011,11.9645
20/05/2011,12.1881
21/05/2011,12.1881
22/05/2011,12.1881
23/05/2011,12.1251
24/05/2011,12.1251
25/05/2011,11.9964
26/05/2011,11.9640
27/05/2011,12.2801
28/05/2011,12.2801
29/05/2011,12.2801
30/05/2011,12.2801
31/05/2011,12.2062
01/06/2011,12.3177
02/06/2011,12.3197
03/06/2011,12.2888
04/06/2011,12.2888
05/06/2011,12.2888
06/06/2011,12.3850
07/06/2011,12.1910
08/06/2011,12.1916
09/06/2011,12.2563
10/06/2011,12.2556
11/06/2011,12.2556
12/06/2011,12.2556
13/06/2011,12.1275
14/06/2011,12.1275
15/06/2011,12.1275
16/06/2011,12.1242
17/06/2011,12.0366
18/06/2011,12.0366
19/06/2011,12.0366
20/06/2011,11.6772
21/06/2011,11.6772
22/06/2011,11.7159
23/06/2011,11.9356
24/06/2011,12.1255
25/06/2011,12.1255
26/06/2011,12.1255
27/06/2011,12.1930
28/06/2011,12.2353
29/06/2011,12.2936
30/06/2011,12.3851
02/07/2011,12.3851
03/07/2011,12.3851
04/07/2011,12.4498
05/07/2011,12.4498
06/07/2011,12.4498
07/07/2011,12.6344
08/07/2011,12.5182
09/07/2011,12.5182
10/07/2011,12.5182
11/07/2011,12.4503
12/07/2011,12.3218
13/07/2011,12.2571
14/07/2011,12.2571
15/07/2011,12.2571
16/07/2011,12.2571
17/07/2011,12.2571
18/07/2011,12.1924
19/07/2011,12.1924
20/07/2011,12.1456
21/07/2011,12.2620
22/07/2011,12.4820
23/07/2011,12.4820
24/07/2011,12.4820
25/07/2011,12.3851
26/07/2011,12.3207
27/07/2011,12.3855
28/07/2011,12.3208
29/07/2011,12.3208
30/07/2011,12.3208
31/07/2011,12.3208
01/08/2011,12.3208
02/08/2011,12.0635
03/08/2011,12.3853
04/08/2011,11.8743
05/08/2011,11.9611
06/08/2011,11.9611
07/08/2011,11.9611
08/08/2011,11.3285
09/08/2011,11.3543
10/08/2011,11.6133
11/08/2011,11.4338
12/08/2011,11.3551
13/08/2011,11.3551
14/08/2011,11.3551
15/08/2011,11.3551
16/08/2011,11.4486
17/08/2011,11.2596
18/08/2011,11.0338
19/08/2011,11.0338
20/08/2011,11.0338
21/08/2011,11.0338
22/08/2011,11.2356
23/08/2011,11.2138
24/08/2011,10.9810
25/08/2011,11.1006
26/08/2011,10.6828
27/08/2011,10.6828
28/08/2011,10.6828
29/08/2011,10.9183
30/08/2011,11.0361
31/08/2011,11.0361
01/09/2011,11.0361
02/09/2011,11.4223
03/09/2011,11.4223
04/09/2011,11.4223
05/09/2011,11.1650
06/09/2011,11.3574
07/09/2011,11.3638
08/09/2011,11.4214
09/09/2011,11.2945
10/09/2011,11.2945
11/09/2011,11.2945
12/09/2011,11.1004
13/09/2011,11.1004
14/09/2011,11.2933
15/09/2011,11.3575
16/09/2011,11.3896
17/09/2011,11.3896
18/09/2011,11.3895
19/09/2011,11.2295
20/09/2011,11.1040
21/09/2011,11.4358
22/09/2011,11.2657
23/09/2011,10.8624
24/09/2011,10.8624
25/09/2011,10.8624
26/09/2011,10.6367
27/09/2011,11.0361
28/09/2011,11.0361
29/09/2011,10.9720
30/09/2011,10.9240
01/10/2011,10.9240
02/10/2011,10.9240
03/10/2011,10.9078
04/10/2011,10.7789
05/10/2011,10.7789
06/10/2011,10.7789
07/10/2011,11.0391
08/10/2011,11.0391
09/10/2011,11.0391
10/10/2011,10.9428
11/10/2011,11.1037
12/10/2011,11.4092
13/10/2011,11.2646
14/10/2011,11.3704
15/10/2011,11.3704
16/10/2011,11.3704
17/10/2011,11.4258
18/10/2011,11.3259
19/10/2011,11.4141
20/10/2011,11.1710
21/10/2011,11.4278
22/10/2011,11.4278
23/10/2011,11.4278
24/10/2011,11.5515
25/10/2011,11.3639
26/10/2011,11.3639
27/10/2011,11.3639
28/10/2011,11.9970
29/10/2011,11.9970
30/10/2011,11.9970
31/10/2011,11.6837
01/11/2011,11.6254
02/11/2011,11.6202
03/11/2011,11.5563
04/11/2011,11.8093
05/11/2011,11.8093
06/11/2011,11.8093
07/11/2011,11.8093
08/11/2011,11.9330
09/11/2011,11.9394
10/11/2011,11.9394
11/11/2011,11.6250
12/11/2011,11.6250
13/11/2011,11.6250
14/11/2011,11.4984
15/11/2011,11.4343
16/11/2011,11.2403
17/11/2011,11.2403
18/11/2011,11.2630
19/11/2011,11.2630
20/11/2011,11.2630
21/11/2011,10.7428
22/11/2011,10.8712
23/11/2011,11.1114
24/11/2011,11.0033
25/11/2011,11.0390
26/11/2011,11.0390
27/11/2011,11.0390
28/11/2011,10.9833
29/11/2011,11.0283
30/11/2011,10.7432
01/12/2011,11.2301
02/12/2011,11.1982
03/12/2011,11.1982
04/12/2011,11.1982
05/12/2011,11.3123
06/12/2011,11.3123
07/12/2011,11.3188
08/12/2011,11.0529
09/12/2011,10.9225
10/12/2011,10.9225
11/12/2011,10.9225
12/12/2011,10.8055
13/12/2011,10.7124
14/12/2011,10.6839
15/12/2011,10.7168
16/12/2011,10.6132
17/12/2011,10.6132
18/12/2011,10.6132
19/12/2011,10.4447
20/12/2011,10.3420
21/12/2011,10.2459
22/12/2011,10.4419
23/12/2011,10.4977
24/12/2011,10.4977
25/12/2011,10.4977
26/12/2011,10.4503
27/12/2011,10.5363
28/12/2011,10.4976
29/12/2011,10.4179
30/12/2011,10.2903
31/12/2011,10.2903
01/01/2012,10.2903
02/01/2012,10.2407
03/01/2012,10.2681
04/01/2012,10.5469
05/01/2012,10.5120
06/01/2012,10.5124
07/01/2012,10.5124
08/01/2012,10.5124
09/01/2012,10.5278
10/01/2012,10.5030
11/01/2012,10.7339
12/01/2012,10.7572
13/01/2012,10.6928
14/01/2012,10.6928
15/01/2012,10.6928
16/01/2012,10.7686
17/01/2012,10.7871
18/01/2012,10.9909
19/01/2012,10.9644
20/01/2012,11.1016
21/01/2012,11.1016
22/01/2012,11.1016
23/01/2012,11.1673
24/01/2012,11.1625
25/01/2012,11.3421
26/01/2012,11.3421
27/01/2012,11.3992
28/01/2012,11.3992
29/01/2012,11.3991
30/01/2012,11.4989
31/01/2012,11.2464
01/02/2012,11.4841
02/02/2012,11.5651
03/02/2012,11.6479
04/02/2012,11.6479
05/02/2012,11.6479
06/02/2012,11.7722
07/02/2012,11.8508
08/02/2012,11.7954
09/02/2012,11.8688
10/02/2012,11.9665
11/02/2012,11.9665
12/02/2012,11.9665
13/02/2012,11.8985
14/02/2012,11.9196
15/02/2012,11.9797
16/02/2012,11.9797
17/02/2012,12.2165
18/02/2012,12.2165
19/02/2012,12.2165
20/02/2012,12.2165
21/02/2012,12.3104
22/02/2012,12.4048
23/02/2012,12.1870
24/02/2012,12.1383
25/02/2012,12.1383
26/02/2012,12.1383
27/02/2012,12.02
28/02/2012,11.6930
29/02/2012,11.8982
01/03/2012,11.9183
02/03/2012,11.8196
03/03/2012,11.8196
04/03/2012,11.8196
05/03/2012,11.8615
06/03/2012,11.6886
07/03/2012,11.5633
08/03/2012,11.5633
09/03/2012,11.5602
10/03/2012,11.5602
11/03/2012,11.5602
12/03/2012,11.8069
13/03/2012,11.8672
14/03/2012,12.0210
15/03/2012,12.0970
16/03/2012,11.9166
17/03/2012,11.9166
18/03/2012,11.9166
19/03/2012,11.7774
20/03/2012,11.6462
21/03/2012,11.6854
22/03/2012,11.8828
23/03/2012,11.8828
24/03/2012,11.8828
25/03/2012,11.8828
26/03/2012,11.6897
27/03/2012,11.4847
28/03/2012,11.6175
29/03/2012,11.5116
30/03/2012,11.4764
31/03/2012,11.4742
01/04/2012,11.4742
02/04/2012,11.4742
03/04/2012,11.7760
04/04/2012,11.8630
05/04/2012,11.8630
06/04/2012,11.8630
07/04/2012,11.8630
08/04/2012,11.8630
09/04/2012,11.7829
10/04/2012,11.5886
11/04/2012,11.6087
12/04/2012,11.5734
13/04/2012,11.6809
14/04/2012,11.6809
15/04/2012,11.6809
16/04/2012,11.5307
17/04/2012,11.5730
18/04/2012,11.7125
19/04/2012,11.7340
20/04/2012,11.8055
21/04/2012,11.8055
22/04/2012,11.8055
23/04/2012,11.7143
24/04/2012,11.5152
25/04/2012,11.5638
26/04/2012,11.5181
27/04/2012,11.4906
28/04/2012,11.4906
29/04/2012,11.4906
30/04/2012,11.4950
01/05/2012,11.4950
02/05/2012,11.6209
03/05/2012,11.5999
04/05/2012,11.4891
05/05/2012,11.4891
06/05/2012,11.4891
07/05/2012,11.2643
08/05/2012,11.3244
09/05/2012,11.0770
10/05/2012,11.0224
11/05/2012,11.0015
12/05/2012,11.0015
13/05/2012,11.0015
14/05/2012,10.9247
15/05/2012,10.8747
16/05/2012,10.9533
17/05/2012,10.7699
18/05/2012,10.7942
19/05/2012,10.7942
20/05/2012,10.7942
21/05/2012,10.8438
22/05/2012,10.8747
23/05/2012,10.7752
24/05/2012,10.7206
25/05/2012,10.9270
26/05/2012,10.9270
27/05/2012,10.9270
28/05/2012,10.9256
29/05/2012,11.0680
30/05/2012,11.0777
31/05/2012,10.9896
01/06/2012,10.9554
02/06/2012,10.9554
03/06/2012,10.9554
04/06/2012,10.8169
05/06/2012,10.8574
06/06/2012,10.8899
07/06/2012,11.1857
08/06/2012,11.3070
09/06/2012,11.3070
10/06/2012,11.3070
11/06/2012,11.3497
12/06/2012,11.3355
13/06/2012,11.4735
14/06/2012,11.4845
15/06/2012,11.3434
16/06/2012,11.3434
17/06/2012,11.3434
18/06/2012,11.5299
19/06/2012,11.3638
20/06/2012,11.4525
21/06/2012,11.4888
22/06/2012,11.5880
23/06/2012,11.5880
24/06/2012,11.5880
25/06/2012,11.5569
26/06/2012,11.4866
27/06/2012,11.5015
28/06/2012,11.5470
29/06/2012,11.5711
30/06/2012,11.5711
01/07/2012,11.5711
02/07/2012,11.8615
03/07/2012,11.8606
04/07/2012,11.8819
05/07/2012,11.91
06/07/2012,11.9668
07/07/2012,11.9668
08/07/2012,11.9668
09/07/2012,11.9433
10/07/2012,11.8513
11/07/2012,12.0067
12/07/2012,11.9203
13/07/2012,11.7605
14/07/2012,11.7605
15/07/2012,11.7605
16/07/2012,11.7447
17/07/2012,11.6838
18/07/2012,11.6739
19/07/2012,11.7312
20/07/2012,11.7902
21/07/2012,11.7902
22/07/2012,11.7902
23/07/2012,11.7061
24/07/2012,11.5130
25/07/2012,11.5373
26/07/2012,11.4957
27/07/2012,11.3496
28/07/2012,11.3496
29/07/2012,11.3496
