Date (DD/MM/YYYY),NAV
14/12/2009,10
15/12/2009,10
16/12/2009,10
17/12/2009,10
18/12/2009,10
19/12/2009,10
20/12/2009,10
21/12/2009,10
22/12/2009,10
23/12/2009,10
24/12/2009,10
25/12/2009,10
26/12/2009,10
27/12/2009,10
28/12/2009,10
29/12/2009,10
30/12/2009,10
31/12/2009,10
01/01/2010,10
02/01/2010,10
03/01/2010,10
04/01/2010,10
05/01/2010,10
06/01/2010,10
07/01/2010,10
08/01/2010,10
09/01/2010,10
10/01/2010,10
11/01/2010,10
12/01/2010,10
13/01/2010,10
14/01/2010,10
15/01/2010,10
16/01/2010,10
17/01/2010,10
18/01/2010,9.7507
19/01/2010,9.7507
20/01/2010,9.7507
21/01/2010,9.7507
22/01/2010,9.7517
23/01/2010,9.7527
24/01/2010,9.7537
25/01/2010,9.7547
26/01/2010,9.7556
27/01/2010,9.7565
28/01/2010,9.7573
29/01/2010,9.7582
30/01/2010,9.7590
31/01/2010,9.7598
01/02/2010,9.7606
02/02/2010,9.7614
03/02/2010,9.7622
04/02/2010,9.7633
05/02/2010,9.7644
06/02/2010,9.7655
07/02/2010,9.7666
08/02/2010,9.8118
09/02/2010,9.8129
10/02/2010,10.0195
11/02/2010,10.0206
12/02/2010,10.0217
13/02/2010,10.0228
14/02/2010,10.0239
15/02/2010,10.0250
16/02/2010,10.0255
17/02/2010,10.0267
18/02/2010,10.0280
19/02/2010,10.0293
20/02/2010,10.0306
21/02/2010,10.0318
22/02/2010,10.0331
23/02/2010,10.0343
24/02/2010,10.0355
25/02/2010,10.0367
26/02/2010,10.0379
27/02/2010,10.0391
28/02/2010,10.0403
01/03/2010,10.0415
02/03/2010,10.0431
03/03/2010,10.0444
04/03/2010,10.0458
05/03/2010,10.0471
06/03/2010,10.0484
07/03/2010,10.0497
08/03/2010,10.0510
09/03/2010,10.0523
10/03/2010,10.0536
11/03/2010,10.0549
12/03/2010,10.0563
13/03/2010,10.0576
14/03/2010,10.0588
15/03/2010,10.0601
16/03/2010,10.0614
17/03/2010,10.0627
18/03/2010,10.0640
19/03/2010,10.0652
20/03/2010,10.0665
21/03/2010,10.0678
22/03/2010,10.0691
23/03/2010,10.0703
24/03/2010,10.0716
25/03/2010,10.0729
26/03/2010,10.0741
27/03/2010,10.0754
28/03/2010,10.0766
29/03/2010,10.0779
30/03/2010,10.0792
31/03/2010,10.0801
01/04/2010,10.0815
02/04/2010,10.0828
03/04/2010,10.0841
04/04/2010,10.0855
05/04/2010,10.0868
06/04/2010,10.0881
07/04/2010,10.0894
08/04/2010,10.0907
09/04/2010,10.0919
10/04/2010,10.0932
11/04/2010,10.0945
12/04/2010,10.0958
13/04/2010,10.0971
14/04/2010,10.0985
15/04/2010,10.0998
16/04/2010,10.1011
17/04/2010,10.1024
18/04/2010,10.1038
19/04/2010,10.1051
20/04/2010,10.1064
21/04/2010,10.1077
22/04/2010,10.1090
23/04/2010,10.1103
24/04/2010,10.1116
25/04/2010,10.1129
26/04/2010,10.1142
27/04/2010,10.1156
28/04/2010,10.1169
29/04/2010,10.1183
30/04/2010,10.1196
01/05/2010,10.1209
02/05/2010,10.1222
03/05/2010,10.1235
04/05/2010,10.1248
05/05/2010,10.1261
06/05/2010,10.1273
07/05/2010,10.1286
08/05/2010,10.1299
09/05/2010,10.1312
10/05/2010,10.1325
11/05/2010,10.1338
12/05/2010,10.1352
13/05/2010,10.1366
14/05/2010,10.1380
15/05/2010,10.1393
16/05/2010,10.1407
17/05/2010,10.1421
18/05/2010,10.1434
19/05/2010,10.1447
20/05/2010,10.1461
21/05/2010,10.1474
22/05/2010,10.1487
23/05/2010,10.15
24/05/2010,10.1514
25/05/2010,10.1527
26/05/2010,10.1540
27/05/2010,10.1553
28/05/2010,10.1566
29/05/2010,10.1579
30/05/2010,10.1592
31/05/2010,10.1605
01/06/2010,10.1618
02/06/2010,10.1631
03/06/2010,10.1644
04/06/2010,10.1658
05/06/2010,10.1671
06/06/2010,10.1684
07/06/2010,10.1697
08/06/2010,10.1711
09/06/2010,10.1724
10/06/2010,10.1737
11/06/2010,10.1750
12/06/2010,10.1763
13/06/2010,10.1776
14/06/2010,10.1789
15/06/2010,10.1801
16/06/2010,10.1813
17/06/2010,10.1827
18/06/2010,10.1840
19/06/2010,10.1852
20/06/2010,10.1864
21/06/2010,10.1878
22/06/2010,10.1891
23/06/2010,10.1904
24/06/2010,10.1916
25/06/2010,10.1929
26/06/2010,10.1941
27/06/2010,10.1953
28/06/2010,10.1968
29/06/2010,10.1980
30/06/2010,10.1992
01/07/2010,10.2003
02/07/2010,10.2017
03/07/2010,10.2028
04/07/2010,10.2038
05/07/2010,10.2055
06/07/2010,10.2013
07/07/2010,10.2026
08/07/2010,10.2040
09/07/2010,10.2053
10/07/2010,10.2063
11/07/2010,10.2074
12/07/2010,10.2091
13/07/2010,10.2103
14/07/2010,10.2116
15/07/2010,10.2129
16/07/2010,10.2142
17/07/2010,10.2152
18/07/2010,10.2161
19/07/2010,10.2181
20/07/2010,10.2193
21/07/2010,10.2206
22/07/2010,10.2218
23/07/2010,10.2229
24/07/2010,10.2237
25/07/2010,10.2245
26/07/2010,10.2262
27/07/2010,10.2274
28/07/2010,10.2286
29/07/2010,10.2298
30/07/2010,10.2311
31/07/2010,10.2318
01/08/2010,10.2326
02/08/2010,10.2348
03/08/2010,10.2360
04/08/2010,10.2372
05/08/2010,10.2384
06/08/2010,10.2396
07/08/2010,10.2403
08/08/2010,10.2410
09/08/2010,10.2433
10/08/2010,10.2446
11/08/2010,10.2458
12/08/2010,10.2471
13/08/2010,10.2483
14/08/2010,10.2489
15/08/2010,10.2495
16/08/2010,10.2522
17/08/2010,10.2536
18/08/2010,10.2547
19/08/2010,10.2551
20/08/2010,10.2570
21/08/2010,10.2574
22/08/2010,10.2578
23/08/2010,10.2609
24/08/2010,10.3771
25/08/2010,10.3792
26/08/2010,10.3813
27/08/2010,10.3834
28/08/2010,10.3856
29/08/2010,10.3879
30/08/2010,10.3897
31/08/2010,10.3897
01/09/2010,10.3917
02/09/2010,10.3955
03/09/2010,10.3974
04/09/2010,10.3993
05/09/2010,10.4013
06/09/2010,10.4035
07/09/2010,10.4055
08/09/2010,10.4073
09/09/2010,10.4094
10/09/2010,10.4110
11/09/2010,10.4126
12/09/2010,10.4142
13/09/2010,10.4170
14/09/2010,10.4173
15/09/2010,10.4162
16/09/2010,10.4182
17/09/2010,10.4202
18/09/2010,10.4217
19/09/2010,10.4233
20/09/2010,10.4277
21/09/2010,10.4266
22/09/2010,10.4302
23/09/2010,10.4338
24/09/2010,10.4282
25/09/2010,10.4298
26/09/2010,10.4313
27/09/2010,10.4298
28/09/2010,10.4303
29/09/2010,10.4324
30/09/2010,10.4336
01/10/2010,10.4360
02/10/2010,10.4373
03/10/2010,10.4386
04/10/2010,10.4415
05/10/2010,10.4799
06/10/2010,10.4848
07/10/2010,10.4850
08/10/2010,10.4872
09/10/2010,10.4894
10/10/2010,10.4916
11/10/2010,10.4941
12/10/2010,10.5666
13/10/2010,10.5666
14/10/2010,10.5649
15/10/2010,10.5669
16/10/2010,10.5689
17/10/2010,10.5709
18/10/2010,10.5743
19/10/2010,10.5691
20/10/2010,10.5716
21/10/2010,10.5741
22/10/2010,10.5766
23/10/2010,10.5792
24/10/2010,10.5818
25/10/2010,10.5841
26/10/2010,10.5841
27/10/2010,10.5866
28/10/2010,10.5916
29/10/2010,10.5941
30/10/2010,10.5966
31/10/2010,10.5990
01/11/2010,10.6017
02/11/2010,10.6090
03/11/2010,10.6139
04/11/2010,10.6164
05/11/2010,10.6188
06/11/2010,10.6213
07/11/2010,10.6237
08/11/2010,10.6265
09/11/2010,10.6219
10/11/2010,10.6174
11/11/2010,10.6176
12/11/2010,10.6177
13/11/2010,10.6201
14/11/2010,10.6225
15/11/2010,10.6299
16/11/2010,10.6255
17/11/2010,10.6279
18/11/2010,10.6068
19/11/2010,10.6071
20/11/2010,10.6098
21/11/2010,10.6125
22/11/2010,10.6150
23/11/2010,10.6073
24/11/2010,10.6099
25/11/2010,10.6125
26/11/2010,10.6074
27/11/2010,10.6101
28/11/2010,10.6128
29/11/2010,10.6026
30/11/2010,10.6002
01/12/2010,10.5974
02/12/2010,10.5952
03/12/2010,10.5954
04/12/2010,10.5980
05/12/2010,10.6005
06/12/2010,10.5889
07/12/2010,10.5844
08/12/2010,10.5775
09/12/2010,10.5733
10/12/2010,10.5714
11/12/2010,10.5738
12/12/2010,10.5762
13/12/2010,10.5769
14/12/2010,10.5816
15/12/2010,10.5841
16/12/2010,10.5888
17/12/2010,10.5912
18/12/2010,10.5936
19/12/2010,10.5959
20/12/2010,10.6001
21/12/2010,10.6027
22/12/2010,10.6054
23/12/2010,10.6081
24/12/2010,10.6107
25/12/2010,10.6130
26/12/2010,10.6153
27/12/2010,10.6186
28/12/2010,10.6213
29/12/2010,10.6239
30/12/2010,10.6161
31/12/2010,10.6187
01/01/2011,10.6210
02/01/2011,10.6233
03/01/2011,10.6268
04/01/2011,10.6295
05/01/2011,10.6343
06/01/2011,10.6369
07/01/2011,10.6396
08/01/2011,10.6419
09/01/2011,10.6441
10/01/2011,10.6487
11/01/2011,10.6489
12/01/2011,10.6537
13/01/2011,10.6449
14/01/2011,10.6387
15/01/2011,10.6412
16/01/2011,10.6436
