Date (YYYY-MM-DD),NAV
2021-01-12,10.1182
2021-01-13,10.119
2021-01-14,10.1201
2021-01-15,10.1209
2021-01-18,10.123
2021-01-19,10.1237
2021-01-20,10.1244
2021-01-21,10.1254
2021-01-22,10.1262
2021-01-25,10.1289
2021-01-27,10.1306
2021-01-28,10.1316
2021-01-29,10.1325
2021-02-01,10.1353
2021-02-02,10.1363
2021-02-03,10.1372
2021-02-04,10.1379
2021-02-05,10.1388
2021-02-08,10.1416
2021-02-09,10.1425
2021-02-10,10.1434
2021-02-11,10.1444
2021-02-12,10.1453
2021-02-15,10.1481
2021-02-16,10.1491
2021-02-17,10.1502
2021-02-18,10.1517
2021-02-22,10.1552
2021-02-23,10.1558
2021-02-24,10.1567
2021-02-25,10.1579
2021-02-26,10.1589
2021-03-01,10.1609
2021-03-02,10.1615
2021-03-03,10.1623
2021-03-04,10.163
2021-03-05,10.1637
2021-03-08,10.166
2021-03-09,10.1667
2021-03-10,10.1676
2021-03-12,10.1696
2021-03-15,10.1721
2021-03-16,10.1729
2021-03-17,10.1737
2021-03-18,10.1748
2021-03-19,10.1758
2021-03-22,10.179
2021-03-23,10.1802
2021-03-24,10.1815
2021-03-25,10.1826
2021-03-26,10.1837
2021-03-30,10.1876
2021-03-31,10.1886
2021-04-05,10.1932
2021-04-06,10.1943
2021-04-07,10.1953
2021-04-08,10.196
2021-04-09,10.1968
2021-04-12,10.1993
2021-04-15,10.2019
2021-04-16,10.2027
2021-04-19,10.2053
2021-04-20,10.2061
2021-04-22,10.208
2021-04-23,10.209
2021-04-26,10.2116
2021-04-27,10.2127
2021-04-28,10.2134
2021-04-29,10.2142
2021-04-30,10.2151
2021-05-03,10.2175
2021-05-04,10.2184
2021-05-05,10.2192
2021-05-06,10.2199
2021-05-07,10.2206
2021-05-10,10.2232
2021-05-11,10.2238
2021-05-12,10.2248
2021-05-14,10.2265
2021-05-17,10.2292
2021-05-18,10.23
2021-05-19,10.231
2021-05-20,10.2318
2021-05-21,10.2327
2021-05-24,10.2354
2021-05-25,10.2362
2021-05-27,10.238
2021-05-28,10.239
2021-05-31,10.2418
2021-06-01,10.2427
2021-06-02,10.2435
2021-06-03,10.2444
2021-06-04,10.2454
2021-06-07,10.2481
2021-06-08,10.2489
2021-06-09,10.2499
2021-06-10,10.2509
2021-06-11,10.2518
2021-06-14,10.2544
2021-06-15,10.2553
2021-06-16,10.2561
2021-06-17,10.2566
2021-06-18,10.2573
2021-06-21,10.2602
2021-06-22,10.2614
2021-06-23,10.2625
2021-06-24,10.2634
2021-06-25,10.2645
2021-06-28,10.2673
2021-06-29,10.2682
2021-06-30,10.2693
2021-07-01,10.2702
2021-07-02,10.2715
2021-07-05,10.2739
2021-07-06,10.2748
2021-07-07,10.2754
2021-07-08,10.2765
2021-07-09,10.2774
2021-07-12,10.2804
2021-07-13,10.2814
2021-07-14,10.2824
2021-07-15,10.2836
2021-07-16,10.2845
2021-07-19,10.2872
2021-07-22,10.2901
2021-07-23,10.2911
2021-07-26,10.2941
2021-07-27,10.2951
2021-07-28,10.296
2021-07-29,10.2969
2021-07-30,10.2978
2021-08-02,10.3006
2021-08-03,10.3034
2021-08-04,10.3094
2021-08-05,10.313
2021-08-06,10.2915
2021-08-09,10.2923
