Date (YYYY-MM-DD),NAV
2010-08-03,11.1707
2010-08-04,11.1734
2010-08-05,11.1515
2010-08-06,11.1709
2010-08-07,11.1732
2010-08-08,11.1754
2010-08-09,11.1985
2010-08-10,11.1847
2010-08-11,11.1879
2010-08-12,11.1798
2010-08-13,11.1871
2010-08-14,11.1894
2010-08-15,11.1916
2010-08-16,11.1819
2010-08-17,11.164
2010-08-18,11.1551
2010-08-19,11.1697
2010-08-20,11.1606
2010-08-21,11.1629
2010-08-22,11.1651
2010-08-23,11.1711
2010-08-24,11.1644
2010-08-25,11.1382
2010-08-26,11.1569
2010-08-27,11.1678
2010-08-28,11.1701
2010-08-29,11.1724
2010-08-30,11.1806
2010-08-31,11.1934
2010-09-01,11.2223
2010-09-02,11.2145
2010-09-03,11.2142
2010-09-04,11.2164
2010-09-05,11.2186
2010-09-06,11.2584
2010-09-07,11.2809
2010-09-08,11.2912
2010-09-09,11.3056
2010-09-10,11.3079
2010-09-11,11.3101
2010-09-12,11.3124
2010-09-13,11.3264
2010-09-14,11.3497
2010-09-15,11.3691
2010-09-16,11.3514
2010-09-17,11.3656
2010-09-18,11.3678
2010-09-19,11.3701
2010-09-20,11.3976
2010-09-21,11.4124
2010-09-22,11.4203
2010-09-23,11.4178
2010-09-24,11.4405
2010-09-25,11.4516
2010-09-26,11.4539
2010-09-27,11.4724
2010-09-28,11.4836
2010-09-29,11.4686
2010-09-30,11.4782
2010-10-01,11.4995
2010-10-02,11.5018
2010-10-03,11.5042
2010-10-04,11.5023
2010-10-05,11.5088
2010-10-06,11.5346
2010-10-07,11.5002
2010-10-08,11.4806
2010-10-09,11.4833
2010-10-10,11.4857
2010-10-11,11.4928
2010-10-12,11.4737
2010-10-13,11.5039
2010-10-14,11.4855
2010-10-15,11.4432
2010-10-16,11.4455
2010-10-17,11.4478
2010-10-18,11.4388
2010-10-19,11.4308
2010-10-20,11.4009
2010-10-21,11.4501
2010-10-22,11.4505
2010-10-23,11.4531
2010-10-24,11.4554
2010-10-25,11.469
2010-10-26,11.4624
2010-10-27,11.4442
2010-10-28,11.4366
2010-10-29,11.4393
2010-10-30,11.4404
2010-10-31,11.4427
2010-11-01,11.4701
2010-11-02,11.5117
2010-11-03,11.5672
2010-11-04,11.5911
2010-11-05,11.6007
2010-11-06,11.603
2010-11-07,11.6053
2010-11-08,11.6068
2010-11-09,11.6145
2010-11-10,11.598
2010-11-11,11.571
2010-11-12,11.5358
2010-11-13,11.5382
2010-11-14,11.5406
2010-11-15,11.551
2010-11-16,11.5161
2010-11-17,11.5185
2010-11-18,11.5319
2010-11-19,11.5001
2010-11-20,11.5025
2010-11-21,11.5048
2010-11-22,11.5334
2010-11-23,11.5185
2010-11-24,11.5
2010-11-25,11.4736
2010-11-26,11.4594
2010-11-27,11.4617
2010-11-28,11.4641
2010-11-29,11.4813
2010-11-30,11.4908
2010-12-01,11.5126
2010-12-02,11.5248
2010-12-03,11.479
2010-12-04,11.4813
2010-12-05,11.4836
2010-12-06,11.4667
2010-12-07,11.4892
2010-12-08,11.4636
2010-12-09,11.4197
2010-12-10,11.4601
2010-12-11,11.4625
2010-12-12,11.4648
2010-12-13,11.4749
2010-12-14,11.5067
2010-12-15,11.5015
2010-12-16,11.5556
2010-12-17,11.558
2010-12-18,11.5604
2010-12-19,11.5628
2010-12-20,11.558
2010-12-21,11.5741
2010-12-22,11.5719
2010-12-23,11.5848
2010-12-24,11.6047
2010-12-25,11.6071
2010-12-26,11.6094
2010-12-27,11.5929
2010-12-28,11.6033
2010-12-29,11.6082
2010-12-30,11.6104
2010-12-31,11.6345
2011-01-01,11.6369
2011-01-02,11.6391
2011-01-03,11.6526
2011-01-04,11.6027
2011-01-05,11.5859
2011-01-06,11.5563
2011-01-07,11.508
2011-01-08,11.5104
2011-01-09,11.5126
2011-01-10,11.4745
2011-01-11,11.4837
2011-01-12,11.5152
2011-01-13,11.5015
2011-01-14,11.4617
2011-01-15,11.464
2011-01-16,11.4662
2011-01-17,11.4444
2011-01-18,11.4683
2011-01-19,11.4671
2011-01-20,11.4761
2011-01-21,11.4744
2011-01-22,11.4766
2011-01-23,11.4788
2011-01-24,11.4833
2011-01-25,11.4848
2011-01-26,11.4871
2011-01-27,11.4698
2011-01-28,11.4499
2011-01-29,11.4522
2011-01-30,11.4533
2011-01-31,11.452
2011-02-01,11.4258
2011-02-02,11.43
2011-02-03,11.4514
2011-02-04,11.4217
2011-02-05,11.424
2011-02-06,11.4262
2011-02-07,11.4195
2011-02-08,11.4089
2011-02-09,11.3968
2011-02-10,11.4039
2011-02-11,11.4205
2011-02-12,11.4227
2011-02-13,11.4249
2011-02-14,11.4654
2011-02-15,11.4718
2011-02-16,11.4774
2011-02-17,11.4977
2011-02-18,11.4737
2011-02-19,11.476
2011-02-20,11.4782
2011-02-21,11.4987
2011-02-22,11.4953
2011-02-23,11.4967
2011-02-24,11.4575
2011-02-25,11.465
2011-02-26,11.467
2011-02-27,11.469
2011-02-28,11.493
2011-03-01,11.5394
2011-03-02,11.5416
2011-03-03,11.562
2011-03-04,11.5606
2011-03-05,11.5627
2011-03-06,11.5647
2011-03-07,11.5424
2011-03-08,11.5617
2011-03-09,11.5647
2011-03-10,11.5658
2011-03-11,11.5573
2011-03-12,11.5595
2011-03-13,11.5615
2011-03-14,11.5767
2011-03-15,11.5701
2011-03-16,11.5837
2011-03-17,11.5731
2011-03-18,11.56
2011-03-19,11.5622
2011-03-20,11.5643
2011-03-21,11.5601
2011-03-22,11.5734
2011-03-23,11.5924
2011-03-24,11.6024
2011-03-25,11.6294
2011-03-26,11.6316
2011-03-27,11.6338
2011-03-28,11.652
2011-03-29,11.6583
2011-03-30,11.6715
2011-03-31,11.685
2011-04-01,11.6558
2011-04-02,11.658
2011-04-03,11.6601
2011-04-04,11.6743
2011-04-05,11.6963
2011-04-06,11.6959
2011-04-07,11.6848
2011-04-08,11.6738
2011-04-09,11.6759
2011-04-10,11.678
2011-04-11,11.666
2011-04-12,11.6681
2011-04-13,11.6826
2011-04-14,11.6849
2011-04-15,11.6912
2011-04-16,11.6934
2011-04-17,11.6955
2011-04-18,11.676
2011-04-19,11.6809
2011-04-20,11.6938
2011-04-21,11.6966
2011-04-22,11.6987
2011-04-23,11.7009
2011-04-24,11.703
2011-04-25,11.6983
2011-04-26,11.7016
2011-04-27,11.6944
2011-04-28,11.6831
2011-04-29,11.6724
2011-04-30,11.6746
2011-05-01,11.6767
2011-05-02,11.6604
2011-05-03,11.6251
2011-05-04,11.6122
2011-05-05,11.5907
2011-05-06,11.6249
2011-05-07,11.6271
2011-05-08,11.6293
2011-05-09,11.6188
2011-05-10,11.6037
2011-05-11,11.5996
2011-05-12,11.5983
2011-05-13,11.606
2011-05-14,11.6081
2011-05-15,11.6103
2011-05-16,11.6105
2011-05-17,11.6014
2011-05-18,11.5922
2011-05-19,11.593
2011-05-20,11.5991
2011-05-21,11.6012
2011-05-22,11.6034
2011-05-23,11.5827
2011-05-24,11.5827
2011-05-25,11.5737
2011-05-26,11.588
2011-05-27,11.5861
2011-05-28,11.5882
2011-05-29,11.5903
2011-05-30,11.59
2011-05-31,11.6098
2011-06-01,11.6291
2011-06-02,11.6352
2011-06-03,11.6423
2011-06-04,11.6445
2011-06-05,11.6467
2011-06-06,11.6581
2011-06-07,11.6648
2011-06-08,11.665
2011-06-09,11.6694
2011-06-10,11.6863
2011-06-11,11.6885
2011-06-12,11.6908
2011-06-13,11.6928
2011-06-14,11.6834
2011-06-15,11.6537
2011-06-16,11.6682
2011-06-17,11.6749
2011-06-18,11.6771
2011-06-19,11.6794
2011-06-20,11.6814
2011-06-21,11.6814
2011-06-22,11.6772
2011-06-23,11.6822
2011-06-24,11.7163
2011-06-25,11.7185
2011-06-26,11.7207
2011-06-27,11.7435
2011-06-28,11.742
2011-06-29,11.7516
2011-06-30,11.7572
2011-07-01,11.7458
2011-07-02,11.7481
2011-07-03,11.7503
2011-07-04,11.7576
2011-07-05,11.7619
2011-07-06,11.7608
2011-07-07,11.7832
2011-07-08,11.77
2011-07-09,11.7722
2011-07-10,11.7745
2011-07-11,11.7784
2011-07-12,11.7842
2011-07-13,11.7934
2011-07-14,11.8203
2011-07-15,11.8294
2011-07-16,11.8317
2011-07-17,11.8339
2011-07-18,11.8367
2011-07-19,11.8588
2011-07-20,11.84
2011-07-21,11.8611
2011-07-22,11.8742
2011-07-23,11.8765
2011-07-24,11.8788
2011-07-25,11.8987
2011-07-26,11.8262
2011-07-27,11.8082
2011-07-28,11.8066
2011-07-29,11.8057
2011-07-30,11.8069
2011-07-31,11.8091
2011-08-01,11.815
2011-08-02,11.8099
2011-08-03,11.8073
2011-08-04,11.7994
2011-08-05,11.8065
2011-08-06,11.8088
2011-08-07,11.8111
2011-08-08,11.825
2011-08-09,11.8338
2011-08-10,11.8581
2011-08-11,11.85
2011-08-12,11.8238
2011-08-13,11.8261
2011-08-14,11.8284
2011-08-15,11.8307
2011-08-16,11.8232
2011-08-17,11.8192
2011-08-18,11.8007
2011-08-19,11.7844
2011-08-20,11.7866
2011-08-21,11.7889
2011-08-22,11.8035
2011-08-23,11.819
2011-08-24,11.8187
2011-08-25,11.81
2011-08-26,11.7713
2011-08-27,11.7737
2011-08-28,11.776
2011-08-29,11.8081
2011-08-30,11.8288
2011-08-31,11.8311
2011-09-01,11.8334
2011-09-02,11.8418
2011-09-03,11.8442
2011-09-04,11.8465
2011-09-05,11.8559
2011-09-06,11.8595
2011-09-07,11.8661
2011-09-08,11.8879
2011-09-09,11.8655
2011-09-10,11.8678
2011-09-11,11.8702
2011-09-12,11.8518
2011-09-13,11.8456
2011-09-14,11.8527
2011-09-15,11.8661
2011-09-16,11.8685
2011-09-17,11.8709
2011-09-18,11.8733
2011-09-19,11.8723
2011-09-20,11.8915
2011-09-21,11.8947
2011-09-22,11.8666
2011-09-23,11.8533
2011-09-24,11.8557
2011-09-25,11.858
2011-09-26,11.8644
2011-09-27,11.8883
2011-09-28,11.866
2011-09-29,11.8428
2011-09-30,11.8302
2011-10-01,11.8325
2011-10-02,11.8349
2011-10-03,11.7945
2011-10-04,11.7639
2011-10-05,11.7491
2011-10-06,11.7515
2011-10-07,11.7284
2011-10-08,11.7309
2011-10-09,11.7331
2011-10-10,11.7185
2011-10-11,11.7332
2011-10-12,11.747
2011-10-13,11.7481
2011-10-14,11.7521
2011-10-15,11.7545
2011-10-16,11.7567
2011-10-17,11.7556
2011-10-18,11.7501
2011-10-19,11.7723
2011-10-20,11.7746
2011-10-21,11.7591
2011-10-22,11.7616
2011-10-23,11.7639
2011-10-24,11.7656
2011-10-25,11.8237
2011-10-26,11.826
2011-10-27,11.8284
2011-10-28,11.819
2011-10-29,11.8215
2011-10-30,11.8225
2011-10-31,11.8176
2011-11-01,11.8027
2011-11-02,11.8153
2011-11-03,11.8222
2011-11-04,11.8191
2011-11-05,11.8215
2011-11-06,11.8239
2011-11-07,11.8263
2011-11-08,11.7859
2011-11-09,11.7545
2011-11-10,11.7569
2011-11-11,11.7286
2011-11-12,11.7311
2011-11-13,11.7334
2011-11-14,11.7304
2011-11-15,11.7371
2011-11-16,11.7348
2011-11-17,11.7479
2011-11-18,11.7385
2011-11-19,11.741
2011-11-20,11.7434
2011-11-21,11.7506
2011-11-22,11.7566
2011-11-23,11.7449
2011-11-24,11.7692
2011-11-25,11.7478
2011-11-26,11.7503
2011-11-27,11.7527
2011-11-28,11.7835
2011-11-29,11.7766
2011-11-30,11.8267
2011-12-01,11.893
2011-12-02,11.9249
2011-12-03,11.9271
2011-12-04,11.9293
2011-12-05,12.0119
2011-12-06,12.0141
2011-12-07,12.031
2011-12-08,12.0109
2011-12-09,12.0096
2011-12-10,12.0119
2011-12-11,12.0141
2011-12-12,12.051
2011-12-13,12.0729
2011-12-14,12.0461
2011-12-15,12.0475
2011-12-16,12.0923
2011-12-17,12.0949
2011-12-18,12.0973
2011-12-19,12.1142
2011-12-20,12.104
2011-12-21,12.1148
2011-12-22,12.1093
2011-12-23,12.0887
2011-12-24,12.0912
2011-12-25,12.0936
2011-12-26,12.0884
2011-12-27,12.0587
2011-12-28,12.0636
2011-12-29,12.0169
2011-12-30,11.9987
2011-12-31,12.0013
2012-01-01,12.0036
2012-01-02,12.0926
2012-01-03,12.1619
2012-01-04,12.1596
2012-01-05,12.1789
2012-01-06,12.2097
2012-01-07,12.212
2012-01-08,12.2144
2012-01-09,12.245
2012-01-10,12.2629
2012-01-11,12.2606
2012-01-12,12.2309
2012-01-13,12.279
2012-01-14,12.2818
2012-01-15,12.2843
2012-01-16,12.2526
2012-01-17,12.3141
2012-01-18,12.3184
2012-01-19,12.3479
2012-01-20,12.3685
2012-01-21,12.371
2012-01-22,12.3736
2012-01-23,12.373
2012-01-24,12.3423
2012-01-25,12.3503
2012-01-26,12.3529
2012-01-27,12.3585
2012-01-28,12.3611
2012-01-29,12.3636
2012-01-30,12.3522
2012-01-31,12.3822
2012-02-01,12.4295
2012-02-02,12.4221
2012-02-03,12.4472
2012-02-04,12.4498
2012-02-05,12.4524
2012-02-06,12.4616
2012-02-07,12.4589
2012-02-08,12.4571
2012-02-09,12.4588
2012-02-10,12.4721
2012-02-11,12.4747
2012-02-12,12.4774
2012-02-13,12.4742
2012-02-14,12.4887
2012-02-15,12.5208
2012-02-16,12.5234
2012-02-17,12.5346
2012-02-18,12.5373
2012-02-19,12.5399
2012-02-20,12.5425
2012-02-21,12.546
2012-02-22,12.5095
2012-02-23,12.511
2012-02-24,12.5137
2012-02-25,12.5012
2012-02-26,12.5039
2012-02-27,12.4775
2012-02-28,12.5022
2012-02-29,12.5098
2012-03-01,12.4896
2012-03-02,12.4942
2012-03-03,12.4969
2012-03-04,12.4995
2012-03-05,12.4849
2012-03-06,12.4761
2012-03-07,12.4619
2012-03-08,12.4646
2012-03-09,12.4769
2012-03-10,12.4795
2012-03-11,12.4821
2012-03-12,12.4944
2012-03-13,12.5013
2012-03-14,12.5285
2012-03-15,12.4856
2012-03-16,12.4467
2012-03-17,12.4493
2012-03-18,12.4519
2012-03-19,12.4429
2012-03-20,12.4689
2012-03-21,12.4814
2012-03-22,12.4959
2012-03-23,12.5073
2012-03-24,12.5111
2012-03-25,12.5137
2012-03-26,12.4679
2012-03-27,12.4757
2012-03-28,12.4176
2012-03-29,12.4087
2012-03-30,12.4795
2012-03-31,12.4821
2012-04-01,12.4847
2012-04-02,12.4935
2012-04-03,12.3878
2012-04-04,12.4064
2012-04-05,12.4089
2012-04-06,12.4115
2012-04-07,12.4141
2012-04-08,12.4167
2012-04-09,12.4357
2012-04-10,12.4542
2012-04-11,12.446
2012-04-12,12.5156
2012-04-13,12.5229
2012-04-14,12.5254
2012-04-15,12.5279
2012-04-16,12.5354
2012-04-17,12.6104
2012-04-18,12.6034
2012-04-19,12.6006
2012-04-20,12.5669
2012-04-21,12.5695
2012-04-22,12.5722
2012-04-23,12.5499
2012-04-24,12.5496
2012-04-25,12.5162
2012-04-26,12.5107
2012-04-27,12.4842
2012-04-28,12.4868
2012-04-29,12.4893
2012-04-30,12.5201
2012-05-01,12.5227
2012-05-02,12.5158
2012-05-03,12.5069
2012-05-04,12.4516
2012-05-05,12.4542
2012-05-06,12.4569
2012-05-07,12.4808
2012-05-08,12.5106
2012-05-09,12.4955
2012-05-10,12.4826
2012-05-11,12.4571
2012-05-12,12.4598
2012-05-13,12.4624
2012-05-14,12.4919
2012-05-15,12.4997
2012-05-16,12.5048
2012-05-17,12.5034
2012-05-18,12.5056
2012-05-19,12.5082
2012-05-20,12.5108
2012-05-21,12.5225
2012-05-22,12.516
2012-05-23,12.5242
2012-05-24,12.5468
2012-05-25,12.548
2012-05-26,12.5507
2012-05-27,12.5533
2012-05-28,12.5854
2012-05-29,12.5906
2012-05-30,12.5973
2012-05-31,12.649
2012-06-01,12.6359
2012-06-02,12.6386
2012-06-03,12.6412
2012-06-04,12.7016
2012-06-05,12.7363
2012-06-06,12.7576
2012-06-07,12.7829
2012-06-08,12.801
2012-06-09,12.807
2012-06-10,12.8096
2012-06-11,12.8085
2012-06-12,12.8567
2012-06-13,12.8338
2012-06-14,12.8028
2012-06-15,12.8387
2012-06-16,12.8414
2012-06-17,12.8441
2012-06-18,12.7592
2012-06-19,12.7893
2012-06-20,12.7783
2012-06-21,12.8331
2012-06-22,12.8184
2012-06-23,12.8217
2012-06-24,12.8244
2012-06-25,12.8529
2012-06-26,12.851
2012-06-27,12.8292
2012-06-28,12.8381
2012-06-29,12.8612
2012-06-30,12.8639
2012-07-01,12.8665
2012-07-02,12.878
2012-07-03,12.8977
2012-07-04,12.9223
2012-07-05,12.9131
2012-07-06,12.9344
2012-07-07,12.9371
2012-07-08,12.9397
2012-07-09,12.9396
2012-07-10,12.955
2012-07-11,12.9388
2012-07-12,12.9572
2012-07-13,12.9555
2012-07-14,12.9582
2012-07-15,12.9608
2012-07-16,12.9926
2012-07-17,12.9707
2012-07-18,12.9962
2012-07-19,13.0172
2012-07-20,13.022
2012-07-21,13.0248
2012-07-22,13.0274
2012-07-23,13.0309
2012-07-24,13.0319
2012-07-25,13.0189
2012-07-26,13.0166
2012-07-27,13.0049
2012-07-28,13.0076
2012-07-29,13.0103
2012-07-30,13.0219
2012-07-31,12.9896
2012-08-01,12.9967
2012-08-02,13.0107
2012-08-03,13.0029
2012-08-04,13.0068
2012-08-05,13.0095
2012-08-06,13.0315
2012-08-07,13.0513
2012-08-08,13.055
2012-08-09,13.0757
2012-08-10,13.0673
2012-08-11,13.0701
2012-08-12,13.0728
2012-08-13,13.0499
2012-08-14,13.0769
2012-08-15,13.0797
2012-08-16,13.0553
2012-08-17,13.0817
2012-08-18,13.0845
2012-08-19,13.0872
2012-08-20,13.09
2012-08-21,13.0906
2012-08-22,13.1042
2012-08-23,13.101
2012-08-24,13.1109
2012-08-25,13.1137
2012-08-26,13.1165
2012-08-27,13.0981
2012-08-28,13.1219
2012-08-29,13.1177
2012-08-30,13.1013
2012-08-31,13.0983
2012-09-01,13.1011
2012-09-02,13.1038
2012-09-03,13.1136
2012-09-04,13.1153
2012-09-05,13.0865
2012-09-06,13.1295
2012-09-07,13.1576
2012-09-08,13.1603
2012-09-09,13.1631
2012-09-10,13.1771
2012-09-11,13.1884
2012-09-12,13.1822
2012-09-13,13.2066
2012-09-14,13.2157
