Date (MM/DD/YYYY),Net Asset Value (INR)
11/03/2025,10.0000
11/04/2025,10.0003
11/06/2025,10.0026
11/07/2025,10.0038
11/10/2025,10.0050
11/11/2025,10.0870
11/12/2025,10.1259
11/13/2025,10.1269
11/17/2025,10.1684
11/18/2025,10.1465
11/19/2025,10.1970
11/20/2025,10.2437
11/21/2025,10.1844
11/24/2025,10.1313
11/25/2025,10.1442
11/26/2025,10.2340
11/27/2025,10.2352
11/28/2025,10.2449
12/01/2025,10.2124
12/02/2025,10.1818
12/03/2025,10.1146
12/05/2025,10.2038
12/08/2025,10.1108
12/09/2025,10.1042
12/10/2025,10.0957
12/11/2025,10.1405
12/12/2025,10.2270
12/15/2025,10.2273
12/16/2025,10.1432
12/17/2025,10.1459
12/18/2025,10.1572
12/19/2025,10.1965
12/22/2025,10.2354
12/23/2025,10.2232
12/24/2025,10.1982
