Date (MM/DD/YYYY),Net Asset Value (INR)
11/01/2012,10
11/02/2012,10
11/03/2012,10
11/04/2012,10.0023
11/05/2012,10.0032
11/06/2012,10.0176
11/07/2012,10.0387
11/08/2012,10.0599
11/09/2012,10.0542
11/10/2012,10.0558
11/11/2012,10.0574
11/12/2012,10.0726
11/13/2012,10.0746
11/14/2012,10.0766
11/15/2012,10.0808
11/16/2012,10.0761
11/17/2012,10.0783
11/18/2012,10.0802
11/19/2012,10.0815
11/20/2012,10.0832
11/21/2012,10.0833
11/22/2012,10.0644
11/23/2012,10.0517
11/24/2012,10.0539
11/25/2012,10.0561
11/26/2012,10.0705
11/27/2012,10.0735
11/28/2012,10.0757
11/29/2012,10.0814
11/30/2012,10.1148
12/01/2012,10.117
12/02/2012,10.1192
12/03/2012,10.129
12/04/2012,10.1419
12/05/2012,10.1522
12/06/2012,10.1684
12/07/2012,10.1714
12/08/2012,10.1735
12/09/2012,10.1756
12/10/2012,10.1751
12/11/2012,10.1738
12/12/2012,10.177
12/13/2012,10.1803
12/14/2012,10.185
12/15/2012,10.1872
12/16/2012,10.1895
12/17/2012,10.1886
12/18/2012,10.1884
12/19/2012,10.1893
12/20/2012,10.1834
12/21/2012,10.186
12/22/2012,10.1882
12/23/2012,10.1904
12/24/2012,10.201
12/25/2012,10.2032
12/26/2012,10.216
12/27/2012,10.2196
12/28/2012,10.24
12/29/2012,10.2426
12/30/2012,10.2436
12/31/2012,10.2669
01/01/2013,10.3321
01/02/2013,10.3426
01/03/2013,10.368
01/04/2013,10.399
01/05/2013,10.4012
01/06/2013,10.4034
01/07/2013,10.4317
01/08/2013,10.4394
01/09/2013,10.4418
01/10/2013,10.4561
01/11/2013,10.4726
01/12/2013,10.4736
01/13/2013,10.4746
01/14/2013,10.5227
01/15/2013,10.5167
01/16/2013,10.4804
01/17/2013,10.4965
01/18/2013,10.493
01/19/2013,10.495
01/20/2013,10.497
01/21/2013,10.4949
01/22/2013,10.4963
01/23/2013,10.4798
01/24/2013,10.477
01/25/2013,10.4873
01/26/2013,10.4895
01/27/2013,10.4917
01/28/2013,10.4939
01/29/2013,10.501
01/30/2013,10.4853
01/31/2013,10.4588
02/01/2013,10.4579
02/02/2013,10.4602
02/03/2013,10.4624
02/04/2013,10.4376
02/05/2013,10.4381
02/06/2013,10.4489
02/07/2013,10.4764
02/08/2013,10.5032
02/09/2013,10.5054
02/10/2013,10.5076
02/11/2013,10.5067
02/12/2013,10.5014
02/13/2013,10.5147
02/14/2013,10.5185
02/15/2013,10.512
02/16/2013,10.5142
02/17/2013,10.5165
02/18/2013,10.5176
02/19/2013,10.5251
02/20/2013,10.5339
02/21/2013,10.515
02/22/2013,10.5238
02/23/2013,10.526
02/24/2013,10.5283
02/25/2013,10.5267
02/26/2013,10.4992
02/27/2013,10.5084
02/28/2013,10.4621
03/01/2013,10.4493
03/02/2013,10.4515
03/03/2013,10.4538
03/04/2013,10.4593
03/05/2013,10.4727
03/06/2013,10.4935
03/07/2013,10.508
03/08/2013,10.5255
03/09/2013,10.5277
03/10/2013,10.5299
03/11/2013,10.5309
03/12/2013,10.517
03/13/2013,10.5036
03/14/2013,10.5406
03/15/2013,10.5426
03/16/2013,10.5448
03/17/2013,10.5471
03/18/2013,10.5266
03/19/2013,10.4992
03/20/2013,10.4747
03/21/2013,10.4726
03/22/2013,10.4558
03/23/2013,10.458
03/24/2013,10.4602
03/25/2013,10.4569
03/26/2013,10.4594
03/27/2013,10.4616
03/28/2013,10.4823
03/29/2013,10.4845
03/30/2013,10.4854
03/31/2013,10.4876
04/01/2013,10.4897
04/02/2013,10.4917
04/03/2013,10.5029
04/04/2013,10.4997
04/05/2013,10.5107
