Date (MM/DD/YYYY),Net Asset Value (INR)
10/10/2016,10.0000
10/13/2016,10.0000
10/14/2016,10.0000
10/15/2016,10.0000
10/16/2016,10.0000
10/17/2016,10.0000
10/18/2016,10.0000
10/19/2016,10.0000
10/20/2016,10.0000
10/21/2016,10.0000
10/22/2016,10.0000
10/23/2016,10.0000
10/24/2016,10.0000
10/25/2016,10.0000
10/26/2016,10.0000
10/27/2016,10.0016
10/28/2016,10.0032
10/29/2016,10.0052
10/30/2016,10.0070
10/31/2016,10.0090
11/01/2016,10.0109
11/02/2016,10.0129
11/03/2016,10.0144
11/04/2016,10.0149
11/05/2016,10.0168
11/06/2016,10.0186
11/07/2016,10.0202
11/08/2016,10.0217
11/09/2016,10.0228
11/10/2016,10.0239
11/11/2016,10.0261
11/12/2016,10.0281
11/13/2016,10.0299
11/14/2016,10.0318
11/15/2016,10.0337
11/16/2016,10.0368
11/17/2016,10.0393
11/18/2016,10.0410
11/19/2016,10.0448
11/20/2016,10.0465
11/21/2016,10.0466
11/22/2016,10.0490
11/23/2016,10.0512
11/24/2016,10.0533
11/25/2016,10.0551
11/26/2016,10.0569
11/27/2016,10.0587
11/28/2016,10.0607
11/29/2016,10.0620
11/30/2016,10.0632
12/01/2016,10.0651
12/02/2016,10.0667
12/03/2016,10.0680
12/04/2016,10.0697
12/05/2016,10.0715
12/06/2016,10.0736
12/07/2016,10.0752
12/08/2016,10.0756
12/09/2016,10.0773
12/10/2016,10.0792
12/11/2016,10.0810
12/12/2016,10.0827
12/13/2016,10.0845
12/14/2016,10.0864
12/15/2016,10.0883
12/16/2016,10.0902
12/17/2016,10.0919
12/18/2016,10.0937
12/19/2016,10.0955
12/20/2016,10.0974
12/21/2016,10.0991
12/22/2016,10.1009
12/23/2016,10.1026
12/24/2016,10.1043
12/25/2016,10.1061
12/26/2016,10.1080
12/27/2016,10.1098
12/28/2016,10.1117
12/29/2016,10.1133
12/30/2016,10.1152
12/31/2016,10.1172
01/01/2017,10.1191
01/02/2017,10.1209
01/03/2017,10.1229
01/04/2017,10.1248
01/05/2017,10.1267
01/06/2017,10.1286
01/07/2017,10.1305
01/08/2017,10.1323
01/09/2017,10.1342
01/10/2017,10.1360
01/11/2017,10.1378
01/12/2017,10.1396
01/13/2017,10.1413
01/14/2017,10.1431
01/15/2017,10.1449
01/16/2017,10.1466
01/17/2017,10.1484
01/18/2017,10.1502
01/19/2017,10.1520
01/20/2017,10.1538
01/21/2017,10.1556
01/22/2017,10.1575
01/23/2017,10.1592
01/24/2017,10.1610
01/25/2017,10.1628
01/26/2017,10.1645
01/27/2017,10.1663
01/28/2017,10.1681
01/29/2017,10.1699
01/30/2017,10.1718
01/31/2017,10.1736
02/01/2017,10.1755
02/02/2017,10.1773
02/03/2017,10.1791
02/04/2017,10.1811
02/05/2017,10.1829
02/06/2017,10.1848
02/07/2017,10.1866
02/08/2017,10.1884
02/09/2017,10.1902
02/10/2017,10.1919
02/11/2017,10.1938
02/12/2017,10.1956
02/13/2017,10.1974
02/14/2017,10.1993
02/15/2017,10.2012
02/16/2017,10.2030
02/17/2017,10.2048
02/18/2017,10.2067
02/19/2017,10.2085
02/20/2017,10.2104
02/21/2017,10.2123
02/22/2017,10.2141
02/23/2017,10.2159
02/24/2017,10.2179
02/25/2017,10.2197
02/26/2017,10.2215
02/27/2017,10.2233
02/28/2017,10.2252
03/01/2017,10.2272
03/02/2017,10.2289
03/03/2017,10.2307
03/04/2017,10.2325
03/05/2017,10.2343
03/06/2017,10.2360
03/07/2017,10.2378
03/08/2017,10.2397
03/09/2017,10.2415
03/10/2017,10.2433
03/11/2017,10.2452
03/12/2017,10.2470
03/13/2017,10.2488
03/14/2017,10.2506
03/15/2017,10.2526
03/16/2017,10.2545
03/17/2017,10.2564
03/18/2017,10.2584
03/19/2017,10.2605
03/20/2017,10.2625
03/21/2017,10.2645
03/22/2017,10.2664
03/23/2017,10.2683
03/24/2017,10.2703
03/25/2017,10.2719
03/26/2017,10.2737
03/27/2017,10.2755
03/28/2017,10.2775
03/29/2017,10.2793
03/30/2017,10.2812
03/31/2017,10.2832
04/01/2017,10.2859
04/02/2017,10.2879
04/03/2017,10.2899
04/04/2017,10.2919
04/05/2017,10.2937
04/06/2017,10.2955
04/07/2017,10.2973
04/08/2017,10.2991
04/09/2017,10.3009
04/10/2017,10.3027
04/11/2017,10.3047
04/12/2017,10.3066
04/13/2017,10.3084
04/14/2017,10.3102
04/15/2017,10.3120
04/16/2017,10.3139
04/17/2017,10.3157
04/18/2017,10.3175
04/19/2017,10.3193
04/20/2017,10.3211
04/21/2017,10.3229
04/22/2017,10.3247
04/23/2017,10.3265
04/24/2017,10.3284
04/25/2017,10.3302
04/26/2017,10.3320
04/27/2017,10.3338
04/28/2017,10.3356
04/29/2017,10.3376
04/30/2017,10.3394
