Date (MM/DD/YYYY),Net Asset Value (INR)
12/14/2009,10.0000
12/15/2009,10.0000
12/16/2009,10.0000
12/17/2009,10.0000
12/18/2009,10.0000
12/19/2009,10.0000
12/21/2009,10.0000
12/22/2009,10.0000
12/23/2009,10.0000
12/24/2009,10.0000
12/26/2009,10.0000
12/29/2009,10.0000
12/30/2009,10.0000
12/31/2009,10.0005
01/01/2010,10.0009
01/02/2010,10.0018
01/04/2010,10.0034
01/05/2010,10.0041
01/06/2010,10.0853
01/07/2010,10.0922
01/08/2010,10.0575
01/09/2010,10.0575
01/11/2010,10.0237
01/12/2010,10.0286
01/13/2010,9.9788
01/14/2010,10.0231
01/15/2010,10.0658
01/16/2010,10.0634
01/18/2010,10.0502
01/19/2010,10.0911
01/20/2010,10.0049
01/21/2010,9.9978
01/22/2010,9.7599
01/23/2010,9.7599
01/25/2010,9.6535
01/27/2010,9.6044
01/28/2010,9.3349
01/29/2010,9.3608
01/30/2010,9.3608
02/01/2010,9.3870
02/02/2010,9.4178
02/03/2010,9.2849
02/04/2010,9.4779
02/05/2010,9.3135
02/06/2010,9.3135
02/08/2010,9.0735
02/09/2010,9.1525
02/10/2010,9.2146
02/11/2010,9.1466
02/13/2010,9.1466
02/15/2010,9.2789
02/16/2010,9.2486
02/17/2010,9.3046
02/18/2010,9.3954
02/19/2010,9.3490
02/20/2010,9.3490
02/22/2010,9.2756
02/23/2010,9.2939
02/24/2010,9.3186
02/25/2010,9.2946
02/26/2010,9.2962
02/27/2010,9.2962
03/02/2010,9.4149
03/03/2010,9.5840
03/04/2010,9.7118
03/05/2010,9.6964
03/06/2010,9.6964
03/08/2010,9.7059
03/09/2010,9.7442
03/10/2010,9.7036
03/11/2010,9.7312
03/12/2010,9.7633
03/13/2010,9.7633
03/15/2010,9.7694
03/17/2010,9.8843
03/18/2010,9.9475
03/19/2010,9.9739
03/20/2010,9.9739
03/22/2010,10.0042
03/23/2010,9.9158
03/25/2010,9.9476
03/26/2010,10.0132
03/27/2010,10.0132
03/29/2010,10.0536
03/30/2010,10.0915
03/31/2010,10.0297
04/03/2010,10.0297
04/05/2010,10.0049
04/06/2010,10.2200
04/07/2010,10.2154
04/08/2010,10.2242
04/09/2010,10.0912
04/10/2010,10.0912
04/12/2010,10.1990
04/13/2010,10.1579
04/15/2010,10.1328
04/16/2010,10.0424
04/17/2010,10.0424
04/19/2010,10.0209
04/20/2010,9.9107
04/21/2010,9.9590
04/22/2010,9.9865
04/23/2010,10.0318
04/24/2010,10.0319
04/26/2010,10.0960
04/27/2010,10.1290
04/28/2010,10.1025
04/29/2010,9.9287
04/30/2010,10.0010
05/01/2010,10.0010
05/03/2010,10.0457
05/04/2010,9.9406
05/05/2010,9.8000
05/06/2010,9.7547
05/07/2010,9.6905
05/08/2010,9.6905
05/10/2010,9.5518
05/11/2010,9.8923
05/12/2010,9.7808
05/13/2010,9.8177
05/14/2010,9.8532
05/15/2010,9.8534
05/17/2010,9.7100
05/18/2010,9.6455
05/19/2010,9.6569
05/20/2010,9.3806
05/21/2010,9.4340
05/22/2010,9.4340
05/24/2010,9.4026
05/25/2010,9.4253
05/26/2010,9.2092
05/28/2010,9.5482
05/29/2010,9.5482
05/31/2010,9.6661
06/01/2010,9.7018
06/02/2010,9.4833
06/03/2010,9.5764
06/04/2010,9.7474
06/05/2010,9.7474
06/07/2010,9.7942
06/08/2010,9.7941
06/09/2010,9.5292
06/10/2010,9.5742
06/11/2010,9.7337
06/12/2010,9.7337
06/14/2010,9.8108
06/15/2010,9.9563
06/16/2010,10.0077
06/17/2010,10.0289
06/18/2010,10.1053
06/19/2010,10.1053
06/21/2010,10.0831
06/22/2010,10.2477
06/23/2010,10.1780
06/24/2010,10.1901
06/25/2010,10.1846
06/26/2010,10.1846
06/28/2010,10.0863
06/29/2010,10.2039
06/30/2010,10.0681
07/02/2010,10.0564
07/03/2010,10.0564
07/06/2010,10.0254
07/07/2010,10.1257
07/08/2010,10.0349
07/09/2010,10.1433
07/10/2010,10.1433
07/12/2010,10.2508
07/13/2010,10.3102
07/14/2010,10.3424
07/15/2010,10.3176
