Date (MM/DD/YYYY),Net Asset Value (INR)
10/28/2010,10.013
10/29/2010,10.015
11/01/2010,10.0209
11/02/2010,10.0228
11/03/2010,10.0246
11/04/2010,10.0264
11/08/2010,10.0337
11/09/2010,10.0356
11/10/2010,10.0369
11/11/2010,10.0383
11/12/2010,10.0396
11/15/2010,10.0438
11/16/2010,10.0458
11/18/2010,10.0494
11/19/2010,10.0521
11/22/2010,10.0578
11/23/2010,10.0598
11/24/2010,10.0618
11/25/2010,10.0635
11/26/2010,10.0654
11/30/2010,10.0727
12/01/2010,10.0745
12/02/2010,10.0764
12/03/2010,10.0769
12/06/2010,10.0784
12/07/2010,10.0789
12/08/2010,10.0809
12/09/2010,10.0829
12/10/2010,10.0849
12/13/2010,10.091
12/14/2010,10.093
12/15/2010,10.0948
12/16/2010,10.0968
12/20/2010,10.1047
12/21/2010,10.1068
12/22/2010,10.1087
12/23/2010,10.1108
12/24/2010,10.1128
12/27/2010,10.1148
12/28/2010,10.121
12/29/2010,10.123
12/30/2010,10.1237
12/31/2010,10.1244
01/03/2011,10.1265
01/04/2011,10.1271
01/05/2011,10.1278
01/06/2011,10.1284
01/07/2011,10.1305
01/10/2011,10.1369
01/11/2011,10.1391
01/12/2011,10.1412
01/13/2011,10.1421
01/14/2011,10.1442
01/17/2011,10.1506
01/18/2011,10.1515
01/19/2011,10.1537
01/20/2011,10.1559
01/21/2011,10.1582
01/24/2011,10.1648
01/25/2011,10.167
01/27/2011,10.1714
01/28/2011,10.1736
01/31/2011,10.1804
02/01/2011,10.1826
02/02/2011,10.1841
02/03/2011,10.1862
02/04/2011,10.1886
02/07/2011,10.1921
02/08/2011,10.1972
02/09/2011,10.2012
02/10/2011,10.2077
02/11/2011,10.2091
02/14/2011,10.2302
02/15/2011,10.2316
02/17/2011,10.2412
02/18/2011,10.2403
02/21/2011,10.2582
02/22/2011,10.2652
02/23/2011,10.2602
02/24/2011,10.2582
02/28/2011,10.2825
03/01/2011,10.2863
03/03/2011,10.3297
03/04/2011,10.3286
03/07/2011,10.3336
03/08/2011,10.3461
03/09/2011,10.348
03/10/2011,10.3514
03/11/2011,10.3594
03/14/2011,10.3583
03/15/2011,10.3961
03/16/2011,10.3937
03/17/2011,10.3932
03/18/2011,10.3913
03/21/2011,10.3996
03/23/2011,10.405
03/24/2011,10.4161
03/25/2011,10.432
03/28/2011,10.4419
03/29/2011,10.4383
03/30/2011,10.4322
03/31/2011,10.4317
04/05/2011,10.435
04/06/2011,10.4335
04/07/2011,10.4374
04/08/2011,10.4219
04/11/2011,10.4114
04/13/2011,10.4637
04/15/2011,10.4572
04/18/2011,10.4563
04/19/2011,10.473
04/20/2011,10.4768
04/21/2011,10.482
04/25/2011,10.48
04/26/2011,10.5298
04/27/2011,10.5318
