Date (MM/DD/YYYY),Net Asset Value (INR)
08/19/2022,10.0000
08/22/2022,10.0000
08/24/2022,10.0461
08/25/2022,10.0071
08/26/2022,9.9667
08/29/2022,9.9838
08/30/2022,9.9044
09/01/2022,10.0602
09/02/2022,9.9905
09/05/2022,9.9915
09/06/2022,10.0187
09/07/2022,10.0190
09/08/2022,10.0177
09/09/2022,10.0321
09/12/2022,10.0382
09/13/2022,10.0468
09/14/2022,10.0478
09/15/2022,10.0488
09/16/2022,10.0466
09/19/2022,10.0396
09/20/2022,10.1410
09/21/2022,10.0896
09/22/2022,10.0631
09/23/2022,9.9021
09/26/2022,9.7315
09/27/2022,9.7451
09/28/2022,9.6778
09/29/2022,9.6953
09/30/2022,9.8345
10/03/2022,9.7317
10/04/2022,9.9154
10/06/2022,9.9422
10/07/2022,9.9213
10/10/2022,9.8693
10/11/2022,9.7160
10/12/2022,9.8079
10/13/2022,9.7447
10/14/2022,9.8008
10/17/2022,9.8514
10/18/2022,9.9736
10/19/2022,9.9853
10/20/2022,10.0145
10/21/2022,9.9759
10/25/2022,10.0380
10/27/2022,10.1165
10/28/2022,10.1469
10/31/2022,10.2853
11/01/2022,10.3787
11/02/2022,10.3209
11/03/2022,10.2927
11/04/2022,10.3264
11/07/2022,10.3637
11/09/2022,10.3355
11/10/2022,10.2628
11/11/2022,10.3907
11/14/2022,10.3955
11/15/2022,10.4515
11/16/2022,10.4273
11/17/2022,10.4063
11/18/2022,10.3586
11/21/2022,10.2784
11/22/2022,10.3241
11/24/2022,10.4506
11/25/2022,10.4704
11/28/2022,10.4883
11/29/2022,10.5050
11/30/2022,10.6032
12/01/2022,10.6461
12/02/2022,10.5849
12/05/2022,10.6043
12/06/2022,10.5776
12/07/2022,10.5338
12/08/2022,10.5537
12/09/2022,10.5215
12/12/2022,10.5236
12/13/2022,10.5801
12/14/2022,10.6147
12/15/2022,10.4876
12/16/2022,10.4012
12/19/2022,10.4951
12/20/2022,10.4592
12/21/2022,10.3703
12/22/2022,10.3334
12/23/2022,10.1344
12/26/2022,10.2531
12/27/2022,10.3109
12/28/2022,10.3069
12/29/2022,10.3461
12/30/2022,10.2798
01/02/2023,10.3318
01/03/2023,10.3361
01/04/2023,10.2240
01/05/2023,10.2141
01/06/2023,10.1534
01/09/2023,10.2880
01/10/2023,10.2059
01/11/2023,10.1790
01/12/2023,10.1718
01/13/2023,10.2160
01/16/2023,10.1719
01/17/2023,10.2597
01/18/2023,10.3258
01/19/2023,10.2993
01/20/2023,10.2491
01/23/2023,10.2825
01/24/2023,10.2519
01/25/2023,10.1162
01/27/2023,9.9880
01/30/2023,9.9996
01/31/2023,10.0262
02/01/2023,9.9951
02/02/2023,10.0121
02/03/2023,10.1250
02/06/2023,10.0943
02/07/2023,10.0625
02/08/2023,10.1338
02/09/2023,10.1612
02/10/2023,10.1514
02/13/2023,10.1039
02/14/2023,10.1694
02/15/2023,10.2262
02/16/2023,10.2404
02/17/2023,10.1849
02/20/2023,10.1492
02/21/2023,10.1424
02/22/2023,9.9997
02/23/2023,9.9808
02/24/2023,9.9531
02/27/2023,9.9274
02/28/2023,09.8760
03/01/2023,9.9556
03/02/2023,9.8951
03/03/2023,10.0354
03/06/2023,10.0939
03/08/2023,10.1325
03/09/2023,10.053
03/10/2023,09.9593
03/13/2023,9.8000
03/14/2023,9.7637
03/15/2023,9.7205
03/16/2023,9.7338
03/17/2023,9.8036
03/20/2023,9.7412
03/21/2023,9.7927
03/23/2023,9.7810
03/24/2023,9.7051
03/27/2023,9.7123
03/28/2023,9.7062
03/29/2023,9.7850
03/31/2023,9.9253
04/03/2023,9.9492
04/05/2023,10.0135
04/06/2023,10.0435
04/10/2023,10.0640
04/11/2023,10.1133
04/12/2023,10.1525
04/13/2023,10.1701
04/17/2023,10.1086
04/18/2023,10.0906
04/19/2023,10.0626
04/20/2023,10.0721
04/21/2023,10.0537
04/24/2023,10.1109
04/25/2023,10.1315
04/26/2023,10.1622
04/27/2023,10.2186
04/28/2023,10.3076
05/02/2023,10.3523
05/03/2023,10.3325
05/04/2023,10.4057
05/08/2023,10.4031
05/09/2023,10.4041
05/10/2023,10.4372
05/11/2023,10.4123
05/12/2023,10.4200
05/15/2023,10.5022
05/16/2023,10.4676
05/17/2023,10.4220
05/18/2023,10.3628
05/19/2023,10.4009
05/22/2023,10.4505
05/23/2023,10.4589
05/24/2023,10.4204
05/26/2023,10.5634
05/29/2023,10.6361
05/30/2023,10.6538
05/31/2023,10.6119
06/01/2023,10.5791
06/02/2023,10.6289
06/05/2023,10.6694
06/06/2023,10.6784
06/07/2023,10.7474
06/08/2023,10.6851
06/09/2023,10.6606
06/12/2023,10.6827
06/13/2023,10.7561
06/14/2023,10.7824
06/15/2023,10.7373
06/16/2023,10.8222
06/19/2023,10.7720
06/20/2023,10.8043
06/21/2023,10.8029
06/22/2023,10.7534
06/23/2023,10.6978
06/26/2023,10.7154
06/27/2023,10.7887
06/28/2023,10.8680
06/30/2023,10.9940
07/03/2023,11.0715
07/04/2023,11.0698
07/05/2023,11.0723
07/06/2023,11.1532
07/11/2023,11.1190
07/12/2023,11.0896
07/13/2023,11.0857
07/14/2023,11.1590
07/17/2023,11.2370
07/18/2023,11.2532
07/19/2023,11.3153
07/20/2023,11.3912
07/21/2023,11.2705
07/24/2023,11.2507
07/25/2023,11.2717
07/26/2023,11.3267
07/27/2023,11.2956
07/28/2023,11.3311
07/31/2023,11.3938
08/01/2023,11.3634
08/02/2023,11.2573
08/03/2023,11.1888
08/04/2023,11.2559
08/07/2023,11.3085
08/08/2023,11.2994
08/09/2023,11.3357
08/10/2023,11.2987
08/11/2023,11.2338
08/14/2023,11.2226
08/17/2023,11.2104
08/18/2023,11.1846
08/21/2023,11.2616
08/22/2023,11.2686
08/23/2023,11.2977
08/24/2023,11.2661
08/25/2023,11.1746
08/28/2023,11.2196
08/29/2023,11.2454
08/30/2023,11.2505
08/31/2023,11.1994
09/01/2023,11.2970
09/04/2023,11.3734
09/05/2023,11.3974
09/06/2023,11.4161
09/07/2023,11.4987
09/08/2023,11.5836
09/11/2023,11.6856
09/12/2023,11.5945
09/13/2023,11.6384
09/14/2023,11.6755
09/15/2023,11.7124
09/18/2023,11.6870
09/20/2023,11.5879
09/21/2023,11.4893
09/22/2023,11.4721
09/25/2023,11.4643
09/26/2023,11.4636
09/27/2023,11.5275
09/28/2023,11.4163
10/03/2023,11.4886
10/04/2023,11.3956
10/05/2023,11.4313
10/06/2023,11.4883
10/09/2023,11.3936
10/10/2023,11.5130
10/11/2023,11.5988
10/12/2023,11.6016
10/13/2023,11.5770
10/16/2023,11.5665
10/17/2023,11.6275
10/18/2023,11.5494
10/19/2023,11.5242
10/20/2023,11.4691
10/23/2023,11.2937
10/25/2023,11.2140
10/26/2023,11.0796
10/27/2023,11.1998
10/30/2023,11.2708
10/31/2023,11.2494
11/01/2023,11.2019
11/02/2023,11.3179
11/03/2023,11.3868
11/06/2023,11.4735
11/07/2023,11.4802
11/08/2023,11.5169
11/09/2023,11.5179
11/10/2023,11.5567
11/13/2023,11.6053
11/15/2023,11.7178
11/16/2023,11.7609
11/17/2023,11.7520
11/20/2023,11.7279
11/21/2023,11.7628
11/22/2023,11.7608
11/23/2023,11.7440
11/24/2023,11.7442
11/28/2023,11.7986
11/29/2023,11.9039
11/30/2023,11.9427
12/01/2023,12.0439
12/04/2023,12.3260
12/05/2023,12.4391
12/06/2023,12.4562
12/07/2023,12.4680
12/08/2023,12.4950
12/11/2023,12.5367
12/12/2023,12.4658
12/13/2023,12.5267
12/14/2023,12.6638
12/15/2023,12.8033
12/18/2023,12.8011
12/19/2023,12.8477
12/20/2023,12.6152
12/21/2023,12.7083
12/22/2023,12.7709
12/26/2023,12.8255
12/27/2023,12.9277
12/28/2023,13.0225
12/29/2023,12.9947
01/01/2024,13.0009
01/02/2024,12.9451
01/03/2024,12.8932
01/04/2024,13.0155
01/08/2024,12.9245
01/09/2024,12.9632
01/10/2024,12.9950
01/11/2024,13.0296
01/15/2024,13.2432
01/16/2024,13.1667
01/17/2024,12.9462
01/18/2024,12.9113
01/19/2024,13.0342
01/23/2024,12.7924
01/24/2024,12.9575
01/25/2024,12.9357
01/29/2024,13.1792
01/30/2024,13.0646
01/31/2024,13.1918
02/01/2024,13.2052
02/02/2024,13.2747
02/05/2024,13.2705
02/06/2024,13.3572
02/07/2024,13.3948
02/08/2024,13.3315
02/09/2024,13.3669
02/12/2024,13.2381
02/13/2024,13.3158
02/14/2024,13.3920
02/15/2024,13.4928
02/16/2024,13.5782
02/20/2024,13.6590
02/21/2024,13.5873
02/22/2024,13.7114
02/23/2024,13.7249
02/26/2024,13.6914
02/27/2024,13.7363
02/28/2024,13.5773
02/29/2024,13.6252
03/01/2024,13.8097
03/04/2024,13.8760
03/05/2024,13.8669
03/06/2024,13.8987
03/07/2024,13.9034
03/11/2024,13.8230
03/12/2024,13.7633
03/13/2024,13.4841
03/14/2024,13.5949
03/15/2024,13.4978
03/19/2024,13.3688
03/20/2024,13.4057
03/21/2024,13.5869
03/22/2024,13.6563
03/26/2024,13.6510
03/27/2024,13.7096
03/28/2024,13.8412
03/31/2024,13.8414
04/02/2024,13.9710
04/03/2024,13.9794
04/04/2024,13.9866
04/05/2024,14.0082
04/08/2024,14.1095
04/10/2024,14.1638
04/12/2024,14.0273
04/15/2024,13.8898
04/16/2024,13.8490
04/18/2024,13.7759
04/19/2024,13.8389
04/22/2024,13.9601
04/23/2024,13.9710
04/24/2024,14.0098
04/25/2024,14.1215
04/26/2024,14.0719
04/29/2024,14.2098
04/30/2024,14.2402
05/02/2024,14.3221
05/03/2024,14.2631
05/06/2024,14.1892
05/07/2024,14.0586
05/08/2024,14.1177
05/09/2024,13.8811
05/10/2024,13.9761
05/13/2024,14.0266
05/14/2024,14.1365
05/15/2024,14.2022
05/16/2024,14.3163
05/17/2024,14.4000
05/21/2024,14.4769
05/22/2024,14.5127
05/24/2024,14.7121
05/27/2024,14.7166
05/28/2024,14.6701
05/29/2024,14.5740
05/30/2024,14.4421
05/31/2024,14.4852
06/03/2024,15.0137
06/04/2024,13.9871
06/05/2024,14.4653
06/06/2024,14.6168
06/07/2024,14.8856
06/10/2024,14.9107
06/11/2024,14.9289
06/12/2024,15.0203
06/13/2024,15.0640
06/14/2024,15.1461
06/18/2024,15.1907
06/19/2024,15.1257
06/20/2024,15.1541
06/21/2024,15.1093
06/24/2024,15.1526
06/25/2024,15.2153
06/26/2024,15.2893
06/27/2024,15.4091
06/28/2024,15.3903
07/01/2024,15.4689
07/02/2024,15.4632
07/03/2024,15.5928
07/04/2024,15.6024
07/05/2024,15.6918
07/08/2024,15.6844
07/09/2024,15.7560
07/10/2024,15.6919
07/11/2024,15.6873
07/12/2024,15.7542
07/15/2024,15.8322
07/18/2024,15.8883
07/19/2024,15.6310
07/22/2024,15.6702
07/23/2024,15.6489
07/24/2024,15.6407
07/26/2024,15.8966
07/29/2024,15.9503
07/30/2024,15.9553
07/31/2024,16.0291
08/01/2024,16.0536
08/02/2024,15.8574
08/05/2024,15.4374
08/06/2024,15.3773
08/07/2024,15.6146
08/08/2024,15.5052
08/09/2024,15.6385
08/12/2024,15.6191
08/13/2024,15.4848
08/14/2024,15.4841
08/16/2024,15.7414
08/19/2024,15.7523
08/20/2024,15.8446
08/21/2024,15.8909
08/22/2024,15.9182
08/23/2024,15.9078
08/26/2024,15.9882
08/27/2024,15.9810
08/28/2024,15.9843
08/29/2024,16.0080
08/30/2024,16.0721
09/02/2024,16.0807
09/03/2024,16.0838
09/04/2024,16.0523
09/06/2024,15.8322
09/09/2024,15.8589
09/10/2024,15.9298
09/11/2024,15.8567
09/12/2024,16.1366
09/13/2024,16.1170
09/16/2024,16.1566
09/17/2024,16.1698
09/19/2024,16.1575
09/20/2024,16.3876
09/23/2024,16.5134
09/24/2024,16.5179
09/25/2024,16.5429
09/26/2024,16.6555
09/27/2024,16.6606
09/30/2024,16.4613
10/01/2024,16.4627
10/03/2024,16.1133
10/04/2024,15.9541
10/07/2024,15.7339
10/08/2024,15.9023
10/09/2024,15.9291
10/10/2024,15.9384
10/11/2024,15.9142
10/14/2024,15.9974
10/15/2024,15.9742
10/16/2024,15.9261
10/17/2024,15.7392
10/18/2024,15.8112
10/21/2024,15.7090
10/22/2024,15.4596
10/23/2024,15.4331
10/24/2024,15.4123
10/25/2024,15.2229
10/28/2024,15.2992
10/29/2024,15.4031
10/31/2024,15.2865
11/04/2024,15.1889
11/05/2024,15.2984
11/06/2024,15.5079
11/07/2024,15.3634
11/08/2024,15.3071
11/11/2024,15.3171
11/12/2024,15.1434
11/13/2024,14.9088
11/14/2024,14.9196
11/18/2024,14.8861
11/19/2024,14.9139
11/21/2024,14.7839
11/22/2024,15.0906
11/25/2024,15.3170
11/26/2024,15.2882
11/27/2024,15.3437
11/28/2024,15.1672
11/29/2024,15.2850
12/02/2024,15.3650
12/03/2024,15.5054
12/04/2024,15.5432
12/05/2024,15.6619
12/06/2024,15.6407
12/09/2024,15.6023
12/10/2024,15.6121
12/11/2024,15.6262
12/12/2024,15.5529
12/13/2024,15.6598
12/17/2024,15.4436
12/18/2024,15.3153
12/19/2024,15.1807
12/20/2024,14.9278
12/23/2024,15.0101
12/24/2024,14.9922
12/26/2024,15.0207
12/27/2024,15.0092
12/30/2024,14.9185
12/31/2024,14.9467
01/01/2025,14.9991
01/02/2025,15.2607
01/03/2025,15.1581
01/06/2025,14.8650
01/07/2025,14.8870
01/08/2025,14.8353
01/09/2025,14.6986
01/10/2025,14.5457
01/13/2025,14.2290
01/14/2025,14.3936
01/15/2025,14.4567
01/16/2025,14.5809
01/17/2025,14.5551
01/20/2025,14.6317
01/21/2025,14.3892
01/22/2025,14.3881
01/23/2025,14.4641
01/24/2025,14.3290
01/27/2025,14.1232
01/28/2025,14.1836
01/29/2025,14.3589
01/30/2025,14.4210
01/31/2025,14.5727
02/03/2025,14.4523
02/04/2025,14.6964
02/05/2025,14.6887
02/06/2025,14.6393
02/07/2025,14.6462
02/10/2025,14.5168
02/11/2025,14.2470
02/12/2025,14.2408
02/13/2025,14.2649
02/14/2025,14.1259
02/17/2025,14.1551
02/20/2025,14.2847
02/21/2025,14.1745
02/24/2025,14.0278
02/25/2025,14.0237
02/27/2025,13.9901
02/28/2025,13.7303
03/03/2025,13.7512
03/05/2025,13.9436
03/06/2025,14.0819
03/07/2025,14.0463
03/10/2025,13.9513
03/11/2025,13.9497
03/12/2025,13.9239
03/13/2025,13.8631
03/17/2025,13.9351
03/18/2025,14.1751
03/19/2025,14.2850
03/20/2025,14.4192
03/21/2025,14.5211
03/24/2025,14.7255
03/25/2025,14.6750
03/26/2025,14.5627
03/27/2025,14.6731
03/28/2025,14.6143
03/31/2025,14.6145
04/02/2025,14.5129
04/03/2025,14.4975
04/04/2025,14.2564
04/07/2025,13.8281
04/08/2025,14.0607
04/09/2025,13.9747
