Date (MM/DD/YYYY),Net Asset Value (INR)
04/29/2014,15.7878
05/21/2014,17.0428
05/28/2014,17.2212
05/29/2014,17.0191
06/04/2014,17.4296
06/19/2014,17.7962
06/24/2014,17.8878
06/27/2014,17.7207
06/30/2014,17.9595
07/01/2014,18.0140
07/02/2014,18.2253
07/04/2014,18.3135
07/07/2014,18.3958
07/08/2014,18.0135
07/09/2014,17.9290
07/10/2014,17.8887
07/11/2014,17.6365
07/14/2014,17.6281
07/15/2014,17.7988
07/16/2014,18.0288
07/17/2014,18.0733
07/18/2014,18.1282
07/21/2014,18.1784
07/22/2014,18.3730
07/23/2014,18.4396
07/24/2014,18.5213
07/25/2014,18.4298
07/28/2014,18.3496
07/30/2014,18.4504
07/31/2014,18.2860
08/01/2014,18.0082
08/04/2014,18.1982
08/05/2014,18.3478
08/06/2014,18.1740
08/07/2014,18.1205
08/08/2014,17.9343
08/11/2014,18.0688
08/12/2014,18.3078
08/13/2014,18.3482
08/19/2014,18.7221
08/20/2014,18.6712
08/21/2014,18.7097
08/22/2014,18.7619
08/25/2014,18.7439
08/26/2014,18.7402
08/27/2014,18.8165
08/28/2014,18.8588
09/01/2014,19.0299
09/02/2014,19.1567
09/03/2014,19.2282
09/04/2014,19.1865
09/05/2014,19.1665
09/08/2014,19.3709
09/09/2014,19.3231
09/10/2014,19.1853
09/11/2014,19.1674
09/12/2014,19.2140
09/15/2014,19.0662
09/16/2014,18.8105
09/17/2014,18.9116
09/18/2014,19.2379
09/19/2014,19.2540
09/22/2014,19.3151
09/23/2014,19.0133
09/24/2014,18.9778
09/25/2014,18.7654
09/26/2014,18.8996
09/29/2014,18.8762
09/30/2014,18.8902
10/01/2014,18.8449
10/07/2014,18.6265
10/08/2014,18.6036
10/09/2014,18.8809
10/10/2014,18.6446
10/13/2014,18.7008
10/14/2014,18.6535
10/16/2014,18.3931
10/20/2014,18.7002
10/21/2014,18.8145
10/22/2014,18.9742
10/27/2014,18.9647
10/28/2014,19.0485
10/29/2014,19.1971
10/30/2014,19.3809
10/31/2014,19.7405
11/03/2014,19.7469
11/05/2014,19.7801
11/07/2014,19.7773
11/10/2014,19.7947
11/11/2014,19.8378
11/12/2014,19.8858
11/13/2014,19.8288
11/14/2014,19.9039
11/17/2014,19.9994
11/18/2014,19.9887
11/19/2014,19.8869
11/20/2014,19.9326
11/21/2014,20.1095
11/24/2014,20.2331
11/25/2014,20.0771
11/26/2014,20.1072
11/27/2014,20.1505
11/28/2014,20.3707
12/01/2014,20.2947
12/02/2014,20.2216
12/03/2014,20.2521
12/04/2014,20.3148
12/05/2014,20.2539
12/08/2014,20.0187
12/09/2014,19.7901
12/10/2014,19.8254
12/11/2014,19.6779
12/12/2014,19.5151
12/15/2014,19.5042
12/17/2014,19.0620
12/18/2014,19.3682
12/19/2014,19.5242
12/22/2014,19.7577
12/23/2014,19.6229
12/24/2014,19.4032
12/26/2014,19.4663
12/29/2014,19.5742
12/30/2014,19.5787
12/31/2014,19.6601
01/01/2015,19.6634
01/02/2015,19.9264
01/05/2015,19.8862
01/06/2015,19.2937
01/07/2015,19.2343
01/08/2015,19.5457
01/09/2015,19.6626
01/12/2015,19.7525
01/13/2015,19.6975
01/14/2015,19.6455
01/15/2015,20.1538
01/16/2015,20.2002
01/19/2015,20.2868
01/20/2015,20.6263
01/21/2015,20.7057
01/22/2015,20.7826
01/23/2015,20.9564
01/27/2015,21.1329
01/28/2015,21.1413
01/29/2015,21.2306
02/02/2015,20.8661
02/03/2015,20.7708
02/04/2015,20.6965
02/05/2015,20.6675
02/06/2015,20.5481
02/09/2015,20.2295
02/10/2015,20.3226
02/11/2015,20.4687
02/12/2015,20.6673
02/13/2015,20.8890
02/16/2015,20.8995
02/18/2015,21.0415
02/20/2015,20.9576
02/23/2015,20.7715
02/24/2015,20.7878
02/25/2015,20.7980
02/26/2015,20.6019
02/27/2015,20.9798
03/02/2015,21.2474
03/03/2015,21.3574
03/04/2015,21.1843
03/05/2015,21.2198
03/09/2015,20.7977
03/10/2015,20.6931
03/11/2015,20.6645
03/12/2015,20.8453
03/13/2015,20.5427
03/16/2015,20.5081
03/17/2015,20.7197
03/18/2015,20.6316
03/19/2015,20.5124
03/20/2015,20.3798
03/23/2015,20.3330
03/24/2015,20.3192
03/25/2015,20.2929
03/26/2015,19.8482
03/27/2015,19.8538
03/30/2015,20.2094
03/31/2015,20.2056
04/07/2015,20.6047
04/08/2015,20.7333
04/09/2015,20.8852
04/10/2015,20.8901
04/13/2015,21.0173
04/15/2015,20.8197
04/16/2015,20.7180
04/17/2015,20.4794
04/20/2015,20.1049
04/21/2015,19.9381
04/22/2015,20.0613
04/23/2015,19.9865
04/24/2015,19.7680
04/27/2015,19.5533
04/28/2015,19.7253
04/29/2015,19.6150
04/30/2015,19.4756
05/05/2015,19.8124
05/06/2015,19.2737
05/07/2015,19.1822
05/08/2015,19.5098
05/11/2015,19.8230
05/12/2015,19.3549
05/13/2015,19.6124
05/14/2015,19.5857
05/15/2015,19.6762
05/18/2015,19.9402
05/19/2015,19.9211
05/20/2015,20.0575
05/21/2015,20.0536
05/22/2015,20.1433
05/25/2015,19.9339
05/26/2015,19.8610
05/27/2015,19.8500
05/28/2015,19.8213
05/29/2015,20.0915
06/01/2015,20.0936
06/02/2015,19.6280
06/03/2015,19.4116
06/04/2015,19.4207
06/05/2015,19.3911
06/08/2015,19.2241
06/09/2015,19.1726
06/10/2015,19.4138
06/11/2015,19.0380
06/12/2015,19.0795
06/15/2015,19.1727
06/16/2015,19.2536
06/17/2015,19.3581
06/18/2015,19.5544
06/22/2015,19.9801
06/23/2015,20.0471
06/24/2015,19.9998
06/25/2015,20.0871
06/26/2015,20.0475
06/29/2015,19.9007
06/30/2015,20.0196
07/01/2015,20.2200
07/02/2015,20.2114
07/03/2015,20.3062
07/06/2015,20.3962
07/07/2015,20.3694
07/08/2015,20.0216
07/09/2015,19.9506
07/10/2015,20.0282
07/13/2015,20.2623
07/14/2015,20.2505
07/15/2015,20.4288
07/16/2015,20.6312
07/17/2015,20.6356
07/20/2015,20.6267
07/21/2015,20.4523
07/22/2015,20.6988
07/23/2015,20.6016
07/24/2015,20.4398
07/27/2015,20.0579
07/28/2015,20.0008
07/29/2015,20.0915
07/30/2015,20.2028
07/31/2015,20.4680
08/03/2015,20.4923
08/04/2015,20.4306
08/05/2015,20.5521
08/06/2015,20.6014
08/07/2015,20.5475
08/10/2015,20.4556
08/11/2015,20.3061
08/12/2015,20.0380
08/13/2015,20.0552
08/14/2015,20.4412
08/17/2015,20.3443
08/19/2015,20.3867
08/20/2015,20.0975
08/24/2015,18.7554
08/25/2015,18.9281
08/26/2015,18.7176
08/27/2015,19.0944
08/28/2015,19.2250
08/31/2015,19.1518
09/01/2015,18.7178
09/02/2015,18.5530
09/03/2015,18.8096
09/04/2015,18.4087
09/07/2015,18.1823
09/08/2015,18.4899
09/09/2015,18.7993
09/10/2015,18.7268
09/11/2015,18.7297
09/14/2015,18.9267
09/15/2015,18.8247
09/16/2015,18.9897
09/18/2015,19.1847
09/21/2015,19.1744
09/22/2015,18.7875
09/23/2015,18.8670
09/24/2015,18.9200
09/28/2015,18.7448
09/29/2015,18.8618
09/30/2015,19.1107
10/01/2015,19.1124
10/05/2015,19.5017
10/06/2015,19.5820
10/07/2015,19.6406
