Date (MM/DD/YYYY),Net Asset Value (INR)
08/19/2022,10.0000
08/22/2022,10.0000
08/24/2022,9.9635
08/25/2022,9.9646
08/26/2022,9.9659
08/29/2022,9.9698
08/30/2022,9.9713
09/01/2022,9.9738
09/02/2022,9.9752
09/05/2022,9.9796
09/06/2022,09.9813
09/07/2022,9.9828
09/08/2022,9.9842
09/09/2022,9.9855
09/12/2022,9.9897
09/13/2022,9.9908
09/14/2022,9.9919
09/15/2022,9.9929
09/16/2022,9.9940
09/19/2022,9.9980
09/20/2022,9.9991
09/21/2022,9.9998
09/22/2022,10.0010
09/23/2022,10.0021
09/26/2022,10.0064
09/27/2022,10.0077
09/28/2022,10.0089
09/29/2022,10.0102
09/30/2022,10.0119
10/03/2022,10.0171
10/04/2022,10.0190
10/06/2022,10.0221
10/07/2022,10.0236
10/10/2022,10.0282
10/11/2022,10.0297
10/12/2022,10.0299
10/13/2022,10.0313
10/14/2022,10.0284
10/17/2022,10.0415
10/18/2022,10.0397
10/19/2022,10.0321
10/20/2022,10.0265
10/21/2022,10.0202
10/25/2022,10.0526
10/27/2022,10.0670
10/28/2022,10.0621
10/31/2022,10.0446
11/01/2022,10.0691
11/02/2022,10.0701
11/03/2022,10.0330
11/04/2022,10.0389
11/07/2022,10.0568
11/09/2022,10.0868
11/10/2022,10.1148
11/11/2022,10.1488
11/14/2022,10.1540
11/15/2022,10.1694
11/16/2022,10.1668
11/17/2022,10.1680
11/18/2022,10.1544
11/21/2022,10.1506
11/22/2022,10.1641
11/24/2022,10.1892
11/25/2022,10.1737
11/28/2022,10.1939
11/29/2022,10.1918
11/30/2022,10.1918
12/01/2022,10.2286
12/02/2022,10.2280
12/05/2022,10.2348
12/06/2022,10.2250
12/07/2022,10.2136
12/08/2022,10.2125
12/09/2022,10.1978
12/12/2022,10.2089
12/13/2022,10.2278
12/14/2022,10.2490
12/15/2022,10.2294
12/16/2022,10.2212
12/19/2022,10.2216
12/20/2022,10.2125
12/21/2022,10.2263
12/22/2022,10.2179
12/23/2022,10.2134
12/26/2022,10.2122
12/27/2022,10.2203
12/28/2022,10.2195
12/29/2022,10.2225
12/30/2022,10.2180
01/02/2023,10.2187
01/03/2023,10.2313
01/04/2023,10.2360
01/05/2023,10.2347
01/06/2023,10.2167
01/09/2023,10.2435
01/10/2023,10.2612
01/11/2023,10.2758
01/12/2023,10.2828
01/13/2023,10.2863
01/16/2023,10.2754
01/17/2023,10.2740
01/18/2023,10.2796
01/19/2023,10.2971
01/20/2023,10.2736
01/23/2023,10.2771
01/24/2023,10.2774
01/25/2023,10.2754
01/27/2023,10.2514
01/30/2023,10.2443
01/31/2023,10.2672
02/01/2023,10.3110
02/02/2023,10.3157
02/03/2023,10.3284
02/06/2023,10.3138
02/07/2023,10.3204
02/08/2023,10.3013
02/09/2023,10.2940
02/10/2023,10.2832
02/13/2023,10.2836
02/14/2023,10.2846
02/15/2023,10.3029
02/16/2023,10.3101
02/17/2023,10.2891
02/20/2023,10.3074
02/21/2023,10.2954
02/22/2023,10.2754
02/23/2023,10.2972
02/24/2023,10.2854
02/27/2023,10.2747
02/28/2023,10.2780
03/01/2023,10.2912
03/02/2023,10.2924
03/03/2023,10.3046
03/06/2023,10.3070
03/08/2023,10.2830
03/09/2023,10.2907
03/10/2023,10.2993
03/13/2023,10.3440
03/14/2023,10.3482
03/15/2023,10.3556
03/16/2023,10.3650
03/17/2023,10.3692
03/20/2023,10.3894
03/21/2023,10.3799
03/23/2023,10.3897
03/24/2023,10.4061
03/27/2023,10.4214
03/28/2023,10.4202
03/29/2023,10.4370
03/31/2023,10.4282
04/03/2023,10.4337
04/05/2023,10.4677
04/06/2023,10.4999
04/10/2023,10.4967
04/11/2023,10.4906
04/12/2023,10.4987
04/13/2023,10.4922
04/17/2023,10.4939
04/18/2023,10.5092
04/19/2023,10.5112
04/20/2023,10.5194
04/21/2023,10.5470
04/24/2023,10.5837
04/25/2023,10.5969
04/26/2023,10.5973
04/27/2023,10.6042
04/28/2023,10.6009
