Date (MM/DD/YYYY),Net Asset Value (INR)
10/01/2025,10.0000
10/06/2025,10.0003
10/07/2025,10.0020
10/08/2025,10.0022
10/09/2025,10.0028
10/10/2025,10.0035
10/13/2025,10.0077
10/14/2025,10.0090
10/15/2025,10.0103
10/16/2025,10.0116
10/17/2025,10.0129
10/20/2025,10.0167
10/23/2025,10.0208
10/24/2025,10.0222
10/27/2025,10.0150
10/28/2025,10.0018
10/29/2025,10.0600
10/30/2025,10.0228
10/31/2025,10.0212
11/03/2025,10.0252
11/04/2025,10.0126
11/06/2025,10.0078
11/07/2025,10.0063
11/10/2025,10.0235
11/11/2025,10.0199
11/12/2025,10.0652
11/13/2025,10.0670
11/17/2025,10.1010
11/18/2025,10.0896
11/19/2025,10.1266
11/20/2025,10.1526
11/21/2025,10.0959
11/24/2025,10.0564
11/25/2025,10.0710
11/26/2025,10.1449
11/27/2025,10.1483
11/28/2025,10.1519
12/01/2025,10.1253
12/02/2025,10.1105
12/03/2025,10.0492
12/05/2025,10.1233
12/08/2025,10.0440
12/09/2025,10.0395
12/10/2025,10.0271
12/11/2025,10.0625
12/12/2025,10.1439
12/15/2025,10.1353
12/16/2025,10.0767
12/17/2025,10.0838
12/18/2025,10.0967
12/19/2025,10.1349
12/22/2025,10.1772
12/23/2025,10.1671
12/24/2025,10.1544
12/26/2025,10.1153
12/29/2025,10.0480
12/30/2025,10.0497
01/01/2026,10.1511
01/02/2026,10.2255
01/05/2026,10.1867
01/06/2026,10.1760
01/07/2026,10.2038
01/08/2026,10.0971
01/09/2026,10.0250
01/12/2026,10.0481
01/13/2026,10.0483
01/14/2026,10.0673
01/16/2026,10.0664
01/19/2026,10.0309
01/20/2026,9.9191
01/21/2026,9.8657
01/22/2026,9.9244
01/23/2026,9.8019
01/27/2026,9.8556
01/28/2026,9.9087
01/30/2026,9.9200
02/02/2026,9.8185
02/03/2026,10.0112
02/04/2026,10.0320
02/05/2026,10.0192
02/06/2026,10.0119
02/09/2026,10.0764
02/10/2026,10.0988
02/11/2026,10.1195
02/12/2026,10.0891
02/13/2026,10.0153
02/16/2026,10.0891
02/17/2026,10.0992
02/18/2026,10.1329
02/20/2026,10.0555
02/23/2026,10.0921
02/24/2026,10.0490
02/25/2026,10.0834
02/26/2026,10.0913
02/27/2026,9.9856
03/02/2026,9.8868
03/04/2026,9.7484
03/05/2026,9.8716
03/06/2026,9.7923
03/09/2026,9.6382
03/10/2026,9.7392
03/11/2026,9.6239
03/12/2026,9.5667
03/13/2026,9.3831
03/16/2026,9.4451
03/17/2026,9.5059
03/18/2026,09.5899
03/20/2026,9.3885
03/23/2026,9.1485
03/24/2026,9.2978
03/25/2026,9.4509
