Date (MM/DD/YYYY),Net Asset Value (INR)
04/02/2025,10.0000
04/03/2025,10.0000
04/04/2025,10.0000
04/07/2025,10.0000
04/08/2025,10.0000
04/09/2025,10.0000
04/11/2025,10.0000
04/16/2025,10.0059
04/17/2025,10.0068
04/21/2025,10.0125
04/24/2025,10.0354
04/25/2025,10.0198
04/28/2025,10.0129
04/29/2025,10.0384
05/05/2025,10.0465
05/06/2025,10.0449
05/07/2025,10.0507
05/08/2025,10.0365
05/09/2025,10.0681
05/14/2025,10.1182
05/15/2025,10.1414
05/16/2025,10.1688
05/19/2025,10.1585
05/20/2025,10.1527
05/21/2025,10.1756
05/22/2025,10.1619
05/23/2025,10.1699
05/26/2025,10.1840
05/27/2025,10.1856
05/28/2025,10.1920
05/29/2025,10.1936
05/30/2025,10.1765
06/02/2025,10.1804
06/03/2025,10.1771
06/05/2025,10.1874
06/06/2025,10.1976
06/09/2025,10.1927
06/10/2025,10.1898
06/11/2025,10.1841
06/12/2025,10.1740
06/13/2025,10.1693
06/16/2025,10.1951
06/17/2025,10.1946
06/18/2025,10.1929
06/19/2025,10.1729
06/20/2025,10.1815
06/23/2025,10.1888
06/24/2025,10.2101
06/25/2025,10.2114
06/26/2025,10.2277
07/08/2025,10.2507
07/09/2025,10.2471
07/10/2025,10.2401
07/11/2025,10.2408
07/14/2025,10.2461
07/15/2025,10.2537
07/16/2025,10.2562
07/17/2025,10.2596
07/18/2025,10.2556
07/21/2025,10.2721
07/22/2025,10.2718
07/23/2025,10.2794
07/24/2025,10.2683
07/25/2025,10.2375
07/28/2025,10.2226
07/29/2025,10.2291
07/30/2025,10.2331
07/31/2025,10.2265
08/01/2025,10.2138
08/04/2025,10.2499
08/05/2025,10.2429
08/06/2025,10.2018
08/07/2025,10.2088
08/08/2025,10.1845
08/11/2025,10.1865
08/12/2025,10.1593
08/13/2025,10.1692
08/14/2025,10.2012
08/18/2025,10.1904
08/19/2025,10.1883
08/20/2025,10.2052
08/21/2025,10.1974
08/22/2025,10.1834
08/25/2025,10.1693
08/26/2025,10.1232
08/28/2025,10.1405
08/29/2025,10.1105
09/01/2025,10.1368
09/02/2025,10.1403
09/03/2025,10.1712
09/04/2025,10.1930
09/05/2025,10.2144
09/09/2025,10.2155
09/10/2025,10.2198
09/11/2025,10.2274
09/12/2025,10.2394
09/15/2025,10.2409
09/16/2025,10.2599
09/17/2025,10.2806
09/18/2025,10.2763
09/19/2025,10.2793
09/22/2025,10.2751
09/23/2025,10.2759
09/24/2025,10.2587
09/25/2025,10.2474
09/26/2025,10.2144
09/29/2025,10.2223
09/30/2025,10.2139
10/01/2025,10.2488
10/06/2025,10.2923
10/07/2025,10.2999
10/08/2025,10.3000
10/09/2025,10.3092
10/10/2025,10.3260
10/13/2025,10.3353
10/14/2025,10.3383
10/15/2025,10.3667
10/16/2025,10.3789
10/17/2025,10.3701
10/20/2025,10.3838
10/23/2025,10.3715
10/24/2025,10.3628
10/27/2025,10.3815
10/28/2025,10.3759
10/29/2025,10.3939
10/30/2025,10.3701
10/31/2025,10.3662
11/03/2025,10.3777
11/04/2025,10.3684
11/06/2025,10.3490
11/07/2025,10.3531
11/10/2025,10.3733
11/11/2025,10.3875
11/12/2025,10.4024
11/13/2025,10.3899
11/17/2025,10.4020
11/18/2025,10.3982
11/19/2025,10.4174
11/20/2025,10.4236
11/21/2025,10.3953
11/24/2025,10.3960
11/25/2025,10.4055
11/26/2025,10.4404
11/27/2025,10.4360
