Date (MM/DD/YYYY),Net Asset Value (INR)
09/12/2022,10.0000
09/13/2022,10.0000
09/14/2022,10.0000
09/15/2022,10.0000
09/16/2022,10.0000
09/19/2022,10.0000
09/20/2022,10.0000
09/21/2022,8.6249
09/22/2022,8.6262
09/23/2022,8.6275
09/26/2022,8.6308
09/27/2022,8.6320
09/28/2022,8.6330
09/29/2022,8.6343
09/30/2022,8.6356
10/03/2022,8.6397
10/04/2022,8.6410
10/06/2022,8.6437
10/07/2022,8.6449
10/10/2022,8.6489
10/11/2022,8.6503
10/12/2022,8.6516
10/13/2022,8.6529
10/14/2022,8.6543
10/17/2022,8.6583
10/18/2022,8.6597
10/19/2022,8.6609
10/20/2022,8.6623
10/21/2022,8.6637
10/25/2022,8.6693
10/27/2022,8.6722
10/28/2022,8.6736
10/31/2022,8.6778
11/01/2022,8.6792
11/02/2022,8.6806
11/03/2022,8.6819
11/04/2022,8.6831
11/07/2022,8.6871
11/09/2022,8.6897
11/10/2022,8.6910
11/11/2022,8.6923
11/14/2022,8.6962
11/15/2022,8.6975
11/16/2022,8.6988
11/17/2022,8.7000
11/18/2022,8.7013
11/21/2022,8.7052
11/22/2022,8.7066
11/24/2022,8.7094
11/25/2022,8.7108
11/28/2022,8.7150
11/29/2022,8.7163
11/30/2022,8.7176
12/01/2022,08.7189
12/02/2022,8.7202
12/05/2022,8.7240
12/06/2022,8.7253
12/07/2022,8.7266
12/08/2022,8.7280
12/09/2022,8.7294
12/12/2022,8.7335
12/13/2022,8.7348
12/14/2022,8.7362
12/15/2022,8.7376
12/16/2022,8.7390
12/19/2022,8.7434
12/20/2022,8.7449
12/21/2022,8.7463
12/22/2022,8.7478
12/23/2022,8.7493
12/26/2022,8.7537
12/27/2022,8.7552
12/28/2022,8.7575
12/29/2022,8.7590
12/30/2022,8.7604
01/02/2023,8.7649
01/03/2023,8.7663
01/04/2023,8.7677
01/05/2023,8.7691
01/06/2023,8.7704
01/09/2023,8.7740
01/10/2023,8.7750
01/11/2023,8.7760
01/12/2023,8.7772
01/13/2023,8.7785
01/16/2023,8.7828
01/17/2023,8.7842
01/18/2023,8.7856
01/19/2023,8.7870
01/20/2023,8.7878
01/23/2023,8.7906
01/24/2023,8.7917
01/25/2023,8.7928
01/27/2023,8.7954
01/30/2023,8.7996
01/31/2023,08.8011
02/01/2023,8.8026
02/02/2023,8.8040
02/03/2023,8.8055
02/06/2023,8.8096
02/07/2023,8.8110
02/08/2023,8.8125
02/09/2023,8.8139
02/10/2023,8.8155
02/13/2023,8.8201
02/14/2023,8.8216
02/15/2023,8.8231
02/16/2023,8.8245
02/17/2023,8.8260
02/20/2023,8.8305
02/21/2023,8.8320
02/22/2023,8.8335
02/23/2023,8.8350
02/24/2023,8.8365
02/27/2023,8.8412
02/28/2023,08.8428
03/01/2023,8.8443
03/02/2023,8.8458
03/03/2023,8.8473
03/06/2023,8.8517
03/08/2023,8.8546
03/09/2023,8.8561
03/10/2023,08.8576
03/13/2023,8.8620
03/14/2023,8.8629
03/15/2023,8.8648
03/16/2023,8.8659
03/17/2023,8.8677
03/20/2023,8.8727
03/21/2023,8.8749
03/23/2023,8.8795
03/24/2023,8.8816
03/27/2023,8.8859
03/28/2023,8.8858
03/29/2023,8.8838
03/31/2023,8.8925
04/03/2023,8.9014
04/05/2023,8.9050
04/06/2023,8.9065
04/10/2023,8.9143
04/11/2023,8.9164
04/12/2023,8.9181
04/13/2023,8.9202
04/17/2023,8.9266
04/18/2023,8.9283
04/19/2023,8.9297
04/20/2023,8.9312
04/21/2023,8.9327
04/24/2023,8.9372
04/25/2023,8.9388
04/26/2023,8.9400
04/27/2023,8.9416
04/28/2023,8.9431
05/02/2023,8.9494
05/03/2023,8.9511
05/04/2023,8.9527
05/08/2023,8.9592
05/09/2023,8.9610
05/10/2023,8.9626
05/11/2023,8.9643
05/12/2023,8.9659
05/15/2023,08.9708
05/16/2023,08.9724
05/17/2023,8.9743
05/18/2023,8.9764
05/19/2023,8.9781
05/22/2023,8.9831
05/23/2023,8.9852
05/24/2023,8.9867
05/26/2023,8.9899
05/29/2023,8.9947
05/30/2023,8.9960
05/31/2023,8.9977
06/01/2023,8.9993
06/02/2023,9.0011
06/05/2023,9.0059
06/06/2023,9.0077
06/07/2023,9.0092
06/08/2023,9.0108
06/09/2023,9.0123
06/12/2023,9.0169
06/13/2023,9.0185
06/14/2023,9.0199
06/15/2023,9.0216
06/16/2023,9.0233
06/19/2023,9.0282
06/20/2023,9.0297
06/21/2023,9.0315
06/22/2023,9.0333
06/23/2023,9.0348
06/26/2023,09.0395
06/27/2023,09.0408
06/28/2023,09.0423
06/30/2023,9.0456
07/03/2023,9.0506
07/04/2023,9.0529
07/05/2023,9.0546
