Date (MM/DD/YYYY),Net Asset Value (INR)
10/01/2025,10.0000
10/06/2025,9.9997
10/07/2025,9.9986
10/08/2025,9.9998
10/09/2025,10.0002
10/10/2025,10.0015
10/13/2025,10.0050
10/14/2025,10.0063
10/15/2025,10.0076
10/16/2025,10.0086
10/17/2025,10.0252
10/20/2025,10.0199
10/23/2025,10.0098
10/24/2025,9.9992
10/27/2025,10.0441
10/28/2025,10.0433
10/29/2025,10.0508
10/30/2025,10.0340
10/31/2025,10.0027
11/03/2025,10.0007
11/04/2025,9.9887
11/06/2025,9.9636
11/07/2025,9.9514
11/10/2025,9.9587
11/11/2025,9.9770
11/12/2025,9.9951
11/13/2025,9.9943
11/17/2025,10.0262
11/18/2025,10.0132
11/19/2025,10.0374
11/20/2025,10.0582
11/21/2025,10.0154
11/24/2025,9.9762
11/25/2025,9.9705
11/26/2025,10.0567
11/27/2025,10.0473
11/28/2025,10.0569
12/01/2025,10.0402
12/02/2025,10.0048
12/03/2025,9.9722
12/05/2025,10.0243
12/08/2025,9.9342
12/09/2025,9.9241
12/10/2025,9.8853
12/11/2025,9.9207
12/12/2025,9.9771
12/15/2025,9.9786
12/16/2025,9.9379
12/17/2025,9.9134
12/18/2025,9.9180
12/19/2025,9.9781
12/22/2025,10.0425
12/23/2025,10.0398
12/24/2025,10.0298
