Date (MM/DD/YYYY),Net Asset Value (INR)
10/27/2025,10.0000
10/28/2025,10.0206
10/29/2025,10.0213
10/30/2025,10.0220
10/31/2025,10.0232
11/03/2025,10.0326
11/04/2025,10.0335
11/06/2025,10.0352
11/07/2025,10.0359
11/10/2025,10.0381
11/11/2025,10.0389
11/12/2025,10.0396
11/13/2025,10.0401
11/17/2025,10.0431
11/18/2025,10.0440
11/19/2025,10.0457
11/20/2025,10.0471
11/21/2025,10.0483
11/24/2025,10.0534
11/25/2025,10.0543
11/26/2025,10.0553
11/27/2025,10.0564
11/28/2025,10.0574
12/01/2025,10.0596
12/02/2025,10.0609
12/03/2025,10.0623
12/05/2025,10.0647
12/08/2025,10.0702
12/09/2025,10.0714
12/10/2025,10.0724
12/11/2025,10.0733
12/12/2025,10.0745
12/15/2025,10.0784
12/16/2025,10.0795
12/17/2025,10.0806
12/18/2025,10.0823
12/19/2025,10.0838
12/22/2025,10.0885
12/23/2025,10.0901
12/24/2025,10.0915
12/26/2025,10.0947
12/29/2025,10.0987
12/30/2025,10.0997
01/01/2026,10.1044
01/02/2026,10.1060
01/05/2026,10.1098
01/06/2026,10.1112
01/07/2026,10.1125
01/08/2026,10.1132
01/09/2026,10.1137
01/12/2026,10.1176
01/13/2026,10.1188
01/14/2026,10.1199
01/16/2026,10.1226
01/19/2026,10.1267
01/20/2026,10.1272
01/21/2026,10.1280
01/22/2026,10.1291
01/23/2026,10.1309
01/27/2026,10.1361
01/28/2026,10.1379
01/30/2026,10.1406
02/02/2026,10.1450
02/03/2026,10.1472
02/04/2026,10.1501
02/05/2026,10.1521
02/06/2026,10.1536
02/09/2026,10.1571
02/10/2026,10.1583
02/11/2026,10.1594
02/12/2026,10.1610
02/13/2026,10.1629
