Date (MM/DD/YYYY),Net Asset Value (INR)
02/03/2026,10.0000
02/04/2026,10.0000
02/05/2026,10.0000
02/06/2026,10.0000
02/09/2026,10.0000
02/10/2026,10.0000
02/11/2026,10.0000
02/12/2026,10.0000
02/13/2026,10.0000
02/16/2026,10.0000
02/17/2026,10.0000
02/18/2026,10.0000
02/20/2026,10.0017
02/23/2026,10.0046
02/24/2026,10.0049
02/25/2026,10.0056
02/26/2026,10.0068
02/27/2026,10.0079
03/02/2026,10.0117
03/04/2026,10.0137
03/05/2026,10.0149
03/06/2026,10.0159
03/09/2026,10.0196
03/10/2026,10.0207
03/11/2026,10.0217
03/12/2026,10.0229
03/13/2026,10.0239
03/16/2026,10.0278
03/17/2026,10.0290
03/18/2026,10.0303
03/20/2026,10.0328
03/23/2026,10.0311
03/24/2026,10.0504
03/25/2026,10.0928
