Date (MM/DD/YYYY),Net Asset Value (INR)
04/29/2014,13.5135
05/21/2014,14.5737
05/28/2014,14.7255
05/29/2014,14.5552
06/04/2014,14.9016
06/19/2014,15.2093
06/24/2014,15.2874
06/27/2014,15.1452
06/30/2014,15.3495
07/01/2014,15.3961
07/02/2014,15.5763
07/04/2014,15.6516
07/07/2014,15.7224
07/08/2014,15.3957
07/09/2014,15.3249
07/10/2014,15.2910
07/11/2014,15.0779
07/14/2014,15.0712
07/15/2014,15.2147
07/16/2014,15.4083
07/17/2014,15.4460
07/18/2014,15.4921
07/21/2014,15.5342
07/22/2014,15.6994
07/23/2014,15.7558
07/24/2014,15.8251
07/25/2014,15.7472
07/28/2014,15.6789
07/30/2014,15.7634
07/31/2014,15.6252
08/01/2014,15.3912
08/04/2014,15.5511
08/05/2014,15.6768
08/06/2014,15.5306
08/07/2014,15.4857
08/08/2014,15.3288
08/11/2014,15.4411
08/12/2014,15.6408
08/13/2014,15.6744
08/19/2014,15.9880
08/20/2014,15.9457
08/21/2014,15.9778
08/22/2014,16.0216
08/25/2014,16.0063
08/26/2014,16.0032
08/27/2014,16.0675
08/28/2014,16.1031
09/01/2014,16.2465
09/02/2014,16.3524
09/03/2014,16.4122
09/04/2014,16.3772
09/05/2014,16.3604
09/08/2014,16.5335
09/09/2014,16.4925
09/10/2014,16.3760
09/11/2014,16.3609
09/12/2014,16.4000
09/15/2014,16.2759
09/16/2014,16.0604
09/17/2014,16.1452
09/18/2014,16.4201
09/19/2014,16.4337
09/22/2014,16.4851
09/23/2014,16.2313
09/24/2014,16.2016
09/25/2014,16.0224
09/26/2014,16.1352
09/29/2014,16.1156
09/30/2014,16.1274
10/01/2014,16.0892
10/07/2014,15.9057
10/08/2014,15.8868
10/09/2014,16.1196
10/10/2014,15.9210
10/13/2014,15.9687
10/14/2014,15.9290
10/16/2014,15.7093
10/20/2014,15.9679
10/21/2014,16.0641
10/22/2014,16.1980
10/27/2014,16.1903
10/28/2014,16.2608
10/29/2014,16.3856
10/30/2014,16.5395
10/31/2014,16.8412
11/03/2014,16.8469
11/05/2014,16.8743
11/07/2014,16.8719
11/10/2014,16.8866
11/11/2014,16.9225
11/12/2014,16.9625
11/13/2014,16.9139
11/14/2014,16.9768
11/17/2014,17.0566
11/18/2014,17.0477
11/19/2014,16.9625
11/20/2014,17.0005
11/21/2014,17.1475
11/24/2014,17.2508
11/25/2014,17.1203
11/26/2014,17.1461
11/27/2014,17.1829
11/28/2014,17.3699
12/01/2014,17.3049
12/02/2014,17.2428
12/03/2014,17.2688
12/04/2014,17.3223
12/05/2014,17.2706
12/08/2014,17.0711
12/09/2014,16.8765
12/10/2014,16.9065
12/11/2014,16.7814
12/12/2014,16.6446
12/15/2014,16.6353
12/17/2014,16.2638
12/18/2014,16.5209
12/19/2014,16.6518
12/22/2014,16.8472
12/23/2014,16.7342
12/24/2014,16.5512
12/26/2014,16.6040
12/29/2014,16.6944
12/30/2014,16.6981
12/31/2014,16.7664
01/01/2015,16.7693
01/02/2015,16.9890
01/05/2015,16.9556
01/06/2015,16.4613
01/07/2015,16.4117
01/08/2015,16.6722
01/09/2015,16.7703
01/12/2015,16.8458
01/13/2015,16.7993
01/14/2015,16.7564
01/15/2015,17.1893
01/16/2015,17.2290
01/19/2015,17.3027
01/20/2015,17.5927
01/21/2015,17.6605
01/22/2015,17.7260
01/23/2015,17.8748
01/27/2015,18.0253
01/28/2015,18.0323
01/29/2015,18.1075
02/02/2015,17.8019
02/03/2015,17.7229
02/04/2015,17.6604
02/05/2015,17.6354
02/06/2015,17.5343
02/09/2015,17.2652
02/10/2015,17.3438
02/11/2015,17.4669
02/12/2015,17.6345
02/13/2015,17.8215
02/16/2015,17.8303
02/18/2015,17.9505
02/20/2015,17.8798
02/23/2015,17.7224
02/24/2015,17.7358
02/25/2015,17.7443
02/26/2015,17.5794
02/27/2015,17.8973
03/02/2015,18.1234
03/03/2015,18.2151
03/04/2015,18.0671
03/05/2015,18.0975
03/09/2015,17.7365
03/10/2015,17.6469
03/11/2015,17.6225
03/12/2015,17.7764
03/13/2015,17.5213
03/16/2015,17.4921
03/17/2015,17.6728
03/18/2015,17.5975
03/19/2015,17.4951
03/20/2015,17.3823
03/23/2015,17.3426
03/24/2015,17.3314
03/25/2015,17.3093
03/26/2015,16.9348
03/27/2015,16.9405
03/30/2015,17.2439
03/31/2015,17.2405
04/07/2015,17.5832
04/08/2015,17.6922
04/09/2015,17.8211
04/10/2015,17.8253
04/13/2015,17.9336
04/15/2015,17.7650
04/16/2015,17.6776
04/17/2015,17.4746
04/20/2015,17.1546
04/21/2015,17.0127
04/22/2015,17.1175
04/23/2015,17.0538
04/24/2015,16.8675
04/27/2015,16.6844
04/28/2015,16.8305
04/29/2015,16.7366
04/30/2015,16.6179
05/05/2015,16.9043
05/06/2015,16.4461
05/07/2015,16.3680
05/08/2015,16.6484
05/11/2015,16.9174
05/12/2015,16.5144
05/13/2015,16.7341
05/14/2015,16.7133
05/15/2015,16.7901
05/18/2015,17.0149
05/19/2015,16.9975
05/20/2015,17.1131
05/21/2015,17.1060
05/22/2015,17.1797
05/25/2015,17.0003
05/26/2015,16.9384
05/27/2015,16.9328
05/28/2015,16.9111
05/29/2015,17.1407
06/01/2015,17.1451
06/02/2015,16.7493
06/03/2015,16.5650
06/04/2015,16.5724
06/05/2015,16.5473
06/08/2015,16.4051
06/09/2015,16.3615
06/10/2015,16.5673
06/11/2015,16.2468
06/12/2015,16.2821
06/15/2015,16.3614
06/16/2015,16.4301
06/17/2015,16.5188
06/18/2015,16.6855
06/22/2015,17.0477
06/23/2015,17.1045
06/24/2015,17.0643
06/25/2015,17.1385
06/26/2015,17.1047
06/29/2015,16.9798
06/30/2015,17.0798
07/01/2015,17.2485
07/02/2015,17.2406
07/03/2015,17.3202
07/06/2015,17.3958
07/07/2015,17.3734
07/08/2015,17.0811
07/09/2015,17.0214
07/10/2015,17.0864
07/13/2015,17.2832
07/14/2015,17.2733
07/15/2015,17.4230
07/16/2015,17.5928
07/17/2015,17.5965
07/20/2015,17.5891
07/21/2015,17.4434
07/22/2015,17.6524
07/23/2015,17.5701
07/24/2015,17.4340
07/27/2015,17.1139
07/28/2015,17.0662
07/29/2015,17.1422
07/30/2015,17.2354
07/31/2015,17.4573
08/03/2015,17.4778
08/04/2015,17.4259
08/05/2015,17.5276
08/06/2015,17.5688
08/07/2015,17.5236
08/10/2015,17.4466
08/11/2015,17.3215
08/12/2015,17.0971
08/13/2015,17.1107
08/14/2015,17.4392
08/17/2015,17.3562
08/19/2015,17.3922
08/20/2015,17.1464
08/24/2015,16.0019
08/25/2015,16.1474
08/26/2015,15.9687
08/27/2015,16.2885
08/28/2015,16.3992
08/31/2015,16.3373
09/01/2015,15.9705
09/02/2015,15.8313
09/03/2015,16.0481
09/04/2015,15.7092
09/07/2015,15.5165
09/08/2015,15.7801
09/09/2015,16.0447
09/10/2015,15.9830
09/11/2015,15.9854
09/14/2015,16.154
09/15/2015,16.0665
09/16/2015,16.2083
09/18/2015,16.3762
09/21/2015,16.3670
09/22/2015,16.0299
09/23/2015,16.0990
09/24/2015,16.1449
09/28/2015,15.9920
09/29/2015,16.0936
09/30/2015,16.3103
10/01/2015,16.3116
10/05/2015,16.6514
10/06/2015,16.7214
10/07/2015,16.7728
10/08/2015,16.6712
10/09/2015,16.7960
10/12/2015,16.7022
10/13/2015,16.6764
10/14/2015,16.6270
10/15/2015,16.7717
10/16/2015,16.9075
10/19/2015,16.9879
10/20/2015,16.9640
10/21/2015,16.9433
10/23/2015,17.0352
10/26/2015,16.9620
10/27/2015,16.9088
10/28/2015,16.7906
10/29/2015,16.6705
10/30/2015,16.5805
11/02/2015,16.5486
11/03/2015,16.5706
11/04/2015,16.5298
11/05/2015,16.3603
11/06/2015,16.3570
11/09/2015,16.2824
11/10/2015,16.0217
11/13/2015,15.9847
11/16/2015,16.0684
11/17/2015,16.1285
11/18/2015,15.9230
11/19/2015,16.1354
11/20/2015,16.1633
11/21/2015,16.1635
11/23/2015,16.1503
11/24/2015,16.1120
11/26/2015,16.2164
11/27/2015,16.3331
11/30/2015,16.3262
12/01/2015,16.3642
12/02/2015,16.3211
12/03/2015,16.1861
12/04/2015,16.0293
12/07/2015,15.9937
12/08/2015,15.8708
12/09/2015,15.6896
12/10/2015,15.8199
12/11/2015,15.6818
12/14/2015,15.7505
12/15/2015,15.8569
12/16/2015,15.9573
12/17/2015,16.1408
12/18/2015,15.9721
12/21/2015,16.1235
12/22/2015,16.0263
12/28/2015,16.3096
12/29/2015,16.3150
12/30/2015,16.2471
12/31/2015,16.3403
01/01/2016,16.3737
01/04/2016,16.0384
01/05/2016,16.0318
01/07/2016,15.5989
01/08/2016,15.6685
01/11/2016,15.5977
01/12/2016,15.4951
01/13/2016,15.5938
01/14/2016,15.5513
01/15/2016,15.3489
01/18/2016,15.1782
01/19/2016,15.3368
01/20/2016,15.0920
01/21/2016,15.0285
01/22/2016,15.3284
01/25/2016,15.3500
01/27/2016,15.3665
01/28/2016,15.3472
01/29/2016,15.6143
02/01/2016,15.5799
02/02/2016,15.3748
02/03/2016,15.1836
02/04/2016,15.2553
02/05/2016,15.4496
02/08/2016,15.2521
02/09/2016,15.0795
02/10/2016,14.9243
02/11/2016,14.4501
02/12/2016,14.4562
02/15/2016,14.8503
02/16/2016,14.6000
02/17/2016,14.7083
02/18/2016,14.8814
02/22/2016,14.9779
02/23/2016,14.7188
02/24/2016,14.5409
02/25/2016,14.4307
02/26/2016,14.5433
02/29/2016,14.4572
03/01/2016,14.9473
03/02/2016,15.2480
03/03/2016,15.4517
03/04/2016,15.4708
03/08/2016,15.4661
03/09/2016,15.5634
03/10/2016,15.4656
03/11/2016,15.5081
03/14/2016,15.5953
03/16/2016,15.5238
03/17/2016,15.5598
03/18/2016,15.7244
03/21/2016,15.9226
03/22/2016,15.9401
03/23/2016,15.9444
03/28/2016,15.7340
03/29/2016,15.6953
03/30/2016,15.9915
03/31/2016,15.9950
04/04/2016,16.0446
04/05/2016,15.7265
04/06/2016,15.7479
04/07/2016,15.6218
04/11/2016,15.8655
04/12/2016,15.9458
04/20/2016,16.3624
04/21/2016,16.3820
04/22/2016,16.3615
04/26/2016,16.4939
04/27/2016,16.5030
04/28/2016,16.2354
04/29/2016,16.2359
05/02/2016,16.1496
05/03/2016,16.0104
05/04/2016,15.9221
05/05/2016,15.9810
05/06/2016,15.9790
05/09/2016,16.2444
05/10/2016,16.2847
05/11/2016,16.2139
05/12/2016,16.3273
05/13/2016,16.1562
05/16/2016,16.2359
05/17/2016,16.3017
05/18/2016,16.2672
05/19/2016,16.0998
05/20/2016,16.0105
05/23/2016,15.9707
05/24/2016,16.0076
05/25/2016,16.3796
05/26/2016,16.6510
05/27/2016,16.8233
05/30/2016,16.9099
05/31/2016,16.8750
06/01/2016,16.9027
06/02/2016,16.9788
06/03/2016,16.9996
06/06/2016,16.9655
06/07/2016,17.1104
06/08/2016,17.1301
06/09/2016,17.0125
06/10/2016,16.9449
06/13/2016,16.8240
06/14/2016,16.8205
06/15/2016,17.0217
06/16/2016,16.9023
06/17/2016,16.9536
06/18/2016,16.9536
06/20/2016,17.0937
06/21/2016,17.0528
06/22/2016,17.0191
06/23/2016,17.1519
06/24/2016,16.7767
06/27/2016,16.7955
06/28/2016,16.8615
06/29/2016,17.0279
06/30/2016,17.2011
07/01/2016,17.2915
07/04/2016,17.3819
07/05/2016,17.3041
07/07/2016,17.3046
07/08/2016,17.2783
07/11/2016,17.5752
07/12/2016,17.7010
07/13/2016,17.6990
07/14/2016,17.8036
07/15/2016,17.7446
07/18/2016,17.6840
07/19/2016,17.7370
07/20/2016,17.8136
07/21/2016,17.6898
07/22/2016,17.7564
07/25/2016,17.9530
07/26/2016,17.8572
07/27/2016,17.9146
07/28/2016,18.0251
07/29/2016,17.9743
08/01/2016,17.9622
08/02/2016,17.9394
08/03/2016,17.7827
08/04/2016,17.7964
08/05/2016,18.0757
08/08/2016,18.1281
08/09/2016,18.0610
08/10/2016,17.8456
08/11/2016,17.8780
08/12/2016,18.0462
08/16/2016,17.9998
08/18/2016,18.0703
08/19/2016,18.0689
08/22/2016,17.9788
08/23/2016,17.9888
08/24/2016,18.0235
08/25/2016,17.9096
08/26/2016,17.8655
08/29/2016,17.9412
08/30/2016,18.2193
08/31/2016,18.2957
09/01/2016,18.2783
09/02/2016,18.3466
09/06/2016,18.6283
09/07/2016,18.5964
