Date (MM/DD/YYYY),Net Asset Value (INR)
04/02/2025,10.0000
04/03/2025,10.0000
04/04/2025,10.0000
04/07/2025,10.0000
04/08/2025,10.0000
04/09/2025,10.0000
04/11/2025,10.0000
04/16/2025,10.0016
04/17/2025,10.0025
04/21/2025,10.0070
04/24/2025,10.0102
04/25/2025,10.0118
04/28/2025,10.0167
04/29/2025,10.0185
05/05/2025,10.0270
05/06/2025,10.0284
05/07/2025,10.0299
05/08/2025,10.0312
05/09/2025,10.0514
05/14/2025,10.0802
05/15/2025,10.0924
05/16/2025,10.1081
05/19/2025,10.1066
05/20/2025,10.1028
05/21/2025,10.1154
05/22/2025,10.1074
05/23/2025,10.1197
05/26/2025,10.1271
05/27/2025,10.1271
05/28/2025,10.1302
05/29/2025,10.1292
05/30/2025,10.1149
06/02/2025,10.1175
06/03/2025,10.1078
06/05/2025,10.1201
06/06/2025,10.1095
06/09/2025,10.1020
06/10/2025,10.0865
06/11/2025,10.0804
06/12/2025,10.0668
06/13/2025,10.0536
06/16/2025,10.0863
06/17/2025,10.0862
06/18/2025,10.0768
06/19/2025,10.0511
06/20/2025,10.0770
06/23/2025,10.0790
06/24/2025,10.0980
06/25/2025,10.0948
06/26/2025,10.1067
07/08/2025,10.1336
07/09/2025,10.1307
07/10/2025,10.1268
07/11/2025,10.1413
07/14/2025,10.1495
07/15/2025,10.1550
07/16/2025,10.1564
07/17/2025,10.1614
07/18/2025,10.1676
07/21/2025,10.1797
07/22/2025,10.1758
07/23/2025,10.1808
07/24/2025,10.1714
07/25/2025,10.1500
07/28/2025,10.1362
07/29/2025,10.1303
07/30/2025,10.1338
07/31/2025,10.1296
08/01/2025,10.1287
08/04/2025,10.1589
08/05/2025,10.1445
08/06/2025,10.0982
08/07/2025,10.1051
08/08/2025,10.0853
08/11/2025,10.0746
08/12/2025,10.0352
08/13/2025,10.0407
08/14/2025,10.0809
08/18/2025,10.0560
08/19/2025,10.0430
08/20/2025,10.0642
08/21/2025,10.0609
08/22/2025,10.0443
08/25/2025,10.0278
08/26/2025,9.9840
08/28/2025,10.0065
08/29/2025,9.9819
09/01/2025,10.0003
09/02/2025,9.9923
09/03/2025,10.0214
09/04/2025,10.0498
09/05/2025,10.0695
09/09/2025,10.0741
09/10/2025,10.0806
09/11/2025,10.0848
09/12/2025,10.0978
09/15/2025,10.0964
09/16/2025,10.1131
09/17/2025,10.1325
09/18/2025,10.1279
09/19/2025,10.1306
09/22/2025,10.1276
09/23/2025,10.1316
09/24/2025,10.1234
09/25/2025,10.1208
09/26/2025,10.1074
09/29/2025,10.1115
09/30/2025,10.1042
10/01/2025,10.1277
10/06/2025,10.1573
10/07/2025,10.1653
10/08/2025,10.1652
10/09/2025,10.1699
