Date (MM/DD/YYYY),Net Asset Value (INR)
10/27/2025,10.0000
10/28/2025,10.0000
10/29/2025,10.0000
10/30/2025,10.0000
10/31/2025,10.0000
11/03/2025,10.0000
11/04/2025,10.0000
11/06/2025,10.0000
11/07/2025,10.0000
11/10/2025,10.0000
11/11/2025,10.0000
11/12/2025,10.0000
11/13/2025,10.0000
11/17/2025,10.0000
11/18/2025,10.0000
11/19/2025,10.0000
11/20/2025,10.0000
11/21/2025,10.0000
11/24/2025,10.0000
11/25/2025,10.0000
11/26/2025,10.0000
11/27/2025,10.0000
11/28/2025,10.0000
12/01/2025,10.0000
12/02/2025,10.0000
12/03/2025,10.0000
12/05/2025,10.0000
12/08/2025,10.0000
12/09/2025,10.0000
12/10/2025,10.0000
12/11/2025,10.0000
12/12/2025,10.0000
12/15/2025,10.0000
12/16/2025,10.0000
12/17/2025,10.0000
12/18/2025,10.0016
12/19/2025,10.0023
12/22/2025,10.0046
12/23/2025,10.0053
12/24/2025,10.0060
12/26/2025,10.0075
12/29/2025,10.0100
12/30/2025,10.0108
01/01/2026,10.0126
01/02/2026,10.0132
01/05/2026,10.0153
01/06/2026,10.0163
01/07/2026,10.0170
01/08/2026,10.0176
01/09/2026,10.0182
01/12/2026,10.0219
01/13/2026,10.0230
01/14/2026,10.0237
01/16/2026,10.0264
01/19/2026,10.0304
01/20/2026,10.0309
01/21/2026,10.0317
01/22/2026,10.0329
01/23/2026,10.0348
01/27/2026,10.0403
01/28/2026,10.0417
01/30/2026,10.0441
02/02/2026,10.0486
02/03/2026,10.0503
02/04/2026,10.0530
02/05/2026,10.0553
02/06/2026,10.0573
02/09/2026,10.0605
02/10/2026,10.0617
02/11/2026,10.0630
02/12/2026,10.0644
02/13/2026,10.0656
02/16/2026,10.0706
02/17/2026,10.0719
02/18/2026,10.0735
02/20/2026,10.0763
02/23/2026,10.0804
02/24/2026,10.0818
02/25/2026,10.0830
02/26/2026,10.0841
02/27/2026,10.0852
03/02/2026,10.0898
03/04/2026,10.0925
03/05/2026,10.0937
03/06/2026,10.0950
03/09/2026,10.0990
03/10/2026,10.1000
03/11/2026,10.1013
03/12/2026,10.1027
03/13/2026,10.1033
03/16/2026,10.1070
03/17/2026,10.1077
03/18/2026,10.1100
03/20/2026,10.1128
03/23/2026,10.1173
03/24/2026,10.1167
03/25/2026,10.1172
03/27/2026,10.1204
03/31/2026,10.1322
04/02/2026,10.1360
04/06/2026,10.1539
04/07/2026,10.1567
04/08/2026,10.1587
04/09/2026,10.1617
04/10/2026,10.1655
04/13/2026,10.1709
04/15/2026,10.1750
