Date (MM/DD/YYYY),Net Asset Value (INR)
09/12/2022,10.0000
09/13/2022,9.9995
09/14/2022,10.0007
09/15/2022,10.0019
09/16/2022,10.0033
09/19/2022,10.0073
09/20/2022,10.0080
09/21/2022,10.0093
09/22/2022,10.0108
09/23/2022,10.0105
09/26/2022,10.0204
09/27/2022,10.0721
09/28/2022,10.0484
09/29/2022,10.0474
09/30/2022,10.0306
10/03/2022,9.9997
10/04/2022,10.0441
10/06/2022,10.0156
10/07/2022,10.0007
10/10/2022,9.9892
10/11/2022,10.0098
10/12/2022,10.0117
10/13/2022,10.0164
10/14/2022,9.9960
10/17/2022,10.0489
10/18/2022,10.0473
10/19/2022,10.0324
10/20/2022,10.0230
10/21/2022,10.0073
10/25/2022,10.0540
10/27/2022,10.0721
10/28/2022,10.0685
10/31/2022,10.0557
11/01/2022,10.0757
11/02/2022,10.0762
11/03/2022,10.0398
11/04/2022,10.0409
11/07/2022,10.0590
11/09/2022,10.0842
11/10/2022,10.1108
11/11/2022,10.1441
11/14/2022,10.1505
11/15/2022,10.1637
11/16/2022,10.1653
11/17/2022,10.1680
11/18/2022,10.1571
11/21/2022,10.1538
11/22/2022,10.1717
11/24/2022,10.1947
11/25/2022,10.1816
11/28/2022,10.1983
11/29/2022,10.1965
11/30/2022,10.1986
12/01/2022,10.2335
12/02/2022,10.2381
12/05/2022,10.2406
12/06/2022,10.2327
12/07/2022,10.2208
12/08/2022,10.2224
12/09/2022,10.2120
12/12/2022,10.2216
12/13/2022,10.2403
12/14/2022,10.2567
12/15/2022,10.2423
12/16/2022,10.2326
12/19/2022,10.2341
12/20/2022,10.2294
12/21/2022,10.2405
12/22/2022,10.2343
12/23/2022,10.2294
12/26/2022,10.2288
12/27/2022,10.2383
12/28/2022,10.2333
12/29/2022,10.2347
12/30/2022,10.2326
01/02/2023,10.2355
01/03/2023,10.2426
01/04/2023,10.2487
01/05/2023,10.2511
01/06/2023,10.2366
01/09/2023,10.2575
01/10/2023,10.2755
01/11/2023,10.2881
01/12/2023,10.2927
01/13/2023,10.2985
01/16/2023,10.2921
01/17/2023,10.2921
01/18/2023,10.2982
01/19/2023,10.3116
01/20/2023,10.2916
01/23/2023,10.2999
01/24/2023,10.2997
01/25/2023,10.2994
01/27/2023,10.2849
01/30/2023,10.2771
01/31/2023,10.2934
02/01/2023,10.3312
02/02/2023,10.3364
02/03/2023,10.3418
02/06/2023,10.3333
02/07/2023,10.3376
02/08/2023,10.3232
02/09/2023,10.3170
02/10/2023,10.3062
02/13/2023,10.3082
02/14/2023,10.3070
02/15/2023,10.3213
02/16/2023,10.3282
02/17/2023,10.3112
02/20/2023,10.3265
02/21/2023,10.3174
02/22/2023,10.3021
02/23/2023,10.3180
02/24/2023,10.3104
02/27/2023,10.3029
02/28/2023,10.3019
03/01/2023,10.3118
03/02/2023,10.3122
03/03/2023,10.3221
03/06/2023,10.3260
03/08/2023,10.3068
03/09/2023,10.3121
03/10/2023,10.3161
03/13/2023,10.3560
03/14/2023,10.3610
03/15/2023,10.3662
03/16/2023,10.3774
03/17/2023,10.3762
03/20/2023,10.3971
03/21/2023,10.3896
03/23/2023,10.3987
03/24/2023,10.4106
03/27/2023,10.4182
03/28/2023,10.4170
03/29/2023,10.4295
03/31/2023,10.4381
04/03/2023,10.4454
04/05/2023,10.4771
04/06/2023,10.4991
04/10/2023,10.5070
04/11/2023,10.5085
04/12/2023,10.5165
04/13/2023,10.5102
04/17/2023,10.5081
04/18/2023,10.5209
04/19/2023,10.5258
04/20/2023,10.5317
04/21/2023,10.5609
04/24/2023,10.6036
04/25/2023,10.6180
04/26/2023,10.6193
04/27/2023,10.6258
04/28/2023,10.6251
05/02/2023,10.6356
05/03/2023,10.6934
05/04/2023,10.7083
05/08/2023,10.7052
05/09/2023,10.7077
05/10/2023,10.7111
05/11/2023,10.7185
05/12/2023,10.7409
05/15/2023,10.7498
05/16/2023,10.7686
05/17/2023,10.7760
05/18/2023,10.7692
05/19/2023,10.7670
05/22/2023,10.7804
05/23/2023,10.7698
05/24/2023,10.7781
05/26/2023,10.7786
05/29/2023,10.7727
05/30/2023,10.7783
05/31/2023,10.7891
06/01/2023,10.7982
06/02/2023,10.7962
06/05/2023,10.7972
06/06/2023,10.8069
06/07/2023,10.8100
06/08/2023,10.7895
06/09/2023,10.7789
06/12/2023,10.7901
06/13/2023,10.7956
06/14/2023,10.7938
06/15/2023,10.7855
06/16/2023,10.7851
06/19/2023,10.7846
06/20/2023,10.7823
06/21/2023,10.7775
06/22/2023,10.7669
06/23/2023,10.7686
06/26/2023,10.7787
06/27/2023,10.7828
06/28/2023,10.7850
06/30/2023,10.7629
07/03/2023,10.7676
07/04/2023,10.7663
07/05/2023,10.7753
07/06/2023,10.7561
07/11/2023,10.7871
07/12/2023,10.7787
07/13/2023,10.8080
07/14/2023,10.8034
07/17/2023,10.8217
07/18/2023,10.8442
07/19/2023,10.8423
07/20/2023,10.8402
07/21/2023,10.8371
07/24/2023,10.8479
07/25/2023,10.8338
07/26/2023,10.8417
07/27/2023,10.8318
07/28/2023,10.8004
