Date (MM/DD/YYYY),Net Asset Value (INR)
12/26/2023,10.0000
12/27/2023,10.0000
12/28/2023,10.0015
12/29/2023,10.0024
01/01/2024,10.0024
01/02/2024,10.0043
01/03/2024,10.0162
01/04/2024,10.0402
01/08/2024,9.9294
01/09/2024,9.9113
01/10/2024,9.9424
01/11/2024,9.9565
01/15/2024,10.1741
01/16/2024,10.1496
01/17/2024,9.9800
01/18/2024,9.9851
01/19/2024,10.1116
01/23/2024,10.0094
01/24/2024,10.1225
01/25/2024,9.9807
01/29/2024,10.0729
01/30/2024,10.0144
01/31/2024,10.1306
02/01/2024,10.1592
02/02/2024,10.2178
02/05/2024,10.1950
02/06/2024,10.2689
02/07/2024,10.2514
02/08/2024,10.1722
02/09/2024,10.2022
02/12/2024,10.1224
02/13/2024,10.2037
02/14/2024,10.2445
02/15/2024,10.2908
02/16/2024,10.3043
02/20/2024,10.4159
02/21/2024,10.3530
02/22/2024,10.4301
02/23/2024,10.4087
02/26/2024,10.3715
02/27/2024,10.3634
02/28/2024,10.2716
02/29/2024,10.3423
03/01/2024,10.4388
03/04/2024,10.4529
03/05/2024,10.4478
03/06/2024,10.4592
03/07/2024,10.4506
03/11/2024,10.3712
03/12/2024,10.3617
03/13/2024,10.2692
03/14/2024,10.3019
03/15/2024,10.2394
03/19/2024,10.1421
03/20/2024,10.1553
03/21/2024,10.2539
03/22/2024,10.2890
03/26/2024,10.2413
