Date (MM/DD/YYYY),Net Asset Value (INR)
08/01/2013,9.9999
08/02/2013,9.9998
08/05/2013,10.0080
08/06/2013,10.0109
08/07/2013,10.0135
08/08/2013,10.0167
08/09/2013,10.0274
08/12/2013,10.0274
08/13/2013,10.0290
08/14/2013,10.0320
08/16/2013,10.0376
08/19/2013,10.0450
08/20/2013,10.0473
08/21/2013,10.0503
08/22/2013,10.0542
08/23/2013,10.0571
08/26/2013,10.0653
08/27/2013,10.0680
08/28/2013,10.0703
08/29/2013,10.0730
08/30/2013,10.0762
09/02/2013,10.0848
09/03/2013,10.0877
09/04/2013,10.0907
09/05/2013,10.0941
09/06/2013,10.0968
09/10/2013,10.1078
09/11/2013,10.1110
09/12/2013,10.1137
09/13/2013,10.1165
09/16/2013,10.1250
09/17/2013,10.1279
09/18/2013,10.1308
09/19/2013,10.1338
09/20/2013,10.1369
09/23/2013,10.1454
09/24/2013,10.1481
09/25/2013,10.1508
09/26/2013,10.1541
09/27/2013,10.1569
09/30/2013,10.1651
10/01/2013,10.1680
10/03/2013,10.1735
10/04/2013,10.1762
10/07/2013,10.1844
10/08/2013,10.1873
10/09/2013,10.1909
10/10/2013,10.1935
10/11/2013,10.1962
10/14/2013,10.2042
10/15/2013,10.2070
10/17/2013,10.2122
10/18/2013,10.2149
10/21/2013,10.2229
10/22/2013,10.2255
10/23/2013,10.2281
10/24/2013,10.2308
10/25/2013,10.2334
10/28/2013,10.2412
10/29/2013,10.2439
10/30/2013,10.2466
10/31/2013,10.2492
11/01/2013,10.2518
11/05/2013,10.2622
11/06/2013,10.2650
11/07/2013,10.2676
11/08/2013,10.2701
11/11/2013,10.2776
11/12/2013,10.2802
11/13/2013,10.2827
11/14/2013,10.2853
11/18/2013,10.2953
11/19/2013,10.2978
11/20/2013,10.3004
11/21/2013,10.3029
11/22/2013,10.3054
11/25/2013,10.3127
11/26/2013,10.3145
11/27/2013,10.3170
11/28/2013,10.3195
11/29/2013,10.3220
12/02/2013,10.3294
12/03/2013,10.3320
12/04/2013,10.3345
12/05/2013,10.3363
12/06/2013,10.3388
12/09/2013,10.3462
12/10/2013,10.3487
12/11/2013,10.3512
12/12/2013,10.3538
12/13/2013,10.3563
12/16/2013,10.3636
12/17/2013,10.3661
12/18/2013,10.3686
12/19/2013,10.3710
12/20/2013,10.3735
12/23/2013,10.3809
12/24/2013,10.3833
12/26/2013,10.3882
12/27/2013,10.3907
12/30/2013,10.3980
12/31/2013,10.4000
01/01/2014,10.4026
01/02/2014,10.4051
01/03/2014,10.4076
01/06/2014,10.4150
01/07/2014,10.4174
01/08/2014,10.4198
01/09/2014,10.4223
01/10/2014,10.4247
01/13/2014,10.4320
01/15/2014,10.4369
01/16/2014,10.4393
01/17/2014,10.4417
01/20/2014,10.4491
01/21/2014,10.4516
01/22/2014,10.4540
01/23/2014,10.4565
01/24/2014,10.4588
01/27/2014,10.4661
01/28/2014,10.4685
01/29/2014,10.4710
01/30/2014,10.4733
01/31/2014,10.4757
02/03/2014,10.4828
02/04/2014,10.4852
02/05/2014,10.4876
02/06/2014,10.4899
02/07/2014,10.4923
02/10/2014,10.4994
02/11/2014,10.5018
02/12/2014,10.5042
02/13/2014,10.5066
02/14/2014,10.5090
02/17/2014,10.5162
02/18/2014,10.5186
02/20/2014,10.5233
02/21/2014,10.5257
02/24/2014,10.5329
02/25/2014,10.5353
